Task ID,Task Number,Start Time (s),End Time (s),Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs),Concurrent Task Count
1-3,6,0.3112,3.4034,3.0922,1.6257,6.8019,82.2
1-1,6,0.0111,6.7687,6.7576,1.2624,61.4555,106.86
1-2,6,0.1325,8.6439,8.5114,1.3434,60.5415,123.3
1-4,6,0.3317,8.6705,8.3388,1.3754,62.6262,131.52
1-5,6,0.6032,8.6613,8.0581,1.3574,62.6262,131.52
1-6,6,0.7858,8.6615,7.8757,1.3574,60.5415,123.3
1-7,6,1.0862,8.6798,7.5936,1.3678,61.4555,106.86
2-2,6,0.2276,4.309,4.0814,1.548,11.7294,106.86
2-4,6,0.5301,4.5021,3.972,1.6076,11.7294,106.86
2-1,6,0.0541,5.4493,5.3952,1.5738,26.1889,73.98
2-7,6,1.2694,7.2945,6.0251,1.3678,60.5415,123.3
2-5,6,0.6776,7.3097,6.6321,1.3697,60.5415,123.3
2-3,6,0.3461,7.5455,7.1994,1.4246,61.4555,106.86
2-6,6,0.8746,7.7312,6.8566,1.4593,57.8413,106.86
3-1,6,0.0623,4.0842,4.0219,1.4679,26.1889,73.98
3-6,6,0.7978,6.7335,5.9356,1.3958,61.4555,106.86
3-3,6,0.3453,7.1455,6.8002,1.3867,60.5415,123.3
3-4,6,0.4741,7.5881,7.114,1.4298,57.8413,106.86
3-7,6,1.0863,8.0038,6.9175,1.3604,57.8413,106.86
3-5,6,0.608,8.0146,7.4066,1.356,57.8413,106.86
3-2,6,0.234,8.1223,7.8883,1.4295,35.3044,312.36
4-7,6,0.9818,3.8277,2.8458,1.5902,6.8019,82.2
4-4,6,0.5494,4.3713,3.8219,1.561,16.2015,41.1
4-3,6,0.3673,4.4936,4.1263,1.5934,11.7294,106.86
4-5,6,0.6664,4.7035,4.037,1.5688,26.1889,73.98
4-2,6,0.2074,5.0464,4.8391,1.5052,26.1889,73.98
4-1,6,0.0516,5.6017,5.5501,1.4615,60.5415,123.3
4-6,6,0.8131,6.0973,5.2842,1.4759,60.5415,123.3
5-5,6,0.6406,3.7488,3.1082,1.5437,6.8019,82.2
5-2,6,0.3847,3.8025,3.4178,1.7086,6.8019,82.2
5-7,6,0.8091,4.075,3.2659,1.5488,11.7294,106.86
5-6,6,0.6755,4.2947,3.6192,1.5083,26.1889,73.98
5-3,6,0.4974,4.3906,3.8931,1.4412,11.7294,106.86
5-4,6,0.5087,4.7082,4.1995,1.5214,26.1889,73.98
5-1,6,0.19,5.3089,5.1188,1.553,61.4555,106.86
6-3,6,0.3961,3.7635,3.3673,1.4636,16.2015,41.1
6-2,6,0.2356,3.8804,3.6448,1.4755,16.2015,41.1
6-6,6,0.8526,4.0467,3.1941,1.5816,6.8019,82.2
6-5,6,0.6754,6.2517,5.5763,1.4531,60.5415,123.3
6-7,6,1.0624,6.8868,5.8244,1.5177,57.8413,106.86
6-4,6,0.5476,6.8937,6.3461,1.5434,57.8413,106.86
6-1,6,0.1089,7.2395,7.1306,1.5674,61.4555,106.86
7-5,6,0.5673,7.7494,7.1821,1.4445,60.5415,123.3
7-6,6,0.7808,7.7826,7.0019,1.4364,57.8413,106.86
7-4,6,0.5484,7.7729,7.2245,1.4332,60.5415,123.3
7-2,6,0.2297,7.773,7.5433,1.4333,60.5415,123.3
7-1,6,0.0942,8.2635,8.1693,1.5601,35.3044,312.36
7-3,6,0.3496,8.3869,8.0373,1.5569,35.3044,312.36
7-7,6,0.9726,8.4881,7.5155,1.5042,61.4555,106.86
8-2,6,0.2848,4.5296,4.2448,1.497,26.1889,73.98
8-7,6,1.2688,4.7089,3.4402,1.5481,11.7294,106.86
8-4,6,0.614,5.6462,5.0321,1.5281,61.4555,106.86
8-1,6,0.1384,6.6627,6.5243,1.4281,60.5415,123.3
8-5,6,0.8047,6.9376,6.1329,1.4951,35.3044,312.36
8-3,6,0.4356,7.1075,6.672,1.5075,62.6262,131.52
8-6,6,0.9731,7.1178,6.1447,1.4815,62.6262,131.52
9-3,6,0.4032,2.8643,2.4611,1.5965,6.8019,82.2
9-5,6,0.683,3.8884,3.2054,1.5054,16.2015,41.1
9-2,6,0.2696,3.8965,3.6269,1.4619,16.2015,41.1
9-1,6,0.1531,3.8972,3.7441,1.4373,16.2015,41.1
9-7,6,1.1421,4.244,3.1018,1.4854,16.2015,41.1
9-6,6,0.8747,4.2511,3.3763,1.5345,16.2015,41.1
9-4,6,0.5396,5.445,4.9054,1.5915,62.6262,131.52
10-5,6,0.6208,4.0244,3.4036,1.4708,26.1889,73.98
10-4,6,0.4737,4.2,3.7263,1.482,11.7294,106.86
10-1,6,0.1094,5.1412,5.0318,1.5406,62.6262,131.52
10-6,6,0.8135,5.9844,5.171,1.5365,61.4555,106.86
10-2,6,0.2539,6.4362,6.1822,1.4507,61.4555,106.86
10-3,6,0.3643,6.4461,6.0818,1.4538,57.8413,106.86
10-7,6,1.0804,6.7169,5.6365,1.5234,35.3044,312.36
11-3,6,0.4267,4.926,4.4994,1.6351,11.7294,106.86
11-5,6,0.8039,4.9399,4.136,1.5891,6.8019,82.2
11-4,6,0.5818,5.271,4.6892,1.6008,11.7294,106.86
11-2,6,0.3219,7.2015,6.8796,1.749,61.4555,106.86
11-1,6,0.1967,7.3596,7.163,1.6489,61.4555,106.86
11-6,6,0.9583,8.1189,7.1606,1.618,62.6262,131.52
11-7,6,1.2777,8.1422,6.8645,1.6742,62.6262,131.52
12-5,6,0.6549,4.708,4.053,1.425,16.2015,41.1
12-4,6,0.6367,4.8917,4.255,1.5038,16.2015,41.1
12-7,6,1.0149,5.4243,4.4094,1.4792,16.2015,41.1
12-6,6,0.793,7.7699,6.9769,1.7205,57.8413,106.86
12-3,6,0.5018,7.7823,7.2806,1.668,61.4555,106.86
12-1,6,0.188,8.7722,8.5842,1.5734,62.6262,131.52
12-2,6,0.3864,8.7853,8.3988,1.543,62.6262,131.52
13-5,6,0.6413,4.3801,3.7388,1.4694,16.2015,41.1
13-3,6,0.4958,4.8175,4.3216,1.3801,16.2015,41.1
13-7,6,1.0954,4.9952,3.8998,1.3972,16.2015,41.1
13-4,6,0.6147,5.3546,4.7399,1.3837,26.1889,73.98
13-1,6,0.1166,6.2618,6.1453,1.4014,57.8413,106.86
13-6,6,0.7739,7.1048,6.3309,1.5482,57.8413,106.86
13-2,6,0.3091,7.1099,6.8009,1.5304,60.5415,123.3
14-6,6,0.8963,5.0757,4.1794,1.5017,16.2015,41.1
