Concurrent task count,Total Fibonacci size,New task start time (relative),Total latency (excluding new task),New task latency,New task Fibonacci size,New task FLOPs,CPU frequency (GHz),Task start times,Task operations (FLOPs)
1,33,0.0418,3.9473,3.0105,31,2.1783,1.3725,[0.0004],[5.7029]
1,32,0.0355,1.1084,0.3805,27,0.3178,1.4663,[0.0003],[3.5246]
1,26,0.0294,0.1024,0.1486,27,0.3178,1.4129,[0.0003],[0.1964]
1,27,0.0505,0.1247,0.124,26,0.1964,1.3794,[0.0002],[0.3178]
1,30,0.0321,1.6013,1.9104,31,2.1783,1.4604,[0.0001],[1.3463]
1,31,0.0326,2.9093,6.032,35,14.9304,1.4751,[0.0002],[2.1783]
1,28,0.0484,0.274,1.6165,33,5.7029,1.5245,[0.0002],[0.5142]
1,27,0.0384,0.1651,0.1296,26,0.1964,1.5062,[0.0003],[0.3178]
1,31,0.0418,0.6137,0.1226,26,0.1964,1.4819,[0.0001],[2.1783]
1,32,0.0491,2.3815,1.812,30,1.3463,1.4812,[0.0002],[3.5246]
1,28,0.0442,0.3228,2.5162,34,9.2275,1.4131,[0.0001],[0.5142]
1,25,0.0289,0.0541,0.8825,32,3.5246,1.4352,[0.0003],[0.1214]
1,25,0.0297,0.0521,2.252,34,9.2275,1.4844,[0.0002],[0.1214]
1,30,0.0248,1.7113,3.6886,34,9.2275,1.4329,[0.0002],[1.3463]
1,28,0.0261,0.4666,0.3645,27,0.3178,1.5623,[0.0003],[0.5142]
1,28,0.0393,0.4151,1.7422,33,5.7029,1.3783,[0.0002],[0.5142]
1,25,0.0392,0.036,0.0568,26,0.1964,1.4218,[0.0003],[0.1214]
1,30,0.0197,1.7663,5.1234,35,14.9304,1.2986,[0.0002],[1.3463]
1,29,0.0377,0.2841,0.0862,25,0.1214,1.3739,[0.0003],[0.832]
1,30,0.0502,1.5738,3.5532,34,9.2275,1.3475,[0.0002],[1.3463]
1,35,0.0283,5.1871,1.8112,30,1.3463,1.4156,[0.0003],[14.9304]
1,26,0.0387,0.0573,0.5537,31,2.1783,1.4398,[0.0003],[0.1964]
1,29,0.0426,0.8363,1.5638,32,3.5246,1.4472,[0.0002],[0.832]
1,34,0.0491,3.1571,1.0814,29,0.832,1.3982,[0.0002],[9.2275]
1,30,0.0439,0.4054,0.0868,25,0.1214,1.4292,[0.0003],[1.3463]
1,33,0.0297,7.9614,8.8759,34,9.2275,1.5118,[0.0002],[5.7029]
1,33,0.0407,3.8701,2.9189,31,2.1783,1.3642,[0.0003],[5.7029]
1,29,0.0497,0.2762,0.0864,25,0.1214,1.404,[0.0003],[0.832]
1,26,0.0438,0.0745,0.0759,26,0.1964,1.3231,[0.0003],[0.1964]
1,26,0.0421,0.0764,0.1087,27,0.3178,1.4616,[0.0002],[0.1964]
1,28,0.0407,0.2068,0.0862,25,0.1214,1.447,[0.0002],[0.5142]
1,28,0.0413,0.2699,0.2202,27,0.3178,1.4808,[0.0002],[0.5142]
1,28,0.0188,0.5784,2.692,34,9.2275,1.3885,[0.0002],[0.5142]
1,33,0.0335,2.2177,0.9313,30,1.3463,1.4038,[0.0003],[5.7029]
1,31,0.0449,0.6058,0.0874,25,0.1214,1.3616,[0.0003],[2.1783]
1,35,0.0393,4.0361,0.3826,27,0.3178,1.396,[0.0002],[14.9304]
1,30,0.0316,1.6867,1.9718,31,2.1783,1.4625,[0.0003],[1.3463]
1,25,0.0213,0.0394,0.228,29,0.832,1.3383,[0.0002],[0.1214]
1,32,0.0271,3.0543,4.8113,34,9.2275,1.4179,[0.0002],[3.5246]
1,25,0.0355,0.0352,0.1306,28,0.5142,1.4803,[0.0003],[0.1214]
1,30,0.0317,0.7467,0.8629,29,0.832,1.3342,[0.0002],[1.3463]
1,35,0.0265,4.5528,1.074,29,0.832,1.4738,[0.0002],[14.9304]
1,35,0.0359,5.9301,2.8875,32,3.5246,1.6712,[0.0003],[14.9304]
1,25,0.0354,0.0354,0.2079,29,0.832,1.5533,[0.0001],[0.1214]
1,27,0.0374,0.1629,0.9747,32,3.5246,1.4346,[0.0001],[0.3178]
1,27,0.0259,0.1753,0.7105,31,2.1783,1.4713,[0.0002],[0.3178]
1,30,0.0446,0.4032,0.0861,25,0.1214,1.4326,[0.0002],[1.3463]
1,35,0.0311,4.3857,0.8912,29,0.832,1.5464,[0.0002],[14.9304]
1,28,0.0486,0.3276,2.5252,34,9.2275,1.5008,[0.0003],[0.5142]
1,28,0.0426,0.4287,2.5996,34,9.2275,1.4149,[0.0004],[0.5142]
1,35,0.0253,3.7765,0.1677,26,0.1964,1.4687,[0.0003],[14.9304]
1,32,0.0353,1.4378,0.6273,28,0.5142,1.4731,[0.0004],[3.5246]
1,30,0.0332,0.8772,1.0372,30,1.3463,1.6331,[0.0002],[1.3463]
1,27,0.0382,0.1641,0.136,27,0.3178,1.5676,[0.0001],[0.3178]
1,29,0.0418,0.8772,2.1352,33,5.7029,1.6534,[0.0002],[0.832]
1,35,0.0464,3.7414,0.1594,26,0.1964,1.6192,[0.0002],[14.9304]
1,27,0.0331,0.1268,0.1082,26,0.1964,1.471,[0.0003],[0.3178]
1,34,0.0386,2.9905,1.0711,29,0.832,1.442,[0.0002],[9.2275]
1,33,0.0325,5.0128,7.7858,35,14.9304,1.5298,[0.0003],[5.7029]
1,29,0.0378,0.9012,3.0032,34,9.2275,1.61,[0.0003],[0.832]
1,31,0.0252,2.3705,3.3774,34,9.2275,1.6285,[0.0003],[2.1783]
1,26,0.0474,0.0636,0.8713,32,3.5246,1.5889,[0.0003],[0.1964]
1,28,0.033,0.5008,1.3,32,3.5246,1.6954,[0.0003],[0.5142]
1,35,0.0334,5.4976,2.5438,32,3.5246,1.4958,[0.0001],[14.9304]
1,33,0.0416,7.7587,7.8234,33,5.7029,1.4467,[0.0002],[5.7029]
1,25,0.0305,0.0462,0.047,25,0.1214,1.6475,[0.0002],[0.1214]
1,25,0.0196,0.0647,0.5649,31,2.1783,1.5012,[0.0001],[0.1214]
1,34,0.0376,2.4033,0.2745,27,0.3178,1.5419,[0.0001],[9.2275]
1,28,0.0222,0.3194,0.8332,31,2.1783,1.7106,[0.0002],[0.5142]
1,30,0.034,0.8785,2.765,34,9.2275,1.5625,[0.0002],[1.3463]
1,30,0.0475,0.7458,0.665,28,0.5142,1.5976,[0.0002],[1.3463]
1,32,0.0419,0.9226,0.087,25,0.1214,1.6214,[0.0002],[3.5246]
1,32,0.0419,4.4936,5.1354,33,5.7029,1.5674,[0.0002],[3.5246]
1,33,0.0481,7.2195,9.4057,35,14.9304,1.59,[0.0003],[5.7029]
1,31,0.0306,1.4424,4.8338,35,14.9304,1.3932,[0.0003],[2.1783]
1,29,0.0208,0.3583,0.1408,26,0.1964,1.5864,[0.0003],[0.832]
1,34,0.0345,13.0039,13.0529,34,9.2275,1.4807,[0.0002],[9.2275]
1,26,0.036,0.0891,0.2563,29,0.832,1.3474,[0.0003],[0.1964]
1,33,0.0265,5.5513,4.9436,32,3.5246,1.4384,[0.0002],[5.7029]
1,32,0.0314,0.9229,0.0809,25,0.1214,1.4923,[0.0002],[3.5246]
1,27,0.0286,0.1937,2.3887,34,9.2275,1.5387,[0.0002],[0.3178]
1,34,0.0437,3.1716,1.0705,29,0.832,1.5119,[0.0002],[9.2275]
1,26,0.0486,0.0746,0.2216,29,0.832,1.5249,[0.0003],[0.1964]
1,32,0.0239,0.9234,0.0707,25,0.1214,1.5561,[0.0002],[3.5246]
1,31,0.0298,1.3909,1.0365,29,0.832,1.5566,[0.0002],[2.1783]
1,30,0.0252,1.6623,4.9709,35,14.9304,1.4647,[0.0002],[1.3463]
1,27,0.0327,0.1551,0.3276,29,0.832,1.4583,[0.0002],[0.3178]
1,30,0.026,1.291,1.0714,29,0.832,1.428,[0.0002],[1.3463]
1,32,0.0302,2.694,4.4952,34,9.2275,1.4529,[0.0004],[3.5246]
1,28,0.0216,0.54,0.6934,29,0.832,1.5354,[0.0003],[0.5142]
1,30,0.031,0.4933,0.1673,26,0.1964,1.538,[0.0002],[1.3463]
1,35,0.025,16.5844,16.86,35,14.9304,1.6375,[0.0002],[14.9304]
1,28,0.024,0.2195,0.0869,25,0.1214,1.4412,[0.0003],[0.5142]
1,34,0.0291,3.5398,1.8143,30,1.3463,1.4767,[0.0002],[9.2275]
1,32,0.037,1.4428,0.6273,28,0.5142,1.4896,[0.0003],[3.5246]
1,35,0.0261,4.2396,0.6663,28,0.5142,1.523,[0.0002],[14.9304]
1,32,0.0421,0.9156,0.0798,25,0.1214,1.4023,[0.0003],[3.5246]
1,28,0.0333,0.2701,0.171,26,0.1964,1.3585,[0.0002],[0.5142]
1,31,0.0482,1.5937,1.6644,30,1.3463,1.4206,[0.0002],[2.1783]
1,29,0.0303,0.599,2.7439,34,9.2275,1.4521,[0.0002],[0.832]
1,33,0.0308,3.9362,3.0502,31,2.1783,1.5702,[0.0003],[5.7029]
1,35,0.0318,20.5896,20.8057,35,14.9304,1.4791,[0.0003],[14.9304]
1,33,0.0382,1.5055,0.1519,27,0.3178,1.4276,[0.0003],[5.7029]
1,28,0.0208,0.57,2.7404,34,9.2275,1.5173,[0.0002],[0.5142]
1,34,0.0308,2.375,0.1519,26,0.1964,1.4385,[0.0002],[9.2275]
1,34,0.0272,2.8082,0.6264,28,0.5142,1.4168,[0.0003],[9.2275]
1,26,0.0271,0.1021,0.1872,28,0.5142,1.3615,[0.0003],[0.1964]
1,34,0.0449,2.9608,0.8195,30,1.3463,1.5423,[0.0002],[9.2275]
1,34,0.0257,9.0069,8.0664,33,5.7029,1.4173,[0.0003],[9.2275]
1,32,0.0477,1.5842,1.1063,29,0.832,1.465,[0.0003],[3.5246]
1,25,0.0229,0.0519,0.5527,31,2.1783,1.508,[0.0002],[0.1214]
1,27,0.029,0.2318,0.2553,27,0.3178,1.3477,[0.0002],[0.3178]
1,26,0.0389,0.077,0.1235,27,0.3178,1.3636,[0.0002],[0.1964]
1,27,0.047,0.1494,0.1304,26,0.1964,1.373,[0.0002],[0.3178]
1,34,0.0387,5.9975,4.9499,32,3.5246,1.418,[0.0002],[9.2275]
1,28,0.0449,0.195,0.0708,25,0.1214,1.3192,[0.0002],[0.5142]
1,34,0.0452,2.8512,0.6841,29,0.832,1.3608,[0.0003],[9.2275]
1,32,0.0399,4.4122,7.262,35,14.9304,1.4313,[0.0003],[3.5246]
1,28,0.0374,0.411,0.3408,27,0.3178,1.4644,[0.0003],[0.5142]
1,25,0.0373,0.037,3.5887,35,14.9304,1.3441,[0.0002],[0.1214]
1,25,0.028,0.0473,2.2401,34,9.2275,1.4808,[0.0003],[0.1214]
1,34,0.0407,12.837,12.9174,34,9.2275,1.3333,[0.0003],[9.2275]
1,25,0.0361,0.0358,2.2262,34,9.2275,1.4082,[0.0004],[0.1214]
1,33,0.0254,4.5136,5.1591,33,5.7029,1.2954,[0.0002],[5.7029]
1,30,0.0406,0.4533,0.1287,26,0.1964,1.4371,[0.0003],[1.3463]
1,29,0.0306,0.956,2.229,33,5.7029,1.5019,[0.0003],[0.832]
1,30,0.0286,1.5223,1.4938,31,2.1783,1.2699,[0.0002],[1.3463]
1,28,0.0323,0.4818,4.0261,35,14.9304,1.4029,[0.0002],[0.5142]
1,27,0.0487,0.1424,0.2773,29,0.832,1.4759,[0.0003],[0.3178]
1,29,0.0365,0.8498,2.7025,34,9.2275,1.583,[0.0002],[0.832]
1,26,0.0456,0.0663,0.2265,29,0.832,1.5853,[0.0003],[0.1964]
1,29,0.0418,0.8657,2.9699,34,9.2275,1.5191,[0.0002],[0.832]
1,35,0.024,3.7245,0.1693,26,0.1964,1.5905,[0.0003],[14.9304]
1,29,0.0176,0.7529,0.5721,29,0.832,1.5199,[0.0002],[0.832]
1,34,0.0479,2.4484,0.3323,27,0.3178,1.4537,[0.0001],[9.2275]
1,26,0.0187,0.1215,0.3151,29,0.832,1.451,[0.0014],[0.1964]
1,35,0.0375,13.8046,12.1861,35,14.9304,1.5854,[0.0003],[14.9304]
1,25,0.0331,0.033,1.3749,33,5.7029,1.4221,[0.0002],[0.1214]
1,32,0.0318,2.2131,4.9359,35,14.9304,1.8458,[0.0003],[3.5246]
1,25,0.0312,0.0396,0.0648,26,0.1964,1.6689,[0.0003],[0.1214]
1,29,0.0462,0.8495,4.3206,35,14.9304,1.5292,[0.0002],[0.832]
1,27,0.0427,0.1653,0.3809,30,1.3463,1.4827,[0.0002],[0.3178]
1,26,0.0292,0.0801,0.5617,31,2.1783,1.5446,[0.0002],[0.1964]
1,25,0.0202,0.0653,3.6283,35,14.9304,1.401,[0.0003],[0.1214]
1,25,0.0373,0.0344,0.0853,27,0.3178,1.4551,[0.0003],[0.1214]
1,30,0.0284,0.9098,0.6172,28,0.5142,1.5401,[0.0002],[1.3463]
1,28,0.0246,0.4212,1.2512,32,3.5246,1.4195,[0.0002],[0.5142]
1,28,0.0266,0.5241,0.6743,29,0.832,1.547,[0.0002],[0.5142]
1,30,0.0416,0.411,0.109,25,0.1214,1.3383,[0.0002],[1.3463]
1,27,0.0264,0.1895,0.3735,29,0.832,1.4706,[0.0002],[0.3178]
1,31,0.0219,2.8884,3.3133,32,3.5246,1.5332,[0.0002],[2.1783]
1,25,0.0314,0.0478,0.2242,29,0.832,1.5993,[0.0002],[0.1214]
1,32,0.0248,4.7522,6.1812,34,9.2275,1.4417,[0.0002],[3.5246]
1,33,0.041,1.6693,0.2752,27,0.3178,1.5376,[0.0003],[5.7029]
1,29,0.0451,0.8155,2.0616,33,5.7029,1.4559,[0.0003],[0.832]
1,30,0.0238,0.8676,1.2908,31,2.1783,1.4251,[0.0003],[1.3463]
1,29,0.0381,0.8106,1.0308,30,1.3463,1.3835,[0.0002],[0.832]
1,30,0.0367,1.6847,5.0165,35,14.9304,1.3987,[0.0002],[1.3463]
1,26,0.0313,0.097,0.6048,31,2.1783,1.4838,[0.0003],[0.1964]
1,25,0.0334,0.0403,0.1395,28,0.5142,1.3237,[0.0002],[0.1214]
1,26,0.0209,0.1261,3.6796,35,14.9304,1.4625,[0.0002],[0.1964]
1,25,0.0358,0.029,0.8394,32,3.5246,1.495,[0.0001],[0.1214]
1,31,0.05,1.4806,1.0803,29,0.832,1.3986,[0.0002],[2.1783]
1,29,0.0233,0.979,2.223,33,5.7029,1.4857,[0.0002],[0.832]
1,32,0.0239,4.8627,7.6817,35,14.9304,1.3494,[0.0002],[3.5246]
1,33,0.0416,2.566,1.8348,30,1.3463,1.4142,[0.0002],[5.7029]
1,31,0.0298,2.1046,1.8122,30,1.3463,1.4438,[0.0002],[2.1783]
1,30,0.0298,1.7042,5.039,35,14.9304,1.3644,[0.0003],[1.3463]
1,33,0.0381,7.8974,7.9049,33,5.7029,1.4185,[0.0003],[5.7029]
1,30,0.0343,0.4943,0.1597,26,0.1964,1.452,[0.0003],[1.3463]
1,32,0.0368,4.4881,7.3619,35,14.9304,1.3812,[0.0002],[3.5246]
1,25,0.0328,0.0407,1.3844,33,5.7029,1.4994,[0.0003],[0.1214]
1,31,0.0505,1.5879,2.1737,32,3.5246,1.3865,[0.0003],[2.1783]
1,35,0.0341,6.188,3.001,31,2.1783,1.433,[0.0002],[14.9304]
1,28,0.0248,0.4546,0.3822,27,0.3178,1.4634,[0.0004],[0.5142]
1,34,0.0219,3.5017,1.4709,31,2.1783,1.5044,[0.0001],[9.2275]
1,27,0.0304,0.1873,0.2213,27,0.3178,1.5014,[0.0002],[0.3178]
1,26,0.0296,0.1049,0.604,31,2.1783,1.4533,[0.0003],[0.1964]
1,26,0.0373,0.0706,0.8855,32,3.5246,1.5278,[0.0002],[0.1964]
1,26,0.0286,0.1037,3.6609,35,14.9304,1.5027,[0.0002],[0.1964]
1,31,0.0305,2.7907,2.8721,31,2.1783,1.3975,[0.0003],[2.1783]
1,33,0.0298,2.1326,1.0624,29,0.832,1.5237,[0.0002],[5.7029]
1,27,0.0278,0.1745,0.4827,30,1.3463,1.5669,[0.0002],[0.3178]
1,30,0.04,1.6116,3.5884,34,9.2275,1.433,[0.0002],[1.3463]
1,26,0.0227,0.1184,3.6943,35,14.9304,1.4316,[0.0003],[0.1964]
1,30,0.0212,1.7296,2.2473,32,3.5246,1.5515,[0.0003],[1.3463]
1,32,0.0289,1.2039,0.3437,27,0.3178,1.425,[0.0003],[3.5246]
1,29,0.0372,0.3089,0.1374,26,0.1964,1.4461,[0.0002],[0.832]
1,28,0.0451,0.1998,0.081,25,0.1214,1.4851,[0.0002],[0.5142]
1,33,0.0207,7.7999,8.6512,34,9.2275,2.4475,[0.0002],[5.7029]
1,29,0.0388,0.9339,3.0288,34,9.2275,1.4467,[0.0002],[0.832]
1,26,0.0481,0.0634,0.8688,32,3.5246,1.472,[0.0002],[0.1964]
1,28,0.03,0.2786,0.1408,26,0.1964,1.3946,[0.0002],[0.5142]
1,34,0.034,3.7569,2.0654,32,3.5246,1.4885,[0.0002],[9.2275]
1,29,0.0282,0.5359,1.8537,33,5.7029,1.5038,[0.0003],[0.832]
1,29,0.0487,0.4451,0.28,28,0.5142,1.4685,[0.0002],[0.832]
1,34,0.0386,4.7996,3.0191,31,2.1783,1.6252,[0.0002],[9.2275]
1,28,0.0201,0.5508,0.7024,29,0.832,1.5827,[0.0002],[0.5142]
1,28,0.0486,0.3431,1.1284,32,3.5246,1.3108,[0.0002],[0.5142]
1,26,0.0313,0.0749,0.895,32,3.5246,1.4092,[0.0002],[0.1964]
1,25,0.0359,0.0358,0.8588,32,3.5246,1.5067,[0.0002],[0.1214]
1,34,0.0333,6.314,4.8738,32,3.5246,1.4225,[0.0002],[9.2275]
1,34,0.0506,2.786,0.6168,28,0.5142,1.4198,[0.0003],[9.2275]
1,32,0.0304,4.789,7.6078,35,14.9304,1.5671,[0.0003],[3.5246]
1,31,0.0339,2.8552,3.7876,33,5.7029,1.4574,[0.0003],[2.1783]
1,30,0.0311,1.6755,3.6513,34,9.2275,1.4073,[0.0002],[1.3463]
1,34,0.0383,7.3694,6.1052,33,5.7029,1.4681,[0.0003],[9.2275]
1,35,0.0382,3.7587,0.1673,26,0.1964,1.396,[0.0003],[14.9304]
1,32,0.0305,1.0043,0.152,26,0.1964,1.4386,[0.0003],[3.5246]
1,30,0.0395,1.5825,1.6527,30,1.3463,1.4549,[0.0002],[1.3463]
1,32,0.0177,1.4138,0.5936,28,0.5142,1.5314,[0.0002],[3.5246]
1,34,0.0372,2.4392,0.2105,27,0.3178,1.503,[0.0003],[9.2275]
1,33,0.0343,1.9481,0.6255,28,0.5142,1.4375,[0.0003],[5.7029]
1,30,0.0259,1.6485,3.6329,34,9.2275,1.4024,[0.0002],[1.3463]
1,32,0.0366,4.7438,4.7962,32,3.5246,1.379,[0.0003],[3.5246]
1,33,0.0403,2.8691,1.7339,30,1.3463,1.4657,[0.0003],[5.7029]
1,26,0.0231,0.1105,0.08,25,0.1214,1.4302,[0.0003],[0.1964]
1,28,0.0492,0.3758,1.185,32,3.5246,1.3251,[0.0003],[0.5142]
1,26,0.0342,0.0971,0.0727,25,0.1214,1.3721,[0.0002],[0.1964]
1,33,0.0461,3.9454,3.01,31,2.1783,1.3735,[0.0001],[5.7029]
1,28,0.0388,0.4572,4.0066,35,14.9304,1.5695,[0.0003],[0.5142]
1,34,0.0446,2.4039,0.1787,26,0.1964,1.428,[0.0003],[9.2275]
1,35,0.0244,10.1767,7.9707,33,5.7029,1.5137,[0.0003],[14.9304]
1,25,0.0359,0.0355,2.224,34,9.2275,1.5525,[0.0004],[0.1214]
1,26,0.0267,0.1127,0.1198,26,0.1964,1.4244,[0.0002],[0.1964]
1,34,0.0347,2.3587,0.141,26,0.1964,1.5449,[0.0002],[9.2275]
1,34,0.0381,2.3962,0.1708,26,0.1964,1.4333,[0.0003],[9.2275]
1,33,0.0403,1.5453,0.169,26,0.1964,1.4271,[0.0002],[5.7029]
1,31,0.0429,1.4068,1.1106,30,1.3463,1.5168,[0.0003],[2.1783]
1,31,0.038,2.8594,3.2666,32,3.5246,1.46,[0.0002],[2.1783]
1,35,0.0421,4.1472,0.6075,28,0.5142,1.6364,[0.0003],[14.9304]
1,35,0.0162,7.1977,4.3903,32,3.5246,1.4958,[0.0003],[14.9304]
1,25,0.0272,0.0508,3.6163,35,14.9304,1.4261,[0.0003],[0.1214]
1,26,0.0485,0.0661,0.1509,28,0.5142,1.5832,[0.0003],[0.1964]
1,35,0.0314,3.7536,0.1589,26,0.1964,1.4949,[0.0002],[14.9304]
1,27,0.0175,0.2964,0.5435,30,1.3463,1.458,[0.0003],[0.3178]
1,35,0.0297,4.8668,1.6002,30,1.3463,1.5084,[0.0002],[14.9304]
1,25,0.0328,0.0413,0.0946,27,0.3178,1.6044,[0.0003],[0.1214]
1,35,0.0391,5.1387,1.8115,30,1.3463,1.3974,[0.0003],[14.9304]
1,34,0.0347,2.8773,0.717,29,0.832,1.4675,[0.0002],[9.2275]
1,25,0.0289,0.0505,0.2249,29,0.832,1.5056,[0.0003],[0.1214]
1,29,0.0325,0.9477,2.1969,33,5.7029,1.6088,[0.0003],[0.832]
1,26,0.0456,0.0539,2.2361,34,9.2275,1.4835,[0.0003],[0.1964]
1,33,0.0261,7.8063,7.9592,33,5.7029,1.5511,[0.0002],[5.7029]
1,34,0.0309,3.8051,1.8144,30,1.3463,1.4407,[0.0002],[9.2275]
1,26,0.029,0.1024,0.5988,31,2.1783,1.4157,[0.0003],[0.1964]
1,27,0.0346,0.1784,0.2113,27,0.3178,1.456,[0.0002],[0.3178]
1,33,0.0315,2.9301,1.7935,30,1.3463,1.4879,[0.0002],[5.7029]
1,26,0.0264,0.1101,0.4127,30,1.3463,1.5581,[0.0003],[0.1964]
1,25,0.0356,0.0356,0.0885,27,0.3178,1.5177,[0.0002],[0.1214]
1,35,0.0184,4.1195,0.5567,28,0.5142,1.5325,[0.0002],[14.9304]
1,31,0.0415,1.1124,0.6358,30,1.3463,1.5208,[0.0003],[2.1783]
1,29,0.0421,0.7768,2.9027,34,9.2275,1.5238,[0.0002],[0.832]
1,29,0.0248,0.292,0.0876,26,0.1964,1.4374,[0.0003],[0.832]
1,28,0.0367,0.4158,0.5857,29,0.832,1.4263,[0.0002],[0.5142]
1,33,0.0224,2.895,1.7619,30,1.3463,1.4538,[0.0002],[5.7029]
1,33,0.0411,1.5407,0.1677,26,0.1964,1.5759,[0.0002],[5.7029]
