Concurrent task count,Total Fibonacci size,New task start time (relative),Total latency (excluding new task),New task latency,New task Fibonacci size,New task FLOPs,CPU frequency (GHz),Task start times,Task operations (FLOPs)
4,122,0.3796,27.674,12.5749,33,5.7029,1.276,"[0.0002, 0.0341, 0.1054, 0.314]","[0.3178, 5.7029, 5.7029, 0.832]"
4,121,0.21,28.8927,12.9782,33,5.7029,1.2891,"[0.0003, 0.0272, 0.0831, 0.1441]","[0.832, 5.7029, 0.1214, 9.2275]"
4,118,0.3615,10.877,0.201,25,0.1214,1.2437,"[0.0003, 0.0311, 0.0871, 0.1736]","[3.5246, 0.832, 2.1783, 0.1964]"
4,122,0.3812,19.7455,0.5213,26,0.1964,1.2958,"[0.0004, 0.0355, 0.1321, 0.183]","[5.7029, 0.832, 0.1964, 9.2275]"
4,122,0.5056,18.2673,2.4816,29,0.832,1.2594,"[0.0003, 0.0288, 0.105, 0.1508]","[3.5246, 1.3463, 0.1964, 9.2275]"
4,124,0.3065,42.2345,25.8966,35,14.9304,1.3271,"[0.0003, 0.0266, 0.0775, 0.1386]","[5.7029, 0.3178, 14.9304, 0.832]"
4,122,0.6066,20.1443,10.3895,33,5.7029,1.2794,"[0.0003, 0.0325, 0.0936, 0.5511]","[1.3463, 5.7029, 0.5142, 2.1783]"
4,118,0.4788,15.4166,3.169,30,1.3463,1.2438,"[0.0003, 0.0211, 0.1126, 0.2196]","[9.2275, 3.5246, 0.1964, 0.1964]"
4,112,0.3727,4.8277,3.7251,34,9.2275,1.3135,"[0.0003, 0.0269, 0.1286, 0.2203]","[0.3178, 0.832, 0.3178, 0.832]"
4,113,0.4407,7.218,4.5521,33,5.7029,1.326,"[0.0002, 0.0387, 0.0642, 0.1253]","[0.832, 2.1783, 0.5142, 0.1214]"
4,121,0.4616,14.9506,0.4669,26,0.1964,1.276,"[0.0002, 0.0259, 0.158, 0.2547]","[0.832, 0.1964, 9.2275, 3.5246]"
4,125,0.3927,29.5275,8.2056,32,3.5246,1.2729,"[0.0003, 0.0372, 0.1691, 0.2557]","[9.2275, 5.7029, 0.1964, 3.5246]"
4,125,0.3708,47.0792,25.5584,35,14.9304,1.2604,"[0.0003, 0.0507, 0.0863, 0.1372]","[14.9304, 0.1964, 3.5246, 3.5246]"
4,108,0.2373,8.4808,8.818,34,9.2275,1.3135,"[0.0002, 0.0351, 0.0881, 0.1441]","[0.1214, 5.7029, 0.1214, 0.1214]"
4,123,0.4785,25.3459,9.4205,32,3.5246,1.3125,"[0.0003, 0.0413, 0.1074, 0.1634]","[0.5142, 5.7029, 0.5142, 9.2275]"
4,120,0.3228,15.2739,0.8357,27,0.3178,1.3365,"[0.0003, 0.0382, 0.1246, 0.1856]","[2.1783, 5.7029, 2.1783, 0.1214]"
4,111,0.173,4.5116,2.3242,30,1.3463,1.2313,"[0.0003, 0.0311, 0.0641, 0.1019]","[0.3178, 0.5142, 0.1964, 1.3463]"
4,114,0.2328,5.8975,1.0292,28,0.5142,1.3031,"[0.0002, 0.0326, 0.0576, 0.1663]","[0.1214, 0.832, 5.7029, 0.3178]"
4,114,0.3149,5.3669,0.4488,27,0.3178,1.2979,"[0.0002, 0.0307, 0.143, 0.2629]","[0.1964, 0.5142, 0.1214, 14.9304]"
4,113,0.2969,6.8422,3.353,32,3.5246,1.2844,"[0.0003, 0.0237, 0.0681, 0.1901]","[0.832, 0.1214, 1.3463, 0.832]"
4,126,0.2224,24.569,0.5246,25,0.1214,1.2604,"[0.0003, 0.0242, 0.0447, 0.126]","[3.5246, 9.2275, 2.1783, 0.832]"
4,119,0.2885,11.0791,1.8659,29,0.832,1.2865,"[0.0003, 0.0371, 0.1032, 0.2199]","[0.832, 1.3463, 3.5246, 0.5142]"
4,114,0.1495,6.6727,1.3725,29,0.832,1.2927,"[0.0002, 0.0446, 0.0726, 0.0984]","[0.1964, 0.5142, 14.9304, 0.1214]"
4,128,0.2417,38.7368,5.2969,31,2.1783,1.2625,"[0.0003, 0.0472, 0.0742, 0.1505]","[3.5246, 5.7029, 5.7029, 1.3463]"
4,128,0.2081,27.9764,4.7579,29,0.832,1.299,"[0.0002, 0.0302, 0.081, 0.1369]","[9.2275, 2.1783, 1.3463, 5.7029]"
4,128,0.3123,31.9066,3.1444,30,1.3463,1.2792,"[0.0002, 0.0276, 0.119, 0.1649]","[3.5246, 5.7029, 0.5142, 14.9304]"
4,123,0.1574,36.7479,12.2236,33,5.7029,1.2594,"[0.0003, 0.0319, 0.0777, 0.1337]","[14.9304, 0.3178, 9.2275, 0.3178]"
4,116,0.3011,14.9466,9.9813,34,9.2275,1.3188,"[0.0003, 0.0413, 0.1074, 0.1989]","[5.7029, 0.1214, 0.3178, 2.1783]"
4,122,0.241,16.1931,2.8523,29,0.832,1.2552,"[0.0003, 0.024, 0.146, 0.2173]","[0.5142, 3.5246, 0.5142, 9.2275]"
4,116,0.1754,8.0492,0.4429,26,0.1964,1.3011,"[0.0003, 0.0259, 0.0753, 0.1312]","[0.1964, 14.9304, 1.3463, 0.1214]"
4,119,0.2582,20.9129,14.4903,34,9.2275,1.3271,"[0.0003, 0.0397, 0.1464, 0.1923]","[14.9304, 1.3463, 0.1214, 0.832]"
4,116,0.347,9.2787,4.209,31,2.1783,1.275,"[0.0003, 0.0271, 0.0679, 0.224]","[0.1214, 0.5142, 5.7029, 1.3463]"
4,113,0.2422,7.6567,5.8018,32,3.5246,1.226,"[0.0002, 0.0376, 0.0834, 0.1291]","[5.7029, 0.1964, 0.1964, 0.5142]"
4,112,0.3095,9.2433,8.5384,35,14.9304,1.2969,"[0.0003, 0.0368, 0.0979, 0.1538]","[1.3463, 3.5246, 0.1214, 0.1214]"
4,112,0.2209,4.2606,0.7753,28,0.5142,1.2594,"[0.0003, 0.0268, 0.0827, 0.1142]","[0.3178, 0.1964, 0.1214, 9.2275]"
4,121,0.2713,17.6993,11.0842,34,9.2275,1.3406,"[0.0003, 0.0452, 0.1368, 0.2231]","[1.3463, 0.5142, 1.3463, 5.7029]"
4,118,0.5268,16.2436,0.1589,25,0.1214,1.2594,"[0.0003, 0.0399, 0.1769, 0.4645]","[5.7029, 0.1964, 0.1964, 5.7029]"
4,126,0.4985,37.3659,6.8488,32,3.5246,1.2542,"[0.0003, 0.0391, 0.2321, 0.4173]","[9.2275, 0.3178, 1.3463, 14.9304]"
4,119,0.6684,9.3807,0.4202,26,0.1964,1.2427,"[0.0003, 0.0382, 0.1856, 0.6126]","[0.832, 2.1783, 0.1964, 5.7029]"
4,126,0.3427,33.3711,1.4987,28,0.5142,1.2115,"[0.0003, 0.0196, 0.1213, 0.2616]","[0.5142, 1.3463, 9.2275, 9.2275]"
4,119,0.3213,12.3871,3.4001,30,1.3463,1.201,"[0.0003, 0.0389, 0.1457, 0.2603]","[2.1783, 0.832, 3.5246, 0.3178]"
4,109,0.3599,2.5668,0.7062,26,0.1964,1.2094,"[0.0003, 0.0376, 0.0839, 0.1959]","[0.1214, 0.832, 0.5142, 0.3178]"
4,125,0.1894,23.7258,2.3063,29,0.832,1.2125,"[0.0002, 0.0478, 0.1235, 0.1592]","[9.2275, 2.1783, 0.5142, 3.5246]"
4,119,0.2521,9.4322,0.5239,25,0.1214,1.25,"[0.0003, 0.0388, 0.1251, 0.1912]","[9.2275, 0.3178, 1.3463, 0.5142]"
4,122,0.3526,29.4116,0.4339,25,0.1214,1.2719,"[0.0002, 0.0354, 0.0722, 0.3168]","[0.1214, 0.5142, 14.9304, 9.2275]"
4,124,0.5495,18.0268,1.118,28,0.5142,1.2365,"[0.0003, 0.0462, 0.0972, 0.1683]","[2.1783, 2.1783, 0.5142, 9.2275]"
4,122,0.6074,15.3599,0.2451,25,0.1214,1.2365,"[0.0003, 0.0382, 0.2008, 0.2914]","[0.832, 9.2275, 0.3178, 3.5246]"
4,118,0.3345,11.0742,4.606,31,2.1783,1.2615,"[0.0002, 0.04, 0.0979, 0.1362]","[0.3178, 1.3463, 9.2275, 0.3178]"
4,113,0.2954,10.6536,8.3321,33,5.7029,1.3469,"[0.0003, 0.0332, 0.1298, 0.1705]","[5.7029, 0.5142, 0.1964, 0.1964]"
4,123,0.2635,18.6294,0.8504,27,0.3178,1.2333,"[0.0002, 0.0395, 0.07, 0.1303]","[0.1964, 1.3463, 14.9304, 3.5246]"
4,110,0.1663,2.0988,0.3562,25,0.1214,1.2609,"[0.0003, 0.0474, 0.0936, 0.1449]","[0.1964, 3.5246, 0.1964, 0.1964]"
4,120,0.3538,17.4965,5.7544,31,2.1783,1.2281,"[0.0002, 0.0234, 0.1759, 0.2828]","[2.1783, 2.1783, 2.1783, 0.3178]"
4,114,0.1286,7.7623,7.2684,35,14.9304,1.2302,"[0.0003, 0.0312, 0.0747, 0.0982]","[0.1964, 0.5142, 2.1783, 0.832]"
4,116,0.3403,11.4569,6.6158,34,9.2275,1.2365,"[0.0003, 0.0361, 0.072, 0.2486]","[0.1214, 2.1783, 2.1783, 0.832]"
4,117,0.2188,9.6239,0.6554,26,0.1964,1.2521,"[0.0003, 0.036, 0.0919, 0.1631]","[2.1783, 0.1964, 9.2275, 0.1964]"
4,119,0.3076,13.6333,5.9873,32,3.5246,1.2739,"[0.0003, 0.0488, 0.1351, 0.2266]","[0.832, 1.3463, 14.9304, 0.1214]"
4,121,0.5746,9.3304,0.2664,25,0.1214,1.2795,"[0.0003, 0.0244, 0.1513, 0.3725]","[0.832, 0.1964, 2.1783, 14.9304]"
4,116,0.6836,6.8406,0.7736,27,0.3178,1.2979,"[0.0004, 0.0229, 0.0891, 0.4603]","[1.3463, 0.5142, 0.5142, 1.3463]"
4,124,0.5076,24.7807,14.8699,34,9.2275,1.3323,"[0.0002, 0.0468, 0.1129, 0.3284]","[0.3178, 2.1783, 9.2275, 3.5246]"
4,124,0.1751,30.9912,0.4369,26,0.1964,1.3615,"[0.0003, 0.0315, 0.0621, 0.0941]","[9.2275, 3.5246, 5.7029, 0.1214]"
4,117,0.3893,11.0211,4.6848,32,3.5246,1.3021,"[0.0002, 0.0284, 0.1657, 0.2522]","[2.1783, 0.3178, 2.1783, 0.5142]"
4,125,0.2601,41.6783,4.5144,31,2.1783,1.3438,"[0.0003, 0.0412, 0.1022, 0.1941]","[5.7029, 9.2275, 0.1214, 5.7029]"
4,117,0.2524,9.0637,0.4491,26,0.1964,1.2438,"[0.0003, 0.0494, 0.1307, 0.2017]","[14.9304, 0.3178, 0.1214, 1.3463]"
4,118,0.6521,11.5032,3.9689,31,2.1783,1.2823,"[0.0003, 0.0361, 0.0824, 0.3062]","[0.1214, 1.3463, 0.832, 9.2275]"
4,124,0.2296,41.0352,14.8825,33,5.7029,1.2969,"[0.0002, 0.0214, 0.0671, 0.1382]","[9.2275, 2.1783, 9.2275, 0.1214]"
4,110,0.2166,3.1628,0.5459,26,0.1964,1.3361,"[0.0003, 0.0393, 0.0638, 0.1248]","[5.7029, 0.1964, 0.1214, 0.1964]"
4,124,0.5212,32.0948,1.7819,29,0.832,1.324,"[0.0002, 0.0228, 0.1092, 0.3533]","[14.9304, 0.5142, 0.3178, 9.2275]"
4,127,0.3419,49.9008,16.1319,33,5.7029,1.2875,"[0.0003, 0.047, 0.1029, 0.164]","[14.9304, 5.7029, 0.1964, 5.7029]"
4,126,0.1982,23.8987,3.2946,29,0.832,1.2396,"[0.0003, 0.0327, 0.109, 0.1751]","[3.5246, 1.3463, 9.2275, 1.3463]"
4,113,0.1763,9.8631,5.6374,32,3.5246,1.3219,"[0.0002, 0.0289, 0.0798, 0.1561]","[3.5246, 0.3178, 0.1214, 0.832]"
4,123,0.4069,34.285,7.6213,32,3.5246,1.3086,"[0.0003, 0.0366, 0.133, 0.2093]","[14.9304, 9.2275, 0.832, 0.1214]"
4,124,0.3038,19.6429,1.2662,27,0.3178,1.3094,"[0.0003, 0.0304, 0.1017, 0.2035]","[14.9304, 0.1964, 2.1783, 3.5246]"
4,128,0.2264,54.9727,28.1098,35,14.9304,1.2841,"[0.0003, 0.0232, 0.0637, 0.14]","[3.5246, 0.5142, 5.7029, 14.9304]"
4,125,0.2371,25.3439,9.191,33,5.7029,1.3531,"[0.0003, 0.0236, 0.1455, 0.1914]","[2.1783, 5.7029, 2.1783, 1.3463]"
4,113,0.2067,8.6868,4.7808,32,3.5246,1.3438,"[0.0003, 0.0322, 0.0727, 0.1039]","[0.1214, 0.1214, 0.5142, 14.9304]"
4,126,0.3319,27.2527,0.7124,27,0.3178,1.2865,"[0.0002, 0.0193, 0.0727, 0.1489]","[0.5142, 2.1783, 5.7029, 9.2275]"
4,127,0.2839,35.8666,11.0251,33,5.7029,1.3198,"[0.0003, 0.0247, 0.0858, 0.1519]","[14.9304, 0.5142, 5.7029, 2.1783]"
4,117,0.2991,21.1604,14.571,34,9.2275,1.4441,"[0.0003, 0.0236, 0.1186, 0.1445]","[2.1783, 0.1214, 14.9304, 0.1964]"
4,122,0.4531,15.3441,0.4996,26,0.1964,1.3826,"[0.0003, 0.0307, 0.0821, 0.1584]","[0.5142, 0.5142, 9.2275, 3.5246]"
4,117,0.3348,6.3343,1.3047,28,0.5142,1.4199,"[0.0003, 0.0452, 0.1062, 0.1672]","[0.5142, 9.2275, 1.3463, 0.1214]"
4,119,0.4033,12.7092,1.9171,31,2.1783,1.3502,"[0.0003, 0.0286, 0.096, 0.3165]","[0.1964, 3.5246, 0.5142, 5.7029]"
4,112,0.354,7.0545,2.5946,30,1.3463,1.5122,"[0.0002, 0.0251, 0.053, 0.0838]","[0.1214, 0.1964, 2.1783, 1.3463]"
4,116,0.2981,10.5829,5.2215,34,9.2275,1.4019,"[0.0003, 0.0288, 0.1101, 0.1966]","[1.3463, 2.1783, 0.1964, 0.832]"
4,128,0.4805,25.2182,0.7706,28,0.5142,1.3687,"[0.0003, 0.0438, 0.0795, 0.1963]","[2.1783, 14.9304, 3.5246, 1.3463]"
4,118,0.2494,17.3921,3.1768,30,1.3463,1.375,"[0.0003, 0.0446, 0.1259, 0.1766]","[5.7029, 0.3178, 0.1214, 5.7029]"
4,121,0.3972,16.5738,1.7041,30,1.3463,1.3984,"[0.0003, 0.0467, 0.1128, 0.1738]","[5.7029, 1.3463, 3.5246, 0.1964]"
4,114,0.2762,8.102,4.7856,34,9.2275,1.3778,"[0.0003, 0.024, 0.0579, 0.1493]","[1.3463, 0.3178, 1.3463, 0.3178]"
4,126,0.1622,55.2105,5.07,28,0.5142,1.3281,"[0.0003, 0.0496, 0.0853, 0.1413]","[14.9304, 14.9304, 0.3178, 0.832]"
4,110,0.2148,4.4555,0.1916,25,0.1214,1.4119,"[0.0003, 0.028, 0.0585, 0.1166]","[0.1214, 14.9304, 0.1214, 0.1214]"
4,115,0.1595,12.9144,8.6766,33,5.7029,1.3406,"[0.0003, 0.0376, 0.0733, 0.1038]","[0.3178, 0.5142, 0.1214, 14.9304]"
4,118,0.3831,11.9172,3.129,30,1.3463,1.3969,"[0.0003, 0.0271, 0.078, 0.312]","[2.1783, 0.3178, 0.5142, 3.5246]"
4,132,0.3587,49.7386,0.5231,26,0.1964,1.4796,"[0.0002, 0.0182, 0.1147, 0.1707]","[3.5246, 5.7029, 5.7029, 9.2275]"
4,117,0.2292,10.1535,4.3032,31,2.1783,1.527,"[0.0003, 0.0361, 0.1124, 0.1683]","[0.832, 1.3463, 0.1214, 5.7029]"
4,120,0.213,14.2844,0.9941,27,0.3178,1.4314,"[0.0002, 0.0353, 0.0911, 0.1623]","[14.9304, 5.7029, 0.1214, 0.3178]"
4,121,0.1818,14.5443,2.2636,28,0.5142,1.3569,"[0.0002, 0.0241, 0.0649, 0.1107]","[5.7029, 1.3463, 2.1783, 0.3178]"
4,120,0.2277,12.1378,2.2696,29,0.832,1.3665,"[0.0002, 0.0396, 0.1057, 0.1668]","[5.7029, 0.3178, 0.832, 2.1783]"
4,122,0.2325,13.9335,6.3848,32,3.5246,1.3443,"[0.0003, 0.0495, 0.1207, 0.1767]","[0.832, 9.2275, 1.3463, 0.832]"
4,124,0.7019,16.3029,2.3543,29,0.832,1.3609,"[0.0002, 0.0257, 0.1374, 0.1834]","[2.1783, 0.832, 9.2275, 1.3463]"
4,124,0.2355,46.6203,3.3202,30,1.3463,1.307,"[0.0003, 0.0476, 0.0832, 0.129]","[14.9304, 0.5142, 14.9304, 0.1964]"
4,124,0.2881,18.7498,0.9226,27,0.3178,1.2941,"[0.0003, 0.0238, 0.0697, 0.1358]","[3.5246, 1.3463, 0.3178, 14.9304]"
4,116,0.3166,7.1402,0.2622,25,0.1214,1.3609,"[0.0003, 0.0322, 0.0983, 0.1543]","[5.7029, 0.5142, 1.3463, 0.1214]"
4,117,0.4775,8.7891,0.2833,25,0.1214,1.3436,"[0.0002, 0.036, 0.067, 0.2936]","[0.1214, 5.7029, 9.2275, 0.1214]"
4,117,0.1893,13.4644,6.5431,32,3.5246,1.4654,"[0.0002, 0.0331, 0.0877, 0.1184]","[5.7029, 0.1214, 0.1964, 5.7029]"
4,116,0.4303,6.0647,0.2182,25,0.1214,1.4364,"[0.0003, 0.0287, 0.1152, 0.2016]","[0.3178, 0.5142, 0.1964, 14.9304]"
4,122,0.2354,13.5726,0.4823,26,0.1964,1.4031,"[0.0003, 0.0453, 0.0731, 0.129]","[0.5142, 1.3463, 5.7029, 2.1783]"
4,123,0.2724,17.6749,1.1932,27,0.3178,1.3822,"[0.0003, 0.0234, 0.1352, 0.2014]","[0.3178, 3.5246, 14.9304, 0.832]"
4,119,0.3128,8.1911,2.7814,30,1.3463,1.3157,"[0.0003, 0.0436, 0.0793, 0.1453]","[0.5142, 1.3463, 5.7029, 0.5142]"
4,111,0.1577,4.3883,0.3575,25,0.1214,1.3921,"[0.0002, 0.0375, 0.0582, 0.08]","[0.1214, 0.1214, 2.1783, 1.3463]"
4,122,0.5361,14.623,2.3987,29,0.832,1.4136,"[0.0002, 0.0487, 0.1808, 0.3028]","[3.5246, 5.7029, 0.1964, 2.1783]"
4,114,0.2852,7.6255,3.3271,31,2.1783,1.3792,"[0.0003, 0.037, 0.1268, 0.1934]","[0.5142, 0.1214, 14.9304, 0.1964]"
4,118,0.2936,25.7964,13.4519,34,9.2275,1.4053,"[0.0003, 0.0255, 0.1005, 0.192]","[5.7029, 0.1964, 0.1964, 5.7029]"
4,115,0.2463,5.4503,0.2531,25,0.1214,1.3455,"[0.0003, 0.0448, 0.093, 0.1591]","[0.1964, 1.3463, 0.1964, 5.7029]"
4,126,0.1542,48.9148,18.3649,34,9.2275,1.5125,"[0.0003, 0.0441, 0.1051, 0.1237]","[0.1964, 14.9304, 5.7029, 3.5246]"
4,124,0.1734,18.7334,5.8192,31,2.1783,1.405,"[0.0003, 0.0188, 0.0647, 0.1512]","[3.5246, 0.5142, 14.9304, 0.832]"
4,114,0.2447,8.0658,3.1034,31,2.1783,1.4401,"[0.0003, 0.0312, 0.1075, 0.1737]","[0.832, 1.3463, 0.3178, 0.5142]"
4,128,0.2499,39.7143,4.3877,30,1.3463,1.4295,"[0.0003, 0.0417, 0.1027, 0.1791]","[9.2275, 9.2275, 1.3463, 1.3463]"
4,117,0.1283,8.2518,1.2676,29,0.832,1.4151,"[0.0003, 0.0116, 0.0524, 0.0933]","[0.832, 3.5246, 1.3463, 0.1964]"
4,120,0.3793,19.9439,2.1797,29,0.832,1.3574,"[0.0002, 0.0273, 0.0833, 0.1494]","[5.7029, 9.2275, 0.1214, 0.5142]"
4,129,0.2386,38.5488,11.9505,34,9.2275,1.4175,"[0.0003, 0.0304, 0.1217, 0.1879]","[3.5246, 14.9304, 1.3463, 3.5246]"
4,132,0.2935,50.2683,4.515,30,1.3463,1.3451,"[0.0003, 0.0293, 0.1003, 0.1564]","[5.7029, 9.2275, 1.3463, 14.9304]"
4,117,0.1601,9.2413,0.4431,26,0.1964,1.393,"[0.0003, 0.0184, 0.0643, 0.1254]","[5.7029, 0.1214, 1.3463, 0.832]"
4,114,0.4132,4.587,0.7483,25,0.1214,1.3571,"[0.0003, 0.033, 0.0674, 0.1539]","[3.5246, 0.5142, 0.1214, 0.832]"
4,112,0.3725,3.0173,0.1889,26,0.1964,1.5411,"[0.0003, 0.0217, 0.164, 0.2861]","[0.3178, 0.5142, 0.5142, 0.832]"
4,127,0.2816,39.3356,0.3971,25,0.1214,1.5333,"[0.0003, 0.0225, 0.0785, 0.1802]","[14.9304, 0.3178, 9.2275, 2.1783]"
4,108,0.2045,2.155,0.6805,27,0.3178,1.3872,"[0.0003, 0.0431, 0.0883, 0.1791]","[0.3178, 0.3178, 0.832, 0.1214]"
4,133,0.1918,73.0909,3.4909,31,2.1783,1.2875,"[0.0002, 0.0328, 0.0574, 0.1258]","[3.5246, 14.9304, 14.9304, 2.1783]"
4,113,0.3981,7.1454,1.0484,28,0.5142,1.4166,"[0.0002, 0.0408, 0.1677, 0.2545]","[2.1783, 0.1964, 0.1214, 2.1783]"
4,117,0.1935,12.4155,8.8553,35,14.9304,1.3333,"[0.0002, 0.0309, 0.0767, 0.1175]","[3.5246, 0.832, 0.832, 0.3178]"
4,115,0.2385,7.7436,2.4722,29,0.832,1.3595,"[0.0003, 0.0391, 0.1052, 0.1821]","[3.5246, 0.1214, 0.5142, 1.3463]"
4,122,0.2201,24.2419,2.8114,29,0.832,1.4366,"[0.0003, 0.0365, 0.0674, 0.1285]","[0.1214, 3.5246, 5.7029, 3.5246]"
4,119,0.1958,9.6966,1.7677,28,0.5142,1.3045,"[0.0003, 0.0363, 0.0621, 0.1502]","[0.1214, 2.1783, 0.832, 9.2275]"
4,109,0.2952,2.4446,0.255,25,0.1214,1.3344,"[0.0003, 0.0363, 0.067, 0.254]","[0.1214, 1.3463, 0.5142, 0.1964]"
4,122,0.1942,19.5019,7.651,32,3.5246,1.3948,"[0.0002, 0.0418, 0.1028, 0.1384]","[1.3463, 9.2275, 2.1783, 0.3178]"
4,120,0.2738,17.937,8.2685,33,5.7029,1.4531,"[0.0003, 0.0449, 0.1009, 0.2027]","[0.832, 3.5246, 3.5246, 0.3178]"
4,112,0.344,5.5956,2.1053,30,1.3463,1.3409,"[0.0003, 0.044, 0.0797, 0.1712]","[1.3463, 0.1964, 0.832, 0.3178]"
4,118,0.5177,11.0111,0.8225,27,0.3178,1.4403,"[0.0002, 0.0253, 0.0913, 0.1473]","[14.9304, 0.3178, 2.1783, 0.1214]"
4,121,0.2955,17.834,5.5412,31,2.1783,1.4302,"[0.0003, 0.0471, 0.1112, 0.2027]","[1.3463, 3.5246, 0.1964, 5.7029]"
4,128,0.2379,48.4502,19.7808,34,9.2275,1.4417,"[0.0003, 0.0451, 0.0959, 0.1468]","[9.2275, 2.1783, 9.2275, 0.832]"
4,124,0.3024,22.3816,3.9608,31,2.1783,1.3854,"[0.0003, 0.0359, 0.0686, 0.2263]","[0.832, 3.5246, 2.1783, 3.5246]"
4,105,0.1952,1.5045,0.8295,30,1.3463,1.4244,"[0.0003, 0.0409, 0.0835, 0.1547]","[0.3178, 0.3178, 0.1214, 0.1964]"
4,119,0.2305,11.3419,4.219,31,2.1783,1.531,"[0.0004, 0.0275, 0.0734, 0.1138]","[0.3178, 1.3463, 0.3178, 14.9304]"
4,120,0.2919,13.9745,2.8341,30,1.3463,1.3146,"[0.0003, 0.0219, 0.0626, 0.1033]","[0.1964, 1.3463, 5.7029, 2.1783]"
4,114,0.246,8.612,4.0245,31,2.1783,1.4194,"[0.0003, 0.0275, 0.0632, 0.1342]","[2.1783, 0.3178, 0.1964, 1.3463]"
