Concurrent task count,Total Fibonacci size,New task start time (relative),Total latency (excluding new task),New task latency,New task Fibonacci size,New task FLOPs,CPU frequency (GHz),Task start times,Task operations (FLOPs)
8,249,1.324,107.9768,16.0036,33,5.7029,1.4597,"[0.0003, 0.0378, 0.0837, 0.165, 0.3176, 0.4043, 0.689, 0.7653]","[14.9304, 0.832, 0.832, 9.2275, 3.5246, 9.2275, 0.1964, 1.3463]"
8,228,0.4638,21.2646,2.0259,28,0.5142,1.4884,"[0.0003, 0.0363, 0.0821, 0.1432, 0.2043, 0.2931, 0.3192, 0.3963]","[0.3178, 0.1214, 1.3463, 2.1783, 0.3178, 9.2275, 0.832, 0.1214]"
8,236,0.6748,31.2128,7.8185,32,3.5246,1.5055,"[0.0003, 0.0425, 0.0933, 0.1493, 0.18, 0.3018, 0.5156, 0.6344]","[0.832, 1.3463, 0.1964, 0.5142, 1.3463, 1.3463, 0.5142, 14.9304]"
8,241,0.6174,56.0794,2.1742,27,0.3178,1.4379,"[0.0003, 0.0164, 0.039, 0.095, 0.2498, 0.3718, 0.4937, 0.6003]","[3.5246, 0.832, 0.1964, 5.7029, 1.3463, 5.7029, 2.1783, 0.3178]"
8,251,0.9564,133.9969,25.1082,33,5.7029,1.4185,"[0.0003, 0.0257, 0.1705, 0.1873, 0.2687, 0.4915, 0.5627, 0.8785]","[0.3178, 0.3178, 9.2275, 2.1783, 14.9304, 5.7029, 9.2275, 1.3463]"
8,250,1.3517,108.6466,9.2832,31,2.1783,1.4281,"[0.0003, 0.0183, 0.0413, 0.1429, 0.2849, 0.4578, 0.8035, 1.1845]","[2.1783, 0.832, 14.9304, 0.5142, 5.7029, 3.5246, 0.3178, 14.9304]"
8,248,0.5698,91.7848,17.9319,33,5.7029,1.379,"[0.0003, 0.0262, 0.0644, 0.1214, 0.2029, 0.2797, 0.4939, 0.5251]","[0.1214, 1.3463, 14.9304, 5.7029, 2.1783, 1.3463, 9.2275, 1.3463]"
8,227,0.7487,22.0954,5.9549,33,5.7029,1.6409,"[0.0003, 0.0401, 0.1247, 0.2002, 0.2562, 0.3935, 0.5357, 0.6698]","[0.832, 0.5142, 1.3463, 0.3178, 0.3178, 1.3463, 2.1783, 0.1214]"
8,248,1.1878,107.2692,27.4994,34,9.2275,1.4908,"[0.0003, 0.0214, 0.0622, 0.1385, 0.3268, 0.4132, 0.5807, 0.8223]","[1.3463, 9.2275, 0.832, 0.3178, 5.7029, 0.5142, 9.2275, 5.7029]"
8,229,0.8069,13.1658,3.2495,30,1.3463,1.3765,"[0.0003, 0.0481, 0.1345, 0.2006, 0.343, 0.6009, 0.6916, 0.73]","[0.832, 0.3178, 0.3178, 1.3463, 0.3178, 0.5142, 0.5142, 5.7029]"
8,230,0.6288,20.3942,1.8092,27,0.3178,1.4206,"[0.0003, 0.0167, 0.0778, 0.149, 0.205, 0.3697, 0.4258, 0.512]","[2.1783, 0.1964, 1.3463, 0.5142, 5.7029, 0.832, 0.3178, 0.1964]"
8,233,0.9227,50.2918,19.524,34,9.2275,1.4749,"[0.0003, 0.0372, 0.078, 0.2185, 0.2796, 0.5306, 0.6724, 0.7445]","[0.1964, 1.3463, 9.2275, 0.1214, 14.9304, 0.3178, 0.832, 0.3178]"
8,241,1.0289,52.1661,0.4737,26,0.1964,1.3574,"[0.0002, 0.0432, 0.1245, 0.1806, 0.2825, 0.3051, 0.6587, 0.8871]","[2.1783, 0.832, 0.832, 14.9304, 9.2275, 0.832, 0.1964, 0.5142]"
8,244,1.3072,57.891,1.0715,26,0.1964,1.5136,"[0.0002, 0.0371, 0.0828, 0.1642, 0.261, 0.2866, 0.3831, 0.8604]","[9.2275, 14.9304, 2.1783, 0.1964, 2.1783, 0.832, 3.5246, 0.1964]"
8,245,0.7699,80.8574,3.611,29,0.832,1.4228,"[0.0002, 0.028, 0.0636, 0.1441, 0.1696, 0.2663, 0.307, 0.3482]","[0.1964, 14.9304, 9.2275, 3.5246, 0.1214, 1.3463, 5.7029, 1.3463]"
8,247,0.5567,81.7163,4.9813,31,2.1783,1.4872,"[0.0002, 0.0469, 0.0978, 0.1747, 0.2318, 0.2939, 0.4235, 0.4795]","[0.3178, 5.7029, 2.1783, 14.9304, 0.1214, 5.7029, 3.5246, 2.1783]"
8,255,0.8799,142.4453,6.0889,32,3.5246,1.4072,"[0.0002, 0.0372, 0.1032, 0.149, 0.1745, 0.3573, 0.4439, 0.6825]","[1.3463, 9.2275, 14.9304, 0.5142, 9.2275, 5.7029, 2.1783, 1.3463]"
8,245,1.0498,75.5782,1.0682,25,0.1214,1.3761,"[0.0003, 0.0469, 0.113, 0.1994, 0.2453, 0.3416, 0.7899, 0.8467]","[1.3463, 5.7029, 9.2275, 0.1214, 3.5246, 0.3178, 9.2275, 1.3463]"
8,250,1.0842,120.9951,1.9348,26,0.1964,1.398,"[0.0003, 0.0381, 0.0986, 0.1952, 0.2766, 0.321, 0.6021, 1.0128]","[5.7029, 9.2275, 1.3463, 14.9304, 0.5142, 0.5142, 0.3178, 14.9304]"
8,235,0.8243,50.6445,7.7296,32,3.5246,1.4427,"[0.0003, 0.03, 0.0741, 0.1518, 0.1978, 0.2849, 0.351, 0.4476]","[0.1214, 2.1783, 0.3178, 14.9304, 0.3178, 1.3463, 0.1964, 9.2275]"
8,235,0.5525,46.2657,3.4706,29,0.832,1.3976,"[0.0003, 0.0249, 0.0708, 0.137, 0.1551, 0.2517, 0.3951, 0.441]","[0.3178, 0.1214, 9.2275, 0.5142, 1.3463, 9.2275, 0.1214, 3.5246]"
8,250,0.8439,84.2342,19.0193,34,9.2275,1.6003,"[0.0002, 0.0465, 0.1229, 0.2399, 0.3097, 0.3922, 0.651, 0.7981]","[5.7029, 1.3463, 1.3463, 0.3178, 2.1783, 9.2275, 5.7029, 3.5246]"
8,235,0.6825,43.6828,6.1127,31,2.1783,1.47,"[0.0002, 0.0488, 0.0901, 0.2667, 0.3126, 0.4249, 0.4715, 0.6257]","[0.1964, 0.832, 5.7029, 0.3178, 0.3178, 0.1214, 5.7029, 14.9304]"
8,237,0.6633,46.7808,3.2877,30,1.3463,1.3542,"[0.0003, 0.0335, 0.0793, 0.1555, 0.2711, 0.3074, 0.4342, 0.5406]","[0.3178, 0.1964, 0.3178, 14.9304, 2.1783, 9.2275, 2.1783, 0.1964]"
8,243,0.5763,82.6145,1.371,27,0.3178,1.372,"[0.0003, 0.0218, 0.0554, 0.1216, 0.1929, 0.2283, 0.2644, 0.2799]","[9.2275, 0.1214, 5.7029, 0.3178, 5.7029, 0.1964, 3.5246, 5.7029]"
8,240,0.9217,83.7257,27.3318,35,14.9304,1.4024,"[0.0003, 0.0365, 0.062, 0.1553, 0.2286, 0.2652, 0.347, 0.5154]","[0.1214, 0.832, 0.1214, 0.5142, 3.5246, 5.7029, 14.9304, 5.7029]"
8,249,0.75,109.2842,14.2944,32,3.5246,1.4145,"[0.0003, 0.0232, 0.0741, 0.1351, 0.2418, 0.318, 0.4247, 0.6067]","[9.2275, 14.9304, 0.1964, 1.3463, 0.1964, 3.5246, 2.1783, 14.9304]"
8,229,0.335,22.0997,6.5879,32,3.5246,1.4418,"[0.0003, 0.0349, 0.082, 0.1229, 0.1696, 0.2009, 0.2679, 0.3197]","[0.1214, 0.1964, 1.3463, 0.832, 0.1214, 0.832, 14.9304, 1.3463]"
8,234,0.628,36.2674,0.3471,26,0.1964,1.398,"[0.0002, 0.0452, 0.1164, 0.2182, 0.2539, 0.3236, 0.4229, 0.5107]","[5.7029, 0.1964, 0.832, 0.5142, 14.9304, 0.3178, 2.1783, 0.1214]"
8,235,0.6796,52.4169,4.111,30,1.3463,1.3471,"[0.0002, 0.0326, 0.0783, 0.2918, 0.4696, 0.5002, 0.5513, 0.6225]","[0.3178, 2.1783, 14.9304, 0.832, 0.1964, 0.3178, 14.9304, 0.1214]"
8,251,1.1822,88.122,2.3975,28,0.5142,1.3406,"[0.0004, 0.0235, 0.1201, 0.1965, 0.2627, 0.3591, 0.5879, 0.6228]","[0.5142, 9.2275, 5.7029, 14.9304, 2.1783, 2.1783, 0.832, 1.3463]"
8,247,0.7161,91.3586,2.9349,27,0.3178,1.3906,"[0.0003, 0.0281, 0.074, 0.1604, 0.1778, 0.4827, 0.5218, 0.5794]","[9.2275, 1.3463, 5.7029, 3.5246, 9.2275, 0.5142, 0.3178, 0.832]"
8,244,0.9631,93.5475,32.4777,35,14.9304,1.4127,"[0.0003, 0.021, 0.0871, 0.1527, 0.1889, 0.2356, 0.3325, 0.3849]","[0.1964, 14.9304, 2.1783, 1.3463, 1.3463, 14.9304, 0.1214, 3.5246]"
8,250,0.971,107.5678,0.7042,25,0.1214,1.4031,"[0.0003, 0.0493, 0.1001, 0.2455, 0.3337, 0.5221, 0.7117, 0.8698]","[0.1964, 0.5142, 9.2275, 2.1783, 9.2275, 14.9304, 0.832, 5.7029]"
8,238,0.8665,46.9247,3.9549,29,0.832,1.4683,"[0.0003, 0.0225, 0.0582, 0.1195, 0.1604, 0.379, 0.5213, 0.7348]","[0.5142, 5.7029, 9.2275, 1.3463, 0.832, 0.5142, 2.1783, 0.1214]"
8,236,1.6409,39.4112,0.8258,28,0.5142,1.3407,"[0.0003, 0.0268, 0.1081, 0.3777, 0.5254, 0.5539, 0.8791, 1.3733]","[0.5142, 0.832, 3.5246, 14.9304, 0.1214, 2.1783, 0.832, 0.3178]"
8,231,0.4743,46.866,9.7715,32,3.5246,1.4362,"[0.0003, 0.035, 0.0557, 0.154, 0.2053, 0.2624, 0.3353, 0.4225]","[0.1214, 0.832, 0.1214, 0.1214, 0.1964, 14.9304, 3.5246, 9.2275]"
8,234,0.7417,25.3136,0.8437,25,0.1214,1.396,"[0.0003, 0.0388, 0.206, 0.2468, 0.2987, 0.3554, 0.4317, 0.5747]","[9.2275, 0.1964, 2.1783, 0.832, 0.832, 0.832, 0.3178, 0.832]"
8,241,1.0265,76.5737,28.8019,35,14.9304,1.4123,"[0.0003, 0.0328, 0.0648, 0.1259, 0.2071, 0.2833, 0.6591, 1.0061]","[5.7029, 3.5246, 2.1783, 0.832, 0.832, 0.3178, 0.1214, 14.9304]"
8,248,0.8773,98.9719,19.117,33,5.7029,1.3665,"[0.0003, 0.044, 0.1813, 0.2272, 0.451, 0.4869, 0.634, 0.7355]","[5.7029, 0.832, 14.9304, 1.3463, 3.5246, 9.2275, 0.1214, 1.3463]"
8,236,1.397,40.9452,9.1944,34,9.2275,1.4591,"[0.0003, 0.037, 0.1031, 0.1591, 0.2868, 0.4444, 0.7293, 1.1277]","[2.1783, 0.832, 1.3463, 3.5246, 0.1214, 2.1783, 0.832, 0.832]"
8,239,0.6183,47.114,6.9641,31,2.1783,1.5571,"[0.0003, 0.0246, 0.0856, 0.1873, 0.309, 0.3855, 0.4073, 0.4587]","[0.5142, 0.3178, 0.1964, 0.1964, 2.1783, 5.7029, 14.9304, 5.7029]"
8,242,0.8695,50.4919,0.41,26,0.1964,1.51,"[0.0003, 0.0262, 0.1229, 0.2551, 0.3874, 0.4435, 0.6315, 0.7734]","[0.5142, 14.9304, 2.1783, 5.7029, 1.3463, 1.3463, 0.3178, 0.5142]"
8,259,0.6568,150.8079,8.2677,29,0.832,1.35,"[0.0003, 0.0331, 0.0688, 0.1502, 0.2113, 0.2672, 0.3789, 0.5363]","[9.2275, 1.3463, 5.7029, 2.1783, 1.3463, 14.9304, 3.5246, 9.2275]"
8,254,0.6244,171.8292,38.6932,34,9.2275,1.5146,"[0.0003, 0.0214, 0.0774, 0.1182, 0.2367, 0.369, 0.4463, 0.4982]","[0.1964, 3.5246, 0.5142, 9.2275, 14.9304, 14.9304, 0.832, 14.9304]"
8,254,1.1594,109.7213,2.3025,27,0.3178,1.358,"[0.0003, 0.0255, 0.047, 0.0928, 0.3163, 0.3825, 0.6823, 0.9821]","[0.832, 3.5246, 1.3463, 9.2275, 5.7029, 0.5142, 9.2275, 9.2275]"
8,241,0.8157,42.5239,11.9454,34,9.2275,1.5904,"[0.0003, 0.0287, 0.0716, 0.0896, 0.1558, 0.2928, 0.3268, 0.4097]","[5.7029, 0.3178, 0.5142, 1.3463, 0.5142, 1.3463, 3.5246, 5.7029]"
8,232,0.8001,32.9261,0.2521,26,0.1964,1.4026,"[0.0003, 0.0227, 0.0584, 0.0829, 0.2763, 0.4621, 0.5993, 0.7495]","[1.3463, 2.1783, 0.5142, 3.5246, 0.1214, 0.1214, 2.1783, 1.3463]"
8,221,0.824,25.7169,16.4322,35,14.9304,1.4973,"[0.0003, 0.0317, 0.0978, 0.1943, 0.3012, 0.5319, 0.6322, 0.756]","[9.2275, 0.1964, 3.5246, 0.1964, 0.1214, 0.1214, 0.5142, 0.1214]"
8,251,0.881,98.0842,8.177,31,2.1783,1.4072,"[0.0003, 0.033, 0.0737, 0.1245, 0.413, 0.5455, 0.6526, 0.7038]","[0.5142, 3.5246, 2.1783, 14.9304, 5.7029, 0.832, 0.5142, 14.9304]"
8,241,0.8722,47.8236,3.6979,29,0.832,1.4585,"[0.0003, 0.037, 0.098, 0.1438, 0.3039, 0.4955, 0.6021, 0.8268]","[1.3463, 0.1964, 9.2275, 0.1964, 5.7029, 9.2275, 2.1783, 0.3178]"
8,238,0.8552,66.2732,8.8014,32,3.5246,1.4684,"[0.0003, 0.0205, 0.0622, 0.108, 0.225, 0.3317, 0.5, 0.5865]","[0.5142, 0.5142, 5.7029, 0.1964, 14.9304, 9.2275, 0.1964, 0.5142]"
8,233,0.5635,31.1329,0.653,25,0.1214,1.4012,"[0.0003, 0.0426, 0.1138, 0.1467, 0.2129, 0.3655, 0.462, 0.5192]","[0.832, 0.1964, 0.1964, 0.832, 5.7029, 9.2275, 0.5142, 0.5142]"
8,239,0.6565,74.4104,10.5039,32,3.5246,1.4926,"[0.0003, 0.0266, 0.0623, 0.1738, 0.3036, 0.3907, 0.4791, 0.5654]","[1.3463, 9.2275, 0.1214, 0.5142, 9.2275, 0.5142, 0.1964, 9.2275]"
8,243,0.8422,66.3393,17.5121,33,5.7029,1.4625,"[0.0003, 0.0505, 0.2232, 0.3962, 0.437, 0.4727, 0.5186, 0.5593]","[0.5142, 5.7029, 2.1783, 1.3463, 0.1964, 0.832, 3.5246, 9.2275]"
8,250,0.6992,99.5306,4.1919,29,0.832,1.3891,"[0.0002, 0.044, 0.1203, 0.1916, 0.2476, 0.44, 0.5062, 0.5436]","[3.5246, 0.3178, 3.5246, 1.3463, 9.2275, 14.9304, 9.2275, 0.1964]"
8,229,0.5352,19.5779,4.371,30,1.3463,1.3893,"[0.0003, 0.0326, 0.1038, 0.1597, 0.189, 0.2467, 0.3216, 0.5031]","[0.832, 0.3178, 0.1214, 0.832, 1.3463, 0.1964, 2.1783, 3.5246]"
8,236,1.1915,34.4152,3.3011,28,0.5142,1.5023,"[0.0002, 0.0354, 0.0711, 0.3404, 0.3642, 0.4963, 0.801, 0.9686]","[0.832, 3.5246, 2.1783, 3.5246, 1.3463, 0.3178, 0.1214, 1.3463]"
8,242,0.8112,53.1703,7.3008,30,1.3463,1.4442,"[0.0003, 0.0341, 0.0951, 0.1358, 0.2882, 0.4049, 0.5963, 0.7136]","[3.5246, 0.5142, 0.1214, 0.1964, 14.9304, 5.7029, 9.2275, 0.832]"
8,244,0.8049,71.0283,6.8517,30,1.3463,1.2751,"[0.0003, 0.0337, 0.1252, 0.171, 0.2493, 0.532, 0.6297, 0.6908]","[0.3178, 2.1783, 9.2275, 5.7029, 0.1964, 2.1783, 0.3178, 14.9304]"
8,247,0.7913,81.3393,13.8372,32,3.5246,1.4391,"[0.0003, 0.0267, 0.0979, 0.1403, 0.2804, 0.3428, 0.6485, 0.6952]","[9.2275, 0.1214, 1.3463, 2.1783, 0.5142, 3.5246, 5.7029, 9.2275]"
8,236,0.9908,41.3722,2.2451,28,0.5142,1.3448,"[0.0003, 0.0337, 0.1101, 0.1363, 0.1863, 0.344, 0.4051, 0.9032]","[0.5142, 2.1783, 0.1214, 5.7029, 0.5142, 0.1964, 2.1783, 9.2275]"
8,259,1.3487,165.7265,1.056,27,0.3178,1.4331,"[0.0003, 0.0345, 0.0702, 0.1312, 0.4462, 0.5984, 0.7304, 1.1316]","[14.9304, 1.3463, 14.9304, 9.2275, 0.3178, 1.3463, 5.7029, 14.9304]"
8,237,0.9144,38.9082,8.0677,31,2.1783,1.351,"[0.0003, 0.0413, 0.077, 0.1634, 0.1944, 0.2753, 0.458, 0.7996]","[0.832, 3.5246, 0.3178, 0.1964, 2.1783, 2.1783, 0.5142, 5.7029]"
8,243,1.1942,51.1442,1.9124,26,0.1964,1.4528,"[0.0003, 0.0476, 0.1373, 0.2288, 0.3203, 0.4932, 0.5938, 0.8124]","[0.5142, 0.3178, 1.3463, 9.2275, 9.2275, 5.7029, 2.1783, 0.1964]"
8,233,0.5886,49.7457,10.5718,32,3.5246,1.4343,"[0.0003, 0.026, 0.048, 0.1141, 0.1549, 0.292, 0.3371, 0.5479]","[1.3463, 5.7029, 3.5246, 0.1964, 0.1964, 9.2275, 0.1964, 0.1964]"
8,252,0.946,89.2842,0.6497,25,0.1214,1.3966,"[0.0003, 0.0383, 0.0686, 0.1601, 0.2617, 0.4496, 0.7027, 0.8145]","[2.1783, 0.832, 5.7029, 1.3463, 5.7029, 2.1783, 2.1783, 9.2275]"
8,237,0.8866,60.6161,2.3988,29,0.832,1.426,"[0.0003, 0.0284, 0.0494, 0.0804, 0.3796, 0.4448, 0.5334, 0.8054]","[3.5246, 0.1964, 9.2275, 0.1214, 9.2275, 3.5246, 0.832, 0.1214]"
8,251,0.778,116.4411,10.8394,31,2.1783,1.2949,"[0.0003, 0.0385, 0.0945, 0.2013, 0.3945, 0.6489, 0.6899, 0.7222]","[5.7029, 0.1964, 14.9304, 3.5246, 5.7029, 5.7029, 1.3463, 0.832]"
8,238,0.835,55.165,11.8184,32,3.5246,1.4144,"[0.0003, 0.0403, 0.0582, 0.109, 0.1648, 0.307, 0.6881, 0.7543]","[5.7029, 0.832, 3.5246, 0.832, 5.7029, 0.832, 0.5142, 0.1214]"
8,232,0.5317,61.7565,0.7261,27,0.3178,1.3904,"[0.0003, 0.038, 0.0586, 0.1091, 0.1662, 0.2281, 0.3407, 0.4451]","[0.1214, 0.1214, 2.1783, 14.9304, 14.9304, 0.1214, 0.1214, 2.1783]"
8,233,0.8238,30.4308,0.7744,25,0.1214,1.5458,"[0.0003, 0.021, 0.0415, 0.2273, 0.263, 0.3905, 0.5332, 0.6923]","[0.1214, 0.5142, 9.2275, 5.7029, 0.3178, 3.5246, 0.3178, 0.3178]"
8,213,0.859,7.1647,0.936,29,0.832,1.3532,"[0.0003, 0.0232, 0.0792, 0.1148, 0.186, 0.3955, 0.5009, 0.601]","[2.1783, 0.3178, 0.5142, 0.1214, 0.1214, 0.3178, 0.1214, 0.1214]"
8,243,1.1546,56.3834,0.7173,26,0.1964,1.3639,"[0.0002, 0.0493, 0.1205, 0.1612, 0.2428, 0.5863, 0.6244, 0.9192]","[14.9304, 0.832, 0.832, 5.7029, 3.5246, 0.832, 0.1964, 1.3463]"
8,223,0.7054,16.4407,1.0896,27,0.3178,1.3315,"[0.0002, 0.0245, 0.0525, 0.1189, 0.2399, 0.3032, 0.3555, 0.4284]","[0.1214, 0.1964, 0.1214, 0.3178, 3.5246, 0.1964, 9.2275, 0.5142]"
8,239,0.7495,83.4163,10.6643,31,2.1783,1.3698,"[0.0002, 0.0224, 0.0581, 0.1038, 0.2005, 0.3731, 0.3974, 0.6742]","[5.7029, 0.1964, 9.2275, 5.7029, 0.832, 0.1214, 9.2275, 0.1214]"
8,231,0.7557,41.0745,5.5872,31,2.1783,1.455,"[0.0002, 0.0401, 0.0858, 0.1519, 0.3312, 0.3937, 0.4348, 0.6832]","[0.3178, 0.1964, 1.3463, 14.9304, 0.1964, 9.2275, 0.1214, 0.5142]"
8,231,1.2711,31.8737,2.7493,29,0.832,1.4509,"[0.0003, 0.0261, 0.0618, 0.1279, 0.1789, 0.4127, 0.5092, 0.8881]","[0.3178, 5.7029, 2.1783, 0.1964, 0.832, 3.5246, 0.1964, 0.3178]"
8,236,0.7503,42.6787,7.9097,31,2.1783,1.4887,"[0.0003, 0.0216, 0.0725, 0.1233, 0.3165, 0.3981, 0.4844, 0.6896]","[1.3463, 5.7029, 9.2275, 2.1783, 0.832, 0.1214, 0.1214, 0.832]"
8,247,1.5838,81.7668,0.3849,25,0.1214,1.3472,"[0.0003, 0.0261, 0.0719, 0.1228, 0.2704, 0.4782, 0.656, 1.3397]","[0.832, 9.2275, 9.2275, 3.5246, 0.5142, 5.7029, 0.1964, 2.1783]"
8,244,1.0477,58.2978,0.3469,25,0.1214,1.485,"[0.0003, 0.0366, 0.0774, 0.1487, 0.4215, 0.588, 0.8022, 0.8532]","[0.5142, 2.1783, 2.1783, 0.1964, 14.9304, 9.2275, 2.1783, 0.5142]"
8,229,1.0198,28.1779,0.5228,25,0.1214,1.2388,"[0.0003, 0.0214, 0.047, 0.1688, 0.2401, 0.4131, 0.4995, 0.7296]","[0.3178, 0.832, 9.2275, 0.5142, 0.3178, 0.1964, 0.1214, 5.7029]"
8,235,0.6295,49.0798,1.8488,28,0.5142,1.3467,"[0.0003, 0.0459, 0.1019, 0.1253, 0.1651, 0.3661, 0.5459, 0.5879]","[0.3178, 0.1214, 2.1783, 0.1964, 2.1783, 0.3178, 9.2275, 9.2275]"
8,229,0.693,23.523,1.3187,26,0.1964,1.2657,"[0.0003, 0.0265, 0.0497, 0.0853, 0.1312, 0.1748, 0.4847, 0.5079]","[0.832, 2.1783, 0.1964, 0.3178, 0.1964, 5.7029, 0.3178, 1.3463]"
8,242,1.5555,67.7947,16.1921,33,5.7029,1.2828,"[0.0003, 0.0357, 0.0728, 0.1187, 0.1905, 0.5331, 0.7676, 0.956]","[0.1214, 14.9304, 5.7029, 5.7029, 1.3463, 0.5142, 0.1964, 3.5246]"
8,249,1.6401,119.0395,6.7345,30,1.3463,1.2834,"[0.0003, 0.0272, 0.073, 0.1442, 0.2205, 0.4635, 0.5246, 0.6269]","[14.9304, 0.832, 0.1214, 1.3463, 3.5246, 1.3463, 5.7029, 14.9304]"
8,251,0.8285,143.3788,0.579,26,0.1964,1.2564,"[0.0003, 0.038, 0.0637, 0.1932, 0.2394, 0.3158, 0.3971, 0.4269]","[0.1214, 1.3463, 9.2275, 9.2275, 0.5142, 14.9304, 1.3463, 14.9304]"
8,229,0.6107,23.4857,3.4957,29,0.832,1.2834,"[0.0003, 0.0271, 0.0882, 0.1543, 0.2306, 0.2921, 0.3685, 0.4904]","[0.832, 0.1964, 0.1964, 0.3178, 1.3463, 0.3178, 5.7029, 2.1783]"
8,238,1.2333,69.2715,24.5287,35,14.9304,1.323,"[0.0003, 0.0377, 0.0936, 0.1497, 0.1905, 0.3019, 0.4888, 0.921]","[0.832, 0.1214, 0.1964, 9.2275, 2.1783, 9.2275, 2.1783, 0.5142]"
8,233,1.0937,53.8526,26.874,35,14.9304,1.3054,"[0.0003, 0.0402, 0.081, 0.1471, 0.2184, 0.5049, 0.9188, 1.0332]","[14.9304, 0.3178, 1.3463, 0.1214, 0.3178, 1.3463, 0.1964, 5.7029]"
8,245,0.9247,63.052,2.6301,28,0.5142,1.2292,"[0.0003, 0.0307, 0.0611, 0.1425, 0.2087, 0.3866, 0.5388, 0.6657]","[0.832, 2.1783, 0.3178, 2.1783, 2.1783, 0.5142, 5.7029, 14.9304]"
8,236,0.5735,51.3867,12.8433,33,5.7029,1.2585,"[0.0003, 0.0381, 0.0941, 0.2201, 0.2508, 0.2893, 0.3606, 0.4672]","[0.832, 0.1964, 2.1783, 0.1214, 5.7029, 0.832, 14.9304, 0.5142]"
8,231,0.9828,38.7132,10.9025,33,5.7029,1.2762,"[0.0003, 0.0309, 0.1427, 0.1936, 0.3411, 0.4934, 0.7778, 0.8845]","[2.1783, 0.3178, 0.1214, 2.1783, 0.3178, 3.5246, 0.1964, 3.5246]"
8,248,1.8739,126.3069,0.8315,26,0.1964,1.2293,"[0.0002, 0.0503, 0.1113, 0.1306, 0.2375, 0.329, 0.883, 1.4777]","[14.9304, 0.832, 0.5142, 14.9304, 3.5246, 0.1964, 14.9304, 0.5142]"
8,250,0.944,129.7716,11.0155,32,3.5246,1.2291,"[0.0003, 0.0263, 0.0873, 0.2195, 0.2857, 0.3367, 0.3618, 0.7146]","[0.3178, 9.2275, 9.2275, 0.3178, 9.2275, 5.7029, 0.832, 3.5246]"
8,251,1.7528,140.1123,37.7019,35,14.9304,1.2668,"[0.0003, 0.0217, 0.0828, 0.1437, 0.388, 0.5514, 0.8101, 1.2093]","[5.7029, 5.7029, 1.3463, 0.3178, 14.9304, 3.5246, 9.2275, 0.3178]"
8,232,0.6931,36.9737,1.5822,28,0.5142,1.2,"[0.0002, 0.0401, 0.0873, 0.1909, 0.2583, 0.3868, 0.5492, 0.6064]","[0.1964, 0.3178, 0.5142, 0.1964, 14.9304, 0.5142, 9.2275, 0.5142]"
8,241,1.4003,92.7391,26.9269,35,14.9304,1.3502,"[0.0003, 0.0337, 0.0789, 0.2245, 0.3324, 0.4553, 0.6271, 0.6731]","[0.1214, 9.2275, 5.7029, 0.5142, 2.1783, 0.1214, 9.2275, 2.1783]"
8,258,0.6835,200.8922,0.7819,25,0.1214,1.2001,"[0.0003, 0.0361, 0.0789, 0.1247, 0.1605, 0.2468, 0.3497, 0.6227]","[1.3463, 3.5246, 14.9304, 0.1214, 14.9304, 5.7029, 5.7029, 14.9304]"
8,242,0.867,77.9079,13.1367,32,3.5246,1.2542,"[0.0003, 0.0274, 0.0629, 0.1341, 0.311, 0.4758, 0.5826, 0.6443]","[0.832, 3.5246, 5.7029, 9.2275, 0.5142, 5.7029, 0.3178, 0.1964]"
8,254,1.8007,204.0245,0.5023,25,0.1214,1.2493,"[0.0003, 0.0406, 0.1067, 0.244, 0.8084, 1.1118, 1.3475, 1.628]","[14.9304, 14.9304, 9.2275, 9.2275, 0.1214, 0.1964, 1.3463, 14.9304]"
8,249,0.6325,132.2232,0.8318,26,0.1964,1.2772,"[0.0003, 0.0321, 0.0928, 0.1236, 0.2068, 0.2731, 0.5567, 0.6023]","[0.1964, 14.9304, 9.2275, 9.2275, 9.2275, 0.3178, 2.1783, 0.5142]"
8,248,1.3442,108.8318,12.9303,34,9.2275,1.2834,"[0.0003, 0.025, 0.0708, 0.1929, 0.2641, 0.7268, 1.0873, 1.2087]","[9.2275, 0.5142, 0.1964, 3.5246, 0.832, 9.2275, 9.2275, 2.1783]"
8,249,0.7752,95.1644,9.0022,30,1.3463,1.2377,"[0.0003, 0.0438, 0.0846, 0.1405, 0.3033, 0.3744, 0.5421, 0.6486]","[2.1783, 5.7029, 0.3178, 0.3178, 5.7029, 2.1783, 14.9304, 3.5246]"
8,228,0.4657,26.3297,3.2468,29,0.832,1.2584,"[0.0003, 0.0236, 0.0652, 0.1482, 0.2498, 0.2969, 0.3579, 0.3936]","[0.1214, 0.1964, 0.1964, 5.7029, 0.1964, 3.5246, 2.1783, 0.832]"
8,250,3.0679,116.1351,6.6308,30,1.3463,1.2584,"[0.0003, 0.0501, 0.0857, 0.2382, 0.462, 0.935, 1.2442, 1.7776]","[2.1783, 3.5246, 9.2275, 0.5142, 3.5246, 9.2275, 0.1964, 5.7029]"
8,241,1.0471,74.8066,6.3369,30,1.3463,1.2584,"[0.0003, 0.0257, 0.0665, 0.1529, 0.1988, 0.2444, 0.4993, 0.8543]","[9.2275, 0.1214, 9.2275, 5.7029, 0.832, 0.5142, 2.1783, 0.3178]"
