Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Average Task Start Time,Average Task Operations (FLOPs)
4,55.8618,0.7321,8.2191,2.3065,16.2015,41.1,1.4806,0.4031,73.98
4,154.0738,0.5704,17.0842,5.731,60.5415,123.3,1.4175,0.2155,100.695
4,141.3862,0.6185,13.6706,5.026,62.6262,131.52,1.4837,0.3109,88.365
4,147.0851,0.7016,15.2821,5.2869,57.8413,106.86,1.5797,0.2245,90.42
4,148.3984,0.7475,12.9745,2.2556,6.8019,82.2,1.5736,0.3334,96.585
4,146.3137,0.7057,15.3645,3.7376,26.1889,73.98,1.476,0.3214,94.53
4,193.3396,0.644,18.5611,3.0378,6.8019,82.2,1.3805,0.4342,90.42
4,125.5627,0.4733,15.334,2.9761,16.2015,41.1,1.5072,0.2992,90.42
4,112.2739,0.5388,13.5994,3.5722,26.1889,73.98,1.4515,0.2269,104.805
4,100.2018,0.5016,13.3728,4.2256,35.3044,312.36,1.4962,0.2322,94.53
4,222.0123,0.6055,23.5833,3.9575,26.1889,73.98,1.5802,0.244,170.565
4,154.4,0.7722,14.7121,4.9349,35.3044,312.36,1.3783,0.2484,78.09
4,140.321,0.513,16.4257,3.9329,26.1889,73.98,1.618,0.2916,139.74
4,138.2363,0.6519,17.3903,5.356,57.8413,106.86,1.4472,0.2671,137.685
4,140.5283,0.7607,15.1587,4.8257,35.3044,312.36,1.4635,0.3078,104.805
4,160.7732,0.6953,17.4955,5.7059,60.5415,123.3,1.4578,0.4224,86.31
4,149.1377,0.6516,15.4188,4.8665,61.4555,106.86,1.4257,0.3518,141.795
4,148.7112,0.3337,17.3961,5.3765,57.8413,106.86,1.5639,0.1865,119.19
4,119.7633,0.3765,13.54,3.2379,26.1889,73.98,1.6782,0.2508,135.63
4,131.2055,0.5711,13.5628,2.8258,16.2015,41.1,1.4698,0.3576,80.145
4,193.6524,0.5876,15.3428,2.3651,6.8019,82.2,1.4512,0.3355,113.025
4,245.1647,0.4277,22.6857,2.9057,11.7294,106.86,1.626,0.3328,121.245
4,116.1491,0.7036,10.9272,3.6997,57.8413,106.86,1.5425,0.4144,135.63
4,137.6855,0.3823,11.4479,1.914,6.8019,82.2,1.5537,0.2664,100.695
4,109.7338,0.5296,9.9449,3.2535,35.3044,312.36,1.4777,0.3556,80.145
4,174.6736,0.5712,17.1922,5.012,61.4555,106.86,1.5129,0.1891,152.07
4,218.7569,0.5561,19.9387,3.505,26.1889,73.98,1.57,0.3069,162.345
4,210.8121,0.7262,16.3565,1.7506,6.8019,82.2,1.676,0.3209,108.915
4,86.7887,0.6314,10.4817,2.9316,26.1889,73.98,1.5215,0.4398,94.53
4,139.1503,0.6005,11.2825,2.0639,11.7294,106.86,1.7739,0.312,133.575
4,196.3526,0.4766,18.1329,5.6402,62.6262,131.52,1.6204,0.1746,117.135
4,79.4368,0.5406,9.2377,3.5729,57.8413,106.86,1.5116,0.3493,125.355
4,116.4332,0.51,10.9746,4.2046,62.6262,131.52,1.4833,0.2248,65.76
4,107.3464,0.4834,12.5394,4.527,57.8413,106.86,1.607,0.2102,98.64
4,128.8367,0.6377,11.2731,1.9903,16.2015,41.1,1.665,0.4044,147.96
4,90.3468,0.6014,10.9642,3.2207,26.1889,73.98,1.4746,0.2173,82.2
4,115.5753,0.5177,11.6626,2.2321,6.8019,82.2,1.5574,0.2994,82.2
4,210.8121,0.6052,18.6931,5.0596,60.5415,123.3,1.5796,0.2165,108.915
4,163.1893,0.6101,15.443,4.6041,35.3044,312.36,1.5563,0.2353,160.29
4,185.575,0.6791,19.0872,4.9146,60.5415,123.3,1.5839,0.4025,156.18
4,140.321,0.5217,16.3383,3.7134,26.1889,73.98,1.5843,0.3377,139.74
4,241.5505,0.5814,22.6642,6.1867,57.8413,106.86,1.567,0.2673,121.245
4,158.3858,0.696,13.4389,4.5534,35.3044,312.36,1.7195,0.3019,104.805
4,190.5111,0.5723,17.6599,5.0693,62.6262,131.52,1.4458,0.3402,115.08
4,86.7887,0.5407,11.2581,2.5572,16.2015,41.1,1.541,0.2846,94.53
4,170.8027,0.6813,15.8006,2.4225,6.8019,82.2,1.6904,0.3571,141.795
4,135.252,0.6566,13.1723,3.9364,62.6262,131.52,1.5961,0.3334,203.445
4,190.5111,0.659,17.1674,4.5631,35.3044,312.36,1.5313,0.2754,115.08
4,146.3137,0.542,14.4688,2.9151,11.7294,106.86,1.5522,0.3899,94.53
4,201.9954,0.6616,17.2119,5.53,60.5415,123.3,1.5347,0.2717,106.86
4,174.3748,0.6257,16.6741,3.1669,11.7294,106.86,1.5229,0.2355,94.53
4,174.6736,0.6359,17.0716,4.2164,61.4555,106.86,1.5073,0.3785,152.07
4,192.7384,0.5817,16.477,5.3581,61.4555,106.86,1.6792,0.2183,117.135
4,186.6402,0.6257,18.549,5.7692,57.8413,106.86,1.4031,0.3328,104.805
4,79.4368,0.6946,8.6765,3.4858,57.8413,106.86,1.6408,0.3918,125.355
4,88.102,0.7326,8.4196,1.9007,6.8019,82.2,1.705,0.2638,100.695
4,179.8761,0.7173,15.6856,2.193,16.2015,41.1,1.6458,0.424,154.125
4,184.661,0.8091,16.5876,4.7669,35.3044,312.36,1.4241,0.3122,160.29
4,134.2139,0.3927,13.4231,4.9794,61.4555,106.86,1.6456,0.1997,100.695
4,184.661,0.5018,17.2381,3.2681,26.1889,73.98,1.6959,0.2071,160.29
4,126.1365,0.3424,15.0915,4.6903,60.5415,123.3,1.5462,0.1345,143.85
4,151.0986,0.7581,12.9323,4.2727,60.5415,123.3,1.4385,0.3576,100.695
4,163.4734,0.5869,14.4945,2.1885,6.8019,82.2,1.4632,0.3798,90.42
4,124.6908,0.5478,11.576,2.0576,11.7294,106.86,1.5115,0.324,141.795
4,136.7715,0.4847,12.4688,4.0451,35.3044,312.36,1.4583,0.3013,104.805
4,159.9153,0.5092,12.909,2.5612,11.7294,106.86,1.6496,0.3483,102.75
4,171.9734,0.5439,15.7887,3.9911,57.8413,106.86,1.5958,0.2875,147.96
4,143.7837,0.5611,11.1196,2.0251,16.2015,41.1,1.7125,0.2742,113.025
4,56.4496,0.6024,7.9308,2.7308,35.3044,312.36,1.6018,0.2653,92.475
4,157.0725,0.6089,12.5968,2.8698,11.7294,106.86,1.5116,0.3759,98.64
4,195.1819,0.6714,16.5027,4.5554,35.3044,312.36,1.7017,0.2991,110.97
4,188.8675,0.5795,14.5189,2.1674,6.8019,82.2,1.5721,0.2288,106.86
4,136.7715,0.5845,13.1639,4.725,61.4555,106.86,1.4883,0.2528,104.805
4,154.4,0.6292,13.6222,4.072,35.3044,312.36,1.5034,0.3391,78.09
4,168.1168,0.4313,13.8123,2.3065,6.8019,82.2,1.566,0.2812,166.455
4,242.4645,0.5511,19.5645,2.9869,16.2015,41.1,1.5127,0.2787,117.135
4,209.2826,0.5954,16.934,2.8161,16.2015,41.1,1.5519,0.3166,110.97
4,195.1819,0.624,14.1598,2.0561,6.8019,82.2,1.6249,0.1919,110.97
4,161.4031,0.4201,17.2111,5.0579,60.5415,123.3,1.6364,0.2243,152.07
4,94.0676,0.6174,8.8157,1.8896,11.7294,106.86,1.6893,0.2816,209.61
4,179.8761,0.5577,16.5638,3.3928,26.1889,73.98,1.5042,0.335,154.125
4,90.3468,0.5598,10.2302,3.4614,57.8413,106.86,1.5771,0.2987,82.2
4,169.8887,0.5563,17.3733,3.0275,26.1889,73.98,1.5543,0.2409,145.905
4,115.5753,0.5699,13.5296,4.818,60.5415,123.3,1.4864,0.3245,82.2
4,141.3862,0.6041,14.1724,2.8581,11.7294,106.86,1.4023,0.1656,88.365
4,149.1377,0.6219,14.2173,2.3167,16.2015,41.1,1.475,0.2746,141.795
4,134.2139,0.708,12.9659,2.4812,6.8019,82.2,1.4514,0.3768,100.695
4,172.2862,0.7017,18.1963,4.6578,61.4555,106.86,1.3979,0.3442,170.565
4,129.1208,0.7183,12.5166,3.317,26.1889,73.98,1.5447,0.4092,78.09
4,116.4619,0.5279,13.2408,2.7438,11.7294,106.86,1.7035,0.2617,158.235
4,156.1585,0.6223,15.7045,2.706,6.8019,82.2,1.445,0.4201,102.75
4,84.7808,0.4635,11.1734,2.309,6.8019,82.2,1.6824,0.2828,57.54
4,101.1158,0.5782,9.7471,2.907,26.1889,73.98,1.7135,0.331,90.42
4,157.0725,0.4631,16.3825,4.8544,61.4555,106.86,1.3278,0.168,98.64
4,141.3862,0.4741,15.2774,5.2578,61.4555,106.86,1.5141,0.325,88.365
4,146.1711,0.5059,16.4723,5.4167,62.6262,131.52,1.4514,0.2931,94.53
4,102.5615,0.6394,10.2673,3.5646,57.8413,106.86,1.5727,0.3707,92.475
4,140.0369,0.7361,14.1167,4.1683,61.4555,106.86,1.4206,0.416,209.61
4,128.8367,0.6311,12.7342,2.9698,26.1889,73.98,1.3924,0.2926,147.96
4,219.9276,0.3341,20.3717,3.0835,6.8019,82.2,1.5517,0.1526,168.51
4,100.3342,0.4758,12.8329,2.8254,6.8019,82.2,1.5098,0.2605,90.42
4,156.4847,0.6343,11.4095,2.3038,16.2015,41.1,1.5558,0.3824,80.145
4,191.5677,0.6711,18.3617,5.6725,61.4555,106.86,1.5803,0.3581,110.97
4,137.8281,0.7534,12.1593,4.307,60.5415,123.3,1.4516,0.3919,100.695
4,243.6352,0.7145,21.1469,2.7714,11.7294,106.86,1.3504,0.3576,123.3
4,189.8956,0.5938,18.1183,5.5921,62.6262,131.52,1.409,0.2416,113.025
4,187.8109,0.5761,15.539,4.4502,35.3044,312.36,1.5584,0.2418,110.97
4,97.5016,0.6291,8.0593,2.0271,11.7294,106.86,1.528,0.36,90.42
4,60.6376,0.4941,8.5895,2.147,11.7294,106.86,1.6043,0.2707,145.905
4,134.6782,0.5789,14.7142,4.4206,61.4555,106.86,1.6245,0.2372,150.015
4,158.2532,0.4931,15.443,4.0666,60.5415,123.3,1.5591,0.2205,201.39
4,154.9878,0.6682,13.5365,4.1577,60.5415,123.3,1.5958,0.3318,96.585
4,170.2015,0.4825,14.7867,4.3893,35.3044,312.36,1.483,0.2396,168.51
4,135.8489,0.5121,14.0053,2.6524,16.2015,41.1,1.5585,0.3132,156.18
4,126.1365,0.553,16.4009,5.0732,57.8413,106.86,1.5193,0.3578,143.85
4,153.486,0.5584,14.3039,2.8182,11.7294,106.86,1.4529,0.2371,82.2
4,169.8887,0.7284,16.1023,4.2858,57.8413,106.86,1.6587,0.3447,145.905
4,80.0246,0.5109,8.5849,1.8158,16.2015,41.1,1.4938,0.2116,143.85
4,161.4031,0.7484,15.0558,4.4762,62.6262,131.52,1.6465,0.4389,152.07
4,192.7384,0.6849,16.8333,5.1479,57.8413,106.86,1.4272,0.3266,117.135
4,78.247,0.5518,6.7759,2.1407,26.1889,73.98,1.5699,0.3521,88.365
4,186.6402,0.6455,15.848,5.0825,62.6262,131.52,1.5389,0.2752,104.805
4,205.1132,0.5535,17.468,3.9228,35.3044,312.36,1.6437,0.216,106.86
4,103.8837,0.5848,13.5567,4.2932,57.8413,106.86,1.5672,0.3143,125.355
4,191.5677,0.6567,16.004,4.9498,57.8413,106.86,1.4276,0.4152,110.97
4,186.7457,0.4335,15.9363,2.3754,16.2015,41.1,1.5135,0.3005,162.345
4,148.2558,0.661,11.4097,3.8328,61.4555,106.86,1.5682,0.2234,96.585
4,193.5098,0.5761,17.5606,4.8615,57.8413,106.86,1.6198,0.391,113.025
4,102.2865,0.4877,10.5697,2.2356,16.2015,41.1,1.5862,0.1819,96.585
4,174.6736,0.5446,15.2403,4.3316,60.5415,123.3,1.5396,0.3643,152.07
4,196.0398,0.6079,13.8668,4.2886,35.3044,312.36,1.7182,0.3066,94.53
4,55.7101,0.5093,7.8602,1.9217,16.2015,41.1,1.5437,0.3694,139.74
4,134.2139,0.5173,12.5996,4.4417,61.4555,106.86,1.5781,0.2264,100.695
4,170.7606,0.5549,18.571,5.7654,57.8413,106.86,1.5064,0.3376,94.53
4,65.8492,0.6084,11.5251,4.1522,57.8413,106.86,1.5312,0.1822,82.2
4,129.7507,0.7008,15.1299,4.9003,61.4555,106.86,1.5768,0.4168,143.85
4,154.9878,0.6557,12.6376,2.7123,16.2015,41.1,1.5248,0.2656,96.585
4,217.2274,0.5824,19.8667,5.4017,35.3044,312.36,1.4685,0.2682,164.4
4,137.8281,0.6754,12.0294,2.5594,11.7294,106.86,1.5863,0.403,100.695
4,153.4583,0.6107,14.1782,2.7309,26.1889,73.98,1.5902,0.2483,98.64
4,195.1819,0.5348,17.0294,5.2034,61.4555,106.86,1.5713,0.2226,110.97
4,119.3047,0.4383,11.5129,2.5335,11.7294,106.86,1.6537,0.2404,162.345
4,157.7889,0.6036,15.4772,4.8253,35.3044,312.36,1.5198,0.322,152.07
4,125.8615,0.6591,13.6591,4.5109,61.4555,106.86,1.5584,0.2071,147.96
4,97.5016,0.66,9.9003,4.053,62.6262,131.52,1.6782,0.3492,90.42
4,176.7583,0.5518,17.8832,5.3945,57.8413,106.86,1.5874,0.3312,154.125
4,102.5615,0.4737,11.6526,2.43,16.2015,41.1,1.5541,0.226,92.475
4,125.5627,0.5062,12.8308,2.6657,11.7294,106.86,1.6233,0.2838,90.42
4,151.3736,0.5555,13.7719,4.6619,62.6262,131.52,1.5261,0.364,96.585
4,109.7338,0.6727,10.8037,3.9212,35.3044,312.36,1.6397,0.3898,80.145
4,110.3637,0.6055,11.9789,3.8923,35.3044,312.36,1.7767,0.3032,145.905
4,115.5753,0.7449,11.953,4.0663,61.4555,106.86,1.6301,0.424,82.2
4,188.9916,0.775,15.5125,4.1958,35.3044,312.36,1.6422,0.4411,213.72
4,118.8493,0.5062,11.6655,2.2902,16.2015,41.1,1.5561,0.2625,139.74
4,199.654,0.5735,17.5324,2.9407,11.7294,106.86,1.6311,0.259,94.53
4,185.1107,0.5353,15.5078,2.331,11.7294,106.86,1.5656,0.2867,106.86
4,196.3526,0.703,18.5377,5.8039,62.6262,131.52,1.477,0.3224,117.135
4,166.4721,0.4392,13.7148,2.7015,11.7294,106.86,1.4882,0.315,88.365
4,188.7249,0.6137,17.1663,2.5412,16.2015,41.1,1.56,0.3527,106.86
4,201.7387,0.5766,18.6852,5.3416,62.6262,131.52,1.4354,0.3014,96.585
4,146.1711,0.474,12.2774,2.36,6.8019,82.2,1.6438,0.3014,94.53
4,37.0626,0.7268,4.4238,2.1269,35.3044,312.36,1.5969,0.3102,94.53
4,221.0983,0.4917,23.187,6.0043,61.4555,106.86,1.5402,0.1693,174.675
4,175.5876,0.5577,16.436,4.5431,61.4555,106.86,1.424,0.3549,147.96
4,118.8493,0.856,8.2003,1.7866,11.7294,106.86,1.6482,0.3725,139.74
4,150.7858,0.5091,15.1374,4.8677,57.8413,106.86,1.5623,0.237,78.09
4,156.1585,0.6618,14.6206,3.8171,57.8413,106.86,1.5821,0.2001,102.75
4,55.7101,0.6154,7.9465,3.2515,60.5415,123.3,1.6462,0.227,139.74
4,139.1503,0.5066,12.1295,2.6684,16.2015,41.1,1.5363,0.1659,133.575
4,125.8615,0.66,13.8571,4.4324,62.6262,131.52,1.6391,0.3686,147.96
4,138.2363,0.6023,12.1097,2.722,26.1889,73.98,1.5869,0.3155,137.685
4,120.934,0.6319,10.7824,3.5356,57.8413,106.86,1.5233,0.2969,141.795
4,206.0272,0.5789,18.0805,5.495,61.4555,106.86,1.4271,0.2177,102.75
4,173.5029,0.6248,14.986,4.5857,57.8413,106.86,1.561,0.2116,145.905
4,143.9263,0.6821,13.142,4.4663,60.5415,123.3,1.6779,0.2663,113.025
4,137.6855,0.5124,11.9442,2.6221,11.7294,106.86,1.4886,0.276,100.695
4,142.613,0.5003,13.0332,2.4078,16.2015,41.1,1.488,0.3264,106.86
4,139.1503,0.5727,11.2753,1.9906,16.2015,41.1,1.6709,0.2562,133.575
4,198.74,0.506,16.4944,5.0268,62.6262,131.52,1.6584,0.3889,98.64
4,165.0173,0.752,14.9525,4.3012,62.6262,131.52,1.4413,0.4196,152.07
4,191.0763,0.6806,19.5529,5.2662,60.5415,123.3,1.7541,0.2758,215.775
4,170.8027,0.4893,16.494,4.516,35.3044,312.36,1.6302,0.2634,141.795
4,192.7384,0.5947,17.2648,3.7921,26.1889,73.98,1.7176,0.3456,117.135
4,110.1892,0.5169,13.6729,4.7832,62.6262,131.52,1.4913,0.2053,102.75
4,179.8761,0.5239,19.4365,5.5287,57.8413,106.86,1.5923,0.259,154.125
4,142.613,0.6099,11.0335,3.6799,61.4555,106.86,1.5484,0.3691,106.86
4,138.8662,0.7504,12.3543,3.8191,57.8413,106.86,1.5594,0.3762,203.445
4,189.8956,0.5487,15.788,4.5162,60.5415,123.3,1.5845,0.3309,113.025
4,102.5615,0.5884,10.9234,2.3779,6.8019,82.2,1.5497,0.3461,92.475
4,89.4242,0.5628,9.2291,1.9104,16.2015,41.1,1.6481,0.3895,133.575
4,115.5753,0.4311,13.4724,4.8238,62.6262,131.52,1.5645,0.252,82.2
4,156.3011,0.376,15.3139,2.2483,6.8019,82.2,1.402,0.3423,102.75
4,167.1885,0.5876,14.8311,3.148,26.1889,73.98,1.5,0.2954,141.795
4,147.2277,0.5254,14.5954,3.6712,26.1889,73.98,1.5226,0.15,90.42
4,145.0004,0.5554,13.1859,2.8405,26.1889,73.98,1.7412,0.3213,88.365
4,130.9214,0.591,12.241,4.1602,62.6262,131.52,1.6385,0.3646,150.015
4,119.7633,0.5744,9.6171,2.3462,26.1889,73.98,1.7226,0.2928,135.63
4,110.1892,0.4936,14.3696,4.4333,60.5415,123.3,1.4296,0.2265,102.75
4,141.8416,0.5331,13.6735,2.831,26.1889,73.98,1.6458,0.2528,110.97
4,80.3087,0.6871,11.9617,3.5429,26.1889,73.98,1.5659,0.3998,73.98
4,186.7457,0.6915,15.0948,1.8648,6.8019,82.2,1.6021,0.3033,162.345
4,146.3698,0.6522,13.6212,4.6361,62.6262,131.52,1.5784,0.2868,106.86
4,119.3047,0.745,11.1265,2.7463,26.1889,73.98,1.6823,0.3032,162.345
4,107.0336,0.6391,10.5144,2.9923,26.1889,73.98,1.5676,0.3775,76.035
4,239.7643,0.6049,20.3009,3.6861,26.1889,73.98,1.6813,0.1698,113.025
4,209.2826,0.6396,17.2378,4.4415,60.5415,123.3,1.4337,0.2749,110.97
4,89.4242,0.5744,10.6786,2.2982,16.2015,41.1,1.4816,0.3403,133.575
4,207.8134,0.4735,22.6955,6.4891,62.6262,131.52,1.5118,0.2856,110.97
4,97.359,0.5416,10.0043,2.3513,16.2015,41.1,1.6257,0.1328,90.42
4,211.9828,0.4924,18.0464,2.4314,11.7294,106.86,1.475,0.286,115.08
4,191.6918,0.5001,15.9155,1.7005,6.8019,82.2,1.4713,0.3748,217.83
4,170.8027,0.5529,18.4416,5.1307,61.4555,106.86,1.5996,0.2104,141.795
4,112.9992,0.5722,13.2335,3.8315,57.8413,106.86,1.4217,0.2672,184.95
4,87.9594,0.5426,8.2143,1.9266,16.2015,41.1,1.7139,0.2241,100.695
4,112.2739,0.5248,10.4176,2.4472,16.2015,41.1,1.7383,0.2952,104.805
4,216.3134,0.4648,16.6456,4.7738,35.3044,312.36,1.6116,0.329,168.51
4,183.94,0.7913,15.3842,5.435,62.6262,131.52,1.5323,0.2316,100.695
4,55.8618,0.6024,5.744,1.6041,11.7294,106.86,1.5594,0.2998,73.98
4,140.0222,0.6238,13.6587,2.4526,6.8019,82.2,1.5701,0.2197,82.2
4,129.7507,0.5349,14.9679,4.8724,60.5415,123.3,1.4326,0.1811,143.85
4,137.9522,0.7048,14.893,4.462,35.3044,312.36,1.5372,0.4132,207.555
4,145.0004,0.5796,12.5097,2.576,16.2015,41.1,1.4968,0.2494,88.365
4,130.0348,0.4803,13.506,2.4309,11.7294,106.86,1.4747,0.1753,73.98
4,141.2176,0.5271,15.4702,3.6835,61.4555,106.86,1.6561,0.2962,312.36
4,60.9217,0.6959,11.6483,4.2532,62.6262,131.52,1.4709,0.2484,76.035
4,119.3047,0.5592,14.724,4.5093,60.5415,123.3,1.6157,0.3406,162.345
4,164.1033,0.7442,14.6307,4.3959,35.3044,312.36,1.5814,0.2627,156.18
4,143.7837,0.6311,12.8307,4.8044,60.5415,123.3,1.4576,0.3932,113.025
