Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Average Task Start Time,Average Task Operations (FLOPs)
3,85.6296,0.5809,5.5385,1.6563,16.2015,41.1,1.5532,0.3037,84.94
3,68.2952,0.3304,6.9758,2.8955,35.3044,312.36,1.6458,0.3004,156.18
3,98.4598,0.4716,7.1656,3.5172,60.5415,123.3,1.4553,0.1558,101.38
3,155.7719,0.3998,12.1251,4.1415,57.8413,106.86,1.4868,0.3172,183.58
3,129.9696,0.6107,7.4774,1.9097,11.7294,106.86,1.7743,0.3472,112.34
3,49.6477,0.3791,6.4963,2.3627,26.1889,73.98,1.3117,0.1975,95.9
3,34.7328,0.4259,4.4217,1.7954,16.2015,41.1,1.3495,0.178,76.72
3,59.1797,0.3205,6.2795,3.4765,61.4555,106.86,1.447,0.079,76.72
3,107.5753,0.4324,7.3485,1.9989,16.2015,41.1,1.5593,0.2886,180.84
3,131.0262,0.4294,8.072,1.6021,6.8019,82.2,1.7015,0.209,106.86
3,85.6296,0.5032,5.2091,1.7347,11.7294,106.86,1.4406,0.1255,84.94
3,79.0728,0.3544,7.242,3.7333,61.4555,106.86,1.5366,0.1738,104.12
3,89.3864,0.3877,6.5264,2.5533,26.1889,73.98,1.3762,0.1332,84.94
3,75.0593,0.4335,4.8384,1.306,6.8019,82.2,1.6916,0.3177,90.42
3,88.4724,0.3881,6.1583,2.0402,26.1889,73.98,1.439,0.1286,90.42
3,39.6603,0.3643,5.5712,3.3223,60.5415,123.3,1.5153,0.1347,84.94
3,129.7129,0.4076,8.8182,3.8683,35.3044,312.36,1.4577,0.2439,98.64
3,160.5568,0.4287,9.8214,1.81,16.2015,41.1,1.7077,0.2527,191.8
3,183.0937,0.3852,13.9548,2.8483,26.1889,73.98,1.5375,0.142,123.3
3,90.8321,0.3826,8.13,3.8836,62.6262,131.52,1.4418,0.2435,87.68
3,77.4107,0.4465,5.3304,1.2156,6.8019,82.2,1.6369,0.2395,235.64
3,104.7325,0.4875,7.5896,3.21,35.3044,312.36,1.4395,0.348,175.36
3,77.6948,0.3558,7.4099,3.2995,57.8413,106.86,1.4468,0.1152,142.48
3,103.5618,0.4947,8.279,3.4469,61.4555,106.86,1.4719,0.1658,167.14
3,150.2706,0.5034,10.2365,2.7714,26.1889,73.98,1.5165,0.2174,104.12
3,130.1122,0.3871,8.2639,3.5376,35.3044,312.36,1.5193,0.113,112.34
3,129.9696,0.3602,8.3233,1.5734,6.8019,82.2,1.4313,0.2559,112.34
3,155.7719,0.3679,11.2498,2.5165,16.2015,41.1,1.5168,0.3042,183.58
3,94.4463,0.5845,7.1285,3.4743,60.5415,123.3,1.2615,0.2425,87.68
3,149.0999,0.4479,10.7461,4.1179,35.3044,312.36,1.4907,0.2104,95.9
3,90.8321,0.6483,5.0171,1.4517,6.8019,82.2,1.5647,0.287,87.68
3,122.0348,0.3606,9.6904,4.3142,62.6262,131.52,1.4156,0.2224,169.88
3,178.9243,0.4417,16.8095,5.9734,62.6262,131.52,1.3872,0.2735,117.82
3,153.6872,0.3967,11.1695,4.0331,35.3044,312.36,1.4313,0.1671,180.84
3,133.7264,0.3837,11.0703,4.6619,60.5415,123.3,1.4444,0.1342,112.34
3,176.2241,0.3275,13.3797,1.9207,6.8019,82.2,1.6149,0.2187,112.34
3,90.8321,0.4962,7.1359,2.6218,26.1889,73.98,1.4293,0.144,87.68
3,102.9319,0.4846,7.5218,3.5884,35.3044,312.36,1.5615,0.1828,79.46
3,79.9868,0.425,5.7569,1.721,6.8019,82.2,1.4754,0.275,98.64
3,73.2227,0.5182,5.6217,1.5713,6.8019,82.2,1.5105,0.2353,164.4
3,105.0166,0.5259,6.9219,2.3877,26.1889,73.98,1.3643,0.1411,82.2
3,113.8333,0.2178,11.4703,5.008,60.5415,123.3,1.4589,0.1139,84.94
3,153.6872,0.324,11.6982,2.437,16.2015,41.1,1.412,0.2634,180.84
3,53.8357,0.4739,4.7007,2.2586,35.3044,312.36,1.4635,0.2103,167.14
3,83.5449,0.531,4.5726,1.4446,11.7294,106.86,1.4945,0.3366,82.2
3,102.6478,0.3337,7.7706,3.2233,35.3044,312.36,1.5114,0.1695,172.62
3,140.2832,0.3053,11.96,5.2068,62.6262,131.52,1.3798,0.1911,93.16
3,149.3566,0.3461,10.3001,3.6938,35.3044,312.36,1.6506,0.2366,109.6
3,134.8971,0.333,11.0892,4.76,60.5415,123.3,1.5697,0.1688,120.56
3,132.0643,0.4791,11.5553,3.7259,61.4555,106.86,1.562,0.2146,243.86
3,127.8849,0.3373,9.0326,2.1301,16.2015,41.1,1.7063,0.1055,109.6
3,127.2694,0.4762,7.7625,2.5102,26.1889,73.98,1.5789,0.2933,106.86
3,109.66,0.4181,9.0039,3.634,35.3044,312.36,1.4546,0.1698,183.58
3,68.5793,0.4588,4.7659,2.5064,35.3044,312.36,1.6418,0.2457,63.02
3,104.8751,0.3218,9.1306,2.3121,11.7294,106.86,1.7337,0.2165,175.36
3,71.4451,0.5272,5.6047,3.1941,61.4555,106.86,1.4738,0.2907,90.42
3,39.2049,0.418,5.4142,2.0655,11.7294,106.86,1.4672,0.2681,54.8
3,77.6948,0.4498,7.3806,3.4647,60.5415,123.3,1.5343,0.1615,142.48
3,125.1847,0.5691,8.5769,3.7932,60.5415,123.3,1.3187,0.252,104.12
3,103.5618,0.3998,6.9282,1.8296,16.2015,41.1,1.5708,0.2118,167.14
3,39.6603,0.4495,4.841,3.1336,62.6262,131.52,1.4542,0.1128,84.94
3,64.1072,0.4014,6.1515,3.4803,62.6262,131.52,1.3571,0.2876,84.94
3,151.4413,0.4246,12.3935,4.3361,60.5415,123.3,1.4449,0.1446,112.34
3,131.0262,0.384,9.5286,3.9958,61.4555,106.86,1.4847,0.2259,106.86
3,73.2227,0.626,5.4115,2.0227,26.1889,73.98,1.4833,0.3278,164.4
3,104.8751,0.6096,7.8591,3.5504,61.4555,106.86,1.3845,0.3765,175.36
3,84.4589,0.4262,5.9942,3.4096,61.4555,106.86,1.4482,0.2268,76.72
3,76.23,0.4489,7.6415,3.9314,60.5415,123.3,1.5482,0.1625,98.64
3,80.8447,0.3828,6.4914,1.6564,6.8019,82.2,1.6561,0.1339,76.72
3,134.8971,0.4874,7.8325,3.6075,62.6262,131.52,1.4401,0.227,120.56
3,25.3332,0.3572,3.6339,2.7927,61.4555,106.86,1.4114,0.2176,90.42
3,112.9193,0.4796,7.2545,2.0148,11.7294,106.86,1.5263,0.217,90.42
3,109.66,0.3911,8.2362,3.5464,62.6262,131.52,1.4176,0.1766,183.58
3,58.3078,0.4153,5.2902,2.6032,35.3044,312.36,1.5834,0.1102,145.22
3,99.9476,0.5055,7.0633,1.6867,6.8019,82.2,1.635,0.3205,167.14
3,126.0987,0.4122,9.0727,1.9897,6.8019,82.2,1.7797,0.1675,98.64
3,128.7989,0.4916,7.8547,3.8076,62.6262,131.52,1.3676,0.1516,104.12
3,83.5449,0.421,5.5182,2.8196,35.3044,312.36,1.5692,0.2532,82.2
3,112.9614,0.5878,8.1778,3.8224,61.4555,106.86,1.4211,0.2432,153.44
3,128.7989,0.4424,9.9673,4.6278,57.8413,106.86,1.5178,0.2319,104.12
3,136.669,0.3987,10.6878,4.3397,60.5415,123.3,1.4515,0.1626,93.16
3,181.923,0.3919,11.7564,2.1417,26.1889,73.98,1.6154,0.2093,115.08
3,109.3472,0.3567,10.1006,3.8445,57.8413,106.86,1.359,0.1558,153.44
3,48.9082,0.4482,7.9504,3.5556,61.4555,106.86,1.5354,0.3064,158.92
3,49.6477,0.421,5.6906,1.8394,16.2015,41.1,1.4824,0.2424,95.9
3,100.2317,0.3757,8.2102,2.0785,11.7294,106.86,1.4415,0.2387,73.98
3,181.009,0.4166,16.3536,5.6708,62.6262,131.52,1.4721,0.3149,120.56
3,83.5449,0.5213,5.6102,1.707,6.8019,82.2,1.5432,0.2298,82.2
3,83.5449,0.5756,6.3989,2.413,26.1889,73.98,1.4487,0.1859,82.2
3,64.1072,0.5255,5.711,1.6993,6.8019,82.2,1.7636,0.216,84.94
3,107.5753,0.5169,7.312,1.9515,11.7294,106.86,1.5303,0.2318,180.84
3,157.3014,0.5734,10.1772,1.6741,6.8019,82.2,1.4734,0.2816,180.84
3,107.5753,0.4131,8.3392,2.0412,11.7294,106.86,1.5448,0.1214,180.84
3,156.3874,0.381,12.1209,4.3576,57.8413,106.86,1.4701,0.3091,186.32
3,88.4724,0.4153,7.347,1.6988,6.8019,82.2,1.5266,0.2153,90.42
3,178.9243,0.6242,13.749,4.9241,62.6262,131.52,1.3021,0.2697,117.82
3,156.3874,0.4995,14.739,5.1796,62.6262,131.52,1.3499,0.3003,186.32
3,109.66,0.4731,7.2193,1.7191,11.7294,106.86,1.5282,0.2557,183.58
3,158.4721,0.3218,11.4864,4.1258,35.3044,312.36,1.4156,0.1697,189.06
3,104.8751,0.2861,8.7459,1.967,6.8019,82.2,1.6492,0.0686,175.36
3,39.2049,0.3109,4.9525,1.6519,6.8019,82.2,1.518,0.2508,54.8
3,125.1847,0.6259,8.8486,2.8098,26.1889,73.98,1.4895,0.3657,104.12
3,93.8585,0.4436,6.9374,2.0867,11.7294,106.86,1.6224,0.2439,63.02
3,133.7264,0.5088,8.2537,1.3023,6.8019,82.2,1.7375,0.2665,112.34
3,130.8836,0.3878,10.2655,2.3594,16.2015,41.1,1.5014,0.1324,106.86
3,178.9243,0.4534,12.9338,4.3057,35.3044,312.36,1.5454,0.2481,117.82
3,135.8111,0.4101,9.5185,1.712,6.8019,82.2,1.6141,0.1828,115.08
3,54.1198,0.5699,3.5764,2.8497,57.8413,106.86,1.474,0.3203,73.98
3,148.1859,0.6092,10.6282,4.3674,57.8413,106.86,1.4666,0.2497,101.38
3,104.7325,0.4341,6.7921,2.9684,57.8413,106.86,1.3213,0.2912,175.36
3,129.9696,0.3562,8.7621,1.8933,6.8019,82.2,1.6727,0.2308,112.34
3,59.1797,0.4399,6.4283,3.5452,60.5415,123.3,1.3917,0.1551,76.72
3,90.2443,0.3312,7.7493,1.8342,6.8019,82.2,1.6573,0.3079,63.02
3,115.004,0.4231,9.8719,4.5036,62.6262,131.52,1.45,0.2826,93.16
3,185.7939,0.365,14.4145,2.9839,26.1889,73.98,1.4936,0.2797,128.78
3,90.5571,0.4964,5.9423,1.9373,26.1889,73.98,1.4542,0.2949,93.16
3,75.0593,0.3867,6.121,3.3771,62.6262,131.52,1.3554,0.2057,90.42
3,54.1198,0.5188,6.3488,1.9381,6.8019,82.2,1.5224,0.2507,73.98
3,181.009,0.2719,13.7909,2.0561,6.8019,82.2,1.5297,0.0687,120.56
3,148.1859,0.3695,10.5964,2.4772,26.1889,73.98,1.5352,0.235,101.38
3,119.3346,0.5238,7.2199,1.5865,11.7294,106.86,1.6823,0.2835,164.4
3,157.3014,0.5375,9.9684,3.9848,57.8413,106.86,1.406,0.2475,180.84
3,128.4501,0.4145,8.8367,3.0445,35.3044,312.36,1.5259,0.3104,243.86
3,102.9319,0.386,8.1072,2.7923,26.1889,73.98,1.342,0.1927,79.46
3,77.6948,0.3615,7.2581,3.0969,57.8413,106.86,1.3885,0.1553,142.48
3,127.412,0.3253,9.8646,4.1469,61.4555,106.86,1.4539,0.2266,106.86
3,183.0937,0.3729,12.5621,2.062,6.8019,82.2,1.6023,0.1658,123.3
3,76.23,0.5477,6.2749,2.1174,26.1889,73.98,1.4427,0.2704,98.64
3,44.7202,0.3383,6.8462,3.7621,62.6262,131.52,1.3615,0.3044,87.68
3,103.8459,0.4854,6.5623,1.9413,11.7294,106.86,1.4732,0.2555,73.98
3,35.1882,0.4373,6.2241,3.1899,60.5415,123.3,1.4135,0.2973,106.86
3,180.7523,0.494,13.1511,4.5803,61.4555,106.86,1.419,0.3148,106.86
3,105.0166,0.3392,8.2861,2.1712,6.8019,82.2,1.5218,0.2759,82.2
3,135.4983,0.5196,9.4533,4.374,61.4555,106.86,1.4955,0.1423,84.94
3,150.987,0.4286,12.4675,4.417,35.3044,312.36,1.4969,0.1357,175.36
3,134.6404,0.296,10.4087,2.544,16.2015,41.1,1.3539,0.2108,106.86
3,122.0348,0.4189,8.8783,1.4453,6.8019,82.2,1.7531,0.2188,169.88
3,96.7977,0.4036,6.6143,1.4226,6.8019,82.2,1.8657,0.1621,232.9
3,130.1122,0.4966,7.1428,1.7546,16.2015,41.1,1.5472,0.2681,112.34
3,119.3346,0.4062,10.2846,3.9097,57.8413,106.86,1.3563,0.2397,164.4
3,95.0292,0.3058,7.8229,3.9131,61.4555,106.86,1.4456,0.2216,71.24
3,20.4057,0.4932,2.2525,0.8546,6.8019,82.2,1.5295,0.2599,82.2
3,63.2353,0.5336,6.0564,2.701,57.8413,106.86,1.4469,0.3033,153.44
3,100.2317,0.3476,8.142,2.1912,16.2015,41.1,1.4692,0.2022,73.98
3,184.6232,0.4346,13.3831,4.2429,35.3044,312.36,1.6929,0.1012,120.56
3,153.6872,0.4343,11.7073,2.3141,16.2015,41.1,1.5494,0.1495,180.84
3,109.3472,0.4049,7.7867,1.6572,6.8019,82.2,1.3896,0.209,153.44
3,155.7719,0.5331,11.401,4.0779,61.4555,106.86,1.4978,0.2599,183.58
3,114.1321,0.366,6.7298,1.6788,11.7294,106.86,1.4427,0.2843,161.66
3,100.2317,0.4846,8.8603,4.0159,60.5415,123.3,1.4587,0.2346,73.98
3,131.1503,0.4696,11.32,3.7491,60.5415,123.3,1.5458,0.1601,249.34
3,49.1923,0.4053,4.4465,2.9778,62.6262,131.52,1.4938,0.2812,65.76
3,103.5618,0.388,9.6088,3.7569,61.4555,106.86,1.4648,0.2119,167.14
3,83.5449,0.3464,6.9311,1.8371,6.8019,82.2,1.4988,0.2044,82.2
3,39.2049,0.602,3.9307,1.6633,11.7294,106.86,1.4079,0.2297,54.8
3,90.5571,0.2746,7.6201,2.1663,11.7294,106.86,1.6608,0.1682,93.16
3,79.9868,0.3305,7.5936,3.9696,57.8413,106.86,1.4833,0.1094,98.64
3,146.6564,0.3791,10.508,2.205,16.2015,41.1,1.3028,0.2367,104.12
3,58.5919,0.3535,6.4155,3.1244,35.3044,312.36,1.5167,0.1696,52.06
3,96.7977,0.3359,9.7226,3.3832,57.8413,106.86,1.5504,0.0951,232.9
3,84.4589,0.3394,7.1312,3.893,60.5415,123.3,1.5323,0.1723,76.72
3,135.4983,0.3832,10.6738,4.0715,35.3044,312.36,1.5835,0.2992,84.94
3,115.004,0.4683,9.1361,3.5615,60.5415,123.3,1.53,0.31,93.16
3,127.2694,0.3133,10.6602,4.6991,60.5415,123.3,1.3135,0.1775,106.86
3,108.4893,0.4229,10.1039,3.799,62.6262,131.52,1.5194,0.1962,175.36
3,90.5571,0.4093,7.4741,3.6334,61.4555,106.86,1.4789,0.2918,93.16
3,98.4598,0.4593,7.1824,1.6743,6.8019,82.2,1.6604,0.2509,101.38
3,133.7264,0.4882,9.3838,4.5752,62.6262,131.52,1.3747,0.1572,112.34
3,179.8383,0.4632,11.486,4.54,35.3044,312.36,1.4689,0.2211,112.34
3,85.7722,0.5714,5.0392,2.6589,35.3044,312.36,1.7031,0.2527,84.94
3,137.2845,0.3869,10.2662,4.6393,60.5415,123.3,1.4144,0.1403,95.9
3,99.9476,0.4306,9.5738,2.7642,26.1889,73.98,1.5095,0.2705,167.14
3,109.66,0.3861,8.0295,3.3998,61.4555,106.86,1.4549,0.1611,183.58
3,147.2719,0.4033,11.3051,2.9164,26.1889,73.98,1.4344,0.1805,106.86
3,150.2706,0.4119,11.0186,2.2118,16.2015,41.1,1.5234,0.1953,104.12
3,114.1321,0.2701,9.6483,4.0638,62.6262,131.52,1.3549,0.1438,161.66
3,109.66,0.4124,9.3916,2.6116,26.1889,73.98,1.3739,0.1938,183.58
3,129.7129,0.3165,9.3315,3.9176,61.4555,106.86,1.5561,0.2551,98.64
3,130.8836,0.2696,10.5739,4.4948,60.5415,123.3,1.5165,0.2327,106.86
3,139.1125,0.4536,8.2889,2.0483,26.1889,73.98,1.6077,0.1504,84.94
3,85.7722,0.5581,5.5966,3.4465,61.4555,106.86,1.3979,0.3408,84.94
3,155.7719,0.4698,11.7923,4.2143,60.5415,123.3,1.5134,0.3021,183.58
3,136.669,0.4634,9.175,3.7088,35.3044,312.36,1.6221,0.2158,93.16
3,156.3874,0.3997,11.6952,2.0948,16.2015,41.1,1.6627,0.0927,186.32
3,112.0474,0.4118,9.688,3.7357,57.8413,106.86,1.4638,0.0896,158.92
3,77.6948,0.409,6.6179,3.4737,61.4555,106.86,1.3727,0.2098,142.48
3,76.23,0.4951,5.4443,3.1396,57.8413,106.86,1.5482,0.1535,98.64
3,136.9818,0.3602,11.0259,4.275,60.5415,123.3,1.306,0.1623,123.3
3,131.8841,0.3865,10.3003,4.2865,35.3044,312.36,1.4594,0.2441,84.94
