Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Task start times,Task operations (FLOPs)
4,148.6734,0.5907,16.0914,4.9809,35.3044,312.36,1.4035,"[0.1165, 0.229, 0.347, 0.3958]","[106.86, 82.2, 106.86, 73.98]"
4,115.5753,0.692,13.8961,4.9718,61.4555,106.86,1.4573,"[0.1354, 0.2504, 0.3978, 0.5305]","[106.86, 73.98, 41.1, 106.86]"
4,210.8121,0.6427,21.7152,2.9541,16.2015,41.1,1.438,"[0.0399, 0.0556, 0.3108, 0.4697]","[123.3, 73.98, 106.86, 131.52]"
4,163.1707,0.6702,14.27,2.3842,6.8019,82.2,1.4949,"[0.1705, 0.349, 0.4954, 0.6779]","[131.52, 73.98, 131.52, 106.86]"
4,152.8705,0.6745,14.4397,2.7888,16.2015,41.1,1.5051,"[0.0787, 0.1905, 0.369, 0.499]","[41.1, 131.52, 41.1, 106.86]"
4,187.8109,0.6862,17.5939,5.4397,35.3044,312.36,1.4147,"[0.0138, 0.1891, 0.331, 0.4751]","[82.2, 131.52, 106.86, 123.3]"
4,196.0398,0.675,18.5256,2.6862,6.8019,82.2,1.4898,"[0.0222, 0.1382, 0.2649, 0.4627]","[106.86, 123.3, 106.86, 41.1]"
4,182.5763,0.5541,17.7021,5.1034,35.3044,312.36,1.3409,"[0.0333, 0.1802, 0.2973, 0.4401]","[312.36, 73.98, 123.3, 123.3]"
4,146.1711,0.4107,17.2138,5.719,62.6262,131.52,1.5119,"[0.1248, 0.2526, 0.2701, 0.3799]","[123.3, 41.1, 131.52, 82.2]"
4,96.6437,0.7443,11.8745,2.8791,26.1889,73.98,1.5136,"[0.0866, 0.2765, 0.4158, 0.5454]","[106.86, 106.86, 106.86, 106.86]"
4,246.3354,0.6051,22.9512,6.3182,60.5415,123.3,1.5542,"[0.0858, 0.2011, 0.2975, 0.4791]","[123.3, 131.52, 123.3, 131.52]"
4,173.5029,0.6391,14.8619,4.5079,35.3044,312.36,1.485,"[0.0998, 0.2156, 0.3882, 0.512]","[41.1, 312.36, 106.86, 123.3]"
4,111.677,0.6526,11.8327,2.5809,11.7294,106.86,1.4779,"[0.1964, 0.3113, 0.4976, 0.6281]","[106.86, 82.2, 106.86, 312.36]"
4,203.327,0.4629,21.9291,6.1898,57.8413,106.86,1.3877,"[0.0818, 0.1961, 0.3137, 0.3542]","[73.98, 106.86, 106.86, 106.86]"
4,191.5677,0.6111,18.1858,2.5457,6.8019,82.2,1.3474,"[0.0239, 0.1386, 0.2387, 0.4251]","[106.86, 106.86, 106.86, 123.3]"
4,161.6872,0.6995,14.5085,2.2761,6.8019,82.2,1.5061,"[0.1629, 0.2813, 0.3842, 0.5671]","[106.86, 41.1, 106.86, 73.98]"
4,80.3087,0.5676,13.6163,4.9057,62.6262,131.52,1.5774,"[0.0168, 0.164, 0.2816, 0.4112]","[73.98, 106.86, 41.1, 73.98]"
4,154.4,0.6989,16.1062,5.669,62.6262,131.52,1.3854,"[0.0831, 0.1989, 0.3184, 0.5008]","[123.3, 41.1, 41.1, 106.86]"
4,211.5285,0.7369,21.6649,3.7323,26.1889,73.98,1.4268,"[0.0145, 0.2002, 0.3601, 0.488]","[123.3, 106.86, 312.36, 106.86]"
4,169.0308,0.6257,17.4839,4.9515,57.8413,106.86,1.4371,"[0.0126, 0.1305, 0.25, 0.4346]","[106.86, 106.86, 312.36, 123.3]"
4,108.5271,0.5123,14.9407,4.1548,57.8413,106.86,1.5244,"[0.1597, 0.3314, 0.3463, 0.5171]","[106.86, 312.36, 73.98, 312.36]"
4,112.2739,0.6565,13.5939,2.369,6.8019,82.2,1.4619,"[0.197, 0.3218, 0.4287, 0.5746]","[131.52, 73.98, 106.86, 106.86]"
4,111.2307,0.7046,12.2308,2.9187,11.7294,106.86,1.5202,"[0.0637, 0.1871, 0.3454, 0.4682]","[131.52, 41.1, 41.1, 41.1]"
4,86.7887,0.7352,10.4353,2.4953,11.7294,106.86,1.4913,"[0.0878, 0.285, 0.3988, 0.5375]","[106.86, 82.2, 106.86, 82.2]"
4,119.7633,0.7571,12.9327,4.0154,60.5415,123.3,1.4664,"[0.1019, 0.2769, 0.4007, 0.589]","[312.36, 82.2, 106.86, 41.1]"
4,185.1107,0.8283,17.2239,2.5235,6.8019,82.2,1.4976,"[0.097, 0.2121, 0.3955, 0.5503]","[106.86, 106.86, 131.52, 82.2]"
4,191.5677,0.6683,17.345,5.2627,35.3044,312.36,1.4126,"[0.1343, 0.2498, 0.422, 0.5765]","[106.86, 123.3, 106.86, 106.86]"
4,143.4709,0.7215,14.8222,5.1838,62.6262,131.52,1.3979,"[0.0998, 0.2145, 0.524, 0.6795]","[131.52, 41.1, 106.86, 82.2]"
4,146.3698,0.6501,17.1305,5.323,62.6262,131.52,1.3993,"[0.132, 0.3186, 0.4399, 0.6278]","[106.86, 106.86, 106.86, 106.86]"
4,142.8797,0.5755,15.7765,2.924,16.2015,41.1,1.6291,"[0.2002, 0.3173, 0.4869, 0.6151]","[312.36, 123.3, 312.36, 106.86]"
4,137.8281,0.6067,13.8849,4.5193,35.3044,312.36,1.5493,"[0.1716, 0.2877, 0.4256, 0.6162]","[106.86, 106.86, 82.2, 106.86]"
4,148.3984,0.4971,16.5304,5.427,60.5415,123.3,1.4031,"[0.1277, 0.2447, 0.345, 0.453]","[41.1, 106.86, 131.52, 106.86]"
4,125.8615,0.5881,14.9414,4.7131,60.5415,123.3,1.4873,"[0.194, 0.3106, 0.412, 0.5358]","[312.36, 131.52, 41.1, 106.86]"
4,192.4256,0.5385,18.0822,3.5891,26.1889,73.98,1.4643,"[0.1205, 0.2647, 0.2847, 0.3911]","[106.86, 41.1, 106.86, 123.3]"
4,116.4619,0.5318,13.4035,2.1595,6.8019,82.2,1.4719,"[0.1157, 0.2321, 0.3388, 0.4911]","[106.86, 131.52, 82.2, 312.36]"
4,210.5554,0.6556,23.7569,6.3811,62.6262,131.52,1.4246,"[0.0651, 0.2211, 0.3908, 0.511]","[106.86, 106.86, 106.86, 73.98]"
4,185.1107,0.6038,18.8084,5.6856,61.4555,106.86,1.3125,"[0.1132, 0.1301, 0.3501, 0.4805]","[131.52, 106.86, 106.86, 82.2]"
4,111.8185,0.6245,14.7594,4.9883,57.8413,106.86,1.3977,"[0.1942, 0.3391, 0.4572, 0.6057]","[41.1, 73.98, 131.52, 82.2]"
4,80.3087,0.8182,11.0899,2.5037,11.7294,106.86,1.4577,"[0.1816, 0.3362, 0.4636, 0.6044]","[73.98, 73.98, 41.1, 106.86]"
4,143.4709,0.5666,13.6613,2.8013,11.7294,106.86,1.6072,"[0.0628, 0.181, 0.2816, 0.4272]","[41.1, 131.52, 106.86, 82.2]"
4,219.0136,0.5629,20.8423,2.4922,6.8019,82.2,1.5539,"[0.0405, 0.1574, 0.2854, 0.416]","[123.3, 312.36, 123.3, 131.52]"
4,145.9144,0.7366,15.5691,5.2193,57.8413,106.86,1.3833,"[0.0589, 0.1746, 0.2947, 0.452]","[41.1, 82.2, 106.86, 106.86]"
4,148.3984,0.7623,14.0097,2.5645,6.8019,82.2,1.5777,"[0.1397, 0.3311, 0.4632, 0.6023]","[41.1, 106.86, 131.52, 106.86]"
4,161.6872,0.5347,15.5081,2.352,6.8019,82.2,1.5842,"[0.0148, 0.133, 0.2613, 0.2817]","[106.86, 41.1, 73.98, 106.86]"
4,129.7507,0.648,14.6792,4.5468,61.4555,106.86,1.5578,"[0.1066, 0.2223, 0.3898, 0.5222]","[82.2, 73.98, 106.86, 312.36]"
4,142.613,0.6913,12.9729,2.6365,11.7294,106.86,1.5152,"[0.1454, 0.2896, 0.4271, 0.5526]","[82.2, 106.86, 131.52, 106.86]"
4,151.0986,0.6758,15.5897,4.9511,57.8413,106.86,1.4349,"[0.017, 0.1884, 0.3865, 0.5094]","[131.52, 123.3, 41.1, 106.86]"
4,147.0851,0.6735,10.7212,1.9881,6.8019,82.2,1.5159,"[0.1605, 0.3326, 0.4509, 0.5783]","[131.52, 82.2, 106.86, 41.1]"
4,83.0319,0.8658,9.6202,2.2636,16.2015,41.1,1.4739,"[0.0337, 0.1492, 0.2868, 0.6236]","[131.52, 82.2, 82.2, 82.2]"
4,139.6143,0.5939,13.8905,2.8117,16.2015,41.1,1.4879,"[0.0152, 0.1302, 0.3022, 0.4419]","[106.86, 82.2, 123.3, 123.3]"
4,147.0851,0.5909,16.4118,5.2827,60.5415,123.3,1.4584,"[0.0825, 0.2141, 0.3442, 0.4621]","[82.2, 106.86, 41.1, 131.52]"
4,140.5283,0.5441,13.0158,4.5851,60.5415,123.3,1.5701,"[0.1324, 0.2468, 0.3734, 0.5103]","[82.2, 106.86, 106.86, 123.3]"
4,146.1711,0.5983,15.8399,5.0257,35.3044,312.36,1.5934,"[0.1715, 0.2875, 0.3909, 0.535]","[131.52, 123.3, 82.2, 41.1]"
4,160.4891,0.7107,16.5819,4.9055,60.5415,123.3,1.3999,"[0.182, 0.3787, 0.5025, 0.6893]","[82.2, 312.36, 123.3, 106.86]"
4,199.654,0.585,17.5767,2.1005,6.8019,82.2,1.5666,"[0.0534, 0.1699, 0.2708, 0.4004]","[123.3, 106.86, 41.1, 106.86]"
4,126.4206,0.7029,11.0962,3.1182,26.1889,73.98,1.5484,"[0.0853, 0.2011, 0.3641, 0.4904]","[73.98, 41.1, 106.86, 73.98]"
4,186.6402,0.5209,18.9663,5.5116,61.4555,106.86,1.4705,"[0.0928, 0.2061, 0.321, 0.4655]","[123.3, 106.86, 82.2, 106.86]"
4,143.7937,0.5144,17.3222,4.7049,57.8413,106.86,1.5049,"[0.109, 0.2895, 0.4302, 0.4576]","[312.36, 106.86, 106.86, 312.36]"
4,80.0246,0.7791,12.669,4.1904,60.5415,123.3,1.4792,"[0.0617, 0.2162, 0.4864, 0.6221]","[106.86, 312.36, 73.98, 82.2]"
4,142.613,0.5454,15.9139,5.2387,60.5415,123.3,1.4989,"[0.135, 0.2509, 0.3835, 0.5215]","[131.52, 82.2, 106.86, 106.86]"
4,109.146,0.7201,9.7541,2.1032,6.8019,82.2,1.5033,"[0.2009, 0.359, 0.5588, 0.6827]","[41.1, 41.1, 41.1, 123.3]"
4,55.8618,0.7321,8.2191,2.3065,16.2015,41.1,1.4806,"[0.1792, 0.3096, 0.5005, 0.6232]","[41.1, 106.86, 106.86, 41.1]"
4,154.0738,0.5704,17.0842,5.731,60.5415,123.3,1.4175,"[0.0429, 0.1588, 0.2608, 0.3995]","[82.2, 123.3, 123.3, 73.98]"
4,141.3862,0.6185,13.6706,5.026,62.6262,131.52,1.4837,"[0.0872, 0.2191, 0.4059, 0.5316]","[106.86, 41.1, 123.3, 82.2]"
4,147.0851,0.7016,15.2821,5.2869,57.8413,106.86,1.5797,"[0.0511, 0.1666, 0.2639, 0.4164]","[41.1, 106.86, 131.52, 82.2]"
4,148.3984,0.7475,12.9745,2.2556,6.8019,82.2,1.5736,"[0.0889, 0.279, 0.4039, 0.5617]","[41.1, 131.52, 106.86, 106.86]"
4,146.3137,0.7057,15.3645,3.7376,26.1889,73.98,1.476,"[0.1442, 0.2647, 0.3686, 0.508]","[106.86, 123.3, 41.1, 106.86]"
4,193.3396,0.644,18.5611,3.0378,6.8019,82.2,1.3805,"[0.1973, 0.3832, 0.5471, 0.6094]","[106.86, 41.1, 106.86, 106.86]"
4,125.5627,0.4733,15.334,2.9761,16.2015,41.1,1.5072,"[0.1368, 0.25, 0.3505, 0.4597]","[73.98, 73.98, 106.86, 106.86]"
4,112.2739,0.5388,13.5994,3.5722,26.1889,73.98,1.4515,"[0.0308, 0.1469, 0.2939, 0.4361]","[131.52, 106.86, 73.98, 106.86]"
4,100.2018,0.5016,13.3728,4.2256,35.3044,312.36,1.4962,"[0.0663, 0.1797, 0.2815, 0.4011]","[123.3, 106.86, 41.1, 106.86]"
4,222.0123,0.6055,23.5833,3.9575,26.1889,73.98,1.5802,"[0.0329, 0.1787, 0.3159, 0.4487]","[312.36, 131.52, 131.52, 106.86]"
4,154.4,0.7722,14.7121,4.9349,35.3044,312.36,1.3783,"[0.0453, 0.1841, 0.3097, 0.4545]","[41.1, 123.3, 41.1, 106.86]"
4,140.321,0.513,16.4257,3.9329,26.1889,73.98,1.618,"[0.1141, 0.2285, 0.3499, 0.4738]","[73.98, 131.52, 41.1, 312.36]"
4,138.2363,0.6519,17.3903,5.356,57.8413,106.86,1.4472,"[0.061, 0.1815, 0.3271, 0.4987]","[73.98, 123.3, 41.1, 312.36]"
4,140.5283,0.7607,15.1587,4.8257,35.3044,312.36,1.4635,"[0.0644, 0.1848, 0.4805, 0.5014]","[106.86, 123.3, 82.2, 106.86]"
4,160.7732,0.6953,17.4955,5.7059,60.5415,123.3,1.4578,"[0.1991, 0.3691, 0.4912, 0.6301]","[41.1, 73.98, 106.86, 123.3]"
4,149.1377,0.6516,15.4188,4.8665,61.4555,106.86,1.4257,"[0.1179, 0.2347, 0.4311, 0.6235]","[73.98, 106.86, 312.36, 73.98]"
4,148.7112,0.3337,17.3961,5.3765,57.8413,106.86,1.5639,"[0.084, 0.1818, 0.2001, 0.2802]","[106.86, 106.86, 131.52, 131.52]"
4,119.7633,0.3765,13.54,3.2379,26.1889,73.98,1.6782,"[0.1585, 0.1731, 0.2661, 0.4055]","[82.2, 41.1, 312.36, 106.86]"
4,131.2055,0.5711,13.5628,2.8258,16.2015,41.1,1.4698,"[0.187, 0.3104, 0.4088, 0.5242]","[73.98, 73.98, 41.1, 131.52]"
4,193.6524,0.5876,15.3428,2.3651,6.8019,82.2,1.4512,"[0.1844, 0.2821, 0.3709, 0.5044]","[106.86, 106.86, 106.86, 131.52]"
4,245.1647,0.4277,22.6857,2.9057,11.7294,106.86,1.626,"[0.1911, 0.2887, 0.3749, 0.4764]","[106.86, 123.3, 123.3, 131.52]"
4,116.1491,0.7036,10.9272,3.6997,57.8413,106.86,1.5425,"[0.1829, 0.377, 0.4798, 0.6181]","[41.1, 312.36, 106.86, 82.2]"
4,137.6855,0.3823,11.4479,1.914,6.8019,82.2,1.5537,"[0.1651, 0.2611, 0.284, 0.3554]","[106.86, 82.2, 131.52, 82.2]"
4,109.7338,0.5296,9.9449,3.2535,35.3044,312.36,1.4777,"[0.1987, 0.3239, 0.3398, 0.5602]","[82.2, 73.98, 41.1, 123.3]"
4,174.6736,0.5712,17.1922,5.012,61.4555,106.86,1.5129,"[0.0154, 0.1212, 0.254, 0.3657]","[123.3, 41.1, 312.36, 131.52]"
4,218.7569,0.5561,19.9387,3.505,26.1889,73.98,1.57,"[0.1503, 0.2481, 0.3591, 0.4702]","[106.86, 106.86, 123.3, 312.36]"
4,210.8121,0.7262,16.3565,1.7506,6.8019,82.2,1.676,"[0.1266, 0.2245, 0.391, 0.5415]","[123.3, 73.98, 106.86, 131.52]"
4,86.7887,0.6314,10.4817,2.9316,26.1889,73.98,1.5215,"[0.1893, 0.3692, 0.5493, 0.6515]","[106.86, 82.2, 82.2, 106.86]"
4,139.1503,0.6005,11.2825,2.0639,11.7294,106.86,1.7739,"[0.052, 0.2376, 0.4285, 0.53]","[312.36, 73.98, 106.86, 41.1]"
4,196.3526,0.4766,18.1329,5.6402,62.6262,131.52,1.6204,"[0.0289, 0.1249, 0.2114, 0.3333]","[106.86, 131.52, 106.86, 123.3]"
4,79.4368,0.5406,9.2377,3.5729,57.8413,106.86,1.5116,"[0.159, 0.2609, 0.3922, 0.5852]","[41.1, 41.1, 106.86, 312.36]"
4,116.4332,0.51,10.9746,4.2046,62.6262,131.52,1.4833,"[0.0838, 0.1793, 0.268, 0.3683]","[73.98, 106.86, 41.1, 41.1]"
4,107.3464,0.4834,12.5394,4.527,57.8413,106.86,1.607,"[0.0622, 0.1606, 0.2535, 0.3647]","[82.2, 73.98, 106.86, 131.52]"
4,128.8367,0.6377,11.2731,1.9903,16.2015,41.1,1.665,"[0.1328, 0.325, 0.5153, 0.6446]","[312.36, 82.2, 73.98, 123.3]"
4,90.3468,0.6014,10.9642,3.2207,26.1889,73.98,1.4746,"[0.0441, 0.1506, 0.2613, 0.4133]","[41.1, 123.3, 82.2, 82.2]"
4,115.5753,0.5177,11.6626,2.2321,6.8019,82.2,1.5574,"[0.1555, 0.2542, 0.3423, 0.4458]","[41.1, 73.98, 106.86, 106.86]"
4,210.8121,0.6052,18.6931,5.0596,60.5415,123.3,1.5796,"[0.0545, 0.1634, 0.2541, 0.3941]","[106.86, 123.3, 73.98, 131.52]"
4,163.1893,0.6101,15.443,4.6041,35.3044,312.36,1.5563,"[0.0641, 0.173, 0.2642, 0.44]","[82.2, 123.3, 123.3, 312.36]"
4,185.575,0.6791,19.0872,4.9146,60.5415,123.3,1.5839,"[0.1922, 0.3586, 0.4535, 0.6058]","[131.52, 73.98, 106.86, 312.36]"
4,140.321,0.5217,16.3383,3.7134,26.1889,73.98,1.5843,"[0.1172, 0.3112, 0.411, 0.5114]","[312.36, 131.52, 73.98, 41.1]"
4,241.5505,0.5814,22.6642,6.1867,57.8413,106.86,1.567,"[0.0539, 0.2524, 0.2716, 0.4913]","[123.3, 106.86, 123.3, 131.52]"
4,158.3858,0.696,13.4389,4.5534,35.3044,312.36,1.7195,"[0.0451, 0.239, 0.4101, 0.5134]","[106.86, 106.86, 131.52, 73.98]"
4,190.5111,0.5723,17.6599,5.0693,62.6262,131.52,1.4458,"[0.1485, 0.3354, 0.4304, 0.4467]","[123.3, 123.3, 131.52, 82.2]"
4,86.7887,0.5407,11.2581,2.5572,16.2015,41.1,1.541,"[0.0621, 0.2186, 0.3793, 0.4782]","[82.2, 82.2, 106.86, 106.86]"
4,170.8027,0.6813,15.8006,2.4225,6.8019,82.2,1.6904,"[0.1702, 0.2707, 0.4254, 0.5621]","[312.36, 106.86, 106.86, 41.1]"
4,135.252,0.6566,13.1723,3.9364,62.6262,131.52,1.5961,"[0.1085, 0.3076, 0.4099, 0.5074]","[106.86, 312.36, 82.2, 312.36]"
4,190.5111,0.659,17.1674,4.5631,35.3044,312.36,1.5313,"[0.0927, 0.2369, 0.3304, 0.4417]","[123.3, 131.52, 82.2, 123.3]"
4,146.3137,0.542,14.4688,2.9151,11.7294,106.86,1.5522,"[0.1614, 0.3191, 0.4894, 0.5897]","[123.3, 106.86, 106.86, 41.1]"
4,201.9954,0.6616,17.2119,5.53,60.5415,123.3,1.5347,"[0.0862, 0.1868, 0.3374, 0.4765]","[123.3, 41.1, 131.52, 131.52]"
4,174.3748,0.6257,16.6741,3.1669,11.7294,106.86,1.5229,"[0.0159, 0.2039, 0.3048, 0.4174]","[73.98, 123.3, 106.86, 73.98]"
4,174.6736,0.6359,17.0716,4.2164,61.4555,106.86,1.5073,"[0.1795, 0.3155, 0.4165, 0.6024]","[131.52, 41.1, 312.36, 123.3]"
4,192.7384,0.5817,16.477,5.3581,61.4555,106.86,1.6792,"[0.0567, 0.1733, 0.2744, 0.3687]","[123.3, 106.86, 106.86, 131.52]"
4,186.6402,0.6257,18.549,5.7692,57.8413,106.86,1.4031,"[0.1697, 0.2686, 0.3838, 0.509]","[82.2, 106.86, 106.86, 123.3]"
4,79.4368,0.6946,8.6765,3.4858,57.8413,106.86,1.6408,"[0.1828, 0.2868, 0.4687, 0.6289]","[106.86, 312.36, 41.1, 41.1]"
4,88.102,0.7326,8.4196,1.9007,6.8019,82.2,1.705,"[0.0394, 0.1671, 0.3655, 0.483]","[82.2, 106.86, 106.86, 106.86]"
4,179.8761,0.7173,15.6856,2.193,16.2015,41.1,1.6458,"[0.1881, 0.3477, 0.5229, 0.6372]","[123.3, 106.86, 312.36, 73.98]"
4,184.661,0.8091,16.5876,4.7669,35.3044,312.36,1.4241,"[0.0238, 0.203, 0.4543, 0.5675]","[123.3, 131.52, 73.98, 312.36]"
4,134.2139,0.3927,13.4231,4.9794,61.4555,106.86,1.6456,"[0.1156, 0.2112, 0.2168, 0.2553]","[106.86, 106.86, 106.86, 82.2]"
4,184.661,0.5018,17.2381,3.2681,26.1889,73.98,1.6959,"[0.0499, 0.151, 0.252, 0.3754]","[123.3, 131.52, 312.36, 73.98]"
4,126.1365,0.3424,15.0915,4.6903,60.5415,123.3,1.5462,"[0.0145, 0.1112, 0.1981, 0.2142]","[106.86, 312.36, 82.2, 73.98]"
4,151.0986,0.7581,12.9323,4.2727,60.5415,123.3,1.4385,"[0.1261, 0.2256, 0.4834, 0.5952]","[41.1, 131.52, 106.86, 123.3]"
4,163.4734,0.5869,14.4945,2.1885,6.8019,82.2,1.4632,"[0.1444, 0.3029, 0.4527, 0.6194]","[123.3, 123.3, 41.1, 73.98]"
4,124.6908,0.5478,11.576,2.0576,11.7294,106.86,1.5115,"[0.1927, 0.2084, 0.3868, 0.5082]","[106.86, 106.86, 312.36, 41.1]"
4,136.7715,0.4847,12.4688,4.0451,35.3044,312.36,1.4583,"[0.1381, 0.2378, 0.3258, 0.5035]","[131.52, 82.2, 82.2, 123.3]"
4,159.9153,0.5092,12.909,2.5612,11.7294,106.86,1.6496,"[0.1777, 0.2784, 0.416, 0.5213]","[106.86, 106.86, 123.3, 73.98]"
4,171.9734,0.5439,15.7887,3.9911,57.8413,106.86,1.5958,"[0.128, 0.2285, 0.3305, 0.4631]","[106.86, 131.52, 312.36, 41.1]"
4,143.7837,0.5611,11.1196,2.0251,16.2015,41.1,1.7125,"[0.0936, 0.196, 0.3508, 0.4562]","[82.2, 131.52, 131.52, 106.86]"
4,56.4496,0.6024,7.9308,2.7308,35.3044,312.36,1.6018,"[0.1258, 0.2241, 0.2425, 0.4689]","[82.2, 106.86, 73.98, 106.86]"
4,157.0725,0.6089,12.5968,2.8698,11.7294,106.86,1.5116,"[0.1657, 0.2623, 0.453, 0.6225]","[73.98, 106.86, 131.52, 82.2]"
4,195.1819,0.6714,16.5027,4.5554,35.3044,312.36,1.7017,"[0.1121, 0.2133, 0.3419, 0.5291]","[106.86, 123.3, 106.86, 106.86]"
4,188.8675,0.5795,14.5189,2.1674,6.8019,82.2,1.5721,"[0.0846, 0.182, 0.2648, 0.3837]","[106.86, 106.86, 106.86, 106.86]"
4,136.7715,0.5845,13.1639,4.725,61.4555,106.86,1.4883,"[0.0997, 0.1965, 0.2836, 0.4315]","[131.52, 82.2, 123.3, 82.2]"
4,154.4,0.6292,13.6222,4.072,35.3044,312.36,1.5034,"[0.1564, 0.275, 0.3713, 0.5537]","[41.1, 106.86, 123.3, 41.1]"
4,168.1168,0.4313,13.8123,2.3065,6.8019,82.2,1.566,"[0.1382, 0.2359, 0.3237, 0.4268]","[123.3, 312.36, 123.3, 106.86]"
4,242.4645,0.5511,19.5645,2.9869,16.2015,41.1,1.5127,"[0.1052, 0.2067, 0.3207, 0.4823]","[106.86, 106.86, 131.52, 123.3]"
4,209.2826,0.5954,16.934,2.8161,16.2015,41.1,1.5519,"[0.118, 0.2771, 0.3773, 0.494]","[131.52, 106.86, 131.52, 73.98]"
4,195.1819,0.624,14.1598,2.0561,6.8019,82.2,1.6249,"[0.0312, 0.1299, 0.2158, 0.3906]","[123.3, 106.86, 106.86, 106.86]"
4,161.4031,0.4201,17.2111,5.0579,60.5415,123.3,1.6364,"[0.0859, 0.1814, 0.27, 0.3598]","[312.36, 106.86, 106.86, 82.2]"
4,94.0676,0.6174,8.8157,1.8896,11.7294,106.86,1.6893,"[0.1038, 0.2383, 0.3368, 0.4475]","[312.36, 106.86, 106.86, 312.36]"
4,179.8761,0.5577,16.5638,3.3928,26.1889,73.98,1.5042,"[0.0986, 0.2878, 0.4161, 0.5377]","[123.3, 106.86, 73.98, 312.36]"
4,90.3468,0.5598,10.2302,3.4614,57.8413,106.86,1.5771,"[0.0976, 0.2395, 0.3491, 0.5086]","[82.2, 123.3, 41.1, 82.2]"
4,169.8887,0.5563,17.3733,3.0275,26.1889,73.98,1.5543,"[0.0289, 0.188, 0.3155, 0.4313]","[312.36, 123.3, 106.86, 41.1]"
