Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Average Task Start Time,Average Task Operations (FLOPs)
9,272.4203,1.8181,48.369,6.9121,61.4555,106.86,1.4552,0.7209,123.3
9,273.5435,1.4344,61.4907,5.7042,6.8019,82.2,1.6828,0.6568,104.12
9,262.1104,1.4225,55.1354,7.385,60.5415,123.3,1.5422,0.6216,99.5533
9,310.7112,1.639,57.4074,5.2496,6.8019,82.2,1.561,0.6762,118.7333
9,248.5137,1.668,53.4697,5.6145,11.7294,106.86,1.7245,0.6889,109.6
9,373.4237,1.3978,61.7025,8.275,35.3044,312.36,1.685,0.7698,149.7867
9,458.274,1.5796,66.3719,4.6427,6.8019,82.2,1.4716,0.7247,112.34
9,342.6119,1.6226,61.6823,6.1042,26.1889,73.98,1.3659,0.6054,96.8133
9,320.085,1.7316,57.72,5.109,6.8019,82.2,1.5268,0.738,162.5733
9,351.0615,1.2933,72.9085,6.4867,11.7294,106.86,1.3635,0.5818,150.7
9,259.098,1.3744,59.1521,5.9325,16.2015,41.1,1.3605,0.7769,92.2467
9,351.3782,1.4967,65.3272,9.1885,62.6262,131.52,1.5796,0.6841,126.04
9,245.5471,1.5929,48.3825,7.3345,61.4555,106.86,1.5297,0.8273,88.5933
9,395.1448,1.3741,67.6268,5.8714,11.7294,106.86,1.4404,0.5636,155.2667
9,291.9488,1.3496,53.257,5.0132,6.8019,82.2,1.3894,0.5527,91.3333
9,345.5141,1.5226,69.4751,7.3377,57.8413,106.86,1.5234,0.5284,161.66
9,420.7812,1.4549,84.2656,10.3176,61.4555,106.86,1.4992,0.6436,138.8267
9,364.9282,1.51,63.6372,8.9405,62.6262,131.52,1.4296,0.5884,92.2467
9,337.5199,1.3516,63.0369,5.7371,11.7294,106.86,1.5327,0.7082,117.82
9,486.1375,1.5437,88.1506,6.4373,16.2015,41.1,1.475,0.6951,137.9133
9,373.9572,1.5867,68.057,8.327,35.3044,312.36,1.539,0.7611,124.2133
9,291.3519,1.3554,62.5115,9.016,62.6262,131.52,1.476,0.5852,112.34
9,262.5467,1.4725,55.3362,8.0241,60.5415,123.3,1.6343,0.8321,95.9
9,371.064,1.7361,61.318,8.045,35.3044,312.36,1.4492,0.8485,150.7
9,377.3641,1.4224,72.5698,9.455,60.5415,123.3,1.4579,0.7313,139.74
9,213.1794,1.7735,42.9121,6.2485,35.3044,312.36,1.5492,0.7472,92.2467
9,424.339,1.388,62.5752,5.2872,16.2015,41.1,1.4552,0.7428,105.0333
9,318.6646,1.6743,53.5268,5.922,26.1889,73.98,1.5035,0.7561,121.4733
9,337.5199,1.3001,69.2184,9.6595,60.5415,123.3,1.5664,0.606,117.82
9,348.403,1.2684,70.3463,9.5928,35.3044,312.36,1.3453,0.6578,126.04
9,384.5275,1.6962,75.914,10.2121,61.4555,106.86,1.5112,0.6804,122.3867
9,364.8978,1.4399,69.0707,5.8041,6.8019,82.2,1.7317,0.6451,103.2067
9,323.519,1.5675,66.0921,6.9042,26.1889,73.98,1.558,0.6938,109.6
9,278.8058,1.6086,56.3909,8.5571,61.4555,106.86,1.5897,0.7595,75.8067
9,374.8291,1.6637,68.8415,8.8175,61.4555,106.86,1.3969,0.7871,101.38
9,247.9546,1.0696,63.916,8.5549,57.8413,106.86,1.515,0.6024,142.48
9,243.4538,1.4407,50.3094,6.091,26.1889,73.98,1.5745,0.6122,108.6867
9,277.0162,1.4474,56.5262,5.3502,16.2015,41.1,1.4531,0.7935,135.1733
9,293.1525,1.4189,60.2905,8.7838,62.6262,131.52,1.5376,0.7779,144.3067
9,255.0028,1.4825,54.3305,5.5084,16.2015,41.1,1.5073,0.7037,89.5067
9,346.3183,1.2606,67.7634,6.8585,26.1889,73.98,1.7183,0.6272,125.1267
9,392.743,1.2746,78.343,9.2944,57.8413,106.86,1.377,0.6692,135.1733
9,353.7296,1.7319,67.4801,7.6292,62.6262,131.52,1.5986,0.72,174.4467
9,273.8069,1.7361,51.2139,7.724,62.6262,131.52,1.5053,0.6654,94.0733
9,256.3159,1.6012,52.1032,4.8571,6.8019,82.2,1.5213,0.7311,133.3467
9,352.591,1.3575,61.7237,4.6296,11.7294,106.86,1.3633,0.6066,149.7867
9,324.7531,1.792,50.6867,7.3479,57.8413,106.86,1.4708,0.8616,116.9067
9,284.2357,1.3656,55.205,7.4847,61.4555,106.86,1.5229,0.7263,123.3
9,408.8329,1.5844,61.3378,8.3689,60.5415,123.3,1.5669,0.7291,153.44
9,304.1954,1.6807,54.5587,4.9691,6.8019,82.2,1.5295,0.7699,115.08
9,308.967,1.5336,57.3725,5.7403,16.2015,41.1,1.5386,0.6978,120.56
9,313.8157,1.1906,61.2665,6.1916,16.2015,41.1,1.6338,0.6583,74.8933
9,277.365,1.4604,59.6339,4.8657,6.8019,82.2,1.6058,0.7935,88.5933
9,313.7663,1.4675,65.7958,4.9403,6.8019,82.2,1.4667,0.6555,151.6133
9,427.6968,1.5173,69.3814,5.8354,11.7294,106.86,1.5021,0.6252,128.78
9,293.892,1.3301,61.4577,7.6015,57.8413,106.86,1.5067,0.6706,123.3
9,378.9524,1.4912,75.8861,9.9234,35.3044,312.36,1.4458,0.8187,140.6533
9,257.6209,1.5926,50.915,6.9413,57.8413,106.86,1.5939,0.6996,185.4067
9,282.3749,1.366,60.5518,8.0369,57.8413,106.86,1.4698,0.701,161.66
9,208.5,1.3479,51.3149,5.5036,16.2015,41.1,1.5159,0.6689,115.08
9,351.5629,1.2773,63.3949,8.7765,62.6262,131.52,1.4989,0.5915,147.0467
9,320.1108,1.6192,61.6739,8.8824,60.5415,123.3,1.5018,0.6696,114.1667
9,346.5607,1.509,68.8498,8.5848,60.5415,123.3,1.4477,0.6862,116.9067
9,484.2504,1.4455,85.3079,10.462,35.3044,312.36,1.3917,0.6204,111.4267
9,287.4767,1.5446,52.4141,7.6132,35.3044,312.36,1.456,0.7415,98.64
9,519.6179,1.2098,92.5233,6.1184,16.2015,41.1,1.3926,0.5982,137.9133
9,415.9631,1.6186,78.2246,10.0098,62.6262,131.52,1.4694,0.7274,126.9533
9,379.7987,1.408,60.2147,6.8778,26.1889,73.98,1.6887,0.7751,125.1267
9,343.4755,1.2878,71.0113,9.8983,62.6262,131.52,1.3618,0.7377,123.3
9,334.3279,1.4488,64.3356,7.7587,57.8413,106.86,1.4884,0.7075,118.7333
9,227.4316,1.5327,41.3461,5.9163,35.3044,312.36,1.4891,0.6749,104.12
9,372.7405,1.6375,67.3694,9.1261,62.6262,131.52,1.4204,0.7176,135.1733
9,324.4543,1.5242,65.8084,8.3567,62.6262,131.52,1.6064,0.7236,91.3333
9,297.5739,1.2062,64.5032,8.6521,35.3044,312.36,1.5764,0.555,137.0
9,334.6771,1.338,67.2458,8.8054,57.8413,106.86,1.4752,0.7021,115.9933
9,314.3114,1.3211,62.3746,5.1412,16.2015,41.1,1.3695,0.5539,134.26
9,251.1718,1.6275,51.2675,5.8045,26.1889,73.98,1.3732,0.619,90.42
9,323.9744,1.241,51.144,4.8899,11.7294,106.86,1.5703,0.5533,119.6467
9,415.7202,1.7874,68.3305,5.0086,6.8019,82.2,1.4629,0.9181,106.86
9,324.189,1.2883,54.5238,4.5261,6.8019,82.2,1.5234,0.6128,103.2067
9,419.4392,1.4342,77.227,10.601,62.6262,131.52,1.5709,0.7229,94.9867
9,434.6712,1.3112,88.0676,8.0909,26.1889,73.98,1.3997,0.6108,120.56
9,360.5211,1.5724,68.2741,6.1395,11.7294,106.86,1.6703,0.6064,116.9067
9,416.5604,1.3003,67.051,4.6569,6.8019,82.2,1.5241,0.6498,149.7867
9,388.4167,1.2926,73.9695,9.9846,60.5415,123.3,1.5184,0.6295,120.56
9,330.2644,1.6182,65.5715,5.3351,16.2015,41.1,1.3797,0.8555,186.32
9,378.9667,1.6271,69.3053,8.9899,35.3044,312.36,1.6437,0.7265,153.44
9,306.8309,1.418,67.4023,8.6184,57.8413,106.86,1.5338,0.7384,132.4333
9,415.2842,1.6383,67.6544,4.9927,6.8019,82.2,1.4809,0.6923,121.4733
9,351.0654,1.5602,61.1932,8.4795,60.5415,123.3,1.549,0.6903,115.9933
9,285.0925,1.5625,50.4737,7.4385,35.3044,312.36,1.5064,0.7419,84.94
9,262.8494,1.6366,45.9942,4.8253,16.2015,41.1,1.4109,0.7454,86.7667
9,326.0447,1.3614,65.2858,8.8998,35.3044,312.36,1.3238,0.6614,92.2467
9,283.4632,1.1695,52.6141,5.6871,11.7294,106.86,1.5537,0.5136,94.0733
9,377.8464,1.3209,64.9887,7.9433,62.6262,131.52,1.5635,0.6701,122.3867
9,274.6565,1.4415,59.6369,8.3647,61.4555,106.86,1.3951,0.5887,136.0867
9,259.6041,1.4081,48.715,6.4066,57.8413,106.86,1.5713,0.5929,102.2933
9,262.5653,1.547,46.0629,6.7171,57.8413,106.86,1.5536,0.8174,117.82
9,347.3,1.523,64.0752,6.0319,11.7294,106.86,1.4887,0.7275,137.0
9,433.3119,0.8451,92.3233,6.4236,16.2015,41.1,1.3014,0.4354,131.52
9,283.1504,1.6021,52.5076,7.9032,57.8413,106.86,1.4798,0.6992,84.0267
9,463.4765,1.3933,85.5283,7.1383,26.1889,73.98,1.579,0.6694,113.2533
9,274.6374,1.6678,54.6387,5.2074,16.2015,41.1,1.5063,0.6071,122.3867
9,325.5533,1.8221,58.9995,5.2231,6.8019,82.2,1.4784,0.8458,138.8267
9,364.6991,1.4594,64.8512,9.5986,62.6262,131.52,1.5781,0.6987,97.7267
9,362.8204,1.431,73.1129,9.9784,61.4555,106.86,1.522,0.6812,101.38
9,210.0238,1.5128,44.9508,4.6503,11.7294,106.86,1.4637,0.7269,80.3733
9,327.2154,1.578,64.4666,5.4834,6.8019,82.2,1.5637,0.7914,94.9867
9,363.8917,0.9151,70.5416,5.9029,16.2015,41.1,1.503,0.6006,156.18
9,248.3711,1.4089,49.0199,4.8769,11.7294,106.86,1.4611,0.6123,109.6
9,370.4845,1.4971,60.7076,8.7002,60.5415,123.3,1.4879,0.5898,93.16
9,422.7693,1.66,79.5101,5.573,6.8019,82.2,1.6339,0.6964,126.04
9,308.6829,1.3391,60.6496,8.5758,62.6262,131.52,1.4552,0.6369,151.6133
9,351.4203,1.4618,74.5395,9.0825,62.6262,131.52,1.5334,0.747,147.0467
9,241.4746,1.6517,51.1854,7.2173,35.3044,312.36,1.4723,0.5931,133.3467
9,253.2986,1.6074,48.3942,7.2214,62.6262,131.52,1.6379,0.5999,112.34
9,442.1563,1.241,81.5932,10.3168,35.3044,312.36,1.5655,0.7389,125.1267
9,461.2592,1.6109,85.4702,9.2488,62.6262,131.52,1.4182,0.7804,155.2667
9,298.6391,1.2353,54.874,7.6461,35.3044,312.36,1.5352,0.5785,114.1667
9,396.457,1.3382,70.0053,8.7484,61.4555,106.86,1.4546,0.5064,126.9533
9,280.3076,1.3243,47.6983,4.7245,6.8019,82.2,1.5987,0.7209,82.2
9,305.5087,1.4594,50.6325,4.8276,6.8019,82.2,1.6331,0.6627,117.82
9,357.021,1.1932,62.9157,8.7366,35.3044,312.36,1.5695,0.6593,121.4733
9,228.3542,1.241,53.34,8.2924,61.4555,106.86,1.4635,0.7104,81.2867
9,306.7254,1.1254,69.6694,9.8455,57.8413,106.86,1.5639,0.6082,106.86
9,270.8143,1.5481,66.0326,7.988,57.8413,106.86,1.4826,0.614,172.62
9,317.467,1.3785,67.9844,8.2001,60.5415,123.3,1.5485,0.8506,146.1333
9,364.7856,1.2214,73.8053,5.6735,16.2015,41.1,1.469,0.6876,92.2467
9,283.5309,1.4805,49.3087,5.2706,26.1889,73.98,1.4777,0.5884,107.7733
9,414.5404,1.6353,76.2902,4.6707,6.8019,82.2,1.6812,0.7174,133.3467
9,282.402,1.4966,52.7023,5.2878,16.2015,41.1,1.4927,0.6608,93.16
9,263.1622,1.1859,52.6446,4.4884,6.8019,82.2,1.5612,0.5918,96.8133
9,318.2237,1.5486,62.2466,8.994,62.6262,131.52,1.4394,0.5892,87.68
9,187.9423,1.5015,52.5277,7.3048,61.4555,106.86,1.6105,0.7558,113.2533
9,354.5195,1.5964,65.8475,5.818,11.7294,106.86,1.5022,0.7063,125.1267
9,442.2715,1.4926,67.4287,4.6059,11.7294,106.86,1.4553,0.6411,160.7467
9,395.8468,1.4799,66.4888,5.1377,11.7294,106.86,1.4495,0.6323,150.7
9,364.9658,1.3646,69.0102,9.0836,61.4555,106.86,1.4722,0.6927,145.22
9,331.6784,1.451,55.548,5.6384,26.1889,73.98,1.5546,0.6937,116.9067
9,304.7198,1.4781,51.5258,7.4579,57.8413,106.86,1.5987,0.6035,118.7333
9,348.678,1.7273,52.1534,7.7066,61.4555,106.86,1.5,0.7971,124.2133
9,375.5833,1.5199,64.7035,5.9018,26.1889,73.98,1.5451,0.6536,137.0
9,421.2498,1.5535,81.9778,10.5177,62.6262,131.52,1.5411,0.696,169.88
9,303.424,1.2826,63.8863,9.3509,60.5415,123.3,1.5631,0.6951,116.9067
9,249.5429,1.3601,57.5107,8.1522,60.5415,123.3,1.6916,0.5252,143.3933
9,391.1169,1.5032,63.5425,5.3745,11.7294,106.86,1.654,0.6886,122.3867
9,397.7742,1.3401,68.6246,5.3427,6.8019,82.2,1.5475,0.538,94.9867
9,484.7101,1.1478,93.5911,10.3588,61.4555,106.86,1.6054,0.6352,130.6067
9,305.451,1.2639,60.327,5.5772,16.2015,41.1,1.4885,0.5948,147.0467
9,339.8613,1.4943,58.6553,6.2614,26.1889,73.98,1.4895,0.6989,123.3
9,333.0478,1.5149,62.6371,8.8053,62.6262,131.52,1.4961,0.7126,125.1267
9,385.5656,1.3716,63.569,4.5651,16.2015,41.1,1.6737,0.7525,168.0533
9,305.4032,1.4174,58.0957,8.3156,35.3044,312.36,1.6479,0.7522,92.2467
9,354.1288,1.2574,53.8616,4.8616,16.2015,41.1,1.5409,0.771,99.5533
9,307.0382,1.7982,55.4021,8.3998,57.8413,106.86,1.4544,0.7157,116.9067
9,294.9661,1.6455,47.7383,7.529,35.3044,312.36,1.6234,0.7027,112.34
9,445.155,1.7744,67.5072,8.8079,35.3044,312.36,1.5344,0.8539,124.2133
9,329.2827,1.5159,54.6615,7.1189,57.8413,106.86,1.5582,0.6047,174.4467
9,363.4924,1.3417,77.6455,9.4739,57.8413,106.86,1.4287,0.7291,151.6133
9,303.6313,1.618,54.3458,8.1963,35.3044,312.36,1.5073,0.7467,101.38
9,429.1425,1.1505,80.9101,10.2995,60.5415,123.3,1.5468,0.6058,129.6933
9,349.8621,1.4773,56.5206,5.1171,11.7294,106.86,1.603,0.6731,106.86
9,252.0858,1.3985,61.2458,8.549,35.3044,312.36,1.4757,0.7057,88.5933
9,419.4535,1.2863,71.4604,5.3248,11.7294,106.86,1.506,0.6842,107.7733
9,357.6694,1.521,56.9656,4.8371,6.8019,82.2,1.5311,0.6862,103.2067
9,274.3898,1.2442,54.734,5.8752,26.1889,73.98,1.5479,0.5807,88.5933
9,245.6986,1.4334,47.2096,4.3311,16.2015,41.1,1.6336,0.6134,100.4667
9,326.4759,1.5875,49.5438,4.3121,6.8019,82.2,1.454,0.7399,115.9933
9,390.6019,1.4306,79.3722,10.527,57.8413,106.86,1.7024,0.7677,100.4667
9,395.4054,1.242,79.2747,7.7929,26.1889,73.98,1.3683,0.6138,125.1267
9,314.0126,1.3801,68.9782,9.4378,35.3044,312.36,1.4882,0.6649,108.6867
9,297.3258,1.7603,62.0429,6.6396,26.1889,73.98,1.4434,0.7478,111.4267
9,318.656,1.4878,68.0842,8.3913,62.6262,131.52,1.5117,0.7264,142.48
9,316.4708,1.5621,68.0586,7.9338,57.8413,106.86,1.3999,0.7223,162.5733
9,312.4154,1.2134,69.9805,9.5578,60.5415,123.3,1.3476,0.5305,95.9
9,422.1217,1.6523,73.9294,4.7411,6.8019,82.2,1.3334,0.7721,147.0467
9,407.5096,1.317,74.0284,6.2389,16.2015,41.1,1.4257,0.7544,107.7733
9,368.1431,1.1875,67.7262,6.1873,16.2015,41.1,1.5629,0.5831,87.68
9,306.2668,1.4411,60.2202,6.553,26.1889,73.98,1.4326,0.6447,118.7333
9,317.3518,1.3347,60.5208,4.8034,6.8019,82.2,1.3996,0.6772,110.5133
9,467.9486,1.6304,76.1641,5.3933,16.2015,41.1,1.3333,0.5413,105.9467
9,396.6743,1.48,62.4838,4.8295,16.2015,41.1,1.5493,0.6892,154.3533
9,365.9803,1.5884,64.06,5.5688,11.7294,106.86,1.8191,0.6595,122.3867
9,313.5961,1.3151,55.6154,7.889,61.4555,106.86,1.4294,0.4953,141.5667
9,413.4562,1.466,67.4529,9.595,60.5415,123.3,1.5146,0.701,125.1267
9,310.4548,1.5302,57.0374,4.7092,6.8019,82.2,1.5062,0.6401,142.48
9,388.4167,1.5046,72.4004,5.3965,6.8019,82.2,1.4862,0.6685,120.56
9,488.581,1.6788,94.0058,11.4118,35.3044,312.36,1.3777,0.7418,135.1733
9,368.5711,1.5721,67.5068,6.0261,11.7294,106.86,1.531,0.7894,133.3467
9,439.5149,1.469,87.4998,10.3988,61.4555,106.86,1.5035,0.7157,125.1267
9,211.5073,1.4782,50.7124,5.3463,16.2015,41.1,1.4727,0.6437,93.16
9,242.8469,1.562,49.8732,5.0905,16.2015,41.1,1.5417,0.779,86.7667
9,313.8023,1.5467,56.6948,7.5124,62.6262,131.52,1.5538,0.6424,94.9867
9,311.2173,1.2597,62.3794,5.7501,16.2015,41.1,1.5066,0.624,128.78
9,291.6921,1.2144,58.6252,6.1868,26.1889,73.98,1.516,0.6921,86.7667
9,392.0753,1.5703,66.7026,9.2616,60.5415,123.3,1.5487,0.7277,94.0733
9,423.0921,1.3134,70.2608,5.5379,6.8019,82.2,1.7022,0.7057,179.0133
9,276.0159,1.0853,59.5851,5.4611,6.8019,82.2,1.3851,0.6809,101.38
9,362.5784,1.4232,61.9324,4.0806,16.2015,41.1,1.3615,0.7029,153.44
9,311.8328,1.671,51.7502,4.8547,11.7294,106.86,1.5544,0.7077,129.6933
9,365.2222,1.3995,67.0711,9.3573,60.5415,123.3,1.5817,0.8056,121.4733
9,380.0823,1.6768,69.2556,10.1913,61.4555,106.86,1.5292,0.7394,102.2933
9,251.8438,1.5673,58.5358,7.8918,61.4555,106.86,1.6991,0.7227,140.6533
9,330.2915,1.3473,67.7652,9.7964,60.5415,123.3,1.5381,0.5881,117.82
9,379.6,1.5141,74.7201,7.3018,26.1889,73.98,1.4875,0.7294,119.6467
9,341.8045,1.5972,66.8736,5.4259,16.2015,41.1,1.4176,0.7694,155.2667
9,222.2004,1.7754,52.957,7.4575,35.3044,312.36,1.5091,0.6632,62.1067
9,325.2456,1.4019,63.0641,8.5902,35.3044,312.36,1.6041,0.5919,101.38
9,282.0084,1.5848,57.4549,8.1059,60.5415,123.3,1.6589,0.6229,122.3867
9,298.8514,1.5676,61.4172,8.258,61.4555,106.86,1.3633,0.5303,145.22
9,292.322,1.5532,55.5267,8.3021,62.6262,131.52,1.5212,0.7845,115.9933
9,342.0975,1.2828,63.7778,4.8797,11.7294,106.86,1.5088,0.4619,136.0867
9,232.4098,1.5982,43.7155,3.8952,11.7294,106.86,1.7752,0.5674,106.86
9,339.8613,1.1317,58.2739,5.1963,11.7294,106.86,1.5147,0.6151,123.3
9,356.9716,1.4911,67.1292,9.2246,60.5415,123.3,1.4073,0.7798,101.38
9,383.0306,1.1774,67.4961,5.975,11.7294,106.86,1.3971,0.6891,129.6933
9,471.678,1.5153,74.1733,3.3635,6.8019,82.2,1.483,0.5841,141.5667
9,433.161,1.4114,81.1808,5.9054,16.2015,41.1,1.4054,0.6174,180.84
9,332.46,1.5346,58.7595,4.4487,6.8019,82.2,1.4823,0.6518,116.9067
9,347.9487,1.6597,71.7224,6.5571,26.1889,73.98,1.6772,0.7461,147.0467
9,389.73,1.5354,77.1848,6.1339,16.2015,41.1,1.4808,0.7395,123.3
9,415.8637,1.5813,79.2646,10.1669,62.6262,131.52,1.5281,0.6907,179.0133
9,428.8675,1.6287,74.105,5.7836,6.8019,82.2,1.5104,0.8211,131.52
9,281.2044,1.4181,53.9778,7.957,35.3044,312.36,1.5318,0.7625,117.82
9,205.1697,1.4912,59.4192,6.8857,26.1889,73.98,1.4025,0.756,125.1267
9,297.1743,1.828,54.1334,4.8122,6.8019,82.2,1.4948,0.7225,99.5533
9,357.3383,1.5627,52.4347,4.5123,6.8019,82.2,1.5061,0.5568,99.5533
9,324.2311,1.3427,53.0484,5.0423,26.1889,73.98,1.4923,0.727,124.2133
9,413.0383,1.5297,67.9523,9.263,57.8413,106.86,1.5072,0.6074,98.64
9,325.6768,1.5599,59.3308,8.4932,60.5415,123.3,1.2987,0.7081,125.1267
9,237.3647,1.4604,42.6966,7.0875,62.6262,131.52,1.3682,0.7016,73.98
9,392.8107,1.3927,64.8653,8.1642,62.6262,131.52,1.275,0.7685,148.8733
9,312.1313,1.3562,58.1912,8.3467,60.5415,123.3,1.5088,0.6071,126.9533
9,293.6079,1.1202,68.3792,7.964,62.6262,131.52,1.3922,0.6325,154.3533
9,374.6315,1.4766,60.0884,4.942,11.7294,106.86,1.4289,0.6699,126.9533
9,362.0266,1.5529,63.3595,9.2253,62.6262,131.52,1.5231,0.6197,88.5933
9,316.6034,1.4778,60.2506,8.8697,60.5415,123.3,1.5411,0.6699,119.6467
9,211.1854,1.376,43.316,4.2426,6.8019,82.2,1.5229,0.6995,112.34
9,440.8341,1.4391,82.6727,10.9404,57.8413,106.86,1.3762,0.8155,110.5133
9,370.618,1.7714,68.6108,9.8527,62.6262,131.52,1.4635,0.8435,122.3867
9,380.0554,1.7573,71.1105,5.844,16.2015,41.1,1.4551,0.8823,129.6933
9,241.6819,1.4811,47.5338,4.7415,6.8019,82.2,1.5454,0.5789,117.82
9,340.4768,1.4998,65.5802,5.7619,26.1889,73.98,1.3956,0.5982,124.2133
9,330.4891,1.402,64.7799,9.212,57.8413,106.86,1.4933,0.713,92.2467
9,476.5089,1.3047,93.1857,11.1515,60.5415,123.3,1.47,0.6047,130.6067
9,415.7385,1.6566,72.2483,10.0849,62.6262,131.52,1.4518,0.7228,100.4667
9,197.1904,1.609,39.5121,4.3636,26.1889,73.98,1.5375,0.7045,96.8133
9,330.3293,1.5693,52.9519,4.8979,11.7294,106.86,1.4958,0.6313,129.6933
9,290.02,1.2182,56.5989,5.1474,11.7294,106.86,1.5128,0.4765,87.68
9,337.7766,1.3741,54.1199,3.8925,6.8019,82.2,1.5493,0.5526,122.3867
9,303.5666,1.2205,58.5277,5.1697,6.8019,82.2,1.7792,0.6427,116.9067
9,314.3254,1.3393,54.9091,7.3414,57.8413,106.86,1.5704,0.6259,118.7333
9,349.3256,1.5564,70.8602,9.7783,62.6262,131.52,1.4352,0.6952,103.2067
9,315.6894,1.5768,63.6938,6.3254,26.1889,73.98,1.6323,0.8122,121.4733
9,320.4843,1.713,60.4367,5.655,26.1889,73.98,1.5579,0.8643,167.14
9,271.0506,1.6872,54.0834,6.1629,26.1889,73.98,1.4351,0.7015,86.7667
9,352.8751,1.3497,67.6432,5.8578,16.2015,41.1,1.3615,0.5641,118.7333
9,330.6881,1.4173,66.6543,8.552,60.5415,123.3,1.5008,0.7868,126.04
9,311.2262,1.2036,58.515,3.461,6.8019,82.2,1.4576,0.6878,140.6533
9,389.3033,1.0572,72.7532,8.218,35.3044,312.36,1.4872,0.6077,154.3533
9,414.9671,1.3207,69.1059,5.1212,6.8019,82.2,1.4559,0.5804,102.2933
9,269.0037,1.46,57.4442,8.2831,62.6262,131.52,1.5374,0.7535,97.7267
9,423.2924,1.4197,76.994,6.5839,26.1889,73.98,1.4698,0.6711,149.7867
9,483.7961,1.4654,78.0587,10.0627,61.4555,106.86,1.459,0.7198,132.4333
9,373.0432,1.3193,65.2393,5.5683,16.2015,41.1,1.4999,0.5322,126.04
9,270.3254,1.3745,60.6883,8.8948,60.5415,123.3,1.5034,0.6071,120.56
9,343.1206,1.3929,65.6457,9.1249,57.8413,106.86,1.5434,0.6851,92.2467
9,393.0457,1.4222,76.1091,10.2688,57.8413,106.86,1.5366,0.4832,126.04
9,369.5705,1.3118,73.7611,10.3888,62.6262,131.52,1.4564,0.6747,94.9867
9,220.0112,1.44,51.9363,5.1384,16.2015,41.1,1.5008,0.7089,84.0267
9,374.6315,1.3928,62.023,4.8488,16.2015,41.1,1.3875,0.7442,126.9533
9,344.366,1.2299,73.0292,10.0056,57.8413,106.86,1.5198,0.5765,122.3867
9,364.5576,1.3173,58.0789,5.0675,11.7294,106.86,1.6047,0.6674,128.78
9,356.7283,1.6393,64.161,5.402,26.1889,73.98,1.3562,0.8261,173.5333
9,441.5551,1.3306,73.4432,9.2977,57.8413,106.86,1.6885,0.6233,137.0
9,451.6794,1.2978,72.8451,5.5427,6.8019,82.2,1.5037,0.5229,106.86
9,318.6737,1.5985,53.4553,5.7044,11.7294,106.86,1.6987,0.7183,92.2467
9,507.5037,1.44,93.0858,8.6701,26.1889,73.98,1.555,0.7561,112.34
