Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Task start times,Task operations (FLOPs)
6,223.3695,0.8884,25.2137,3.4452,26.1889,73.98,1.6408,"[0.1002, 0.2159, 0.3197, 0.4491, 0.6152, 0.7619]","[123.3, 106.86, 41.1, 123.3, 106.86, 131.52]"
6,216.0546,0.8738,26.8479,3.8553,11.7294,106.86,1.7344,"[0.19, 0.3084, 0.4431, 0.5578, 0.7083, 0.8854]","[131.52, 82.2, 106.86, 131.52, 123.3, 106.86]"
6,164.4457,0.8901,22.8689,3.1259,16.2015,41.1,1.3948,"[0.1481, 0.2764, 0.3819, 0.5222, 0.6561, 0.8507]","[82.2, 41.1, 82.2, 106.86, 106.86, 106.86]"
6,292.7997,0.94,37.4275,6.4002,61.4555,106.86,1.5318,"[0.1014, 0.2206, 0.3532, 0.3847, 0.4993, 0.6613]","[106.86, 41.1, 106.86, 312.36, 123.3, 106.86]"
6,307.7232,1.1268,38.1855,7.3426,57.8413,106.86,1.5243,"[0.1022, 0.2692, 0.387, 0.5183, 0.8582, 1.0105]","[82.2, 123.3, 106.86, 123.3, 123.3, 106.86]"
6,179.3045,0.5964,27.444,5.8721,35.3044,312.36,1.5781,"[0.1671, 0.3051, 0.4185, 0.5477, 0.5631, 0.5871]","[82.2, 106.86, 123.3, 73.98, 106.86, 41.1]"
6,181.7206,1.0207,27.9864,4.3354,26.1889,73.98,1.6122,"[0.1212, 0.3207, 0.4702, 0.667, 0.7902, 0.799]","[312.36, 123.3, 82.2, 123.3, 106.86, 82.2]"
6,212.2791,0.5697,26.3815,3.964,26.1889,73.98,1.5621,"[0.1848, 0.3081, 0.4107, 0.5283, 0.5812, 0.6106]","[123.3, 41.1, 41.1, 73.98, 106.86, 312.36]"
6,247.2195,0.976,32.3603,4.5021,26.1889,73.98,1.4744,"[0.0716, 0.1902, 0.3512, 0.4801, 0.6393, 0.7955]","[82.2, 123.3, 123.3, 312.36, 106.86, 73.98]"
6,270.7759,0.9312,36.7453,3.8958,16.2015,41.1,1.5721,"[0.0999, 0.2242, 0.2463, 0.4944, 0.6661, 0.7187]","[106.86, 131.52, 73.98, 73.98, 312.36, 131.52]"
6,287.271,0.8381,38.1565,4.1819,16.2015,41.1,1.4481,"[0.0249, 0.2119, 0.3299, 0.4842, 0.6415, 0.6688]","[82.2, 123.3, 123.3, 312.36, 131.52, 106.86]"
6,279.3362,0.8957,35.3758,6.8366,35.3044,312.36,1.7372,"[0.1111, 0.2357, 0.3869, 0.5147, 0.6703, 0.7182]","[123.3, 123.3, 312.36, 106.86, 312.36, 73.98]"
6,196.1615,0.8871,29.8642,6.6495,60.5415,123.3,1.4944,"[0.1156, 0.3162, 0.4434, 0.4679, 0.5814, 0.6088]","[131.52, 82.2, 73.98, 106.86, 131.52, 73.98]"
6,259.3237,0.9281,27.7913,5.9954,60.5415,123.3,1.5641,"[0.0839, 0.2021, 0.3926, 0.5078, 0.6384, 0.8128]","[106.86, 131.52, 131.52, 82.2, 131.52, 82.2]"
6,228.4428,0.9844,25.695,5.9583,60.5415,123.3,1.5137,"[0.0763, 0.1981, 0.3022, 0.4753, 0.6204, 0.7739]","[106.86, 106.86, 41.1, 123.3, 41.1, 41.1]"
6,213.2218,1.0897,27.9695,3.6628,11.7294,106.86,1.6975,"[0.0347, 0.1823, 0.2969, 0.4137, 0.5679, 0.9309]","[106.86, 131.52, 82.2, 106.86, 312.36, 312.36]"
6,139.6079,0.9356,25.0317,4.2476,26.1889,73.98,1.6143,"[0.1833, 0.3336, 0.4488, 0.5788, 0.751, 0.9479]","[106.86, 106.86, 106.86, 82.2, 41.1, 312.36]"
6,282.0132,1.0451,34.2945,6.0514,61.4555,106.86,1.4898,"[0.0744, 0.1979, 0.3854, 0.5216, 0.6541, 0.8314]","[106.86, 312.36, 106.86, 106.86, 106.86, 106.86]"
6,185.2701,0.9099,26.2132,4.8159,35.3044,312.36,1.6541,"[0.1885, 0.3318, 0.4498, 0.6378, 0.7553, 0.9005]","[312.36, 123.3, 73.98, 106.86, 41.1, 312.36]"
6,166.9297,1.0178,23.6757,5.4241,60.5415,123.3,1.4234,"[0.0784, 0.28, 0.3969, 0.5316, 0.6795, 0.847]","[131.52, 82.2, 106.86, 41.1, 106.86, 106.86]"
6,221.8961,1.071,29.9778,6.346,62.6262,131.52,1.5616,"[0.0972, 0.2321, 0.3464, 0.4756, 0.6116, 0.9779]","[106.86, 131.52, 106.86, 131.52, 106.86, 106.86]"
6,224.0948,0.9849,30.479,4.8923,26.1889,73.98,1.4562,"[0.1266, 0.248, 0.4252, 0.5512, 0.6901, 0.8363]","[312.36, 123.3, 312.36, 123.3, 41.1, 41.1]"
6,302.7871,0.8852,35.7824,6.4648,35.3044,312.36,1.4497,"[0.0863, 0.2022, 0.3169, 0.4436, 0.6049, 0.7481]","[106.86, 106.86, 312.36, 73.98, 123.3, 106.86]"
6,179.3045,0.8991,24.5089,5.821,62.6262,131.52,1.5488,"[0.1438, 0.3347, 0.4474, 0.5566, 0.7035, 0.7324]","[123.3, 41.1, 106.86, 82.2, 73.98, 106.86]"
6,216.343,0.9712,26.4953,4.6615,26.1889,73.98,1.464,"[0.051, 0.2184, 0.403, 0.5982, 0.7124, 0.8557]","[41.1, 106.86, 82.2, 41.1, 106.86, 106.86]"
6,206.3422,0.9183,21.0447,3.0344,11.7294,106.86,1.7135,"[0.0628, 0.2335, 0.3474, 0.5299, 0.6482, 0.819]","[106.86, 82.2, 123.3, 106.86, 82.2, 131.52]"
6,257.249,1.0268,34.7134,6.2783,35.3044,312.36,1.5382,"[0.098, 0.2234, 0.239, 0.4368, 0.5677, 0.7982]","[312.36, 123.3, 312.36, 106.86, 82.2, 106.86]"
6,266.7812,0.9522,33.1808,4.3353,26.1889,73.98,1.5281,"[0.1378, 0.2613, 0.3938, 0.4321, 0.7287, 0.7579]","[106.86, 106.86, 106.86, 131.52, 41.1, 123.3]"
6,268.1681,0.9534,35.7738,7.4669,61.4555,106.86,1.5468,"[0.0932, 0.2799, 0.4568, 0.5762, 0.7183, 0.8876]","[123.3, 123.3, 106.86, 41.1, 131.52, 82.2]"
6,296.6285,0.8099,38.0662,3.5854,16.2015,41.1,1.7162,"[0.0932, 0.1073, 0.221, 0.258, 0.5381, 0.5959]","[131.52, 73.98, 123.3, 123.3, 123.3, 73.98]"
6,83.7927,0.7762,20.7261,3.6843,11.7294,106.86,1.4542,"[0.1906, 0.3657, 0.4891, 0.6078, 0.7689, 0.8036]","[41.1, 106.86, 41.1, 106.86, 106.86, 41.1]"
6,189.0169,1.0636,23.2146,5.2605,57.8413,106.86,1.4036,"[0.1566, 0.2707, 0.4635, 0.5805, 0.722, 0.9272]","[41.1, 73.98, 106.86, 131.52, 123.3, 106.86]"
6,215.0942,0.9447,27.9171,4.3665,26.1889,73.98,1.6029,"[0.0597, 0.1786, 0.2828, 0.4845, 0.6195, 0.8132]","[106.86, 73.98, 106.86, 73.98, 106.86, 312.36]"
6,167.669,0.8072,22.1168,3.0101,16.2015,41.1,1.4606,"[0.0504, 0.1665, 0.2711, 0.4447, 0.6157, 0.6505]","[73.98, 106.86, 312.36, 73.98, 106.86, 82.2]"
6,156.3594,0.9348,17.2752,2.5795,11.7294,106.86,1.546,"[0.0426, 0.1733, 0.3174, 0.4389, 0.6091, 0.8221]","[106.86, 82.2, 106.86, 82.2, 106.86, 106.86]"
6,215.0942,0.9972,26.3341,5.5564,35.3044,312.36,1.6508,"[0.1057, 0.2273, 0.5209, 0.7064, 0.8404, 0.8721]","[106.86, 312.36, 106.86, 73.98, 73.98, 106.86]"
6,263.0805,0.9082,30.2813,3.8791,11.7294,106.86,1.6577,"[0.1626, 0.281, 0.4526, 0.592, 0.7622, 0.793]","[106.86, 106.86, 82.2, 106.86, 131.52, 131.52]"
6,210.8143,0.7843,29.2159,6.3761,60.5415,123.3,1.5421,"[0.1051, 0.2263, 0.3308, 0.4909, 0.6542, 0.6991]","[82.2, 106.86, 131.52, 82.2, 123.3, 41.1]"
6,163.467,0.9353,21.4433,4.9596,62.6262,131.52,1.5425,"[0.0989, 0.2193, 0.3621, 0.481, 0.6111, 0.779]","[41.1, 41.1, 312.36, 106.86, 106.86, 73.98]"
6,206.3422,0.7847,22.4548,2.9482,6.8019,82.2,1.574,"[0.0345, 0.1569, 0.262, 0.281, 0.5781, 0.6087]","[123.3, 106.86, 131.52, 82.2, 106.86, 82.2]"
6,284.5708,0.9627,34.3996,4.6473,57.8413,106.86,1.6561,"[0.073, 0.1917, 0.3037, 0.4241, 0.5736, 0.7701]","[123.3, 131.52, 106.86, 312.36, 106.86, 82.2]"
6,147.6942,0.992,23.8096,3.296,6.8019,82.2,1.5848,"[0.0627, 0.1859, 0.3747, 0.5092, 0.5324, 0.6844]","[106.86, 106.86, 312.36, 82.2, 41.1, 41.1]"
6,252.0318,1.0626,28.4576,6.6457,62.6262,131.52,1.6623,"[0.1608, 0.2991, 0.406, 0.5776, 0.7079, 0.8838]","[73.98, 106.86, 106.86, 123.3, 41.1, 73.98]"
6,189.6468,0.794,25.0435,3.4758,11.7294,106.86,1.6341,"[0.0234, 0.1384, 0.3085, 0.4656, 0.6033, 0.618]","[131.52, 106.86, 106.86, 106.86, 312.36, 82.2]"
6,239.3442,0.9928,31.8833,4.7495,26.1889,73.98,1.6757,"[0.187, 0.3068, 0.4506, 0.6464, 0.7624, 0.9079]","[106.86, 73.98, 41.1, 41.1, 106.86, 106.86]"
6,128.2651,0.9572,21.6931,5.3543,60.5415,123.3,1.4556,"[0.1639, 0.3182, 0.4366, 0.6369, 0.7742, 0.8996]","[123.3, 106.86, 41.1, 73.98, 82.2, 82.2]"
6,116.4883,0.8687,25.8348,4.3202,26.1889,73.98,1.6219,"[0.0792, 0.2018, 0.2214, 0.4876, 0.5118, 0.6288]","[106.86, 106.86, 106.86, 106.86, 106.86, 106.86]"
6,204.2489,1.1742,25.7741,3.8593,11.7294,106.86,1.4382,"[0.1839, 0.3721, 0.5044, 0.6837, 0.8249, 1.0079]","[73.98, 312.36, 106.86, 106.86, 106.86, 106.86]"
6,172.8953,1.0248,25.1791,5.7169,60.5415,123.3,1.5772,"[0.1885, 0.3034, 0.4252, 0.6127, 0.812, 0.9544]","[106.86, 131.52, 312.36, 41.1, 312.36, 106.86]"
6,257.8545,0.9487,32.6351,6.8762,57.8413,106.86,1.5177,"[0.0751, 0.2359, 0.3507, 0.5002, 0.6384, 0.8208]","[123.3, 82.2, 82.2, 123.3, 131.52, 123.3]"
6,247.0583,0.8191,37.7069,7.7176,61.4555,106.86,1.4512,"[0.1443, 0.2646, 0.2693, 0.4284, 0.7635, 0.7941]","[73.98, 73.98, 82.2, 131.52, 131.52, 131.52]"
6,252.6617,1.0408,35.3886,6.8257,61.4555,106.86,1.5135,"[0.1769, 0.377, 0.4951, 0.6847, 0.71, 0.8537]","[82.2, 106.86, 106.86, 312.36, 106.86, 73.98]"
6,218.6407,0.8603,26.4494,5.069,57.8413,106.86,1.5185,"[0.1661, 0.2858, 0.3998, 0.5588, 0.6908, 0.8425]","[123.3, 106.86, 106.86, 106.86, 106.86, 106.86]"
6,283.5056,0.7649,36.5128,4.8552,26.1889,73.98,1.6017,"[0.1785, 0.3554, 0.4728, 0.6005, 0.7669, 0.7939]","[312.36, 73.98, 131.52, 131.52, 106.86, 312.36]"
6,257.249,0.7968,30.4785,3.0529,16.2015,41.1,1.6221,"[0.0809, 0.2136, 0.3265, 0.3524, 0.4705, 0.6436]","[106.86, 312.36, 123.3, 106.86, 312.36, 82.2]"
6,216.9686,0.9746,24.6577,3.4213,26.1889,73.98,1.5529,"[0.0943, 0.216, 0.4018, 0.5394, 0.6947, 0.8624]","[106.86, 82.2, 131.52, 106.86, 106.86, 131.52]"
6,244.0696,0.9279,32.3679,3.3502,6.8019,82.2,1.4934,"[0.1814, 0.2961, 0.3986, 0.5972, 0.7696, 0.9386]","[123.3, 73.98, 123.3, 312.36, 312.36, 73.98]"
6,130.4924,0.9856,17.0326,4.3334,61.4555,106.86,1.5065,"[0.0417, 0.2383, 0.3597, 0.4858, 0.6531, 0.8292]","[41.1, 106.86, 73.98, 106.86, 82.2, 106.86]"
6,264.8667,0.9744,35.0024,5.8741,57.8413,106.86,1.457,"[0.1865, 0.3068, 0.4121, 0.6169, 0.7777, 0.947]","[131.52, 106.86, 123.3, 82.2, 131.52, 123.3]"
6,337.2352,1.0305,37.2128,7.2777,61.4555,106.86,1.5491,"[0.0377, 0.184, 0.3834, 0.502, 0.6356, 0.794]","[131.52, 131.52, 73.98, 131.52, 131.52, 123.3]"
6,230.4,0.9122,27.6808,5.9473,57.8413,106.86,1.5746,"[0.177, 0.3544, 0.5335, 0.6486, 0.8243, 0.8495]","[106.86, 106.86, 106.86, 106.86, 106.86, 73.98]"
6,190.1919,0.9191,23.9032,5.3567,61.4555,106.86,1.4338,"[0.0846, 0.1997, 0.3034, 0.443, 0.5908, 0.7802]","[106.86, 312.36, 41.1, 82.2, 106.86, 41.1]"
6,134.9645,1.0987,22.5903,3.5277,11.7294,106.86,1.7702,"[0.1922, 0.3515, 0.4703, 0.6539, 0.6716, 0.8572]","[106.86, 41.1, 73.98, 82.2, 106.86, 41.1]"
6,223.5019,1.0617,33.0263,7.1848,61.4555,106.86,1.4646,"[0.1003, 0.2215, 0.3333, 0.4976, 0.6762, 0.8176]","[82.2, 123.3, 123.3, 82.2, 73.98, 131.52]"
6,196.1575,0.741,26.8521,5.4799,62.6262,131.52,1.7284,"[0.0289, 0.1501, 0.3205, 0.3409, 0.4531, 0.6069]","[312.36, 41.1, 41.1, 312.36, 312.36, 106.86]"
6,260.3342,1.0369,31.9375,3.7364,26.1889,73.98,1.5574,"[0.1486, 0.3407, 0.4805, 0.6026, 0.7364, 0.9094]","[106.86, 106.86, 312.36, 106.86, 41.1, 312.36]"
6,278.7207,0.8758,36.4327,3.8637,16.2015,41.1,1.4638,"[0.0953, 0.2111, 0.3953, 0.5141, 0.6515, 0.6837]","[106.86, 73.98, 312.36, 106.86, 312.36, 131.52]"
6,279.3262,0.9988,36.5672,6.9286,57.8413,106.86,1.4271,"[0.086, 0.2401, 0.3539, 0.5237, 0.6995, 0.7421]","[131.52, 82.2, 123.3, 123.3, 131.52, 73.98]"
6,212.899,0.87,28.9176,6.4088,35.3044,312.36,1.6117,"[0.1514, 0.2726, 0.3781, 0.4079, 0.5638, 0.7078]","[82.2, 131.52, 106.86, 82.2, 131.52, 41.1]"
6,282.5916,0.9482,38.6885,3.95,11.7294,106.86,1.6586,"[0.1993, 0.3522, 0.5183, 0.6334, 0.7659, 0.7852]","[73.98, 312.36, 312.36, 131.52, 131.52, 123.3]"
6,271.8411,0.8365,32.9137,3.8737,11.7294,106.86,1.645,"[0.0864, 0.2431, 0.3601, 0.5416, 0.6798, 0.7171]","[82.2, 123.3, 106.86, 106.86, 73.98, 131.52]"
6,212.909,0.7546,32.3708,6.3612,61.4555,106.86,1.429,"[0.1814, 0.348, 0.4639, 0.4643, 0.6031, 0.7501]","[312.36, 312.36, 41.1, 106.86, 82.2, 106.86]"
6,294.8844,0.7608,38.2581,4.7093,26.1889,73.98,1.5728,"[0.0525, 0.1736, 0.2825, 0.4826, 0.5158, 0.6407]","[41.1, 106.86, 131.52, 106.86, 106.86, 312.36]"
6,228.9946,1.028,35.7555,4.9167,26.1889,73.98,1.5909,"[0.0312, 0.0459, 0.1992, 0.3977, 0.5591, 0.6671]","[106.86, 312.36, 131.52, 106.86, 73.98, 312.36]"
6,205.277,1.1763,31.6958,6.4325,60.5415,123.3,1.4949,"[0.1151, 0.2945, 0.4482, 0.6112, 0.7364, 0.9169]","[131.52, 312.36, 131.52, 73.98, 82.2, 106.86]"
6,228.852,0.9302,35.6062,4.556,11.7294,106.86,1.5789,"[0.1971, 0.3532, 0.5274, 0.7067, 0.8975, 0.9237]","[312.36, 73.98, 82.2, 131.52, 312.36, 131.52]"
6,306.0425,0.9917,39.6194,7.6626,62.6262,131.52,1.4667,"[0.1102, 0.2924, 0.4592, 0.5875, 0.7192, 0.8717]","[106.86, 73.98, 131.52, 106.86, 131.52, 312.36]"
6,259.3193,0.9554,32.8385,5.7799,35.3044,312.36,1.4191,"[0.1802, 0.2961, 0.4309, 0.553, 0.7312, 0.9382]","[123.3, 123.3, 123.3, 73.98, 41.1, 312.36]"
6,293.7918,1.0183,41.2215,6.9123,61.4555,106.86,1.53,"[0.0667, 0.2066, 0.328, 0.5116, 0.6592, 0.8292]","[131.52, 312.36, 312.36, 312.36, 131.52, 131.52]"
6,168.2519,1.1021,24.0497,4.1576,26.1889,73.98,1.4891,"[0.1275, 0.2999, 0.4146, 0.7101, 0.8651, 1.0098]","[73.98, 312.36, 131.52, 41.1, 106.86, 41.1]"
6,295.1411,0.8401,43.5932,5.7098,57.8413,106.86,1.6061,"[0.05, 0.1604, 0.1759, 0.3354, 0.5018, 0.561]","[131.52, 131.52, 312.36, 41.1, 106.86, 123.3]"
6,268.1321,1.0708,37.4095,7.3766,62.6262,131.52,1.5759,"[0.0288, 0.1523, 0.2557, 0.4156, 0.6101, 0.8028]","[312.36, 106.86, 131.52, 123.3, 312.36, 131.52]"
6,249.5883,0.9945,32.6247,3.6349,6.8019,82.2,1.7506,"[0.107, 0.2292, 0.4146, 0.5466, 0.7274, 0.9054]","[73.98, 123.3, 41.1, 73.98, 106.86, 131.52]"
6,172.1411,1.1995,24.889,3.9019,11.7294,106.86,1.732,"[0.1358, 0.2585, 0.4597, 0.5922, 0.7661, 0.9414]","[73.98, 312.36, 73.98, 82.2, 106.86, 41.1]"
6,291.0278,0.7905,39.7426,7.6554,62.6262,131.52,1.5401,"[0.0961, 0.2191, 0.3785, 0.5089, 0.6776, 0.7093]","[106.86, 106.86, 106.86, 123.3, 312.36, 123.3]"
6,119.1917,0.9957,17.5778,3.2335,16.2015,41.1,1.4792,"[0.0787, 0.255, 0.3633, 0.4908, 0.6171, 0.8241]","[41.1, 82.2, 41.1, 106.86, 106.86, 82.2]"
6,176.9171,0.9538,26.165,5.9507,60.5415,123.3,1.4864,"[0.0537, 0.1798, 0.3048, 0.4328, 0.603, 0.8074]","[73.98, 106.86, 131.52, 106.86, 82.2, 106.86]"
6,220.2139,1.0412,24.3252,3.4836,6.8019,82.2,1.5485,"[0.1397, 0.3092, 0.5837, 0.7178, 0.9117, 0.9464]","[41.1, 123.3, 82.2, 41.1, 106.86, 131.52]"
6,264.8767,1.008,33.2864,5.4826,60.5415,123.3,1.3535,"[0.1376, 0.3399, 0.4711, 0.5925, 0.7684, 0.9491]","[106.86, 312.36, 312.36, 123.3, 106.86, 123.3]"
6,230.5241,0.9323,27.6051,5.7479,62.6262,131.52,1.5301,"[0.0278, 0.1422, 0.2639, 0.45, 0.6005, 0.7339]","[312.36, 106.86, 106.86, 123.3, 312.36, 73.98]"
6,262.9379,0.784,32.6278,5.2808,62.6262,131.52,1.5831,"[0.1643, 0.2861, 0.4164, 0.5907, 0.6178, 0.7202]","[82.2, 131.52, 106.86, 131.52, 82.2, 131.52]"
6,281.2968,0.7668,29.7095,3.4803,6.8019,82.2,1.6551,"[0.1886, 0.31, 0.4126, 0.5727, 0.6087, 0.79]","[106.86, 106.86, 73.98, 106.86, 131.52, 106.86]"
6,300.0869,1.0565,37.898,7.5275,62.6262,131.52,1.4562,"[0.0669, 0.225, 0.393, 0.5287, 0.7031, 0.9156]","[106.86, 73.98, 106.86, 312.36, 106.86, 106.86]"
6,111.4182,1.0047,16.4187,3.6727,35.3044,312.36,1.605,"[0.07, 0.2507, 0.3629, 0.5308, 0.7043, 0.7526]","[106.86, 131.52, 82.2, 106.86, 106.86, 82.2]"
6,269.9961,1.0517,26.1155,5.5726,35.3044,312.36,1.4575,"[0.1035, 0.2221, 0.3273, 0.4749, 0.6403, 0.8352]","[106.86, 106.86, 41.1, 106.86, 82.2, 131.52]"
6,306.1937,0.8061,38.4574,7.1929,35.3044,312.36,1.503,"[0.1197, 0.245, 0.3522, 0.5158, 0.5524, 0.7378]","[123.3, 123.3, 106.86, 106.86, 82.2, 131.52]"
6,106.6333,0.9603,19.4379,4.8329,60.5415,123.3,1.3951,"[0.174, 0.2946, 0.3988, 0.5599, 0.7431, 0.9498]","[82.2, 82.2, 106.86, 106.86, 106.86, 106.86]"
6,179.3045,0.5999,23.7211,3.5739,11.7294,106.86,1.5303,"[0.0431, 0.1998, 0.3142, 0.4427, 0.4437, 0.4703]","[73.98, 123.3, 82.2, 106.86, 41.1, 106.86]"
6,164.0548,0.9931,23.7243,5.1884,60.5415,123.3,1.5634,"[0.1263, 0.3056, 0.4775, 0.5953, 0.7564, 0.9465]","[82.2, 73.98, 312.36, 106.86, 106.86, 73.98]"
6,192.5573,0.9898,27.8319,5.7665,62.6262,131.52,1.6087,"[0.1545, 0.1711, 0.2794, 0.4254, 0.607, 0.7901]","[106.86, 312.36, 73.98, 106.86, 312.36, 73.98]"
6,175.291,1.0268,24.4175,5.8759,61.4555,106.86,1.5405,"[0.0184, 0.134, 0.2878, 0.4279, 0.5966, 0.7762]","[106.86, 41.1, 82.2, 73.98, 106.86, 82.2]"
6,210.5072,0.97,29.5339,5.4876,60.5415,123.3,1.6012,"[0.0942, 0.2148, 0.2331, 0.328, 0.6687, 0.853]","[123.3, 73.98, 106.86, 41.1, 123.3, 312.36]"
6,174.6898,1.0563,26.5336,4.0752,26.1889,73.98,1.4273,"[0.1004, 0.296, 0.4124, 0.5327, 0.7123, 0.894]","[82.2, 106.86, 73.98, 82.2, 131.52, 123.3]"
6,292.7997,0.6815,35.9528,6.9989,57.8413,106.86,1.315,"[0.1777, 0.2936, 0.3948, 0.5157, 0.6895, 0.7102]","[106.86, 312.36, 123.3, 41.1, 106.86, 106.86]"
6,152.7541,0.7704,24.8581,3.7988,16.2015,41.1,1.4444,"[0.0907, 0.2555, 0.3725, 0.3976, 0.5063, 0.692]","[82.2, 82.2, 73.98, 312.36, 41.1, 106.86]"
6,215.3425,0.8362,30.5616,4.9837,26.1889,73.98,1.5727,"[0.1968, 0.2093, 0.3819, 0.6885, 0.8868, 1.0172]","[41.1, 106.86, 131.52, 82.2, 106.86, 82.2]"
6,285.7515,0.8714,41.9394,3.9384,6.8019,82.2,1.5375,"[0.1666, 0.3267, 0.4499, 0.6001, 0.767, 0.8407]","[106.86, 106.86, 312.36, 123.3, 312.36, 312.36]"
6,172.1322,0.9526,24.4863,3.5484,16.2015,41.1,1.4802,"[0.0481, 0.1684, 0.3677, 0.501, 0.6629, 0.6881]","[82.2, 73.98, 106.86, 106.86, 106.86, 106.86]"
6,279.6524,0.986,41.4089,5.4604,26.1889,73.98,1.4787,"[0.0862, 0.2017, 0.3423, 0.4868, 0.6358, 0.8315]","[123.3, 131.52, 41.1, 41.1, 131.52, 106.86]"
6,133.3671,1.0468,22.6617,5.5539,62.6262,131.52,1.6508,"[0.017, 0.2, 0.3616, 0.5221, 0.6867, 0.8527]","[41.1, 82.2, 82.2, 82.2, 312.36, 106.86]"
6,303.0438,0.9784,44.3972,6.72,61.4555,106.86,1.5258,"[0.0433, 0.2102, 0.3276, 0.5176, 0.6345, 0.6677]","[106.86, 312.36, 123.3, 73.98, 123.3, 131.52]"
