Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Average Task Start Time,Average Task Operations (FLOPs)
7,178.0611,0.6987,25.4511,3.2817,6.8019,82.2,1.6096,0.4114,84.5486
7,356.6527,1.0265,48.5133,7.8488,62.6262,131.52,1.4346,0.509,143.2629
7,244.7735,1.052,39.8543,7.1641,35.3044,312.36,1.5734,0.5701,97.4657
7,300.7723,1.1626,46.9185,7.8169,57.8413,106.86,1.4905,0.5376,129.1714
7,338.9405,1.1751,55.2674,8.2708,35.3044,312.36,1.5633,0.5443,138.5657
7,291.6208,1.1967,43.063,3.7116,6.8019,82.2,1.5336,0.5847,167.9229
7,261.9332,1.2155,36.9751,3.9437,6.8019,82.2,1.6647,0.4861,95.1171
7,333.3804,0.9571,51.9868,4.5147,6.8019,82.2,1.4913,0.5634,102.1629
7,217.939,0.9897,39.2524,4.6353,11.7294,106.86,1.5054,0.6102,160.8771
7,216.8451,1.1781,35.1106,6.218,35.3044,312.36,1.6202,0.642,137.3914
7,337.1675,1.0597,54.1976,9.3793,62.6262,131.52,1.4044,0.4594,110.3829
7,223.7327,1.2088,35.6448,7.2308,62.6262,131.52,1.494,0.5424,91.5943
7,149.5654,1.1836,30.3213,4.6048,26.1889,73.98,1.5063,0.509,135.0429
7,329.2748,0.9625,50.5751,7.0113,60.5415,123.3,1.5624,0.6109,162.0514
7,237.6522,1.2031,42.5497,6.744,62.6262,131.52,1.4585,0.4652,146.7857
7,257.0478,1.2273,42.8246,7.6274,35.3044,312.36,1.4382,0.5688,118.6029
7,217.5655,1.1159,37.886,5.678,26.1889,73.98,1.4704,0.6697,92.7686
7,253.4897,1.3184,39.2331,7.0947,35.3044,312.36,1.4404,0.6595,125.6486
7,379.1335,1.2399,61.4415,5.3512,11.7294,106.86,1.4251,0.5855,106.86
7,238.0976,0.7771,42.8463,5.6777,26.1889,73.98,1.4705,0.408,104.5114
7,274.7638,1.2198,48.3469,8.1604,60.5415,123.3,1.4372,0.6442,158.5286
7,211.1749,1.2621,36.7226,3.9909,16.2015,41.1,1.4854,0.619,189.06
7,269.5753,1.0021,44.9898,7.3034,57.8413,106.86,1.4083,0.5324,137.3914
7,294.0643,1.2468,48.6442,8.4072,62.6262,131.52,1.4625,0.6268,164.4
7,225.9185,1.1656,42.4961,7.2546,61.4555,106.86,1.5716,0.6418,144.4371
7,259.0904,1.1673,43.5731,8.058,61.4555,106.86,1.563,0.5162,92.7686
7,246.7256,1.1822,45.5853,7.1945,61.4555,106.86,1.3565,0.6721,153.8314
7,271.3472,1.1016,44.0854,7.5652,61.4555,106.86,1.3563,0.5938,125.6486
7,299.0004,1.3667,47.7935,8.3715,61.4555,106.86,1.5825,0.6782,140.9143
7,215.0962,1.0215,36.0293,3.9238,6.8019,82.2,1.333,0.5287,158.5286
7,214.6089,1.1861,39.1736,5.4293,26.1889,73.98,1.3604,0.5068,120.9514
7,183.1221,0.9429,37.5088,7.0983,62.6262,131.52,1.4599,0.5445,125.6486
7,309.9883,1.1707,52.1962,8.7975,60.5415,123.3,1.4959,0.4806,136.2171
7,247.6296,1.0644,43.494,7.9597,61.4555,106.86,1.4445,0.6353,96.2914
7,333.9356,1.3058,47.7395,4.8195,11.7294,106.86,1.475,0.62,104.5114
7,319.3014,1.2604,46.0973,7.6209,35.3044,312.36,1.5667,0.5489,137.3914
7,322.8595,0.9549,56.7962,9.2073,60.5415,123.3,1.4914,0.5477,130.3457
7,280.4627,1.1795,46.8315,4.3398,6.8019,82.2,1.539,0.6205,159.7029
7,342.6962,1.0278,57.1525,8.3405,62.6262,131.52,1.5377,0.5539,98.64
7,218.7969,1.1713,33.4969,4.2099,11.7294,106.86,1.609,0.5059,151.4829
7,242.428,0.9238,43.339,6.5247,60.5415,123.3,1.4429,0.4759,187.8857
7,265.9611,0.9727,45.5554,4.9476,16.2015,41.1,1.4156,0.4255,137.3914
7,266.2682,1.2797,42.0738,8.0823,60.5415,123.3,1.413,0.5857,106.86
7,205.5355,1.1152,39.2162,7.4459,62.6262,131.52,1.4154,0.5163,113.9057
7,209.549,1.1998,34.721,4.5633,11.7294,106.86,1.446,0.6176,119.7771
7,182.9565,0.9942,37.0987,4.7387,16.2015,41.1,1.3719,0.514,116.2543
7,101.3529,1.2106,27.2315,4.4268,26.1889,73.98,1.5396,0.5732,88.0714
7,223.6092,1.1786,35.598,4.2698,16.2015,41.1,1.4326,0.5794,109.2086
7,156.1222,1.1147,33.3853,5.8403,57.8413,106.86,1.4336,0.5539,126.8229
7,210.5954,1.2267,40.2511,5.6941,26.1889,73.98,1.3445,0.6256,115.08
7,259.5879,1.2434,43.4535,7.3259,60.5415,123.3,1.4397,0.6219,132.6943
7,252.1028,1.2262,37.5994,4.5172,11.7294,106.86,1.5621,0.586,126.8229
7,216.7583,1.2306,37.8236,6.6293,35.3044,312.36,1.3946,0.5971,102.1629
7,267.9492,1.2782,41.7368,4.5722,16.2015,41.1,1.5713,0.4329,120.9514
7,209.4064,0.9619,37.7088,6.3422,57.8413,106.86,1.5558,0.5091,119.7771
7,272.3259,1.1943,40.5674,7.498,57.8413,106.86,1.4922,0.6543,103.3371
7,161.9074,1.3535,33.5492,5.7032,62.6262,131.52,1.5077,0.6666,173.7943
7,336.6123,1.1486,49.0007,5.0066,11.7294,106.86,1.4861,0.5351,108.0343
7,206.8577,1.1605,36.0674,6.5903,62.6262,131.52,1.4694,0.4656,132.6943
7,231.1531,1.2259,37.2717,4.3989,16.2015,41.1,1.4453,0.3735,117.4286
7,203.5563,1.1791,37.3874,6.6646,62.6262,131.52,1.3781,0.5081,145.6114
7,167.7575,0.9896,34.5507,4.5226,26.1889,73.98,1.3104,0.4393,147.96
7,221.4785,1.1423,42.423,7.3106,57.8413,106.86,1.4598,0.5585,125.6486
7,214.3339,1.1325,32.0908,4.4099,26.1889,73.98,1.4426,0.5111,123.3
7,430.3431,1.219,56.7512,4.7851,11.7294,106.86,1.5145,0.5226,123.3
7,365.67,1.193,58.8407,9.4947,61.4555,106.86,1.425,0.6083,143.2629
7,371.5201,1.2171,53.327,4.3034,6.8019,82.2,1.5046,0.5688,117.4286
7,304.4831,1.0833,51.2983,8.1437,57.8413,106.86,1.3304,0.4045,146.7857
7,204.6776,1.2255,29.8828,6.0044,61.4555,106.86,1.4792,0.5075,123.3
7,285.4262,1.3666,40.7384,7.5286,62.6262,131.52,1.5211,0.6029,90.42
7,193.7341,1.0283,35.0264,3.9459,6.8019,82.2,1.5117,0.5696,93.9429
7,298.2147,1.313,44.1934,7.8311,60.5415,123.3,1.5378,0.7266,126.8229
7,226.4246,1.0671,32.5303,3.9334,26.1889,73.98,1.4207,0.4389,157.3543
7,339.2522,0.9544,51.0528,5.0624,16.2015,41.1,1.4402,0.4679,111.5571
7,322.1025,0.9376,51.2471,4.3481,6.8019,82.2,1.756,0.4058,169.0971
7,305.5251,1.0835,56.2059,8.9111,60.5415,123.3,1.4675,0.6038,160.8771
7,351.7252,1.0569,55.7463,5.1261,16.2015,41.1,1.4398,0.6237,139.74
7,264.3911,1.1558,43.3431,4.5182,6.8019,82.2,1.4026,0.5996,127.9971
7,268.0644,1.0391,48.6614,8.4087,62.6262,131.52,1.4458,0.5411,166.7486
7,355.9954,1.0253,53.34,3.9957,6.8019,82.2,1.4534,0.5516,151.4829
7,369.8765,1.161,60.6873,4.2619,6.8019,82.2,1.7142,0.4788,112.7314
7,280.278,0.9797,45.9769,7.1172,57.8413,106.86,1.5878,0.545,132.6943
7,349.2673,1.1891,59.359,9.8904,61.4555,106.86,1.47,0.5166,106.86
7,293.6417,1.2562,42.8486,7.8596,62.6262,131.52,1.4789,0.5518,106.86
7,211.9734,1.1757,36.627,7.2928,62.6262,131.52,1.4785,0.5499,98.64
7,281.6334,0.8652,50.3055,6.4787,60.5415,123.3,1.4052,0.51,163.2257
7,165.6255,1.1832,34.9675,6.7691,60.5415,123.3,1.5336,0.5592,65.76
7,300.057,1.2403,49.0774,8.1674,57.8413,106.86,1.3787,0.6033,138.5657
7,359.7144,1.0287,57.6575,9.2839,62.6262,131.52,1.5635,0.4857,136.2171
7,235.5484,1.0548,31.7127,4.342,26.1889,73.98,1.4259,0.4559,127.9971
7,265.8185,1.1118,42.8659,7.404,57.8413,106.86,1.4782,0.551,137.3914
7,248.346,1.0091,37.4184,4.6517,11.7294,106.86,1.4552,0.4989,126.8229
7,195.8188,1.0704,33.9482,5.9126,57.8413,106.86,1.5143,0.4682,95.1171
7,215.6644,0.9619,32.3562,4.8509,26.1889,73.98,1.4771,0.4788,78.6771
7,253.69,1.193,40.6495,7.3369,35.3044,312.36,1.6696,0.5348,88.0714
7,239.4467,1.0548,32.7712,6.3124,35.3044,312.36,1.5396,0.4158,88.0714
7,278.378,1.0199,45.7506,7.5956,35.3044,312.36,1.4764,0.523,158.5286
7,269.8363,1.0546,39.9265,3.4051,6.8019,82.2,1.42,0.3627,155.0057
7,214.4663,1.1809,37.001,7.1866,61.4555,106.86,1.4995,0.5976,120.9514
7,173.5569,1.1828,31.3843,6.1678,61.4555,106.86,1.5053,0.5307,122.1257
7,292.5708,0.9844,34.8774,6.55,35.3044,312.36,1.4418,0.5462,92.7686
7,191.8053,1.1024,29.2468,3.868,16.2015,41.1,1.5331,0.4815,89.2457
7,242.8447,1.0711,35.2216,4.2271,11.7294,106.86,1.4282,0.4908,92.7686
7,346.0263,0.9908,49.4113,4.1878,6.8019,82.2,1.597,0.584,138.5657
7,270.1204,1.1735,33.9369,4.0699,26.1889,73.98,1.3632,0.5097,115.08
7,214.4937,1.0284,31.2144,4.7136,26.1889,73.98,1.5479,0.5222,75.1543
7,288.498,1.0327,36.5715,7.0248,60.5415,123.3,1.5288,0.4575,108.0343
7,231.4659,1.1635,34.3098,6.2302,60.5415,123.3,1.4674,0.5075,130.3457
7,239.6948,0.8801,37.6277,6.6814,57.8413,106.86,1.5169,0.4993,120.9514
7,288.6725,1.3101,44.4239,7.7436,35.3044,312.36,1.5243,0.5621,132.6943
7,358.1261,1.0099,54.0325,9.3677,60.5415,123.3,1.4807,0.522,135.0429
7,184.2021,1.2267,30.7925,5.873,35.3044,312.36,1.5084,0.5702,102.1629
7,310.7597,1.1429,41.0634,7.0116,61.4555,106.86,1.4593,0.563,133.8686
7,281.6334,1.0603,38.093,5.3001,61.4555,106.86,1.4021,0.4794,163.2257
7,216.1198,1.1243,36.2808,6.2509,61.4555,106.86,1.578,0.5324,91.5943
7,170.2689,0.9295,30.2403,5.7596,35.3044,312.36,1.5002,0.5114,109.2086
7,323.4518,0.9902,47.7091,5.8803,26.1889,73.98,1.5516,0.5572,99.8143
7,335.3813,1.0226,48.1099,3.7027,6.8019,82.2,1.5511,0.5631,105.6857
7,228.7934,1.1282,35.1826,5.1991,26.1889,73.98,1.5543,0.4979,118.6029
7,277.3399,1.0142,40.7232,5.4378,26.1889,73.98,1.5487,0.4027,99.8143
7,400.6799,1.0624,57.6109,8.6415,62.6262,131.52,1.5679,0.5149,142.0886
7,254.9445,0.8902,31.4324,5.7321,35.3044,312.36,1.5512,0.5544,89.2457
7,296.5843,0.8429,41.7296,7.8332,57.8413,106.86,1.4645,0.4569,98.64
7,397.52,1.3047,49.544,4.3833,11.7294,106.86,1.4009,0.7474,115.08
7,263.8764,1.1013,37.5201,4.2182,16.2015,41.1,1.4036,0.5349,136.2171
7,200.6048,1.0448,28.0753,5.3239,35.3044,312.36,1.5631,0.5835,138.5657
7,375.4328,1.2942,42.8849,3.9645,16.2015,41.1,1.4396,0.565,113.9057
7,307.6098,0.9953,48.9621,5.4448,11.7294,106.86,1.5047,0.5787,162.0514
7,297.755,1.1494,40.4292,6.3198,61.4555,106.86,1.4488,0.5128,102.1629
7,308.3262,1.1743,42.3077,4.1233,16.2015,41.1,1.4065,0.5638,192.5829
7,318.3874,1.1085,42.0972,7.1884,60.5415,123.3,1.4042,0.58,139.74
7,280.9541,1.2874,39.7874,4.2644,16.2015,41.1,1.466,0.5226,99.8143
7,155.9509,1.1488,28.4367,4.2532,11.7294,106.86,1.3925,0.5482,73.98
7,215.807,0.9965,40.7142,7.2553,62.6262,131.52,1.4767,0.5028,78.6771
7,284.4845,1.0115,45.3758,7.9862,35.3044,312.36,1.5042,0.5466,102.1629
7,286.5969,0.8491,47.6223,4.1789,6.8019,82.2,1.3753,0.4929,93.9429
7,309.2579,1.2362,49.3859,8.6906,61.4555,106.86,1.4395,0.5665,125.6486
7,222.0653,1.2299,37.0437,4.6612,11.7294,106.86,1.4995,0.6096,73.98
7,196.7328,1.1718,35.5633,6.5858,35.3044,312.36,1.4038,0.5633,92.7686
7,278.3863,0.9201,41.6531,7.3429,35.3044,312.36,1.4487,0.4426,95.1171
7,182.54,1.2205,35.4359,6.1206,57.8413,106.86,1.5415,0.5851,158.5286
7,220.8669,1.0325,43.2135,5.9136,26.1889,73.98,1.3273,0.5,79.8514
7,206.9869,1.2247,39.9467,6.8593,62.6262,131.52,1.4391,0.5212,158.5286
7,197.4492,1.2814,34.9676,4.7622,26.1889,73.98,1.4384,0.6825,123.3
7,267.4849,0.8931,44.0577,8.2188,62.6262,131.52,1.3667,0.4184,92.7686
7,194.6481,1.2726,35.4523,6.7661,62.6262,131.52,1.4514,0.5365,91.5943
7,239.2305,1.2063,34.5122,4.1437,16.2015,41.1,1.4385,0.5548,92.7686
7,208.6162,0.9787,42.2555,7.0883,57.8413,106.86,1.4858,0.5917,146.7857
7,320.1593,0.9847,45.0404,6.9846,57.8413,106.86,1.3911,0.5398,127.9971
7,382.1465,1.097,58.126,5.4892,11.7294,106.86,1.4279,0.4257,122.1257
7,161.6088,1.0608,33.8315,6.5918,62.6262,131.52,1.4728,0.586,88.0714
7,251.6053,1.2298,41.8302,7.7355,60.5415,123.3,1.4991,0.5181,86.8971
7,330.5964,0.9386,49.0657,4.1586,6.8019,82.2,1.3511,0.5194,102.1629
7,284.4845,1.2116,44.5447,4.9955,11.7294,106.86,1.4041,0.4714,102.1629
7,252.2443,1.1267,41.2443,4.7211,16.2015,41.1,1.3679,0.5426,86.8971
7,157.7194,0.9876,38.3411,6.6431,62.6262,131.52,1.3936,0.6082,143.2629
7,328.8522,1.1007,52.3127,5.2965,16.2015,41.1,1.3702,0.613,104.5114
7,377.0488,1.0044,59.2671,6.1089,26.1889,73.98,1.494,0.4629,105.6857
7,229.1245,1.1107,39.2839,7.1188,35.3044,312.36,1.4586,0.46,123.3
7,177.033,1.2526,34.2677,6.8988,62.6262,131.52,1.3802,0.5373,81.0257
7,163.5695,0.8125,34.6093,4.7894,11.7294,106.86,1.5124,0.4205,117.4286
7,258.0206,1.1315,39.8536,4.9456,26.1889,73.98,1.2656,0.5515,118.6029
7,317.6664,1.3677,48.5734,8.6026,57.8413,106.86,1.3854,0.5476,105.6857
7,247.4881,0.9795,37.2332,3.3507,6.8019,82.2,1.3588,0.44,136.2171
7,201.9353,1.1012,36.1592,6.9189,61.4555,106.86,1.4375,0.6024,93.9429
7,288.3654,1.1064,46.9418,4.8915,11.7294,106.86,1.3553,0.4763,163.2257
7,187.8783,1.2819,33.3359,6.4724,35.3044,312.36,1.5594,0.5752,76.3286
7,239.7034,0.8672,39.6663,4.4809,6.8019,82.2,1.535,0.5394,93.9429
7,206.4074,0.9997,38.2304,7.3948,62.6262,131.52,1.4775,0.4613,84.5486
7,355.3838,1.2074,52.1475,4.0976,6.8019,82.2,1.4472,0.644,105.6857
7,270.1491,1.0533,45.5916,5.4044,26.1889,73.98,1.4248,0.4418,167.9229
7,237.9089,1.2097,41.8993,6.3109,57.8413,106.86,1.4659,0.4861,152.6571
7,233.4451,1.0939,35.3026,6.6978,35.3044,312.36,1.4431,0.4283,98.64
7,266.1447,1.3907,41.9044,6.9674,60.5415,123.3,1.551,0.6453,124.4743
7,403.6368,1.1369,71.8123,10.8175,62.6262,131.52,1.5028,0.4622,150.3086
7,244.3742,1.422,36.5508,6.9875,57.8413,106.86,1.4697,0.6332,91.5943
7,231.3604,1.1446,33.658,6.8945,62.6262,131.52,1.5993,0.5213,97.4657
7,316.8579,1.1594,46.8578,7.7318,35.3044,312.36,1.5544,0.5657,140.9143
7,324.6701,1.2368,55.1394,8.0407,62.6262,131.52,1.5491,0.6003,226.6371
7,251.9181,1.2357,45.4487,7.9388,57.8413,106.86,1.5141,0.5824,99.8143
7,378.9549,1.1971,54.712,4.7857,11.7294,106.86,1.5334,0.544,179.6657
7,254.6604,0.9184,37.3318,3.7471,6.8019,82.2,1.3993,0.4429,129.1714
7,342.8764,1.1769,53.5953,8.3659,57.8413,106.86,1.3493,0.5988,166.7486
7,206.9903,1.1276,29.4066,3.5969,6.8019,82.2,1.468,0.6085,77.5029
7,279.4335,1.1179,40.0752,7.1228,35.3044,312.36,1.4714,0.6134,116.2543
7,267.733,1.2183,36.5431,6.749,35.3044,312.36,1.4918,0.4935,125.6486
7,350.0398,1.2025,61.442,8.1713,62.6262,131.52,1.4631,0.5916,144.4371
7,320.1593,1.1826,51.731,8.4234,60.5415,123.3,1.3802,0.6083,127.9971
7,191.4925,0.9502,34.2279,4.177,6.8019,82.2,1.4049,0.4135,76.3286
7,221.8961,1.1567,37.6428,6.7696,61.4555,106.86,1.4842,0.4569,123.3
7,308.8226,1.2625,46.9365,4.4797,6.8019,82.2,1.3307,0.5265,192.5829
7,197.6294,1.0339,34.8719,5.8348,35.3044,312.36,1.5004,0.4449,191.4086
7,261.0336,1.2448,41.9458,7.8416,60.5415,123.3,1.5051,0.6778,133.8686
7,229.6653,0.9882,39.6955,5.024,11.7294,106.86,1.5501,0.5556,89.2457
7,302.9575,0.9342,53.5457,8.0362,57.8413,106.86,1.5154,0.4704,103.3371
7,258.8337,1.4165,41.7972,7.2234,35.3044,312.36,1.4829,0.5825,86.8971
7,256.4463,1.1968,41.4327,7.7118,60.5415,123.3,1.4122,0.5047,97.4657
7,299.8583,1.1731,52.2644,7.4414,61.4555,106.86,1.452,0.633,131.52
7,170.2689,1.2165,34.2014,6.5002,60.5415,123.3,1.4671,0.5492,109.2086
7,309.314,1.0518,48.0199,3.2524,6.8019,82.2,1.4313,0.504,132.6943
7,248.1713,1.1852,42.1278,7.2277,35.3044,312.36,1.4909,0.515,155.0057
7,277.8619,1.2139,47.9352,8.2967,57.8413,106.86,1.473,0.474,90.42
7,344.2257,1.2308,54.0939,5.3884,11.7294,106.86,1.4842,0.6466,97.4657
7,354.3333,1.2559,63.8092,9.4222,61.4555,106.86,1.2676,0.5087,207.8486
7,308.4,0.9113,48.7766,8.1794,35.3044,312.36,1.4195,0.5707,135.0429
7,235.5575,1.2033,41.3145,5.5477,26.1889,73.98,1.4208,0.4679,90.42
7,238.6393,1.0695,46.2879,7.8936,62.6262,131.52,1.4106,0.6094,163.2257
7,251.9181,1.1626,44.0731,7.3265,57.8413,106.86,1.4876,0.4823,99.8143
7,290.0275,0.9759,33.7302,5.7569,57.8413,106.86,1.5948,0.5388,106.86
7,213.7453,1.0601,22.4711,5.0823,35.3044,312.36,1.4332,0.5324,86.8971
7,278.2539,1.185,29.8503,2.95,6.8019,82.2,1.4826,0.6383,97.4657
7,324.4799,0.9426,36.3721,2.6648,6.8019,82.2,1.6406,0.4356,103.3371
7,182.9986,0.8223,28.3674,5.053,57.8413,106.86,1.6279,0.319,143.2629
7,296.8971,0.961,35.2009,6.5036,62.6262,131.52,1.4605,0.5048,111.5571
7,258.4849,1.0518,35.9744,6.4079,35.3044,312.36,1.5073,0.6313,146.7857
7,287.9661,1.0805,35.9479,6.4056,57.8413,106.86,1.5615,0.5156,157.3543
7,290.7428,0.7015,39.0377,6.5676,57.8413,106.86,1.4745,0.3926,97.4657
7,320.7892,0.8524,44.6487,7.1433,60.5415,123.3,1.3742,0.37,165.5743
7,270.0065,0.9875,37.8994,4.3405,26.1889,73.98,1.4232,0.5574,167.9229
7,123.5692,0.9593,23.2385,4.0138,26.1889,73.98,1.5438,0.4198,98.64
7,252.0607,0.8434,33.8584,2.9843,6.8019,82.2,1.5686,0.4142,99.8143
7,238.0598,0.9786,25.8071,3.2762,11.7294,106.86,1.5208,0.4883,89.2457
7,241.6466,0.9681,31.6534,3.9472,26.1889,73.98,1.4433,0.402,135.0429
7,316.261,0.9058,41.9458,7.1767,60.5415,123.3,1.4141,0.481,167.9229
7,234.303,1.0704,28.4624,5.6275,61.4555,106.86,1.4845,0.4059,89.2457
7,292.6573,1.1003,38.3335,5.0977,26.1889,73.98,1.3795,0.483,85.7229
7,218.6728,1.112,28.4003,5.6885,35.3044,312.36,1.5817,0.5792,90.42
7,277.5778,1.1142,41.7734,5.2074,26.1889,73.98,1.4662,0.3619,130.3457
7,318.3457,1.0619,48.2168,4.5949,26.1889,73.98,1.4508,0.4791,169.0971
7,249.2179,1.0905,33.7389,6.2354,61.4555,106.86,1.4779,0.4961,97.4657
7,282.2572,0.9506,37.8798,6.7441,61.4555,106.86,1.5113,0.403,100.9886
7,354.5119,1.0777,46.6496,6.9584,35.3044,312.36,1.5095,0.5083,135.0429
7,324.9442,0.9076,44.5952,3.9044,6.8019,82.2,1.5869,0.3802,131.52
7,320.3666,1.1388,39.009,3.5159,6.8019,82.2,1.5077,0.5001,108.0343
7,324.546,0.9169,47.2145,7.758,60.5415,123.3,1.4526,0.3755,165.5743
7,311.9304,0.901,41.6983,7.1437,35.3044,312.36,1.4479,0.4397,137.3914
7,256.7451,0.9521,37.0573,6.537,35.3044,312.36,1.4576,0.4459,130.3457
7,280.4206,1.1908,36.2029,3.6238,11.7294,106.86,1.5048,0.5153,132.6943
7,172.9691,0.8488,24.7145,5.2657,61.4555,106.86,1.5017,0.3444,111.5571
7,235.7001,1.0343,29.2198,3.1427,6.8019,82.2,1.5025,0.4584,90.42
7,308.1433,1.0837,35.48,3.7137,11.7294,106.86,1.3648,0.451,129.1714
7,146.2385,0.8503,24.0057,5.4623,62.6262,131.52,1.3146,0.4681,66.9343
7,183.5764,0.898,27.537,5.6635,60.5415,123.3,1.5703,0.4668,98.64
7,177.9438,0.8922,25.7309,5.5567,62.6262,131.52,1.4494,0.3363,106.86
7,218.2231,0.9002,32.8716,6.2466,35.3044,312.36,1.5317,0.4312,120.9514
7,283.1208,0.8994,39.4423,6.6503,61.4555,106.86,1.3792,0.4773,135.0429
7,266.8837,0.7954,45.1307,8.764,62.6262,131.52,1.5894,0.4445,108.0343
7,213.0115,0.9003,30.6704,4.9662,57.8413,106.86,1.4757,0.4117,157.3543
7,322.5754,0.9395,45.8495,7.0265,61.4555,106.86,1.3902,0.2764,170.2714
7,221.1797,1.1627,24.3497,4.6665,35.3044,312.36,1.5739,0.4614,92.7686
7,310.9023,0.7327,39.4155,7.2144,60.5415,123.3,1.548,0.3564,133.8686
7,216.6936,0.7015,36.0565,6.8084,62.6262,131.52,1.4603,0.4304,122.1257
7,268.2059,1.1371,38.9468,7.2593,62.6262,131.52,1.4417,0.6111,126.8229
7,180.8532,0.7912,28.2699,3.724,26.1889,73.98,1.5404,0.4159,86.8971
7,375.6995,1.212,46.9838,7.3948,35.3044,312.36,1.4354,0.5896,174.9686
7,195.6773,0.9824,33.1281,6.1375,60.5415,123.3,1.4546,0.4438,135.0429
7,301.9991,0.9001,48.0064,8.33,60.5415,123.3,1.474,0.4872,139.74
7,299.8397,0.9542,37.2377,3.7631,6.8019,82.2,1.3744,0.5682,103.3371
7,243.8828,0.903,37.9623,3.9135,16.2015,41.1,1.4497,0.4537,151.4829
7,357.2121,0.955,48.9796,3.9186,6.8019,82.2,1.4263,0.5938,137.3914
7,350.641,1.1849,51.3089,4.0693,6.8019,82.2,1.4974,0.5892,129.1714
7,250.9036,1.0083,41.5426,6.8566,61.4555,106.86,1.4946,0.4922,129.1714
7,206.7202,1.1087,32.6181,4.1445,16.2015,41.1,1.3937,0.5085,97.4657
7,253.4059,1.1921,36.5895,3.8217,16.2015,41.1,1.4325,0.4632,127.9971
7,294.0082,1.0532,49.035,8.147,57.8413,106.86,1.3836,0.454,157.3543
7,246.1187,1.2245,34.4405,3.9099,6.8019,82.2,1.4151,0.5725,125.6486
7,329.5876,0.9846,42.7242,3.3059,11.7294,106.86,1.4931,0.5366,174.9686
7,279.2499,1.2692,40.5811,4.1532,11.7294,106.86,1.4315,0.6182,129.1714
7,307.6098,1.1528,45.5721,4.4369,16.2015,41.1,1.4875,0.5874,162.0514
7,378.8768,1.0013,53.4523,7.6939,35.3044,312.36,1.4768,0.339,100.9886
7,335.7218,1.1631,48.406,8.832,62.6262,131.52,1.4854,0.5191,109.2086
7,188.9304,0.8736,37.3033,4.875,16.2015,41.1,1.4736,0.5278,115.08
