Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Average Task Start Time,Average Task Operations (FLOPs)
2,42.1063,0.2798,3.9308,1.8453,26.1889,73.98,1.6562,0.0824,197.28
2,27.9309,0.3796,1.8081,1.1316,16.2015,41.1,1.5844,0.2529,73.98
2,27.9309,0.3783,2.2056,2.5462,61.4555,106.86,1.574,0.1734,73.98
2,87.6444,0.1461,6.5596,4.1502,61.4555,106.86,1.749,0.0422,90.42
2,97.9306,0.2704,5.6755,2.9979,61.4555,106.86,1.4636,0.2556,221.94
2,118.3828,0.301,7.6045,4.2508,62.6262,131.52,1.7282,0.0996,115.08
2,47.0338,0.2799,3.7777,1.4497,6.8019,82.2,1.8219,0.1086,209.61
2,23.4588,0.3997,1.9707,1.2136,16.2015,41.1,1.7656,0.1495,106.86
2,23.0034,0.3979,1.7591,0.928,6.8019,82.2,1.8045,0.2081,61.65
2,47.0338,0.3152,4.8554,3.2436,62.6262,131.52,1.6542,0.0837,209.61
2,77.657,0.2454,3.927,1.3228,11.7294,106.86,1.7886,0.1459,73.98
2,23.0034,0.2417,2.3843,2.7278,60.5415,123.3,1.7238,0.2376,61.65
2,124.0817,0.2759,8.6008,4.3016,61.4555,106.86,1.4876,0.2579,119.19
2,68.2574,0.3336,3.3461,1.6074,26.1889,73.98,1.6691,0.1674,94.53
2,64.6432,0.3553,4.4435,3.4603,57.8413,106.86,1.5483,0.154,94.53
2,125.2524,0.3356,5.8938,1.4169,16.2015,41.1,1.558,0.1906,131.52
2,69.5707,0.2899,4.0285,1.2231,6.8019,82.2,1.5592,0.2422,106.86
2,18.5313,0.4456,1.3825,0.7845,6.8019,82.2,1.5871,0.109,94.53
2,119.2968,0.2574,8.4469,4.6939,62.6262,131.52,1.6418,0.2346,106.86
2,64.6432,0.3907,3.4153,2.9988,61.4555,106.86,1.5989,0.1812,94.53
2,18.5313,0.3166,1.942,0.981,6.8019,82.2,1.7406,0.2005,94.53
2,120.4675,0.3627,6.7321,1.6884,11.7294,106.86,1.8475,0.2553,119.19
2,124.0817,0.3802,6.9393,3.2707,35.3044,312.36,1.7444,0.1744,119.19
2,118.3828,0.3149,6.0176,1.739,11.7294,106.86,1.6156,0.1182,115.08
2,125.2524,0.444,5.4353,1.1442,6.8019,82.2,1.7864,0.2287,131.52
2,32.9908,0.381,2.5316,1.2346,6.8019,82.2,1.561,0.1166,78.09
2,124.0817,0.2601,8.6343,4.3167,60.5415,123.3,1.6388,0.1483,119.19
2,47.0338,0.3462,3.4739,2.2384,35.3044,312.36,1.7136,0.1875,209.61
2,72.2709,0.3509,4.0149,3.4638,62.6262,131.52,1.7366,0.1684,115.08
2,93.1457,0.3667,4.9727,1.6275,11.7294,106.86,1.6482,0.2391,209.61
2,23.0034,0.3024,2.2144,1.6008,26.1889,73.98,1.5769,0.142,61.65
2,115.6826,0.3006,6.862,3.6388,60.5415,123.3,1.606,0.2399,106.86
2,42.3904,0.5431,2.7449,2.0724,35.3044,312.36,1.8823,0.2794,57.54
2,47.0338,0.3298,2.7384,1.1509,11.7294,106.86,1.7479,0.0809,209.61
2,121.997,0.3434,6.7446,3.9885,61.4555,106.86,1.607,0.2328,115.08
2,123.1677,0.3156,6.4567,1.3765,6.8019,82.2,1.5138,0.1228,127.41
2,52.3778,0.2718,4.0837,2.8494,35.3044,312.36,1.6857,0.0841,73.98
2,73.1849,0.3958,4.1378,2.85,61.4555,106.86,1.5172,0.1688,106.86
2,42.1063,0.2968,3.131,1.6214,26.1889,73.98,1.5925,0.1568,197.28
2,120.4675,0.4001,5.8769,1.1445,6.8019,82.2,1.9236,0.177,119.19
2,121.997,0.2831,6.2654,1.4347,16.2015,41.1,1.7519,0.0737,115.08
2,74.3556,0.2466,4.2065,1.7051,26.1889,73.98,1.5024,0.2135,119.19
2,119.2968,0.3444,6.4698,3.6502,61.4555,106.86,1.4886,0.1815,106.86
2,86.7304,0.299,6.0494,3.6642,57.8413,106.86,1.5734,0.1953,98.64
2,78.8277,0.3636,4.4366,3.4878,61.4555,106.86,1.652,0.2664,86.31
2,87.6444,0.2705,4.5653,1.8881,11.7294,106.86,1.6385,0.2316,90.42
2,18.5313,0.2769,1.9024,1.4702,26.1889,73.98,1.6463,0.2033,94.53
2,124.0817,0.3101,6.2875,1.2896,6.8019,82.2,1.6819,0.1276,119.19
2,72.2709,0.4296,3.4895,1.3736,16.2015,41.1,1.6991,0.2287,115.08
2,124.0817,0.3598,7.5779,3.9258,61.4555,106.86,1.5276,0.1612,119.19
2,32.9908,0.3054,2.7348,2.7941,62.6262,131.52,1.5521,0.1152,78.09
2,93.1457,0.3835,4.9996,1.6906,26.1889,73.98,1.7073,0.2749,209.61
2,23.4588,0.3382,2.5078,1.3109,11.7294,106.86,1.7437,0.2765,106.86
2,72.2709,0.2582,3.9242,1.4082,11.7294,106.86,1.6552,0.1188,115.08
2,47.0338,0.3046,2.9969,1.1744,11.7294,106.86,1.7427,0.2445,209.61
2,73.1849,0.5485,3.1142,1.1999,16.2015,41.1,1.7295,0.1936,106.86
2,72.2709,0.3731,3.1168,0.9621,6.8019,82.2,1.4459,0.2357,115.08
2,76.743,0.3171,3.789,1.3211,11.7294,106.86,1.6675,0.1433,82.2
2,74.3556,0.2913,4.1216,3.1121,60.5415,123.3,1.6218,0.2169,119.19
2,32.403,0.5018,1.8859,2.4902,57.8413,106.86,1.6608,0.2338,41.1
2,73.1849,0.2986,4.1136,2.987,61.4555,106.86,1.5458,0.2655,106.86
2,47.0338,0.2613,3.1817,1.4774,26.1889,73.98,1.449,0.2298,209.61
2,123.1677,0.4053,5.7553,1.3503,16.2015,41.1,1.7629,0.1122,127.41
2,68.2574,0.4057,3.3072,2.6977,57.8413,106.86,1.598,0.1017,94.53
2,78.8277,0.318,3.7316,1.4476,16.2015,41.1,1.7408,0.1185,86.31
2,23.0034,0.403,2.1989,1.4146,11.7294,106.86,1.6694,0.123,61.65
2,18.5313,0.2519,2.7359,2.6775,57.8413,106.86,1.658,0.1408,94.53
2,74.0428,0.305,3.6079,1.0138,6.8019,82.2,1.6397,0.1687,73.98
2,96.7599,0.2921,6.1355,3.018,57.8413,106.86,1.6088,0.2494,209.61
2,13.6038,0.3769,1.5232,0.8715,6.8019,82.2,1.8505,0.1402,82.2
2,84.0302,0.3453,4.1572,1.7816,16.2015,41.1,1.5779,0.1479,90.42
2,69.4281,0.4062,2.9952,1.0665,6.8019,82.2,1.71,0.1854,106.86
2,95.8459,0.2236,6.6147,3.2718,60.5415,123.3,1.6338,0.2132,217.83
2,47.0338,0.2986,3.1023,1.597,26.1889,73.98,1.5428,0.245,209.61
2,51.5059,0.3582,3.8874,2.5911,60.5415,123.3,1.758,0.2251,176.73
2,13.6038,0.3173,1.923,2.8419,61.4555,106.86,1.5203,0.1398,82.2
2,74.3556,0.3259,3.3422,1.2812,11.7294,106.86,1.6666,0.133,119.19
2,86.7304,0.224,4.2525,1.158,6.8019,82.2,1.8233,0.2005,98.64
2,121.997,0.3542,6.804,3.3901,62.6262,131.52,1.6615,0.0777,115.08
2,64.6432,0.2677,3.7363,3.0409,62.6262,131.52,1.7165,0.2005,94.53
2,72.2709,0.4133,3.6531,1.6395,26.1889,73.98,1.7932,0.2228,115.08
2,18.5313,0.2576,1.5324,0.9198,11.7294,106.86,1.6831,0.075,94.53
2,52.3778,0.3441,3.5584,1.6388,16.2015,41.1,1.5792,0.1573,73.98
2,125.2524,0.2501,8.2294,4.1092,62.6262,131.52,1.5529,0.1188,131.52
2,93.1457,0.2902,5.8739,3.2325,61.4555,106.86,1.6009,0.1754,209.61
2,52.3778,0.2213,4.0858,3.12,61.4555,106.86,1.6386,0.1806,73.98
2,118.3828,0.2638,7.585,3.5969,60.5415,123.3,1.5582,0.1677,115.08
2,74.0428,0.2764,4.3252,2.0668,26.1889,73.98,1.6659,0.2272,73.98
2,87.6444,0.3096,5.4302,3.5465,61.4555,106.86,1.5269,0.1654,90.42
2,120.4675,0.2917,6.4461,1.9415,26.1889,73.98,1.602,0.2525,119.19
2,74.3556,0.2937,3.5591,1.0125,6.8019,82.2,1.7187,0.1058,119.19
2,87.6444,0.2603,5.3801,3.6829,60.5415,123.3,1.7585,0.2218,90.42
2,42.1063,0.3541,2.2758,0.9402,11.7294,106.86,1.8453,0.1177,197.28
2,74.0428,0.3297,3.8249,1.1589,6.8019,82.2,1.897,0.0971,73.98
2,74.3556,0.4035,3.0944,2.1181,35.3044,312.36,1.5549,0.2022,119.19
2,37.9183,0.2741,3.3435,3.0368,60.5415,123.3,1.7478,0.0872,90.42
2,115.6826,0.4561,6.6814,1.7997,16.2015,41.1,1.8196,0.287,106.86
2,37.9183,0.3476,2.7615,2.6014,60.5415,123.3,1.8586,0.2384,90.42
2,42.3904,0.2167,3.9919,3.0135,57.8413,106.86,1.6289,0.1799,57.54
2,122.911,0.3126,7.4488,3.9423,57.8413,106.86,1.7409,0.2034,106.86
2,61.4933,0.4565,3.0108,1.0778,11.7294,106.86,1.8364,0.2776,193.17
2,32.9908,0.2587,2.7148,2.8145,61.4555,106.86,1.4572,0.248,78.09
2,74.0428,0.3168,5.1234,3.4471,60.5415,123.3,1.538,0.1542,73.98
2,67.3434,0.3085,3.9138,1.5905,11.7294,106.86,1.6775,0.222,102.75
2,32.403,0.304,2.8668,3.0613,60.5415,123.3,1.7,0.162,41.1
2,37.9183,0.2553,3.0878,2.8045,62.6262,131.52,1.5986,0.2422,90.42
2,121.997,0.3863,6.8269,3.5307,61.4555,106.86,1.7839,0.1389,115.08
2,120.4675,0.2577,6.7501,1.6945,16.2015,41.1,1.6641,0.1746,119.19
2,67.3434,0.4119,3.3557,3.0003,62.6262,131.52,1.7298,0.1571,102.75
2,119.2968,0.3229,6.4616,1.6032,16.2015,41.1,1.8,0.1105,106.86
2,72.2709,0.2319,4.3526,1.8065,26.1889,73.98,1.8091,0.179,115.08
2,77.657,0.3813,3.9647,2.9149,62.6262,131.52,1.6742,0.1432,73.98
2,69.5707,0.2202,3.95,1.179,6.8019,82.2,1.717,0.0808,106.86
2,118.3828,0.2334,6.2691,1.6067,6.8019,82.2,1.9872,0.2213,115.08
2,88.8151,0.2575,4.9239,1.3394,6.8019,82.2,1.9039,0.1797,102.75
2,64.6432,0.3546,3.013,0.9876,6.8019,82.2,1.907,0.0844,94.53
2,118.3828,0.477,5.5699,1.5199,6.8019,82.2,1.7645,0.1722,115.08
2,37.9183,0.3715,2.5766,1.3066,16.2015,41.1,1.8148,0.2143,90.42
2,37.9183,0.2324,3.4302,2.7664,61.4555,106.86,1.7049,0.123,90.42
2,84.0302,0.4964,4.4794,3.5992,60.5415,123.3,1.7237,0.1656,90.42
2,73.1849,0.2677,4.4616,1.8991,26.1889,73.98,1.7401,0.1913,106.86
2,61.4933,0.4063,4.6064,3.3707,62.6262,131.52,1.7563,0.168,193.17
2,93.1457,0.2541,5.7692,1.7328,16.2015,41.1,1.6406,0.1822,209.61
2,68.2574,0.3215,3.4535,2.2966,35.3044,312.36,1.664,0.2366,94.53
2,97.9306,0.3481,5.1843,1.3384,6.8019,82.2,1.9562,0.1506,221.94
2,120.4675,0.2546,6.2634,1.9783,26.1889,73.98,1.6636,0.0695,119.19
2,76.743,0.3262,5.4056,3.3718,61.4555,106.86,1.6818,0.1602,82.2
2,78.8277,0.3989,3.8356,1.6265,16.2015,41.1,1.8483,0.1344,86.31
2,121.997,0.2843,7.6928,2.5764,26.1889,73.98,1.6318,0.1648,115.08
2,95.8459,0.3449,4.4696,1.0831,6.8019,82.2,1.7355,0.1846,217.83
2,119.2968,0.3548,6.4771,1.9111,6.8019,82.2,1.6639,0.117,106.86
2,23.4588,0.3661,1.6698,0.8358,6.8019,82.2,1.7767,0.2127,106.86
2,97.9306,0.5297,5.8363,3.2678,61.4555,106.86,1.7148,0.2044,221.94
2,121.083,0.2905,5.9999,1.2541,6.8019,82.2,1.685,0.1496,123.3
2,95.8459,0.3562,5.0306,2.7054,35.3044,312.36,1.6358,0.1454,217.83
2,124.0817,0.3361,6.3177,1.8061,11.7294,106.86,1.6354,0.1059,119.19
2,23.0034,0.3211,2.1886,2.8251,62.6262,131.52,1.6024,0.1526,61.65
2,125.2524,0.4133,7.6046,4.0182,62.6262,131.52,1.6975,0.2534,131.52
2,119.2968,0.2696,5.957,3.187,35.3044,312.36,1.6455,0.1508,106.86
2,32.9908,0.5045,2.2859,2.8567,61.4555,106.86,1.7417,0.2346,78.09
2,69.5707,0.4021,4.3454,2.9376,57.8413,106.86,1.6767,0.2508,106.86
2,67.3434,0.3509,3.3379,2.629,35.3044,312.36,1.8438,0.2012,102.75
2,37.9183,0.3408,4.3256,3.4474,60.5415,123.3,1.7416,0.1881,90.42
2,124.0817,0.3308,6.4678,3.4472,60.5415,123.3,1.8788,0.1647,119.19
2,96.7599,0.3055,5.271,1.8448,26.1889,73.98,1.7907,0.1518,209.61
2,32.403,0.3179,2.2697,1.2967,11.7294,106.86,1.5266,0.1607,41.1
2,115.6826,0.3125,5.4705,1.4746,11.7294,106.86,1.8464,0.1466,106.86
2,118.3828,0.42,5.5945,1.4074,16.2015,41.1,1.6216,0.1116,115.08
2,123.1677,0.3521,7.6597,2.5804,26.1889,73.98,1.9094,0.1282,127.41
2,93.1457,0.2797,5.8117,1.7621,16.2015,41.1,1.6361,0.1406,209.61
2,95.8459,0.2615,4.8093,1.0799,6.8019,82.2,1.8383,0.1172,217.83
2,72.2709,0.3902,4.3153,3.2573,61.4555,106.86,1.6784,0.1396,115.08
2,61.4933,0.3783,3.3369,1.1307,6.8019,82.2,1.648,0.2205,193.17
2,121.997,0.2771,9.187,4.5771,61.4555,106.86,1.549,0.1526,115.08
2,18.5313,0.3737,1.6772,1.1636,16.2015,41.1,1.6656,0.1812,94.53
2,47.0338,0.3924,3.0488,1.9743,35.3044,312.36,1.7503,0.0984,209.61
2,74.0428,0.3959,4.9509,4.1914,62.6262,131.52,1.4656,0.1324,73.98
2,77.657,0.2181,4.1557,1.5945,11.7294,106.86,1.6271,0.1965,73.98
2,37.9183,0.3237,2.5126,1.9505,35.3044,312.36,1.7878,0.2252,90.42
2,121.997,0.2352,7.3656,3.2362,35.3044,312.36,1.5852,0.1739,115.08
2,74.3556,0.2363,4.9282,3.2501,61.4555,106.86,1.568,0.2257,119.19
2,47.0338,0.2931,3.6643,2.6086,61.4555,106.86,1.6328,0.2092,209.61
2,61.4933,0.3518,3.8845,1.5746,16.2015,41.1,1.8111,0.0813,193.17
2,47.0338,0.3165,2.8704,1.1233,11.7294,106.86,1.6049,0.1622,209.61
2,119.2968,0.317,6.2402,3.4413,62.6262,131.52,1.6912,0.0928,106.86
2,86.7304,0.5583,3.9744,1.47,11.7294,106.86,1.8999,0.2116,98.64
2,23.4588,0.3614,1.671,1.349,26.1889,73.98,1.6957,0.0718,106.86
2,70.6088,0.2734,4.8454,1.6712,26.1889,73.98,1.7934,0.1045,312.36
2,69.5707,0.4586,3.3584,2.8933,62.6262,131.52,1.652,0.1282,106.86
2,23.0034,0.3036,2.6402,1.2703,6.8019,82.2,1.773,0.2696,61.65
2,88.8151,0.2675,6.0036,3.5377,61.4555,106.86,1.5644,0.18,102.75
2,69.5707,0.3975,3.4892,1.9247,26.1889,73.98,1.7366,0.1028,106.86
2,96.7599,0.2599,4.9722,1.3046,11.7294,106.86,1.6794,0.1449,209.61
2,64.6432,0.4511,3.1181,1.1845,11.7294,106.86,1.7775,0.2598,94.53
2,119.2968,0.3535,6.0197,1.75,6.8019,82.2,1.9031,0.1092,106.86
2,42.1063,0.2752,2.9044,1.2871,11.7294,106.86,1.7466,0.2084,197.28
2,67.3434,0.3859,3.4842,1.5245,16.2015,41.1,1.6504,0.1926,102.75
2,88.8151,0.3168,5.3439,3.1972,61.4555,106.86,1.5283,0.1383,102.75
2,69.4281,0.2289,4.3307,3.2867,61.4555,106.86,1.7532,0.1963,106.86
2,42.1063,0.3843,2.6385,2.4495,61.4555,106.86,1.8052,0.1109,197.28
2,37.9183,0.2668,3.3152,1.8961,26.1889,73.98,1.7875,0.1795,90.42
2,93.1457,0.2518,5.3887,1.5738,16.2015,41.1,1.7899,0.1826,209.61
2,61.4933,0.5169,3.0095,0.9249,6.8019,82.2,1.985,0.1758,193.17
2,93.1457,0.4365,4.3278,1.1661,16.2015,41.1,1.7476,0.2668,209.61
2,64.6432,0.3789,2.7589,0.9718,6.8019,82.2,1.9046,0.2218,94.53
2,73.1849,0.3988,4.3621,1.8798,26.1889,73.98,1.8657,0.2284,106.86
2,74.0428,0.4544,4.0602,3.3166,62.6262,131.52,1.7196,0.2562,73.98
2,37.9183,0.3528,2.175,1.1128,11.7294,106.86,1.8408,0.1776,90.42
2,27.9309,0.3876,1.9545,1.5904,26.1889,73.98,1.7613,0.1572,73.98
2,74.3556,0.3884,3.3398,0.9872,6.8019,82.2,1.7307,0.1739,119.19
2,18.5313,0.2826,2.0282,2.4504,61.4555,106.86,1.5401,0.1231,94.53
2,61.4933,0.3219,4.7014,2.9125,60.5415,123.3,1.9615,0.2002,193.17
2,124.0817,0.3519,5.5884,1.3535,11.7294,106.86,1.8385,0.2646,119.19
2,77.657,0.2701,3.6883,1.6235,16.2015,41.1,1.8398,0.2472,73.98
2,37.9183,0.278,3.4893,2.9626,62.6262,131.52,1.5443,0.09,90.42
2,51.5059,0.388,3.1058,1.476,16.2015,41.1,1.5411,0.213,176.73
2,119.2968,0.2215,7.251,3.5333,60.5415,123.3,1.6877,0.0776,106.86
2,32.403,0.2364,2.93,2.7758,61.4555,106.86,1.5544,0.143,41.1
2,64.6432,0.4428,2.962,2.2078,35.3044,312.36,1.699,0.1004,94.53
2,124.0817,0.3621,6.6659,1.9427,16.2015,41.1,1.5072,0.1121,119.19
2,23.0034,0.5054,1.4426,0.7809,6.8019,82.2,1.9084,0.1328,61.65
2,69.4281,0.2688,4.7562,3.2058,61.4555,106.86,1.6936,0.2112,106.86
2,32.403,0.3171,2.6453,1.4891,16.2015,41.1,1.6796,0.145,41.1
2,124.0817,0.3719,6.4744,3.4631,60.5415,123.3,1.5602,0.0908,119.19
2,78.8277,0.5714,3.3927,1.6061,26.1889,73.98,1.7945,0.2147,86.31
2,121.083,0.3178,5.858,1.1078,6.8019,82.2,1.8876,0.0716,123.3
2,76.743,0.3427,3.7512,1.7553,26.1889,73.98,1.6626,0.1697,82.2
2,37.9183,0.2649,3.2355,3.0234,62.6262,131.52,1.5689,0.2346,90.42
2,76.743,0.2422,5.2316,3.6166,60.5415,123.3,1.5875,0.253,82.2
2,67.3434,0.4198,4.1898,3.111,62.6262,131.52,1.5688,0.1746,102.75
2,69.4281,0.2617,4.5909,3.3533,60.5415,123.3,1.6595,0.1008,106.86
2,87.6444,0.3652,4.2182,1.4655,16.2015,41.1,1.8656,0.239,90.42
2,123.1677,0.3373,6.1442,3.2678,57.8413,106.86,1.7755,0.1564,127.41
2,61.4933,0.3131,3.7228,2.6955,57.8413,106.86,1.736,0.2131,193.17
2,47.0338,0.3075,2.9842,1.6332,26.1889,73.98,1.7697,0.1368,209.61
2,68.2574,0.3587,3.2141,1.0804,6.8019,82.2,1.9342,0.2276,94.53
2,32.403,0.2986,2.3125,1.2798,11.7294,106.86,1.7388,0.1185,41.1
2,68.2574,0.3529,3.9399,1.4628,16.2015,41.1,1.6427,0.136,94.53
2,61.4933,0.4075,3.391,2.4824,57.8413,106.86,1.6538,0.256,193.17
2,51.5059,0.2909,3.3126,1.6757,26.1889,73.98,1.5417,0.2291,176.73
2,70.6088,0.3201,3.6417,1.0362,6.8019,82.2,1.7346,0.2422,312.36
2,52.3778,0.4325,3.2561,2.7396,61.4555,106.86,1.756,0.286,73.98
2,78.8277,0.3927,3.4754,1.1615,11.7294,106.86,1.8281,0.2057,86.31
2,47.0338,0.3616,3.1036,1.5548,26.1889,73.98,1.7405,0.1758,209.61
2,32.9908,0.3195,2.4071,2.9107,62.6262,131.52,1.7278,0.2119,78.09
2,125.2524,0.4187,6.5561,3.5006,60.5415,123.3,1.5354,0.2064,131.52
2,93.1457,0.2255,5.7211,3.0294,60.5415,123.3,1.6273,0.2358,209.61
2,124.0817,0.2699,6.1413,2.0264,26.1889,73.98,1.7324,0.2083,119.19
2,73.1849,0.2353,4.3303,2.941,57.8413,106.86,1.6018,0.1325,106.86
2,18.5313,0.4069,1.4619,0.7836,6.8019,82.2,1.7797,0.2238,94.53
2,74.0428,0.3139,3.7342,2.6789,35.3044,312.36,1.8973,0.1793,73.98
2,61.4933,0.2417,3.6231,1.1633,6.8019,82.2,1.6394,0.0821,193.17
2,86.7304,0.3197,4.2081,1.3263,11.7294,106.86,1.8391,0.1142,98.64
2,69.5707,0.4402,3.4272,3.0957,62.6262,131.52,1.6281,0.1778,106.86
2,18.5313,0.2881,2.0875,1.0158,6.8019,82.2,1.7962,0.1104,94.53
2,61.4933,0.3793,4.3169,1.8116,26.1889,73.98,1.7905,0.2572,193.17
2,96.7599,0.2908,5.8882,3.1283,35.3044,312.36,1.7587,0.156,209.61
2,86.7304,0.326,5.0108,3.6629,60.5415,123.3,1.5864,0.1855,98.64
2,125.2524,0.4279,6.3668,1.5132,16.2015,41.1,1.6398,0.1623,131.52
2,23.4588,0.3193,3.2484,2.9232,60.5415,123.3,1.6592,0.1324,106.86
2,68.2574,0.3466,3.7585,2.9614,61.4555,106.86,1.6598,0.1106,94.53
2,125.2524,0.2787,7.1749,3.5476,57.8413,106.86,1.6321,0.2024,131.52
2,78.8277,0.3375,3.9072,2.7309,35.3044,312.36,1.7781,0.2713,86.31
2,69.4281,0.2729,3.8377,1.1739,6.8019,82.2,1.8412,0.1984,106.86
2,61.4933,0.252,3.8623,1.7397,26.1889,73.98,1.713,0.2502,193.17
2,37.9183,0.4446,2.9122,1.3042,16.2015,41.1,1.7838,0.1289,90.42
2,123.1677,0.2533,8.3992,3.9831,57.8413,106.86,1.5498,0.1698,127.41
2,42.1063,0.356,3.1684,2.7905,57.8413,106.86,1.8021,0.2301,197.28
2,86.7304,0.3509,4.8586,1.9119,26.1889,73.98,1.7368,0.1534,98.64
2,118.3828,0.2438,7.8744,4.1589,60.5415,123.3,1.6226,0.2398,115.08
2,32.9908,0.2986,3.306,1.5037,11.7294,106.86,1.8355,0.2474,78.09
2,88.8151,0.2654,4.5697,3.0209,35.3044,312.36,1.6084,0.174,102.75
2,74.3556,0.3256,4.5197,3.0257,60.5415,123.3,1.5674,0.166,119.19
2,32.403,0.2606,3.1759,3.1822,62.6262,131.52,1.8757,0.0986,41.1
2,119.2968,0.2503,7.3239,4.1941,60.5415,123.3,1.525,0.1346,106.86
2,84.0302,0.3493,4.5265,1.8724,16.2015,41.1,1.7504,0.1918,90.42
2,87.6444,0.2708,5.1165,3.2846,60.5415,123.3,1.6668,0.1211,90.42
2,123.1677,0.2668,7.9425,3.9535,61.4555,106.86,1.6802,0.1301,127.41
2,51.5059,0.3153,2.9098,1.5388,26.1889,73.98,1.6866,0.2494,176.73
2,74.0428,0.2541,4.2851,3.2054,62.6262,131.52,1.4266,0.0832,73.98
2,23.0034,0.2678,2.845,3.0157,62.6262,131.52,1.6072,0.0985,61.65
2,64.6432,0.2953,4.1162,2.7961,35.3044,312.36,1.5521,0.1203,94.53
2,124.0817,0.4046,6.2967,3.5048,60.5415,123.3,1.7069,0.1134,119.19
2,42.1063,0.3828,2.5511,1.8469,35.3044,312.36,1.8347,0.189,197.28
2,121.997,0.3146,7.3488,4.2889,62.6262,131.52,1.6927,0.2262,115.08
2,76.743,0.2208,4.7242,2.8002,35.3044,312.36,1.8013,0.1874,82.2
2,124.0817,0.2597,6.7369,1.7365,16.2015,41.1,1.6155,0.0938,119.19
2,76.743,0.4014,3.6985,2.8576,61.4555,106.86,1.8613,0.1722,82.2
2,23.0034,0.3034,1.8627,1.9669,35.3044,312.36,1.5646,0.1005,61.65
2,87.6444,0.3232,5.7303,2.2298,26.1889,73.98,1.5128,0.1378,90.42
2,32.403,0.379,2.6632,1.9722,26.1889,73.98,1.6324,0.2552,41.1
2,37.9183,0.4043,2.7716,1.5612,16.2015,41.1,1.8531,0.1833,90.42
2,93.1457,0.3185,5.4045,2.9559,61.4555,106.86,1.6906,0.0984,209.61
2,119.2968,0.3365,5.8961,1.9304,26.1889,73.98,1.6625,0.1107,106.86
2,95.8459,0.3109,5.1625,1.2101,6.8019,82.2,1.75,0.1148,217.83
2,120.4675,0.317,5.8761,1.3927,11.7294,106.86,2.0695,0.1582,119.19
2,23.0034,0.3376,1.9113,2.551,61.4555,106.86,1.7341,0.0965,61.65
2,72.2709,0.2442,3.5399,1.1318,11.7294,106.86,1.6604,0.0904,115.08
2,119.2968,0.3747,5.8614,3.5917,60.5415,123.3,1.6416,0.272,106.86
2,118.3828,0.4123,6.9202,3.5489,60.5415,123.3,1.5518,0.1932,115.08
2,51.5059,0.305,4.0268,2.6244,57.8413,106.86,1.7616,0.2005,176.73
2,42.1063,0.3449,2.431,1.7252,35.3044,312.36,1.8831,0.1325,197.28
2,61.4933,0.2723,3.9925,2.8653,61.4555,106.86,1.8125,0.2222,193.17
2,42.3904,0.5166,2.4849,2.7411,61.4555,106.86,1.6831,0.233,57.54
2,86.7304,0.3848,3.9072,1.03,6.8019,82.2,1.7876,0.2234,98.64
2,95.8459,0.3441,4.4428,1.2008,16.2015,41.1,1.8292,0.1123,217.83
2,88.8151,0.4359,4.382,1.221,6.8019,82.2,1.774,0.1882,102.75
2,87.6444,0.3528,5.0284,3.6688,62.6262,131.52,1.7798,0.1592,90.42
2,121.997,0.2958,6.3672,1.3951,6.8019,82.2,1.771,0.1941,115.08
2,47.0338,0.2431,3.0657,1.2271,16.2015,41.1,1.5298,0.2282,209.61
2,68.2574,0.2463,3.8961,1.5561,6.8019,82.2,1.6495,0.1111,94.53
2,69.4281,0.3185,3.9424,2.7886,35.3044,312.36,1.7111,0.0953,106.86
2,78.8277,0.4269,4.1374,3.0598,62.6262,131.52,1.6595,0.1705,86.31
2,84.0302,0.4018,4.3112,1.8559,16.2015,41.1,1.7263,0.1773,90.42
2,95.8459,0.3762,4.5142,2.366,35.3044,312.36,1.7625,0.074,217.83
2,119.2968,0.361,6.1005,4.118,62.6262,131.52,1.9677,0.1132,106.86
2,74.3556,0.315,4.4337,2.0158,26.1889,73.98,1.6696,0.1532,119.19
2,93.1457,0.3152,6.5416,3.4777,35.3044,312.36,1.6693,0.2092,209.61
2,122.911,0.3972,6.278,1.4589,16.2015,41.1,1.8036,0.1008,106.86
2,124.0817,0.3907,5.5525,1.5589,16.2015,41.1,1.7886,0.2032,119.19
2,42.1063,0.3785,4.2338,2.8601,60.5415,123.3,1.7719,0.205,197.28
2,123.1677,0.3959,6.7424,2.7647,26.1889,73.98,1.5272,0.2227,127.41
2,97.9306,0.3405,4.8354,1.602,26.1889,73.98,1.5673,0.1469,221.94
2,73.1849,0.3858,4.5158,3.2067,60.5415,123.3,1.8409,0.159,106.86
2,72.2709,0.4511,4.5574,3.3377,60.5415,123.3,1.6011,0.2919,115.08
2,68.2574,0.3549,3.3799,2.9849,62.6262,131.52,1.7656,0.1465,94.53
2,42.3904,0.3151,2.865,3.2142,62.6262,131.52,1.8044,0.103,57.54
2,27.9309,0.3042,2.0365,1.145,11.7294,106.86,1.677,0.1036,73.98
2,23.0034,0.2903,1.7233,1.0681,11.7294,106.86,1.621,0.248,61.65
2,74.0428,0.3847,3.3112,1.2681,16.2015,41.1,1.9302,0.1048,73.98
2,97.9306,0.2683,5.4652,2.7612,35.3044,312.36,1.7946,0.2612,221.94
2,68.2574,0.2407,4.2105,1.6549,11.7294,106.86,1.7111,0.1104,94.53
