Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Task start times,Task operations (FLOPs)
1,11.7294,0.1963,0.8303,0.8059,6.8019,82.2,1.9518,[0.0872],[106.86]
1,61.4555,0.163,2.3393,1.567,26.1889,73.98,1.7861,[0.1461],[106.86]
1,11.7294,0.2603,0.7673,1.3502,26.1889,73.98,1.7354,[0.1189],[106.86]
1,11.7294,0.1271,0.7102,1.5078,35.3044,312.36,1.8865,[0.1819],[106.86]
1,62.6262,0.1378,2.6952,2.8482,60.5415,123.3,1.6854,[0.1086],[131.52]
1,6.8019,0.2002,0.6988,0.7724,6.8019,82.2,1.9337,[0.0141],[82.2]
1,11.7294,0.1221,0.7081,1.5074,35.3044,312.36,1.7541,[0.0682],[106.86]
1,57.8413,0.1276,2.4897,2.8204,62.6262,131.52,1.725,[0.0113],[106.86]
1,6.8019,0.1847,0.6076,2.4367,57.8413,106.86,1.7969,[0.0671],[82.2]
1,26.1889,0.1935,1.2247,1.7602,35.3044,312.36,1.844,[0.0803],[73.98]
1,35.3044,0.1106,2.264,2.3815,57.8413,106.86,1.7938,[0.1954],[312.36]
1,11.7294,0.1281,0.7701,0.9618,16.2015,41.1,1.842,[0.1013],[106.86]
1,11.7294,0.2677,0.8773,2.3062,57.8413,106.86,1.8197,[0.1681],[106.86]
1,11.7294,0.2481,0.8777,2.3308,60.5415,123.3,1.6672,[0.1565],[106.86]
1,26.1889,0.2129,1.2905,1.0501,11.7294,106.86,1.9854,[0.1236],[73.98]
1,26.1889,0.125,1.4283,2.501,62.6262,131.52,1.5889,[0.0212],[73.98]
1,26.1889,0.273,1.3079,1.484,26.1889,73.98,1.877,[0.1297],[73.98]
1,60.5415,0.1194,2.6289,2.7784,57.8413,106.86,1.8216,[0.0641],[123.3]
1,62.6262,0.2461,3.1125,2.9071,61.4555,106.86,1.6177,[0.1362],[131.52]
1,35.3044,0.1427,1.9633,2.4167,57.8413,106.86,1.4946,[0.1281],[312.36]
1,35.3044,0.1121,2.0221,2.4353,60.5415,123.3,1.6713,[0.068],[312.36]
1,60.5415,0.1524,2.7507,2.7414,61.4555,106.86,1.6859,[0.0207],[123.3]
1,57.8413,0.2443,3.0578,3.0452,57.8413,106.86,1.7651,[0.1817],[106.86]
1,6.8019,0.1964,0.5953,2.2459,60.5415,123.3,1.6318,[0.1533],[82.2]
1,11.7294,0.2573,1.0439,2.4386,61.4555,106.86,1.7476,[0.0679],[106.86]
1,11.7294,0.2444,0.953,2.457,62.6262,131.52,1.7771,[0.172],[106.86]
1,62.6262,0.2539,3.1009,3.108,62.6262,131.52,1.7971,[0.1378],[131.52]
1,6.8019,0.2721,0.7216,1.1101,16.2015,41.1,1.9619,[0.0758],[82.2]
1,57.8413,0.2852,2.3901,1.329,16.2015,41.1,1.9294,[0.0598],[106.86]
1,6.8019,0.1445,0.8059,2.4473,62.6262,131.52,1.6322,[0.0193],[82.2]
1,35.3044,0.1549,1.5735,1.674,35.3044,312.36,1.7619,[0.1696],[312.36]
1,35.3044,0.1127,1.522,1.6155,35.3044,312.36,1.6449,[0.1323],[312.36]
1,62.6262,0.2544,3.0711,2.8574,60.5415,123.3,1.7796,[0.1893],[131.52]
1,11.7294,0.129,0.8413,2.7187,62.6262,131.52,1.8132,[0.1173],[106.86]
1,62.6262,0.2481,2.4603,2.05,35.3044,312.36,1.7794,[0.1805],[131.52]
1,35.3044,0.1732,1.5479,0.7533,6.8019,82.2,1.9869,[0.0808],[312.36]
1,62.6262,0.1106,2.3968,1.1822,16.2015,41.1,1.8916,[0.0752],[131.52]
1,57.8413,0.2982,2.1112,2.3901,35.3044,312.36,1.7317,[0.176],[106.86]
1,60.5415,0.1774,2.815,2.8278,61.4555,106.86,1.6319,[0.0423],[123.3]
1,26.1889,0.2395,1.4588,1.1201,11.7294,106.86,1.9436,[0.0388],[73.98]
1,11.7294,0.2062,0.8197,2.2848,57.8413,106.86,1.6566,[0.0177],[106.86]
1,61.4555,0.1232,2.7046,2.8248,62.6262,131.52,1.652,[0.1014],[106.86]
1,35.3044,0.2524,2.061,2.5322,62.6262,131.52,1.7187,[0.0293],[312.36]
1,60.5415,0.2404,2.4456,2.2763,35.3044,312.36,1.6698,[0.182],[123.3]
1,11.7294,0.1837,0.782,0.9741,16.2015,41.1,1.853,[0.0787],[106.86]
1,16.2015,0.1135,0.9849,2.4982,62.6262,131.52,1.7856,[0.1558],[41.1]
1,11.7294,0.1122,0.8442,2.3001,61.4555,106.86,1.5928,[0.1844],[106.86]
1,62.6262,0.1277,2.8247,2.8124,61.4555,106.86,1.6523,[0.1296],[131.52]
1,60.5415,0.2521,2.3699,1.1598,16.2015,41.1,1.9155,[0.0568],[123.3]
1,61.4555,0.3666,2.3075,0.8818,6.8019,82.2,1.9317,[0.2001],[106.86]
1,57.8413,0.299,2.4219,2.7636,61.4555,106.86,1.6538,[0.1087],[106.86]
1,26.1889,0.2633,1.367,1.4865,26.1889,73.98,1.8602,[0.017],[73.98]
1,61.4555,0.1103,2.4124,1.1186,16.2015,41.1,1.987,[0.1622],[106.86]
1,26.1889,0.1301,1.3354,1.0941,11.7294,106.86,1.8844,[0.1727],[73.98]
1,26.1889,0.1868,1.191,1.0074,11.7294,106.86,1.8792,[0.0402],[73.98]
1,60.5415,0.1094,2.4919,2.3278,35.3044,312.36,1.704,[0.1829],[123.3]
1,60.5415,0.1134,2.8235,2.8131,57.8413,106.86,1.5383,[0.1454],[123.3]
1,61.4555,0.258,2.2997,3.0629,62.6262,131.52,1.6066,[0.1428],[106.86]
1,60.5415,0.2058,2.9037,2.8991,62.6262,131.52,1.7799,[0.0519],[123.3]
1,61.4555,0.1898,2.9042,2.9086,61.4555,106.86,1.7078,[0.0736],[106.86]
1,60.5415,0.1706,2.1371,1.0014,11.7294,106.86,1.8726,[0.1117],[123.3]
1,62.6262,0.1613,2.2522,0.8214,6.8019,82.2,1.9395,[0.1608],[131.52]
1,60.5415,0.2556,2.152,0.9906,11.7294,106.86,1.9082,[0.1087],[123.3]
1,35.3044,0.26,1.5338,0.8035,6.8019,82.2,1.9135,[0.1198],[312.36]
1,62.6262,0.276,2.3012,1.1289,16.2015,41.1,1.801,[0.185],[131.52]
1,35.3044,0.1096,1.5155,0.7587,6.8019,82.2,1.9125,[0.0766],[312.36]
1,61.4555,0.1395,2.7756,2.7641,57.8413,106.86,1.6376,[0.1863],[106.86]
1,6.8019,0.2397,0.6594,0.8693,11.7294,106.86,1.9563,[0.176],[82.2]
1,61.4555,0.2712,2.3147,1.2077,16.2015,41.1,2.0385,[0.1631],[106.86]
1,11.7294,0.1704,0.9857,2.4179,60.5415,123.3,1.5984,[0.1998],[106.86]
1,11.7294,0.1262,0.7439,2.6008,62.6262,131.52,1.6896,[0.143],[106.86]
1,6.8019,0.2215,0.6239,1.2878,26.1889,73.98,1.8987,[0.1571],[82.2]
1,61.4555,0.1173,2.6337,2.8537,61.4555,106.86,1.7037,[0.1066],[106.86]
1,60.5415,0.2688,2.7696,3.0537,62.6262,131.52,1.7942,[0.0164],[123.3]
1,16.2015,0.2468,1.099,2.476,60.5415,123.3,1.6797,[0.099],[41.1]
1,16.2015,0.2316,0.9519,1.038,11.7294,106.86,1.7558,[0.1075],[41.1]
1,35.3044,0.244,2.0424,2.4693,57.8413,106.86,1.816,[0.1071],[312.36]
1,57.8413,0.1755,2.1878,2.0811,35.3044,312.36,1.8149,[0.0132],[106.86]
1,16.2015,0.1149,0.8529,1.0364,16.2015,41.1,1.5402,[0.1713],[41.1]
1,11.7294,0.2587,0.7858,1.6165,35.3044,312.36,1.9044,[0.1806],[106.86]
1,35.3044,0.2012,1.8703,2.4402,62.6262,131.52,1.7065,[0.1729],[312.36]
1,61.4555,0.2825,2.2769,1.2988,16.2015,41.1,1.9772,[0.0356],[106.86]
1,61.4555,0.2924,2.5047,2.8128,57.8413,106.86,1.6698,[0.0616],[106.86]
1,11.7294,0.2399,0.8009,0.9183,11.7294,106.86,1.8265,[0.1131],[106.86]
1,57.8413,0.2361,2.5663,2.8812,60.5415,123.3,1.7011,[0.1629],[106.86]
1,6.8019,0.1109,0.6401,2.2965,60.5415,123.3,1.7854,[0.0669],[82.2]
1,60.5415,0.1879,2.7535,2.7576,60.5415,123.3,1.5479,[0.167],[123.3]
1,11.7294,0.1996,0.8657,1.3043,26.1889,73.98,1.834,[0.1497],[106.86]
1,16.2015,0.2503,1.0627,2.6571,62.6262,131.52,1.8027,[0.1826],[41.1]
1,16.2015,0.3549,0.8642,2.429,61.4555,106.86,1.7467,[0.2007],[41.1]
1,35.3044,0.1795,1.6285,0.898,11.7294,106.86,1.8913,[0.1719],[312.36]
1,35.3044,0.2616,1.8809,2.3845,61.4555,106.86,1.7787,[0.0822],[312.36]
1,35.3044,0.1279,1.5395,0.9407,16.2015,41.1,1.9217,[0.122],[312.36]
1,35.3044,0.17,1.9046,2.4304,61.4555,106.86,1.7499,[0.1999],[312.36]
1,35.3044,0.246,1.783,2.3806,61.4555,106.86,1.8015,[0.1439],[312.36]
1,62.6262,0.2451,3.0941,2.7744,57.8413,106.86,1.5481,[0.1573],[131.52]
1,62.6262,0.1998,2.2333,0.814,6.8019,82.2,2.0844,[0.0733],[131.52]
1,57.8413,0.2348,2.0963,1.0354,11.7294,106.86,1.9184,[0.166],[106.86]
1,26.1889,0.1094,1.6093,2.5825,61.4555,106.86,1.5246,[0.093],[73.98]
1,60.5415,0.2163,2.266,2.0596,35.3044,312.36,1.7753,[0.1246],[123.3]
1,35.3044,0.2132,1.6638,1.323,26.1889,73.98,1.8501,[0.1403],[312.36]
1,60.5415,0.1482,2.609,2.8458,62.6262,131.52,1.7716,[0.1776],[123.3]
1,11.7294,0.2535,0.7313,0.7068,6.8019,82.2,1.9374,[0.0643],[106.86]
1,60.5415,0.3003,2.3942,2.4767,35.3044,312.36,1.885,[0.075],[123.3]
1,6.8019,0.1283,0.6144,1.0364,16.2015,41.1,1.8886,[0.102],[82.2]
1,57.8413,0.1936,2.6124,2.6214,57.8413,106.86,1.7041,[0.1078],[106.86]
1,26.1889,0.2729,1.3252,2.4684,61.4555,106.86,1.6207,[0.0124],[73.98]
1,6.8019,0.2357,0.7631,2.3664,61.4555,106.86,1.6969,[0.1698],[82.2]
1,60.5415,0.2085,2.785,2.7975,60.5415,123.3,1.691,[0.0164],[123.3]
1,6.8019,0.28,0.5524,0.7738,11.7294,106.86,1.9377,[0.1719],[82.2]
1,11.7294,0.1144,0.7048,0.7957,11.7294,106.86,2.0763,[0.0968],[106.86]
1,61.4555,0.114,2.6315,2.7565,61.4555,106.86,1.7584,[0.0608],[106.86]
1,16.2015,0.2968,0.9505,2.5289,60.5415,123.3,1.7838,[0.0849],[41.1]
1,57.8413,0.3538,2.2333,1.1493,16.2015,41.1,1.9861,[0.1476],[106.86]
1,11.7294,0.1166,0.7897,1.255,26.1889,73.98,1.8896,[0.0609],[106.86]
1,57.8413,0.2561,2.1671,2.2158,35.3044,312.36,1.6884,[0.1015],[106.86]
1,11.7294,0.2357,1.1493,1.3772,26.1889,73.98,1.8281,[0.1892],[106.86]
1,61.4555,0.2158,2.3374,1.2206,16.2015,41.1,1.9904,[0.0416],[106.86]
1,35.3044,0.1115,1.8286,2.2949,61.4555,106.86,1.7843,[0.0234],[312.36]
1,60.5415,0.233,2.2143,1.1108,16.2015,41.1,1.8043,[0.1448],[123.3]
1,6.8019,0.1299,0.586,0.7792,11.7294,106.86,1.9115,[0.059],[82.2]
1,62.6262,0.1586,2.605,2.8176,60.5415,123.3,1.7828,[0.1533],[131.52]
1,16.2015,0.3367,0.8485,1.3882,26.1889,73.98,1.8625,[0.085],[41.1]
1,16.2015,0.2472,1.0213,1.5613,26.1889,73.98,1.9092,[0.064],[41.1]
1,60.5415,0.1754,2.4063,1.4916,26.1889,73.98,1.8927,[0.0759],[123.3]
1,57.8413,0.2705,2.3599,3.2235,62.6262,131.52,1.7592,[0.0183],[106.86]
1,57.8413,0.1205,2.1383,2.0116,35.3044,312.36,1.6188,[0.0711],[106.86]
1,60.5415,0.2701,2.4614,2.789,60.5415,123.3,1.5692,[0.1327],[123.3]
1,60.5415,0.2485,2.2129,2.0436,35.3044,312.36,1.7876,[0.1697],[123.3]
1,26.1889,0.2395,1.3184,2.5231,61.4555,106.86,1.6886,[0.0859],[73.98]
1,35.3044,0.1692,1.9007,2.3709,61.4555,106.86,1.7945,[0.0249],[312.36]
1,60.5415,0.1435,2.5753,2.8879,62.6262,131.52,1.7764,[0.1267],[123.3]
1,16.2015,0.1311,1.2548,2.4018,57.8413,106.86,1.6687,[0.0707],[41.1]
1,57.8413,0.1908,2.3431,1.5448,26.1889,73.98,1.9452,[0.081],[106.86]
1,35.3044,0.1429,1.4996,0.9351,16.2015,41.1,1.9532,[0.0937],[312.36]
1,61.4555,0.1836,2.1458,0.9946,11.7294,106.86,1.8813,[0.1796],[106.86]
1,11.7294,0.1764,0.8007,2.2889,60.5415,123.3,1.7108,[0.1863],[106.86]
1,62.6262,0.1706,2.8188,2.8189,62.6262,131.52,1.7719,[0.0456],[131.52]
1,57.8413,0.2903,2.5464,2.7284,57.8413,106.86,1.7583,[0.1009],[106.86]
1,62.6262,0.2967,2.78,3.0979,61.4555,106.86,1.6303,[0.1742],[131.52]
1,57.8413,0.2607,2.0442,0.7974,6.8019,82.2,2.028,[0.1711],[106.86]
1,26.1889,0.2328,1.3319,2.4808,60.5415,123.3,1.8,[0.1088],[73.98]
1,60.5415,0.1731,3.0039,3.0129,60.5415,123.3,1.7044,[0.0191],[123.3]
1,57.8413,0.2579,2.1573,1.1582,11.7294,106.86,1.9271,[0.0586],[106.86]
1,57.8413,0.2256,2.2577,1.6482,26.1889,73.98,1.9508,[0.1449],[106.86]
1,62.6262,0.2658,2.7138,2.98,61.4555,106.86,1.5427,[0.2],[131.52]
1,16.2015,0.1601,0.8661,2.3636,60.5415,123.3,1.725,[0.088],[41.1]
1,57.8413,0.2635,2.2767,2.3081,35.3044,312.36,1.8589,[0.1805],[106.86]
1,62.6262,0.1097,2.4803,1.4913,26.1889,73.98,1.9072,[0.0431],[131.52]
1,57.8413,0.2565,2.0964,1.9747,35.3044,312.36,1.8896,[0.1953],[106.86]
1,6.8019,0.1467,0.5898,2.3799,62.6262,131.52,1.8238,[0.1905],[82.2]
1,16.2015,0.2335,0.8905,0.8076,6.8019,82.2,2.0394,[0.1305],[41.1]
1,16.2015,0.2455,0.8589,2.35,57.8413,106.86,1.857,[0.0282],[41.1]
1,35.3044,0.1836,1.8666,2.446,62.6262,131.52,1.7878,[0.1518],[312.36]
1,11.7294,0.2091,0.7873,2.2926,60.5415,123.3,1.8807,[0.1898],[106.86]
1,57.8413,0.1909,2.7,2.7033,61.4555,106.86,1.7521,[0.0296],[106.86]
1,11.7294,0.2184,0.9419,2.3721,60.5415,123.3,1.8,[0.1797],[106.86]
1,26.1889,0.1758,1.2668,1.0513,11.7294,106.86,2.0939,[0.0916],[73.98]
1,16.2015,0.2136,0.9918,2.3491,57.8413,106.86,1.6698,[0.0699],[41.1]
1,16.2015,0.1125,0.9755,2.3289,57.8413,106.86,1.7635,[0.0953],[41.1]
1,35.3044,0.2851,2.0404,2.5492,60.5415,123.3,1.8802,[0.0578],[312.36]
1,60.5415,0.1286,2.3603,2.1933,35.3044,312.36,1.9269,[0.1287],[123.3]
1,60.5415,0.2124,2.7641,2.7597,61.4555,106.86,1.775,[0.1854],[123.3]
1,35.3044,0.195,1.9155,2.4409,57.8413,106.86,1.4401,[0.1083],[312.36]
1,35.3044,0.1691,1.9453,2.3754,60.5415,123.3,1.6478,[0.1736],[312.36]
1,61.4555,0.1889,2.4283,1.2534,16.2015,41.1,1.8396,[0.1063],[106.86]
1,60.5415,0.2004,2.3139,1.0715,11.7294,106.86,1.9787,[0.1415],[123.3]
1,60.5415,0.2417,3.0056,3.0163,60.5415,123.3,1.5292,[0.0806],[123.3]
1,26.1889,0.1525,1.3796,2.4557,60.5415,123.3,1.6912,[0.1416],[73.98]
1,57.8413,0.1315,2.4933,2.8197,60.5415,123.3,1.7673,[0.0524],[106.86]
1,16.2015,0.1198,0.9361,2.456,62.6262,131.52,1.6875,[0.0814],[41.1]
1,61.4555,0.1556,2.2326,1.0798,11.7294,106.86,1.9281,[0.0503],[106.86]
1,61.4555,0.2143,2.5371,2.7689,61.4555,106.86,1.7397,[0.0597],[106.86]
1,35.3044,0.2839,1.3704,0.6907,6.8019,82.2,2.1026,[0.1978],[312.36]
1,60.5415,0.3006,2.0343,0.8645,6.8019,82.2,1.9281,[0.1982],[123.3]
1,62.6262,0.251,2.5429,1.5013,26.1889,73.98,1.9264,[0.0497],[131.52]
1,60.5415,0.1326,2.6785,2.7995,61.4555,106.86,1.8264,[0.191],[123.3]
1,11.7294,0.2678,0.7795,1.2671,26.1889,73.98,1.9978,[0.0313],[106.86]
1,6.8019,0.2143,0.5772,0.7968,11.7294,106.86,1.9072,[0.1332],[82.2]
1,11.7294,0.1622,0.8118,2.3753,62.6262,131.52,1.6798,[0.1889],[106.86]
1,6.8019,0.282,0.6724,2.6858,62.6262,131.52,1.7087,[0.2008],[82.2]
1,57.8413,0.1909,2.293,2.1115,35.3044,312.36,1.8729,[0.1892],[106.86]
1,62.6262,0.1485,2.8208,2.6865,57.8413,106.86,1.7635,[0.087],[131.52]
1,26.1889,0.2047,1.4019,2.4522,57.8413,106.86,1.6239,[0.0249],[73.98]
1,35.3044,0.1897,1.932,2.4076,62.6262,131.52,1.8037,[0.1107],[312.36]
1,60.5415,0.2319,2.4746,2.803,62.6262,131.52,1.8757,[0.1028],[123.3]
1,26.1889,0.2041,1.5648,3.0856,60.5415,123.3,1.8583,[0.0974],[73.98]
1,61.4555,0.1732,2.4009,1.5068,26.1889,73.98,1.8779,[0.1134],[106.86]
1,61.4555,0.1333,2.1948,1.99,35.3044,312.36,1.8542,[0.1232],[106.86]
1,11.7294,0.1729,0.8625,2.315,61.4555,106.86,1.8531,[0.05],[106.86]
1,60.5415,0.1129,2.3308,1.1077,16.2015,41.1,1.8938,[0.0407],[123.3]
1,60.5415,0.2962,2.4701,1.6512,26.1889,73.98,1.8133,[0.2004],[123.3]
1,35.3044,0.1828,2.0786,2.3274,57.8413,106.86,1.7173,[0.0388],[312.36]
1,61.4555,0.1088,2.2799,1.0529,16.2015,41.1,1.9498,[0.0316],[106.86]
1,16.2015,0.2682,0.8492,2.3729,57.8413,106.86,1.5937,[0.0284],[41.1]
1,35.3044,0.158,1.5144,1.6212,35.3044,312.36,1.8092,[0.0727],[312.36]
1,57.8413,0.1906,2.3277,2.0961,35.3044,312.36,1.7729,[0.1426],[106.86]
1,6.8019,0.2762,0.5649,1.516,35.3044,312.36,1.7937,[0.127],[82.2]
1,35.3044,0.1341,1.3968,0.7019,6.8019,82.2,2.0412,[0.0384],[312.36]
1,61.4555,0.1729,2.1943,1.9858,35.3044,312.36,1.9104,[0.0581],[106.86]
1,11.7294,0.24,0.6916,0.9121,16.2015,41.1,1.8586,[0.1707],[106.86]
1,16.2015,0.255,1.0493,2.5363,60.5415,123.3,1.7852,[0.1987],[41.1]
1,6.8019,0.1915,0.6236,1.5136,35.3044,312.36,1.8847,[0.018],[82.2]
1,35.3044,0.1105,2.0182,2.2829,57.8413,106.86,1.6552,[0.0162],[312.36]
1,62.6262,0.2927,2.2435,2.0741,35.3044,312.36,1.5299,[0.1733],[131.52]
1,35.3044,0.109,1.8563,2.3422,61.4555,106.86,1.7932,[0.11],[312.36]
1,11.7294,0.2205,1.087,2.5043,61.4555,106.86,1.6434,[0.197],[106.86]
1,60.5415,0.2086,2.8539,2.8486,62.6262,131.52,1.7177,[0.0804],[123.3]
1,6.8019,0.2986,0.5122,0.8908,16.2015,41.1,1.9169,[0.1354],[82.2]
1,16.2015,0.2576,0.8376,1.024,16.2015,41.1,1.848,[0.1653],[41.1]
1,62.6262,0.1327,2.1703,0.8268,6.8019,82.2,2.0438,[0.1949],[131.52]
1,16.2015,0.2393,0.8479,0.7339,6.8019,82.2,1.8963,[0.0756],[41.1]
1,6.8019,0.1825,0.6499,2.2426,57.8413,106.86,1.6147,[0.1716],[82.2]
1,16.2015,0.1525,0.8479,1.0333,16.2015,41.1,1.7708,[0.0222],[41.1]
1,61.4555,0.1652,2.2753,1.0805,11.7294,106.86,1.7135,[0.1256],[106.86]
1,26.1889,0.1891,1.1759,1.8017,35.3044,312.36,1.8247,[0.1832],[73.98]
1,16.2015,0.2161,0.8878,2.4404,60.5415,123.3,1.6034,[0.0933],[41.1]
1,11.7294,0.2854,0.6781,1.4791,35.3044,312.36,1.6625,[0.029],[106.86]
1,60.5415,0.2908,2.0784,0.9684,11.7294,106.86,1.9256,[0.0936],[123.3]
1,26.1889,0.2751,1.2859,1.9326,35.3044,312.36,1.6646,[0.1568],[73.98]
1,16.2015,0.2924,0.9104,1.5247,26.1889,73.98,1.7563,[0.1597],[41.1]
1,60.5415,0.2459,2.512,2.7464,61.4555,106.86,1.673,[0.1241],[123.3]
1,62.6262,0.1964,2.7988,2.9841,62.6262,131.52,1.6908,[0.0747],[131.52]
1,62.6262,0.2056,2.3131,2.0845,35.3044,312.36,1.6052,[0.1866],[131.52]
1,6.8019,0.1487,0.5852,1.5077,35.3044,312.36,1.8257,[0.1362],[82.2]
1,62.6262,0.3417,2.6795,2.8825,62.6262,131.52,1.7833,[0.0429],[131.52]
1,60.5415,0.1826,2.3829,1.1779,16.2015,41.1,1.6223,[0.1593],[123.3]
1,61.4555,0.2617,2.506,2.8551,61.4555,106.86,1.5911,[0.1521],[106.86]
1,11.7294,0.2592,0.7671,1.2682,26.1889,73.98,1.8605,[0.1207],[106.86]
1,35.3044,0.1258,1.4988,0.8004,6.8019,82.2,1.957,[0.196],[312.36]
1,61.4555,0.2026,2.2803,0.8807,6.8019,82.2,2.011,[0.0791],[106.86]
1,57.8413,0.243,2.0621,0.7959,6.8019,82.2,1.778,[0.1135],[106.86]
1,60.5415,0.1478,2.7695,2.7647,60.5415,123.3,1.6209,[0.1516],[123.3]
1,6.8019,0.2424,0.6976,1.0377,16.2015,41.1,1.7916,[0.18],[82.2]
1,6.8019,0.199,0.6067,2.2403,57.8413,106.86,1.7123,[0.1781],[82.2]
1,57.8413,0.1398,2.5108,1.6138,26.1889,73.98,1.4927,[0.1514],[106.86]
1,16.2015,0.2147,1.0183,2.4168,61.4555,106.86,1.5335,[0.0138],[41.1]
1,11.7294,0.1849,0.8809,2.3014,61.4555,106.86,1.7063,[0.1719],[106.86]
1,11.7294,0.1257,0.787,2.2978,60.5415,123.3,1.5469,[0.177],[106.86]
1,35.3044,0.2268,1.4971,0.8208,6.8019,82.2,1.9729,[0.1051],[312.36]
1,60.5415,0.2414,2.5656,2.8939,62.6262,131.52,1.6614,[0.0821],[123.3]
1,61.4555,0.1449,2.1188,0.795,6.8019,82.2,1.9485,[0.1143],[106.86]
1,35.3044,0.149,1.9004,2.3009,57.8413,106.86,1.7719,[0.1994],[312.36]
1,6.8019,0.2768,0.7012,2.3398,57.8413,106.86,1.8218,[0.0311],[82.2]
1,16.2015,0.1251,0.9356,2.4075,60.5415,123.3,1.6719,[0.1639],[41.1]
1,26.1889,0.1989,1.2876,1.0375,16.2015,41.1,1.7566,[0.1546],[73.98]
1,26.1889,0.1219,1.1406,0.8233,6.8019,82.2,1.9766,[0.0988],[73.98]
1,57.8413,0.2652,2.2221,2.3796,35.3044,312.36,1.6782,[0.0691],[106.86]
1,35.3044,0.2611,1.7164,2.4791,62.6262,131.52,1.7285,[0.1808],[312.36]
1,6.8019,0.138,0.7613,0.82,6.8019,82.2,1.9124,[0.1461],[82.2]
1,6.8019,0.1628,0.5739,1.504,35.3044,312.36,1.8485,[0.0247],[82.2]
1,60.5415,0.1227,2.5749,2.7516,57.8413,106.86,1.6942,[0.126],[123.3]
1,61.4555,0.2999,2.7773,2.9838,57.8413,106.86,1.6314,[0.0906],[106.86]
1,35.3044,0.1099,1.5468,0.9017,11.7294,106.86,1.9594,[0.1103],[312.36]
1,6.8019,0.1549,0.6248,0.7103,6.8019,82.2,1.7804,[0.1049],[82.2]
1,6.8019,0.1998,0.6543,1.0219,16.2015,41.1,1.7781,[0.1316],[82.2]
1,26.1889,0.2201,1.1406,0.7991,6.8019,82.2,1.8834,[0.1135],[73.98]
1,57.8413,0.1466,2.0576,0.7868,6.8019,82.2,1.9028,[0.1207],[106.86]
1,6.8019,0.1378,0.5745,0.7159,6.8019,82.2,1.8374,[0.0912],[82.2]
1,57.8413,0.1176,2.7069,2.8566,57.8413,106.86,1.6032,[0.0636],[106.86]
1,61.4555,0.1903,2.2014,2.0936,35.3044,312.36,1.617,[0.0584],[106.86]
1,11.7294,0.1959,0.9089,2.2959,61.4555,106.86,1.5746,[0.0639],[106.86]
1,6.8019,0.2088,0.6984,0.7594,6.8019,82.2,2.0008,[0.1356],[82.2]
1,11.7294,0.1972,0.8128,0.7851,6.8019,82.2,1.8854,[0.0191],[106.86]
1,62.6262,0.1097,2.3873,1.0787,16.2015,41.1,1.9048,[0.0456],[131.52]
1,11.7294,0.2881,0.7724,1.2815,26.1889,73.98,1.7983,[0.1021],[106.86]
1,11.7294,0.2845,0.6932,0.8619,11.7294,106.86,1.8467,[0.0863],[106.86]
1,16.2015,0.196,0.8914,1.6413,35.3044,312.36,1.5467,[0.1692],[41.1]
1,6.8019,0.1285,0.5766,0.9224,16.2015,41.1,1.6958,[0.1277],[82.2]
1,62.6262,0.2061,2.4273,2.045,35.3044,312.36,1.7264,[0.1023],[131.52]
1,57.8413,0.1103,2.4999,2.7881,62.6262,131.52,1.6402,[0.0426],[106.86]
1,16.2015,0.3012,0.7448,1.67,35.3044,312.36,1.7689,[0.112],[41.1]
1,60.5415,0.1685,2.1397,1.0415,11.7294,106.86,1.9661,[0.133],[123.3]
1,61.4555,0.2511,2.4479,1.612,26.1889,73.98,1.7118,[0.1751],[106.86]
1,6.8019,0.1294,0.6237,0.6843,6.8019,82.2,1.8343,[0.1005],[82.2]
1,16.2015,0.1697,0.9622,2.3203,57.8413,106.86,1.6886,[0.1347],[41.1]
1,57.8413,0.1379,2.3727,1.0964,16.2015,41.1,1.8135,[0.1235],[106.86]
1,11.7294,0.2493,0.8206,1.0715,16.2015,41.1,1.7552,[0.0744],[106.86]
1,62.6262,0.1229,2.2521,1.0135,11.7294,106.86,1.8642,[0.0846],[131.52]
1,62.6262,0.2329,2.662,1.7331,26.1889,73.98,1.7549,[0.1079],[131.52]
1,26.1889,0.1853,1.4398,2.6581,61.4555,106.86,1.7193,[0.055],[73.98]
1,6.8019,0.1671,0.6312,2.3774,61.4555,106.86,1.5657,[0.0485],[82.2]
1,57.8413,0.2786,2.0895,1.0324,11.7294,106.86,2.0549,[0.0608],[106.86]
1,11.7294,0.1305,0.9749,2.465,60.5415,123.3,1.6181,[0.013],[106.86]
1,62.6262,0.1346,2.6343,1.5082,26.1889,73.98,1.8676,[0.0267],[131.52]
1,11.7294,0.2289,0.9681,2.343,60.5415,123.3,1.7078,[0.0493],[106.86]
1,26.1889,0.1533,1.3964,2.5561,61.4555,106.86,1.75,[0.0308],[73.98]
1,26.1889,0.1749,1.4357,2.4364,57.8413,106.86,1.6031,[0.1865],[73.98]
1,57.8413,0.2323,2.6717,3.0117,60.5415,123.3,1.7825,[0.1859],[106.86]
1,6.8019,0.286,0.759,1.5291,26.1889,73.98,1.7976,[0.1388],[82.2]
1,35.3044,0.213,1.7635,1.3295,26.1889,73.98,1.9,[0.1219],[312.36]
1,61.4555,0.2824,2.2566,1.1558,11.7294,106.86,1.9959,[0.0645],[106.86]
