Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Task start times,Task operations (FLOPs)
9,345.5141,1.5226,69.4751,7.3377,57.8413,106.86,1.5234,"[0.0319, 0.1639, 0.1817, 0.286, 0.4615, 0.6312, 0.8231, 0.9898, 1.1868]","[312.36, 312.36, 106.86, 312.36, 41.1, 123.3, 131.52, 73.98, 41.1]"
9,420.7812,1.4549,84.2656,10.3176,61.4555,106.86,1.4992,"[0.0838, 0.2145, 0.4151, 0.5416, 0.7033, 0.7481, 0.9037, 0.9866, 1.1956]","[106.86, 131.52, 131.52, 106.86, 123.3, 123.3, 312.36, 106.86, 106.86]"
9,364.9282,1.51,63.6372,8.9405,62.6262,131.52,1.4296,"[0.0538, 0.0683, 0.1894, 0.4702, 0.6346, 0.8209, 0.8747, 1.0093, 1.1741]","[106.86, 106.86, 41.1, 41.1, 73.98, 123.3, 123.3, 106.86, 106.86]"
9,337.5199,1.3516,63.0369,5.7371,11.7294,106.86,1.5327,"[0.1678, 0.3065, 0.4489, 0.58, 0.7694, 0.805, 0.9691, 1.1269, 1.2006]","[106.86, 312.36, 106.86, 41.1, 123.3, 106.86, 82.2, 73.98, 106.86]"
9,486.1375,1.5437,88.1506,6.4373,16.2015,41.1,1.475,"[0.022, 0.2106, 0.382, 0.5792, 0.7306, 0.909, 0.9526, 1.1475, 1.3222]","[131.52, 106.86, 106.86, 123.3, 312.36, 131.52, 131.52, 123.3, 73.98]"
9,373.9572,1.5867,68.057,8.327,35.3044,312.36,1.539,"[0.1883, 0.3887, 0.5208, 0.5395, 0.7517, 0.886, 0.9772, 1.2164, 1.3812]","[106.86, 82.2, 106.86, 131.52, 106.86, 41.1, 106.86, 312.36, 123.3]"
9,291.3519,1.3554,62.5115,9.016,62.6262,131.52,1.476,"[0.055, 0.1874, 0.3115, 0.5031, 0.6485, 0.6834, 0.8014, 1.0131, 1.0633]","[73.98, 82.2, 106.86, 106.86, 312.36, 123.3, 123.3, 41.1, 41.1]"
9,262.5467,1.4725,55.3362,8.0241,60.5415,123.3,1.6343,"[0.1987, 0.3804, 0.5724, 0.7284, 0.745, 0.9152, 1.2394, 1.2509, 1.4582]","[131.52, 106.86, 41.1, 73.98, 82.2, 106.86, 131.52, 82.2, 106.86]"
9,371.064,1.7361,61.318,8.045,35.3044,312.36,1.4492,"[0.1476, 0.3457, 0.5449, 0.679, 0.8442, 1.0323, 1.2057, 1.394, 1.4428]","[73.98, 41.1, 131.52, 312.36, 131.52, 312.36, 123.3, 106.86, 123.3]"
9,377.3641,1.4224,72.5698,9.455,60.5415,123.3,1.4579,"[0.1873, 0.3202, 0.4276, 0.5867, 0.755, 0.7995, 0.9842, 1.1507, 1.3705]","[106.86, 131.52, 41.1, 106.86, 73.98, 312.36, 312.36, 41.1, 131.52]"
9,213.1794,1.7735,42.9121,6.2485,35.3044,312.36,1.5492,"[0.1026, 0.2682, 0.3943, 0.5201, 0.707, 0.8848, 1.0936, 1.2647, 1.4894]","[41.1, 106.86, 106.86, 106.86, 82.2, 82.2, 123.3, 73.98, 106.86]"
9,424.339,1.388,62.5752,5.2872,16.2015,41.1,1.4552,"[0.1424, 0.2732, 0.4109, 0.5831, 0.7285, 0.8984, 1.0874, 1.1165, 1.4444]","[73.98, 106.86, 73.98, 106.86, 131.52, 106.86, 106.86, 131.52, 106.86]"
9,318.6646,1.6743,53.5268,5.922,26.1889,73.98,1.5035,"[0.0736, 0.238, 0.3858, 0.5622, 0.7216, 0.8983, 1.0808, 1.3348, 1.5096]","[73.98, 312.36, 106.86, 82.2, 123.3, 82.2, 123.3, 106.86, 82.2]"
9,337.5199,1.3001,69.2184,9.6595,60.5415,123.3,1.5664,"[0.0496, 0.178, 0.2858, 0.4121, 0.5782, 0.7365, 0.967, 1.0307, 1.216]","[82.2, 106.86, 106.86, 312.36, 41.1, 106.86, 73.98, 123.3, 106.86]"
9,348.403,1.2684,70.3463,9.5928,35.3044,312.36,1.3453,"[0.2005, 0.3332, 0.3516, 0.4663, 0.6054, 0.7867, 0.9325, 1.1007, 1.1436]","[131.52, 106.86, 312.36, 73.98, 123.3, 106.86, 106.86, 41.1, 131.52]"
9,384.5275,1.6962,75.914,10.2121,61.4555,106.86,1.5112,"[0.0285, 0.1672, 0.3633, 0.4933, 0.665, 0.8764, 1.0739, 1.1545, 1.3019]","[131.52, 123.3, 41.1, 131.52, 312.36, 41.1, 106.86, 106.86, 106.86]"
9,364.8978,1.4399,69.0707,5.8041,6.8019,82.2,1.7317,"[0.0775, 0.2143, 0.3695, 0.5034, 0.6735, 0.8706, 0.9134, 1.0622, 1.1213]","[106.86, 82.2, 73.98, 131.52, 106.86, 106.86, 106.86, 106.86, 106.86]"
9,323.519,1.5675,66.0921,6.9042,26.1889,73.98,1.558,"[0.1045, 0.2378, 0.3461, 0.4648, 0.6319, 0.8096, 0.9892, 1.233, 1.4271]","[312.36, 106.86, 106.86, 106.86, 82.2, 106.86, 41.1, 82.2, 41.1]"
9,278.8058,1.6086,56.3909,8.5571,61.4555,106.86,1.5897,"[0.1434, 0.2932, 0.4689, 0.4882, 0.6454, 0.8259, 1.17, 1.3089, 1.4919]","[41.1, 41.1, 123.3, 131.52, 73.98, 41.1, 106.86, 82.2, 41.1]"
9,374.8291,1.6637,68.8415,8.8175,61.4555,106.86,1.3969,"[0.1566, 0.2927, 0.4516, 0.5947, 0.7449, 0.8098, 1.125, 1.3416, 1.5674]","[131.52, 73.98, 106.86, 106.86, 82.2, 106.86, 123.3, 73.98, 106.86]"
9,247.9546,1.0696,63.916,8.5549,57.8413,106.86,1.515,"[0.1201, 0.2518, 0.3605, 0.5217, 0.7039, 0.7374, 0.8809, 0.9152, 0.9297]","[106.86, 82.2, 312.36, 312.36, 131.52, 41.1, 82.2, 106.86, 106.86]"
9,243.4538,1.4407,50.3094,6.091,26.1889,73.98,1.5745,"[0.0941, 0.228, 0.3381, 0.4557, 0.4878, 0.6325, 0.9924, 1.0009, 1.28]","[106.86, 41.1, 106.86, 106.86, 82.2, 106.86, 41.1, 73.98, 312.36]"
9,277.0162,1.4474,56.5262,5.3502,16.2015,41.1,1.4531,"[0.1995, 0.3346, 0.5192, 0.6773, 0.86, 0.8756, 0.8962, 1.181, 1.5982]","[106.86, 106.86, 41.1, 106.86, 312.36, 82.2, 73.98, 73.98, 312.36]"
9,293.1525,1.4189,60.2905,8.7838,62.6262,131.52,1.5376,"[0.0897, 0.2792, 0.4739, 0.6615, 0.7946, 0.9433, 1.1158, 1.316, 1.3269]","[312.36, 82.2, 106.86, 312.36, 82.2, 123.3, 131.52, 106.86, 41.1]"
9,255.0028,1.4825,54.3305,5.5084,16.2015,41.1,1.5073,"[0.1223, 0.2568, 0.3704, 0.4908, 0.6511, 0.8225, 1.0101, 1.0237, 1.586]","[41.1, 106.86, 41.1, 106.86, 82.2, 106.86, 106.86, 82.2, 131.52]"
9,346.3183,1.2606,67.7634,6.8585,26.1889,73.98,1.7183,"[0.0725, 0.2052, 0.324, 0.5024, 0.6797, 0.6953, 0.8762, 1.0661, 1.223]","[73.98, 312.36, 123.3, 106.86, 106.86, 123.3, 131.52, 41.1, 106.86]"
9,392.743,1.2746,78.343,9.2944,57.8413,106.86,1.377,"[0.0822, 0.216, 0.3483, 0.5007, 0.6549, 0.8415, 1.0365, 1.0994, 1.2432]","[123.3, 73.98, 131.52, 106.86, 312.36, 106.86, 106.86, 131.52, 123.3]"
9,353.7296,1.7319,67.4801,7.6292,62.6262,131.52,1.5986,"[0.144, 0.2778, 0.4609, 0.4787, 0.6205, 0.8218, 1.0133, 1.2164, 1.4462]","[123.3, 131.52, 106.86, 312.36, 312.36, 123.3, 73.98, 73.98, 312.36]"
9,273.8069,1.7361,51.2139,7.724,62.6262,131.52,1.5053,"[0.0386, 0.1731, 0.3228, 0.4917, 0.6479, 0.6844, 0.8453, 1.2613, 1.5232]","[106.86, 82.2, 106.86, 106.86, 82.2, 73.98, 106.86, 106.86, 73.98]"
9,256.3159,1.6012,52.1032,4.8571,6.8019,82.2,1.5213,"[0.1939, 0.3369, 0.4511, 0.6131, 0.6467, 0.8391, 0.8747, 1.1872, 1.4373]","[73.98, 312.36, 82.2, 82.2, 82.2, 106.86, 106.86, 41.1, 312.36]"
9,352.591,1.3575,61.7237,4.6296,11.7294,106.86,1.3633,"[0.0676, 0.199, 0.3307, 0.4783, 0.641, 0.6762, 0.851, 1.004, 1.2116]","[106.86, 82.2, 131.52, 312.36, 123.3, 131.52, 312.36, 106.86, 41.1]"
9,324.7531,1.792,50.6867,7.3479,57.8413,106.86,1.4708,"[0.1051, 0.2474, 0.4366, 0.5941, 0.9322, 1.0938, 1.257, 1.4423, 1.646]","[131.52, 41.1, 73.98, 82.2, 73.98, 131.52, 73.98, 312.36, 131.52]"
9,284.2357,1.3656,55.205,7.4847,61.4555,106.86,1.5229,"[0.1389, 0.3272, 0.4562, 0.6219, 0.6406, 0.9289, 1.0884, 1.1393, 1.1954]","[82.2, 106.86, 73.98, 106.86, 106.86, 106.86, 106.86, 106.86, 312.36]"
9,408.8329,1.5844,61.3378,8.3689,60.5415,123.3,1.5669,"[0.1002, 0.231, 0.3397, 0.5383, 0.7333, 0.868, 1.0601, 1.2447, 1.447]","[106.86, 123.3, 106.86, 312.36, 131.52, 106.86, 73.98, 106.86, 312.36]"
9,304.1954,1.6807,54.5587,4.9691,6.8019,82.2,1.5295,"[0.0768, 0.2374, 0.4201, 0.5898, 0.7355, 0.9132, 1.1121, 1.3198, 1.5245]","[106.86, 73.98, 82.2, 131.52, 73.98, 41.1, 312.36, 131.52, 82.2]"
9,308.967,1.5336,57.3725,5.7403,16.2015,41.1,1.5386,"[0.0753, 0.248, 0.3768, 0.4911, 0.6899, 0.869, 1.0688, 1.1287, 1.3323]","[73.98, 106.86, 312.36, 41.1, 106.86, 123.3, 73.98, 123.3, 123.3]"
9,313.8157,1.1906,61.2665,6.1916,16.2015,41.1,1.6338,"[0.1558, 0.288, 0.3971, 0.5151, 0.5375, 0.6957, 1.0654, 1.0864, 1.1834]","[41.1, 41.1, 106.86, 41.1, 106.86, 41.1, 106.86, 82.2, 106.86]"
9,277.365,1.4604,59.6339,4.8657,6.8019,82.2,1.6058,"[0.1892, 0.3692, 0.4963, 0.6445, 0.7848, 0.9803, 1.1883, 1.2148, 1.2742]","[106.86, 73.98, 41.1, 82.2, 82.2, 73.98, 106.86, 106.86, 123.3]"
9,313.7663,1.4675,65.7958,4.9403,6.8019,82.2,1.4667,"[0.0585, 0.1873, 0.2967, 0.4144, 0.5861, 0.7681, 0.9507, 1.1367, 1.5009]","[312.36, 82.2, 131.52, 106.86, 131.52, 106.86, 73.98, 312.36, 106.86]"
9,427.6968,1.5173,69.3814,5.8354,11.7294,106.86,1.5021,"[0.0203, 0.1543, 0.2709, 0.4447, 0.6401, 0.7833, 0.9672, 1.1509, 1.1952]","[106.86, 312.36, 106.86, 123.3, 106.86, 131.52, 106.86, 123.3, 41.1]"
9,293.892,1.3301,61.4577,7.6015,57.8413,106.86,1.5067,"[0.1636, 0.1796, 0.2991, 0.455, 0.6207, 0.7822, 0.974, 1.2038, 1.3572]","[131.52, 106.86, 106.86, 106.86, 106.86, 41.1, 123.3, 312.36, 73.98]"
9,378.9524,1.4912,75.8861,9.9234,35.3044,312.36,1.4458,"[0.1985, 0.3279, 0.4926, 0.637, 0.8146, 1.002, 1.1866, 1.2523, 1.4569]","[312.36, 312.36, 41.1, 131.52, 106.86, 106.86, 73.98, 73.98, 106.86]"
9,257.6209,1.5926,50.915,6.9413,57.8413,106.86,1.5939,"[0.0813, 0.2327, 0.3546, 0.4817, 0.6345, 0.7803, 0.9924, 1.2423, 1.4969]","[312.36, 312.36, 41.1, 41.1, 106.86, 106.86, 123.3, 312.36, 312.36]"
9,282.3749,1.366,60.5518,8.0369,57.8413,106.86,1.4698,"[0.1134, 0.248, 0.3564, 0.5585, 0.7253, 0.8692, 1.051, 1.1134, 1.2737]","[131.52, 106.86, 312.36, 73.98, 82.2, 82.2, 312.36, 312.36, 41.1]"
9,208.5,1.3479,51.3149,5.5036,16.2015,41.1,1.5159,"[0.1213, 0.2542, 0.3625, 0.4821, 0.654, 0.7055, 1.0109, 1.1971, 1.2327]","[106.86, 73.98, 41.1, 106.86, 312.36, 82.2, 106.86, 73.98, 131.52]"
9,351.5629,1.2773,63.3949,8.7765,62.6262,131.52,1.4989,"[0.0925, 0.2393, 0.3522, 0.4793, 0.6436, 0.6991, 0.85, 0.8828, 1.0847]","[106.86, 312.36, 106.86, 106.86, 123.3, 41.1, 106.86, 312.36, 106.86]"
9,320.1108,1.6192,61.6739,8.8824,60.5415,123.3,1.5018,"[0.019, 0.1703, 0.2859, 0.6131, 0.6141, 0.8068, 0.9853, 1.1783, 1.3533]","[131.52, 106.86, 106.86, 312.36, 41.1, 73.98, 73.98, 73.98, 106.86]"
9,346.5607,1.509,68.8498,8.5848,60.5415,123.3,1.4477,"[0.087, 0.2593, 0.3815, 0.5453, 0.7156, 0.7683, 0.9071, 1.1664, 1.3451]","[312.36, 106.86, 131.52, 73.98, 106.86, 41.1, 131.52, 41.1, 106.86]"
9,484.2504,1.4455,85.3079,10.462,35.3044,312.36,1.3917,"[0.0378, 0.1719, 0.3624, 0.4932, 0.6381, 0.7996, 0.8382, 0.9942, 1.2485]","[106.86, 106.86, 131.52, 73.98, 123.3, 73.98, 131.52, 123.3, 131.52]"
9,287.4767,1.5446,52.4141,7.6132,35.3044,312.36,1.456,"[0.1968, 0.3493, 0.4627, 0.6074, 0.6257, 0.7807, 0.993, 1.2117, 1.4461]","[123.3, 131.52, 41.1, 123.3, 73.98, 106.86, 73.98, 106.86, 106.86]"
9,519.6179,1.2098,92.5233,6.1184,16.2015,41.1,1.3926,"[0.1373, 0.3187, 0.4466, 0.5751, 0.599, 0.6232, 0.7479, 0.9506, 0.9858]","[312.36, 106.86, 131.52, 106.86, 106.86, 131.52, 131.52, 106.86, 106.86]"
9,415.9631,1.6186,78.2246,10.0098,62.6262,131.52,1.4694,"[0.1426, 0.2772, 0.3886, 0.5703, 0.594, 0.8673, 1.0537, 1.2597, 1.3934]","[73.98, 106.86, 312.36, 123.3, 123.3, 131.52, 73.98, 123.3, 73.98]"
9,379.7987,1.408,60.2147,6.8778,26.1889,73.98,1.6887,"[0.1456, 0.2816, 0.453, 0.6515, 0.7822, 0.8003, 0.9914, 1.3476, 1.5225]","[41.1, 131.52, 106.86, 106.86, 106.86, 106.86, 106.86, 106.86, 312.36]"
9,343.4755,1.2878,71.0113,9.8983,62.6262,131.52,1.3618,"[0.1693, 0.3033, 0.4113, 0.5662, 0.7111, 0.8721, 1.0764, 1.2607, 1.2692]","[106.86, 123.3, 73.98, 41.1, 106.86, 82.2, 131.52, 312.36, 131.52]"
9,334.3279,1.4488,64.3356,7.7587,57.8413,106.86,1.4884,"[0.191, 0.3505, 0.3665, 0.4846, 0.5258, 0.7127, 1.0283, 1.2556, 1.4527]","[106.86, 106.86, 73.98, 73.98, 73.98, 123.3, 312.36, 123.3, 73.98]"
9,227.4316,1.5327,41.3461,5.9163,35.3044,312.36,1.4891,"[0.0695, 0.2023, 0.3113, 0.4728, 0.6417, 0.8141, 0.978, 1.1735, 1.4106]","[312.36, 73.98, 41.1, 73.98, 131.52, 106.86, 41.1, 82.2, 73.98]"
9,372.7405,1.6375,67.3694,9.1261,62.6262,131.52,1.4204,"[0.0614, 0.2054, 0.3177, 0.4961, 0.6652, 0.8634, 1.0771, 1.295, 1.4774]","[131.52, 82.2, 106.86, 312.36, 106.86, 106.86, 131.52, 131.52, 106.86]"
