Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Task start times,Task operations (FLOPs)
7,300.057,1.2403,49.0774,8.1674,57.8413,106.86,1.3787,"[0.1571, 0.3573, 0.4788, 0.6098, 0.771, 0.8307, 1.0182]","[106.86, 312.36, 106.86, 123.3, 106.86, 106.86, 106.86]"
7,359.7144,1.0287,57.6575,9.2839,62.6262,131.52,1.5635,"[0.1029, 0.2468, 0.3501, 0.4897, 0.6183, 0.7705, 0.8217]","[123.3, 312.36, 123.3, 106.86, 73.98, 106.86, 106.86]"
7,235.5484,1.0548,31.7127,4.342,26.1889,73.98,1.4259,"[0.0248, 0.1733, 0.3713, 0.4816, 0.6143, 0.7571, 0.7687]","[82.2, 106.86, 312.36, 82.2, 82.2, 106.86, 123.3]"
7,265.8185,1.1118,42.8659,7.404,57.8413,106.86,1.4782,"[0.1166, 0.2266, 0.4113, 0.5197, 0.716, 0.8631, 1.0035]","[312.36, 106.86, 73.98, 131.52, 123.3, 82.2, 131.52]"
7,248.346,1.0091,37.4184,4.6517,11.7294,106.86,1.4552,"[0.1866, 0.2969, 0.3119, 0.4237, 0.6487, 0.7999, 0.8248]","[106.86, 106.86, 106.86, 82.2, 41.1, 131.52, 312.36]"
7,195.8188,1.0704,33.9482,5.9126,57.8413,106.86,1.5143,"[0.0571, 0.1935, 0.3317, 0.4376, 0.5929, 0.7496, 0.9152]","[106.86, 131.52, 106.86, 41.1, 73.98, 123.3, 82.2]"
7,215.6644,0.9619,32.3562,4.8509,26.1889,73.98,1.4771,"[0.1084, 0.2143, 0.3061, 0.4336, 0.6159, 0.7745, 0.899]","[106.86, 41.1, 73.98, 73.98, 41.1, 82.2, 131.52]"
7,253.69,1.193,40.6495,7.3369,35.3044,312.36,1.6696,"[0.1371, 0.2418, 0.335, 0.5172, 0.6546, 0.8278, 1.0301]","[106.86, 106.86, 82.2, 41.1, 131.52, 73.98, 73.98]"
7,239.4467,1.0548,32.7712,6.3124,35.3044,312.36,1.5396,"[0.0275, 0.137, 0.2314, 0.4125, 0.56, 0.6989, 0.8434]","[82.2, 123.3, 73.98, 82.2, 106.86, 106.86, 41.1]"
7,278.378,1.0199,45.7506,7.5956,35.3044,312.36,1.4764,"[0.1353, 0.326, 0.4992, 0.5186, 0.6105, 0.6406, 0.9306]","[106.86, 41.1, 123.3, 106.86, 106.86, 312.36, 312.36]"
7,269.8363,1.0546,39.9265,3.4051,6.8019,82.2,1.42,"[0.0176, 0.1285, 0.2234, 0.2351, 0.3889, 0.6871, 0.858]","[106.86, 41.1, 312.36, 312.36, 82.2, 123.3, 106.86]"
7,214.4663,1.1809,37.001,7.1866,61.4555,106.86,1.4995,"[0.1732, 0.3122, 0.4175, 0.5956, 0.733, 0.8988, 1.0526]","[82.2, 131.52, 123.3, 82.2, 73.98, 41.1, 312.36]"
7,173.5569,1.1828,31.3843,6.1678,61.4555,106.86,1.5053,"[0.0421, 0.2371, 0.3903, 0.5102, 0.6462, 0.8486, 1.0405]","[73.98, 312.36, 106.86, 82.2, 73.98, 82.2, 123.3]"
7,292.5708,0.9844,34.8774,6.55,35.3044,312.36,1.4418,"[0.1323, 0.2751, 0.4411, 0.6304, 0.6447, 0.7564, 0.9437]","[106.86, 106.86, 106.86, 73.98, 131.52, 82.2, 41.1]"
7,191.8053,1.1024,29.2468,3.868,16.2015,41.1,1.5331,"[0.0198, 0.1895, 0.2938, 0.4549, 0.6167, 0.8187, 0.9768]","[106.86, 73.98, 41.1, 131.52, 82.2, 82.2, 106.86]"
7,242.8447,1.0711,35.2216,4.2271,11.7294,106.86,1.4282,"[0.1241, 0.2324, 0.3349, 0.4574, 0.5757, 0.7691, 0.942]","[82.2, 106.86, 106.86, 131.52, 73.98, 41.1, 106.86]"
7,346.0263,0.9908,49.4113,4.1878,6.8019,82.2,1.597,"[0.1282, 0.2711, 0.3774, 0.5651, 0.7647, 0.9029, 1.0789]","[106.86, 82.2, 123.3, 106.86, 106.86, 131.52, 312.36]"
7,270.1204,1.1735,33.9369,4.0699,26.1889,73.98,1.3632,"[0.0224, 0.2045, 0.3636, 0.541, 0.6606, 0.8042, 0.9714]","[41.1, 73.98, 106.86, 41.1, 312.36, 123.3, 106.86]"
7,214.4937,1.0284,31.2144,4.7136,26.1889,73.98,1.5479,"[0.1195, 0.2877, 0.4043, 0.5059, 0.6436, 0.8125, 0.8822]","[41.1, 73.98, 41.1, 82.2, 73.98, 106.86, 106.86]"
7,288.498,1.0327,36.5715,7.0248,60.5415,123.3,1.5288,"[0.081, 0.19, 0.2851, 0.4615, 0.5882, 0.7074, 0.8895]","[73.98, 106.86, 106.86, 123.3, 106.86, 131.52, 106.86]"
7,231.4659,1.1635,34.3098,6.2302,60.5415,123.3,1.4674,"[0.0603, 0.2482, 0.374, 0.4942, 0.6519, 0.8302, 0.8934]","[131.52, 73.98, 312.36, 73.98, 82.2, 131.52, 106.86]"
7,239.6948,0.8801,37.6277,6.6814,57.8413,106.86,1.5169,"[0.1043, 0.2419, 0.3563, 0.4742, 0.6558, 0.8025, 0.86]","[106.86, 73.98, 41.1, 312.36, 106.86, 131.52, 73.98]"
7,288.6725,1.3101,44.4239,7.7436,35.3044,312.36,1.5243,"[0.0481, 0.2109, 0.509, 0.6273, 0.6649, 0.7848, 1.0896]","[106.86, 131.52, 106.86, 82.2, 82.2, 106.86, 312.36]"
7,358.1261,1.0099,54.0325,9.3677,60.5415,123.3,1.4807,"[0.1204, 0.2316, 0.3776, 0.5645, 0.6776, 0.8225, 0.8597]","[312.36, 106.86, 123.3, 123.3, 131.52, 41.1, 106.86]"
7,184.2021,1.2267,30.7925,5.873,35.3044,312.36,1.5084,"[0.1487, 0.2904, 0.4441, 0.5532, 0.6964, 0.8327, 1.0262]","[123.3, 106.86, 123.3, 41.1, 106.86, 106.86, 106.86]"
7,310.7597,1.1429,41.0634,7.0116,61.4555,106.86,1.4593,"[0.1773, 0.3175, 0.4215, 0.5242, 0.6559, 0.8248, 1.0195]","[73.98, 82.2, 131.52, 312.36, 123.3, 106.86, 106.86]"
7,281.6334,1.0603,38.093,5.3001,61.4555,106.86,1.4021,"[0.0783, 0.1927, 0.3432, 0.4527, 0.5903, 0.7595, 0.9394]","[312.36, 312.36, 106.86, 41.1, 131.52, 131.52, 106.86]"
7,216.1198,1.1243,36.2808,6.2509,61.4555,106.86,1.578,"[0.137, 0.2448, 0.3349, 0.4705, 0.6699, 0.8491, 1.0208]","[106.86, 106.86, 73.98, 73.98, 131.52, 41.1, 106.86]"
7,170.2689,0.9295,30.2403,5.7596,35.3044,312.36,1.5002,"[0.1394, 0.3062, 0.4268, 0.4447, 0.6898, 0.7326, 0.8404]","[106.86, 82.2, 106.86, 73.98, 312.36, 41.1, 41.1]"
7,323.4518,0.9902,47.7091,5.8803,26.1889,73.98,1.5516,"[0.1778, 0.2918, 0.3844, 0.5309, 0.6801, 0.8345, 1.0012]","[106.86, 106.86, 106.86, 123.3, 106.86, 106.86, 41.1]"
7,335.3813,1.0226,48.1099,3.7027,6.8019,82.2,1.5511,"[0.165, 0.2806, 0.4207, 0.54, 0.674, 0.8562, 1.0049]","[131.52, 106.86, 131.52, 106.86, 106.86, 82.2, 73.98]"
7,228.7934,1.1282,35.1826,5.1991,26.1889,73.98,1.5543,"[0.1155, 0.2243, 0.3773, 0.5007, 0.6478, 0.6734, 0.946]","[131.52, 106.86, 41.1, 41.1, 73.98, 312.36, 123.3]"
7,277.3399,1.0142,40.7232,5.4378,26.1889,73.98,1.5487,"[0.0426, 0.1498, 0.2403, 0.3778, 0.5322, 0.6995, 0.7767]","[106.86, 106.86, 106.86, 106.86, 123.3, 41.1, 106.86]"
7,400.6799,1.0624,57.6109,8.6415,62.6262,131.52,1.5679,"[0.0857, 0.2354, 0.3802, 0.489, 0.659, 0.7976, 0.9576]","[312.36, 106.86, 131.52, 123.3, 106.86, 106.86, 106.86]"
7,254.9445,0.8902,31.4324,5.7321,35.3044,312.36,1.5512,"[0.1856, 0.3227, 0.4518, 0.5648, 0.7106, 0.7707, 0.8749]","[106.86, 106.86, 131.52, 41.1, 123.3, 41.1, 73.98]"
7,296.5843,0.8429,41.7296,7.8332,57.8413,106.86,1.4645,"[0.1162, 0.226, 0.3541, 0.476, 0.6032, 0.6359, 0.7866]","[131.52, 41.1, 123.3, 106.86, 106.86, 73.98, 106.86]"
7,397.52,1.3047,49.544,4.3833,11.7294,106.86,1.4009,"[0.1826, 0.3747, 0.6589, 0.7774, 0.9247, 1.0802, 1.233]","[131.52, 131.52, 123.3, 73.98, 106.86, 106.86, 131.52]"
7,263.8764,1.1013,37.5201,4.2182,16.2015,41.1,1.4036,"[0.1375, 0.2474, 0.3397, 0.5235, 0.646, 0.8361, 1.0138]","[106.86, 312.36, 123.3, 123.3, 106.86, 73.98, 106.86]"
7,200.6048,1.0448,28.0753,5.3239,35.3044,312.36,1.5631,"[0.1598, 0.2998, 0.4674, 0.5835, 0.7019, 0.8416, 1.0305]","[123.3, 106.86, 106.86, 106.86, 106.86, 312.36, 106.86]"
7,375.4328,1.2942,42.8849,3.9645,16.2015,41.1,1.4396,"[0.1125, 0.2774, 0.4354, 0.4566, 0.718, 0.8808, 1.0741]","[106.86, 82.2, 131.52, 106.86, 106.86, 131.52, 131.52]"
7,307.6098,0.9953,48.9621,5.4448,11.7294,106.86,1.5047,"[0.1349, 0.2401, 0.4263, 0.6062, 0.7864, 0.9139, 0.9432]","[312.36, 131.52, 312.36, 106.86, 73.98, 73.98, 123.3]"
7,297.755,1.1494,40.4292,6.3198,61.4555,106.86,1.4488,"[0.0831, 0.2011, 0.3254, 0.4662, 0.6572, 0.8214, 1.0354]","[131.52, 123.3, 106.86, 131.52, 41.1, 73.98, 106.86]"
7,308.3262,1.1743,42.3077,4.1233,16.2015,41.1,1.4065,"[0.1453, 0.2662, 0.4024, 0.5319, 0.6708, 0.8751, 1.0548]","[106.86, 312.36, 312.36, 123.3, 312.36, 106.86, 73.98]"
7,318.3874,1.1085,42.0972,7.1884,60.5415,123.3,1.4042,"[0.1944, 0.3222, 0.4262, 0.546, 0.6861, 0.85, 1.0351]","[131.52, 73.98, 123.3, 312.36, 106.86, 123.3, 106.86]"
7,280.9541,1.2874,39.7874,4.2644,16.2015,41.1,1.466,"[0.0604, 0.1822, 0.2911, 0.468, 0.6, 0.9368, 1.12]","[106.86, 106.86, 106.86, 123.3, 41.1, 106.86, 106.86]"
7,155.9509,1.1488,28.4367,4.2532,11.7294,106.86,1.3925,"[0.0808, 0.2481, 0.5051, 0.525, 0.6504, 0.8201, 1.0076]","[131.52, 82.2, 41.1, 106.86, 73.98, 41.1, 41.1]"
7,215.807,0.9965,40.7142,7.2553,62.6262,131.52,1.4767,"[0.1266, 0.2502, 0.3589, 0.4949, 0.6938, 0.7187, 0.8763]","[106.86, 106.86, 73.98, 41.1, 41.1, 106.86, 73.98]"
7,284.4845,1.0115,45.3758,7.9862,35.3044,312.36,1.5042,"[0.1152, 0.2674, 0.3905, 0.5914, 0.7393, 0.7908, 0.9316]","[106.86, 106.86, 106.86, 73.98, 106.86, 131.52, 82.2]"
7,286.5969,0.8491,47.6223,4.1789,6.8019,82.2,1.3753,"[0.1496, 0.2751, 0.3992, 0.5522, 0.5849, 0.7321, 0.7571]","[106.86, 41.1, 131.52, 106.86, 106.86, 41.1, 123.3]"
7,309.2579,1.2362,49.3859,8.6906,61.4555,106.86,1.4395,"[0.0956, 0.2696, 0.3977, 0.5369, 0.6959, 0.8925, 1.0772]","[41.1, 123.3, 312.36, 106.86, 41.1, 123.3, 131.52]"
7,222.0653,1.2299,37.0437,4.6612,11.7294,106.86,1.4995,"[0.1142, 0.306, 0.4278, 0.613, 0.7659, 0.9346, 1.1054]","[41.1, 41.1, 73.98, 123.3, 123.3, 73.98, 41.1]"
7,196.7328,1.1718,35.5633,6.5858,35.3044,312.36,1.4038,"[0.1685, 0.2885, 0.3891, 0.5288, 0.6738, 0.8533, 1.041]","[131.52, 106.86, 82.2, 73.98, 106.86, 41.1, 106.86]"
7,278.3863,0.9201,41.6531,7.3429,35.3044,312.36,1.4487,"[0.1277, 0.2462, 0.3583, 0.5303, 0.5447, 0.5781, 0.7127]","[82.2, 73.98, 82.2, 106.86, 106.86, 106.86, 106.86]"
7,182.54,1.2205,35.4359,6.1206,57.8413,106.86,1.5415,"[0.1228, 0.2984, 0.4225, 0.5532, 0.717, 0.8894, 1.0927]","[106.86, 41.1, 106.86, 312.36, 106.86, 123.3, 312.36]"
7,220.8669,1.0325,43.2135,5.9136,26.1889,73.98,1.3273,"[0.1711, 0.1834, 0.2979, 0.4765, 0.6441, 0.8394, 0.8878]","[106.86, 73.98, 41.1, 73.98, 73.98, 82.2, 106.86]"
7,206.9869,1.2247,39.9467,6.8593,62.6262,131.52,1.4391,"[0.113, 0.2395, 0.3472, 0.4919, 0.6513, 0.875, 0.9308]","[123.3, 312.36, 73.98, 106.86, 106.86, 73.98, 312.36]"
7,197.4492,1.2814,34.9676,4.7622,26.1889,73.98,1.4384,"[0.1728, 0.3756, 0.5171, 0.6972, 0.8604, 0.9982, 1.1559]","[106.86, 82.2, 41.1, 106.86, 312.36, 106.86, 106.86]"
7,267.4849,0.8931,44.0577,8.2188,62.6262,131.52,1.3667,"[0.1082, 0.2994, 0.3142, 0.4314, 0.4574, 0.6293, 0.6892]","[123.3, 41.1, 82.2, 82.2, 106.86, 106.86, 106.86]"
7,194.6481,1.2726,35.4523,6.7661,62.6262,131.52,1.4514,"[0.0495, 0.2232, 0.3466, 0.5412, 0.6757, 0.8737, 1.0459]","[106.86, 106.86, 106.86, 82.2, 73.98, 123.3, 41.1]"
7,239.2305,1.2063,34.5122,4.1437,16.2015,41.1,1.4385,"[0.1322, 0.2551, 0.3694, 0.5059, 0.6959, 0.8836, 1.0412]","[106.86, 82.2, 131.52, 106.86, 73.98, 41.1, 106.86]"
7,208.6162,0.9787,42.2555,7.0883,57.8413,106.86,1.4858,"[0.1472, 0.2725, 0.3783, 0.7223, 0.7516, 0.8933, 0.9766]","[73.98, 312.36, 73.98, 41.1, 82.2, 131.52, 312.36]"
7,320.1593,0.9847,45.0404,6.9846,57.8413,106.86,1.3911,"[0.1101, 0.279, 0.4056, 0.582, 0.7311, 0.7627, 0.908]","[41.1, 106.86, 312.36, 73.98, 106.86, 123.3, 131.52]"
7,382.1465,1.097,58.126,5.4892,11.7294,106.86,1.4279,"[0.0251, 0.1487, 0.3062, 0.4884, 0.6057, 0.6131, 0.793]","[123.3, 131.52, 131.52, 123.3, 106.86, 106.86, 131.52]"
7,161.6088,1.0608,33.8315,6.5918,62.6262,131.52,1.4728,"[0.1806, 0.3032, 0.4128, 0.6353, 0.7868, 0.8014, 0.982]","[73.98, 106.86, 41.1, 106.86, 73.98, 106.86, 106.86]"
7,251.6053,1.2298,41.8302,7.7355,60.5415,123.3,1.4991,"[0.0264, 0.1915, 0.3663, 0.5012, 0.6541, 0.8563, 1.031]","[106.86, 41.1, 123.3, 82.2, 73.98, 73.98, 106.86]"
7,330.5964,0.9386,49.0657,4.1586,6.8019,82.2,1.3511,"[0.1519, 0.275, 0.3981, 0.5364, 0.682, 0.701, 0.8913]","[106.86, 106.86, 131.52, 106.86, 73.98, 106.86, 82.2]"
7,284.4845,1.2116,44.5447,4.9955,11.7294,106.86,1.4041,"[0.0665, 0.1916, 0.2942, 0.415, 0.5793, 0.7585, 0.9945]","[131.52, 73.98, 106.86, 82.2, 106.86, 106.86, 106.86]"
7,252.2443,1.1267,41.2443,4.7211,16.2015,41.1,1.3679,"[0.1157, 0.2848, 0.4103, 0.5406, 0.6956, 0.8625, 0.889]","[106.86, 106.86, 41.1, 106.86, 73.98, 131.52, 41.1]"
7,157.7194,0.9876,38.3411,6.6431,62.6262,131.52,1.3936,"[0.192, 0.3151, 0.4256, 0.5962, 0.7559, 0.9498, 1.0228]","[41.1, 73.98, 82.2, 73.98, 312.36, 106.86, 312.36]"
7,328.8522,1.1007,52.3127,5.2965,16.2015,41.1,1.3702,"[0.1844, 0.3789, 0.5063, 0.6369, 0.6876, 0.8208, 1.076]","[106.86, 106.86, 123.3, 106.86, 123.3, 123.3, 41.1]"
7,377.0488,1.0044,59.2671,6.1089,26.1889,73.98,1.494,"[0.0527, 0.2051, 0.3249, 0.4649, 0.6349, 0.691, 0.867]","[123.3, 41.1, 106.86, 123.3, 106.86, 131.52, 106.86]"
7,229.1245,1.1107,39.2839,7.1188,35.3044,312.36,1.4586,"[0.0684, 0.1842, 0.356, 0.4783, 0.6342, 0.6755, 0.8237]","[106.86, 312.36, 82.2, 106.86, 106.86, 73.98, 73.98]"
7,177.033,1.2526,34.2677,6.8988,62.6262,131.52,1.3802,"[0.1076, 0.2849, 0.4487, 0.4645, 0.5855, 0.7676, 1.1024]","[106.86, 82.2, 106.86, 41.1, 106.86, 82.2, 41.1]"
7,163.5695,0.8125,34.6093,4.7894,11.7294,106.86,1.5124,"[0.0974, 0.2165, 0.3211, 0.476, 0.4942, 0.665, 0.6736]","[82.2, 123.3, 41.1, 82.2, 73.98, 106.86, 312.36]"
7,258.0206,1.1315,39.8536,4.9456,26.1889,73.98,1.2656,"[0.0812, 0.2057, 0.3906, 0.5792, 0.719, 0.8595, 1.025]","[312.36, 106.86, 82.2, 41.1, 106.86, 106.86, 73.98]"
7,317.6664,1.3677,48.5734,8.6026,57.8413,106.86,1.3854,"[0.0488, 0.2315, 0.361, 0.4945, 0.6584, 0.8887, 1.15]","[106.86, 82.2, 106.86, 123.3, 106.86, 106.86, 106.86]"
7,247.4881,0.9795,37.2332,3.3507,6.8019,82.2,1.3588,"[0.0512, 0.1734, 0.2932, 0.4675, 0.625, 0.6456, 0.8239]","[106.86, 82.2, 106.86, 312.36, 131.52, 106.86, 106.86]"
7,201.9353,1.1012,36.1592,6.9189,61.4555,106.86,1.4375,"[0.1361, 0.3317, 0.5058, 0.6333, 0.7909, 0.8429, 0.9759]","[73.98, 106.86, 73.98, 106.86, 82.2, 106.86, 106.86]"
7,288.3654,1.1064,46.9418,4.8915,11.7294,106.86,1.3553,"[0.0514, 0.1713, 0.2749, 0.4425, 0.6262, 0.7971, 0.9706]","[106.86, 312.36, 73.98, 106.86, 106.86, 312.36, 123.3]"
7,187.8783,1.2819,33.3359,6.4724,35.3044,312.36,1.5594,"[0.1628, 0.3638, 0.3805, 0.5171, 0.6798, 0.8899, 1.0326]","[82.2, 73.98, 106.86, 82.2, 106.86, 41.1, 41.1]"
7,239.7034,0.8672,39.6663,4.4809,6.8019,82.2,1.535,"[0.1295, 0.2866, 0.4157, 0.5386, 0.6834, 0.8402, 0.8821]","[123.3, 82.2, 82.2, 123.3, 41.1, 73.98, 131.52]"
7,206.4074,0.9997,38.2304,7.3948,62.6262,131.52,1.4775,"[0.1188, 0.2466, 0.3522, 0.4908, 0.5244, 0.6718, 0.8244]","[82.2, 106.86, 106.86, 106.86, 73.98, 73.98, 41.1]"
7,355.3838,1.2074,52.1475,4.0976,6.8019,82.2,1.4472,"[0.149, 0.3237, 0.4522, 0.6476, 0.788, 0.9789, 1.1685]","[106.86, 106.86, 73.98, 73.98, 131.52, 123.3, 123.3]"
7,270.1491,1.0533,45.5916,5.4044,26.1889,73.98,1.4248,"[0.0689, 0.1953, 0.2122, 0.4871, 0.5432, 0.7017, 0.8839]","[123.3, 82.2, 106.86, 312.36, 131.52, 106.86, 312.36]"
7,237.9089,1.2097,41.8993,6.3109,57.8413,106.86,1.4659,"[0.0196, 0.1628, 0.2824, 0.4783, 0.6289, 0.8243, 1.0063]","[106.86, 41.1, 312.36, 123.3, 41.1, 131.52, 312.36]"
7,233.4451,1.0939,35.3026,6.6978,35.3044,312.36,1.4431,"[0.0183, 0.1774, 0.2988, 0.4464, 0.591, 0.6541, 0.8124]","[106.86, 106.86, 73.98, 131.52, 82.2, 82.2, 106.86]"
7,266.1447,1.3907,41.9044,6.9674,60.5415,123.3,1.551,"[0.0575, 0.224, 0.3493, 0.7174, 0.8826, 1.0466, 1.2398]","[131.52, 41.1, 131.52, 41.1, 106.86, 312.36, 106.86]"
7,403.6368,1.1369,71.8123,10.8175,62.6262,131.52,1.5028,"[0.0147, 0.1401, 0.2434, 0.4056, 0.5681, 0.9309, 0.9323]","[123.3, 131.52, 123.3, 106.86, 123.3, 312.36, 131.52]"
7,244.3742,1.422,36.5508,6.9875,57.8413,106.86,1.4697,"[0.1161, 0.3021, 0.4932, 0.6362, 0.7826, 0.9453, 1.1567]","[73.98, 41.1, 82.2, 106.86, 106.86, 123.3, 106.86]"
7,231.3604,1.1446,33.658,6.8945,62.6262,131.52,1.5993,"[0.0897, 0.2114, 0.3383, 0.4912, 0.6753, 0.8216, 1.0217]","[73.98, 123.3, 82.2, 106.86, 106.86, 82.2, 106.86]"
7,316.8579,1.1594,46.8578,7.7318,35.3044,312.36,1.5544,"[0.1221, 0.2417, 0.4264, 0.5856, 0.6092, 0.8923, 1.0829]","[73.98, 123.3, 106.86, 106.86, 312.36, 131.52, 131.52]"
7,324.6701,1.2368,55.1394,8.0407,62.6262,131.52,1.5491,"[0.1717, 0.296, 0.3992, 0.5609, 0.7248, 0.9259, 1.1237]","[312.36, 106.86, 312.36, 106.86, 312.36, 123.3, 312.36]"
7,251.9181,1.2357,45.4487,7.9388,57.8413,106.86,1.5141,"[0.1405, 0.2666, 0.3914, 0.5469, 0.696, 0.9117, 1.1234]","[82.2, 73.98, 131.52, 106.86, 106.86, 73.98, 123.3]"
7,378.9549,1.1971,54.712,4.7857,11.7294,106.86,1.5334,"[0.1198, 0.2417, 0.3617, 0.5059, 0.6622, 0.8602, 1.0562]","[312.36, 312.36, 131.52, 131.52, 131.52, 131.52, 106.86]"
7,254.6604,0.9184,37.3318,3.7471,6.8019,82.2,1.3993,"[0.0861, 0.2082, 0.3098, 0.4433, 0.4647, 0.7558, 0.8323]","[41.1, 312.36, 106.86, 131.52, 106.86, 82.2, 123.3]"
7,342.8764,1.1769,53.5953,8.3659,57.8413,106.86,1.3493,"[0.1646, 0.2858, 0.3921, 0.569, 0.7668, 0.9326, 1.081]","[106.86, 312.36, 106.86, 123.3, 73.98, 312.36, 131.52]"
7,206.9903,1.1276,29.4066,3.5969,6.8019,82.2,1.468,"[0.1609, 0.2823, 0.4569, 0.6106, 0.7495, 0.9029, 1.0964]","[41.1, 106.86, 41.1, 41.1, 106.86, 73.98, 131.52]"
7,279.4335,1.1179,40.0752,7.1228,35.3044,312.36,1.4714,"[0.1933, 0.3509, 0.5225, 0.6481, 0.69, 0.7914, 1.0973]","[41.1, 73.98, 131.52, 106.86, 106.86, 41.1, 312.36]"
7,267.733,1.2183,36.5431,6.749,35.3044,312.36,1.4918,"[0.0772, 0.1955, 0.2992, 0.4717, 0.6171, 0.7963, 0.9973]","[131.52, 106.86, 106.86, 312.36, 73.98, 106.86, 41.1]"
7,350.0398,1.2025,61.442,8.1713,62.6262,131.52,1.4631,"[0.1521, 0.2747, 0.3996, 0.5603, 0.763, 0.8861, 1.1053]","[106.86, 106.86, 106.86, 123.3, 131.52, 123.3, 312.36]"
7,320.1593,1.1826,51.731,8.4234,60.5415,123.3,1.3802,"[0.1313, 0.2633, 0.4434, 0.5807, 0.7328, 0.8866, 1.2199]","[123.3, 131.52, 73.98, 41.1, 312.36, 106.86, 106.86]"
7,191.4925,0.9502,34.2279,4.177,6.8019,82.2,1.4049,"[0.0559, 0.1792, 0.3217, 0.4593, 0.4949, 0.6458, 0.7374]","[82.2, 73.98, 106.86, 106.86, 41.1, 82.2, 41.1]"
7,221.8961,1.1567,37.6428,6.7696,61.4555,106.86,1.4842,"[0.0368, 0.1578, 0.2619, 0.4438, 0.5973, 0.7655, 0.9354]","[73.98, 73.98, 106.86, 106.86, 82.2, 312.36, 106.86]"
7,308.8226,1.2625,46.9365,4.4797,6.8019,82.2,1.3307,"[0.0552, 0.1783, 0.3699, 0.5139, 0.6571, 0.8385, 1.0729]","[106.86, 312.36, 312.36, 131.52, 131.52, 41.1, 312.36]"
7,197.6294,1.0339,34.8719,5.8348,35.3044,312.36,1.5004,"[0.0525, 0.1751, 0.3144, 0.4508, 0.6039, 0.6659, 0.852]","[106.86, 312.36, 312.36, 312.36, 106.86, 106.86, 82.2]"
7,261.0336,1.2448,41.9458,7.8416,60.5415,123.3,1.5051,"[0.1974, 0.3712, 0.5291, 0.6637, 0.8091, 0.991, 1.1829]","[106.86, 312.36, 106.86, 131.52, 73.98, 82.2, 123.3]"
7,229.6653,0.9882,39.6955,5.024,11.7294,106.86,1.5501,"[0.0976, 0.2413, 0.4126, 0.5794, 0.728, 0.8913, 0.9392]","[131.52, 73.98, 106.86, 73.98, 41.1, 123.3, 73.98]"
7,302.9575,0.9342,53.5457,8.0362,57.8413,106.86,1.5154,"[0.1042, 0.2243, 0.327, 0.4646, 0.6374, 0.6859, 0.8497]","[131.52, 106.86, 123.3, 106.86, 106.86, 73.98, 73.98]"
7,258.8337,1.4165,41.7972,7.2234,35.3044,312.36,1.4829,"[0.0404, 0.2428, 0.3954, 0.5865, 0.748, 0.9334, 1.1313]","[106.86, 106.86, 73.98, 41.1, 123.3, 73.98, 82.2]"
7,256.4463,1.1968,41.4327,7.7118,60.5415,123.3,1.4122,"[0.0392, 0.1648, 0.3587, 0.4901, 0.6471, 0.8185, 1.0147]","[131.52, 106.86, 82.2, 73.98, 106.86, 73.98, 106.86]"
7,299.8583,1.1731,52.2644,7.4414,61.4555,106.86,1.452,"[0.1789, 0.3056, 0.4141, 0.5931, 0.7954, 0.9788, 1.165]","[106.86, 131.52, 82.2, 123.3, 41.1, 312.36, 123.3]"
7,170.2689,1.2165,34.2014,6.5002,60.5415,123.3,1.4671,"[0.0821, 0.2074, 0.3722, 0.5122, 0.6985, 0.8892, 1.083]","[41.1, 106.86, 312.36, 41.1, 106.86, 73.98, 82.2]"
7,309.314,1.0518,48.0199,3.2524,6.8019,82.2,1.4313,"[0.0711, 0.2318, 0.3589, 0.512, 0.6941, 0.7214, 0.9384]","[41.1, 106.86, 312.36, 123.3, 106.86, 106.86, 131.52]"
7,248.1713,1.1852,42.1278,7.2277,35.3044,312.36,1.4909,"[0.0813, 0.2039, 0.3074, 0.5239, 0.6758, 0.7289, 1.0839]","[312.36, 73.98, 123.3, 312.36, 106.86, 82.2, 73.98]"
7,277.8619,1.2139,47.9352,8.2967,57.8413,106.86,1.473,"[0.0193, 0.1782, 0.2952, 0.4447, 0.6139, 0.7661, 1.0004]","[131.52, 73.98, 73.98, 73.98, 41.1, 106.86, 131.52]"
7,344.2257,1.2308,54.0939,5.3884,11.7294,106.86,1.4842,"[0.1318, 0.3341, 0.464, 0.631, 0.9158, 0.9188, 1.1306]","[123.3, 41.1, 106.86, 106.86, 123.3, 106.86, 73.98]"
7,354.3333,1.2559,63.8092,9.4222,61.4555,106.86,1.2676,"[0.084, 0.2455, 0.3723, 0.5729, 0.5895, 0.7623, 0.9345]","[312.36, 131.52, 123.3, 312.36, 312.36, 131.52, 131.52]"
7,308.4,0.9113,48.7766,8.1794,35.3044,312.36,1.4195,"[0.1692, 0.2947, 0.4073, 0.5756, 0.7131, 0.903, 0.932]","[123.3, 123.3, 131.52, 41.1, 106.86, 106.86, 312.36]"
7,235.5575,1.2033,41.3145,5.5477,26.1889,73.98,1.4208,"[0.0195, 0.1448, 0.2758, 0.4422, 0.6164, 0.7971, 0.9794]","[123.3, 131.52, 41.1, 106.86, 106.86, 82.2, 41.1]"
