Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-4,8,26,0.170607,0.376151,1.4572648645833333,196417
1-9,8,26,0.787003,0.669972,1.4156918854166667,196417
1-7,8,30,0.6442,5.309765,1.4761392812499998,1346268
1-3,8,29,0.119738,2.888334,1.4395375937499997,832039
1-5,8,29,0.231717,3.824294,1.4178144583333332,832039
1-6,8,30,0.475901,6.01325,1.4239382604166666,1346268
1-8,8,31,0.740864,7.65517,1.4415521875000001,2178308
1-2,8,34,0.048596,13.328673,1.3761095416666667,9227464
1-1,8,33,0.000199,12.359045,1.481218083333333,5702886
2-5,8,25,0.482928,0.651699,1.4875068541666663,121392
2-8,8,25,0.798514,0.247815,1.52613228125,121392
2-7,8,26,0.651288,1.044648,1.4456864270833338,196417
2-9,8,28,1.077617,1.851245,1.4344326145833328,514228
2-1,8,30,0.000304,4.472397,1.4157045937500004,1346268
2-3,8,30,0.092658,5.279624,1.3667912187500004,1346268
2-2,8,34,0.036698,23.206142,1.3690049166666667,9227464
2-6,8,35,0.600199,29.564557,1.4308018437499999,14930351
2-4,8,35,0.153735,29.953341,1.4307730729166668,14930351
3-7,8,25,0.352946,0.240192,1.3942080104166672,121392
3-1,8,27,0.000192,0.311624,1.4789128437500003,317810
3-5,8,27,0.178323,1.008085,1.3254459687499998,317810
3-8,8,30,0.42472,5.140444,1.3510181770833338,1346268
3-9,8,34,0.639419,20.926768,1.4875229583333336,9227464
3-6,8,32,0.305557,12.414939,1.407566520833333,3524577
3-4,8,34,0.127434,16.67595,1.4698572812500004,9227464
3-2,8,33,0.041039,17.366069,1.4457600312499999,5702886
3-3,8,34,0.086742,20.879672,1.6005684270833336,9227464
4-6,8,27,0.611215,1.528296,1.4606448437500001,317810
4-9,8,27,1.105415,1.420433,1.4280187083333338,317810
4-1,8,29,0.000297,3.238613,1.393504520833333,832039
4-5,8,26,0.285835,0.603127,1.4436165833333332,196417
4-4,8,30,0.143577,4.808491,1.4793184062499998,1346268
4-8,8,31,1.073752,7.393431,1.4205626666666666,2178308
