Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-1,8,32,0.000309,5.174425,1.494410197916667,3524577
1-4,8,31,0.116871,3.0653,1.4527437083333332,2178308
1-2,8,26,0.025156,0.796314,1.4386797500000001,196417
1-5,8,26,0.182982,0.684504,1.4937537708333333,196417
1-9,8,25,0.781376,0.260331,1.4415692083333334,121392
1-6,8,30,0.304742,4.541585,1.4969335833333333,1346268
1-3,8,29,0.071008,3.700031,1.4627545729166669,832039
1-7,8,35,0.451776,24.278982,1.4646647708333331,14930351
1-8,8,35,0.639252,24.106538,1.4646663333333334,14930351
2-6,8,29,0.222367,1.226333,1.4092096666666667,832039
2-4,8,25,0.095192,0.22987,1.46686415625,121392
2-2,8,25,0.03928,0.304555,1.4347448229166664,121392
2-8,8,29,0.477963,2.17205,1.4089678958333336,832039
2-5,8,30,0.176582,4.445261,1.368675916666667,1346268
2-3,8,34,0.069769,21.881417,1.4209897604166664,9227464
2-9,8,33,0.556457,16.205222,1.4376118020833335,5702886
2-1,8,33,0.000216,16.406717,1.40586184375,5702886
2-7,8,34,0.437164,21.178963,1.4584578020833332,9227464
3-2,8,27,0.027126,0.530935,1.3708144895833332,317810
3-4,8,28,0.120877,2.157691,1.4676984375,514228
3-6,8,26,0.298874,0.933961,1.2927737187499997,196417
3-8,8,26,0.481349,1.126045,1.387376802083333,196417
3-5,8,29,0.232598,2.855758,1.3752081874999997,832039
3-3,8,27,0.049755,1.131944,1.2626368645833335,317810
3-9,8,30,0.568513,3.236417,1.4236480104166664,1346268
3-7,8,27,0.425363,1.508213,1.4050145416666666,317810
3-1,8,35,0.000312,7.159798,1.4053484895833332,14930351
4-5,8,25,0.339771,0.115582,1.3528727291666667,121392
4-6,8,30,0.609133,4.372446,1.3394573750000003,1346268
4-1,8,30,0.000325,4.424118,1.4089766666666668,1346268
4-2,8,29,0.034432,2.970343,1.3659800833333338,832039
4-7,8,26,0.872056,1.100285,1.4018297499999999,196417
4-8,8,27,1.40029,1.930315,1.3573580625000001,317810
4-3,8,30,0.070132,4.756911,1.4647345000000005,1346268
4-9,8,35,1.429256,10.017906,1.4706446666666668,14930351
4-4,8,32,0.136306,8.394847,1.5101332916666663,3524577
5-9,8,26,1.086179,0.801557,1.3572761145833334,196417
5-2,8,27,0.03547,0.892894,1.3156958958333334,317810
5-7,8,26,0.748254,0.774974,1.3106201041666667,196417
5-1,8,33,0.000311,12.765871,1.3145667812500004,5702886
5-4,8,33,0.177942,12.106131,1.4957279791666669,5702886
5-8,8,31,0.959727,7.865029,1.49691759375,2178308
5-3,8,32,0.111829,10.126307,1.4250798229166666,3524577
5-6,8,32,0.721884,9.732135,1.4024840416666668,3524577
5-5,8,32,0.269567,12.142302,1.4281456354166666,3524577
6-1,8,26,0.000227,0.0641,1.44060153125,196417
6-3,8,27,0.090226,0.70205,1.3899700833333333,317810
6-6,8,26,0.218998,0.889946,1.3167120520833333,196417
6-5,8,25,0.184312,0.273909,1.3648371666666668,121392
6-9,8,25,0.690573,0.583528,1.2977711666666667,121392
6-8,8,33,0.601994,13.117881,1.390879197916667,5702886
6-2,8,32,0.045232,9.794158,1.4276833437500003,3524577
6-4,8,34,0.157398,19.594619,1.3882983958333335,9227464
6-7,8,34,0.281723,19.503133,1.4183982604166667,9227464
7-2,8,25,0.041935,0.195292,1.411545760416667,121392
7-3,8,25,0.06751,0.070678,1.4172010104166668,121392
7-1,8,26,0.000315,0.097906,1.3762883854166668,196417
7-8,8,27,0.435172,1.47118,1.390741364583333,317810
7-5,8,26,0.220454,0.938215,1.4619643854166664,196417
7-7,8,27,0.326572,1.035704,1.399502375,317810
7-6,8,28,0.279225,1.684692,1.3746862187500004,514228
7-9,8,34,0.497884,9.67276,1.4266964791666672,9227464
7-4,8,33,0.118975,9.110114,1.3639440624999999,5702886
8-2,8,27,0.033264,1.014877,1.4593746562500003,317810
8-3,8,29,0.058919,3.111754,1.4508549479166666,832039
8-4,8,27,0.18101,1.85169,1.4640478020833332,317810
8-6,8,28,0.466295,2.725627,1.406207645833333,514228
8-8,8,30,1.063862,3.909851,1.5258096979166667,1346268
8-7,8,30,0.924067,5.853457,1.3885437187499994,1346268
8-5,8,31,0.44568,7.448728,1.4034110833333333,2178308
8-1,8,34,0.000309,17.015152,1.3234716041666668,9227464
8-9,8,35,1.1603,17.590531,1.4029805104166664,14930351
9-8,8,28,0.486775,2.686262,1.4483978437499994,514228
9-1,8,27,0.000286,0.381926,1.3359550312500001,317810
9-3,8,29,0.085374,2.748221,1.35000409375,832039
9-7,8,27,0.420262,1.942534,1.3310133124999997,317810
9-9,8,34,0.66506,9.748839,1.354797552083333,9227464
9-6,8,29,0.387595,3.777432,1.3331363124999998,832039
9-5,8,34,0.314339,11.662528,1.4632168541666664,9227464
9-2,8,30,0.039549,5.131938,1.3886694895833334,1346268
9-4,8,32,0.156528,9.573491,1.35829509375,3524577
