Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-8,8,29,1.153374,4.184122,1.3135072604166664,832039
1-1,8,27,0.00031,0.134574,1.359773875,317810
1-5,8,30,0.212275,7.425122,1.4988019062499998,1346268
1-6,8,31,0.519983,8.998804,1.5769855104166666,2178308
1-7,8,32,0.832776,13.214526,1.4313362708333335,3524577
1-9,8,31,1.31608,12.083689,1.4641671354166663,2178308
1-2,8,35,0.040561,31.608047,1.4496987500000003,14930351
1-4,8,34,0.19172,26.684607,1.3974794062500004,9227464
1-3,8,35,0.140262,30.831216,1.4601515624999999,14930351
2-4,8,32,0.246639,3.243554,1.5430270000000004,3524577
2-1,8,32,0.000323,4.168764,1.5349975729166665,3524577
2-5,8,25,0.302743,0.262804,1.3449159895833334,121392
2-3,8,26,0.099147,0.854777,1.4601647395833333,196417
2-9,8,26,1.057472,0.309722,1.386556520833333,196417
2-2,8,30,0.027897,2.979595,1.4209732187499995,1346268
2-8,8,28,0.974925,2.051603,1.543470739583333,514228
2-7,8,27,0.815429,1.779449,1.5369216979166669,317810
2-6,8,28,0.444754,2.39277,1.484006822916667,514228
3-6,8,25,0.28299,0.361988,1.5071548541666668,121392
3-1,8,25,0.00029,0.075759,1.540687979166666,121392
3-2,8,25,0.023495,0.238702,1.496548291666667,121392
3-7,8,30,0.46619,4.07229,1.5366880625000001,1346268
3-8,8,31,0.686624,6.87753,1.4173515000000005,2178308
3-4,8,31,0.101889,7.218828,1.4370555624999999,2178308
3-9,8,30,0.728529,5.054379,1.5093977083333339,1346268
3-3,8,35,0.055621,10.662067,1.5933374270833336,14930351
3-5,8,30,0.216465,5.81582,1.4334114583333333,1346268
4-4,8,27,0.118923,0.3998,1.3735985000000004,317810
4-6,8,31,0.204996,5.246063,1.58658534375,2178308
4-7,8,33,0.402642,6.206993,1.6222278645833328,5702886
4-9,8,25,1.032615,0.714002,1.4073158229166667,121392
4-1,8,27,0.000327,1.32613,1.3520811979166667,317810
4-8,8,29,0.625707,2.402663,1.4124167499999996,832039
4-3,8,28,0.06813,2.810527,1.3557525833333335,514228
4-2,8,27,0.032875,1.346049,1.4004793854166664,317810
4-5,8,31,0.184167,5.518421,1.517460322916666,2178308
5-9,8,27,0.973864,1.559133,1.4556228854166668,317810
5-3,8,30,0.085667,6.49978,1.3615375833333332,1346268
5-2,8,28,0.039832,2.53963,1.398275614583333,514228
5-4,8,28,0.146708,3.677823,1.510494541666666,514228
5-6,8,30,0.477348,6.366525,1.3827851770833333,1346268
5-8,8,31,0.882875,8.503461,1.3478727395833336,2178308
5-5,8,32,0.385674,12.210339,1.382228354166667,3524577
5-1,8,34,0.000298,19.923227,1.356858875,9227464
5-7,8,34,0.495082,19.470658,1.3619657083333334,9227464
6-8,8,27,0.908544,1.125986,1.4771001145833333,317810
6-7,8,25,0.756151,0.57834,1.4269335833333334,121392
6-2,8,28,0.050133,1.932987,1.4224801666666669,514228
6-5,8,27,0.345163,0.975043,1.525270760416667,317810
6-9,8,33,1.091037,6.760228,1.3350524479166663,5702886
6-6,8,35,0.705662,27.125146,1.4573303750000002,14930351
6-1,8,34,0.000193,27.210875,1.4399625312499995,9227464
6-4,8,35,0.162081,33.106792,1.4949677604166667,14930351
6-3,8,35,0.111194,32.785041,1.5145859062500002,14930351
7-2,8,28,0.041085,2.25947,1.4690629895833343,514228
7-5,8,31,0.244584,6.706311,1.4738386249999997,2178308
7-4,8,32,0.173356,9.899631,1.4357096874999997,3524577
7-6,8,30,0.29825,10.078352,1.4545771770833338,1346268
7-8,8,32,0.923389,14.499435,1.4539812083333334,3524577
7-9,8,31,1.121224,12.167707,1.5506989062499998,2178308
7-1,8,34,0.000308,26.947429,1.4129569166666662,9227464
7-7,8,35,0.56227,30.898582,1.41712540625,14930351
7-3,8,35,0.086936,30.295719,1.5150952083333338,14930351
8-7,8,27,0.89433,0.863315,1.4066557604166667,317810
8-8,8,26,0.930149,0.927667,1.3613834166666665,196417
8-1,8,25,0.000204,0.048846,1.3833626770833332,121392
8-5,8,26,0.435245,1.366513,1.39207640625,196417
8-2,8,29,0.028918,2.233255,1.432881104166666,832039
8-3,8,30,0.079926,3.373438,1.4313366875,1346268
8-4,8,32,0.194543,7.801213,1.3861723854166668,3524577
8-6,8,32,0.704738,8.397093,1.5132715520833335,3524577
8-9,8,32,0.990946,8.161367,1.4914610208333337,3524577
9-2,8,28,0.031953,2.548765,1.4259579062499999,514228
9-5,8,28,0.36278,3.776787,1.3970108645833337,514228
9-4,8,28,0.128605,4.6135,1.3853540104166668,514228
9-7,8,28,1.043947,3.945158,1.3486304479166662,514228
9-6,8,32,0.845811,14.120262,1.4528640312499999,3524577
9-8,8,32,1.247159,14.818537,1.4270756354166667,3524577
9-1,8,34,0.000243,25.694765,1.4532722916666665,9227464
9-3,8,35,0.082833,27.193116,1.4668160416666667,14930351
9-9,8,34,1.297575,22.836835,1.3635708854166666,9227464
10-8,8,26,0.580543,0.779621,1.3501354166666664,196417
10-6,8,25,0.281885,0.842389,1.2885712291666669,121392
10-3,8,26,0.056568,0.26943,1.38085403125,196417
10-5,8,26,0.246058,0.954692,1.3511129375,196417
10-7,8,26,0.43324,0.441312,1.3563311041666666,196417
10-1,8,30,0.000307,3.845317,1.375512239583334,1346268
10-9,8,31,0.712432,5.189046,1.3307441145833339,2178308
10-4,8,32,0.112503,7.790572,1.5132099791666667,3524577
10-2,8,32,0.031044,7.980359,1.4960116770833332,3524577
11-2,8,25,0.039788,0.254347,1.4024242708333334,121392
11-4,8,29,0.161865,2.763726,1.4082435520833332,832039
11-8,8,31,0.88049,8.96374,1.3876215104166665,2178308
11-9,8,27,0.946674,2.505848,1.3529833854166666,317810
11-1,8,31,0.00021,6.359067,1.4422522708333336,2178308
11-6,8,30,0.345253,6.825052,1.4108762708333331,1346268
11-7,8,33,0.844173,16.064699,1.4354534270833337,5702886
11-5,8,33,0.217816,16.40289,1.4246887395833336,5702886
11-3,8,33,0.085603,16.20597,1.3923593437499997,5702886
12-1,8,25,0.000288,0.058941,1.3438687708333334,121392
12-3,8,29,0.06435,3.547585,1.312160875,832039
12-2,8,32,0.027787,16.725342,1.410176375,3524577
12-6,8,33,0.382437,22.503247,1.3742073541666666,5702886
12-9,8,33,0.749721,27.43401,1.4210712916666668,5702886
12-7,8,33,0.443752,30.148194,1.317993895833334,5702886
12-4,8,35,0.214239,45.682731,1.3816651770833335,14930351
12-5,8,35,0.295853,42.938631,1.3677867916666666,14930351
12-8,8,35,0.627048,44.862907,1.3969375937500002,14930351
13-2,8,25,0.040041,0.099922,1.3318774479166668,121392
13-8,8,25,0.936226,0.386664,1.3526404999999997,121392
13-6,8,26,0.641619,0.605166,1.4144685312500003,196417
13-3,8,26,0.119176,0.632855,1.4312382708333335,196417
13-4,8,29,0.155477,2.418891,1.4823574270833333,832039
13-9,8,35,1.02835,11.198729,1.4293299791666672,14930351
13-7,8,30,0.783272,4.712467,1.3595630520833335,1346268
13-1,8,32,0.000309,8.558936,1.4656323854166668,3524577
13-5,8,32,0.183143,9.138862,1.36246478125,3524577
14-9,8,25,0.820104,0.469132,1.37479034375,121392
