Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-4,8,27,0.170835,1.459192,1.2562060625000002,317810
1-5,8,30,0.318241,4.166117,1.4187508541666665,1346268
1-1,8,31,0.00029,8.178091,1.356614854166667,2178308
1-3,8,31,0.089507,9.878887,1.4594048645833335,2178308
1-2,8,32,0.028463,13.600625,1.3787023958333338,3524577
1-6,8,35,0.668432,26.570289,1.3128709375,14930351
1-9,8,33,0.774497,22.146285,1.5687346145833334,5702886
1-8,8,33,0.739618,23.730254,1.3468851354166669,5702886
1-7,8,34,0.686035,24.777641,1.4479562187500006,9227464
2-5,8,26,0.251194,0.200467,1.3853578854166668,196417
2-2,8,29,0.022565,3.190659,1.3928113645833335,832039
2-7,8,27,0.482619,1.680456,1.4358165104166667,317810
2-9,8,26,0.604808,1.372798,1.4230429062499999,196417
2-1,8,28,0.000323,1.620076,1.4156353020833332,514228
2-3,8,28,0.129108,1.327141,1.4292035833333336,514228
2-6,8,35,0.428841,8.163974,1.4055246562499997,14930351
2-8,8,30,0.563638,3.482425,1.4687981979166664,1346268
2-4,8,31,0.215508,5.129458,1.5684160625000003,2178308
3-8,8,25,0.396258,0.477412,1.3489994687499995,121392
3-5,8,27,0.204301,1.210767,1.4455563333333337,317810
3-2,8,25,0.03634,0.241104,1.4329215104166666,121392
3-1,8,27,0.000315,0.259433,1.4988777708333334,317810
3-6,8,34,0.293124,6.699175,1.5742076249999999,9227464
3-9,8,28,0.4641,2.025868,1.4883973541666662,514228
3-7,8,29,0.319223,3.161108,1.4313136249999998,832039
3-4,8,31,0.14319,4.967727,1.4842260625,2178308
3-3,8,30,0.082142,4.247888,1.4464139270833336,1346268
4-6,8,29,0.305146,2.063903,1.4640815416666664,832039
4-7,8,26,0.658726,1.414796,1.4582990416666664,196417
4-3,8,29,0.124478,4.067733,1.4313975312500005,832039
4-9,8,26,1.029061,0.473697,1.3573954791666663,196417
4-8,8,28,0.887092,2.618585,1.4140606458333334,514228
4-2,8,29,0.043171,2.951796,1.4375280729166668,832039
4-1,8,31,0.000202,6.169886,1.5342862708333325,2178308
4-5,8,34,0.282522,15.579553,1.4401766354166663,9227464
4-4,8,35,0.180566,17.299803,1.4467948958333334,14930351
5-7,8,31,0.434193,4.775179,1.3016506458333335,2178308
5-1,8,27,0.000308,0.276215,1.400894041666667,317810
5-2,8,26,0.033503,0.460855,1.3313087500000007,196417
5-3,8,27,0.079283,1.373135,1.2858847083333333,317810
5-8,8,26,0.540554,0.452348,1.3163846354166664,196417
5-9,8,30,0.663566,3.287677,1.3541936250000002,1346268
5-5,8,31,0.271148,6.568206,1.329177635416667,2178308
5-6,8,34,0.307359,15.497015,1.4190270416666666,9227464
5-4,8,35,0.155546,17.377888,1.3282018541666665,14930351
6-5,8,26,0.241822,1.897793,1.41896375,196417
6-3,8,26,0.074083,0.374226,1.3863265104166669,196417
6-4,8,30,0.135119,4.683869,1.3760058124999999,1346268
6-7,8,31,0.424703,10.882965,1.381202791666667,2178308
6-9,8,32,0.750237,14.294435,1.4145449583333332,3524577
6-1,8,34,0.000251,17.781296,1.383356197916667,9227464
6-6,8,32,0.317998,15.978948,1.3856354166666671,3524577
6-2,8,35,0.023228,29.505689,1.362742583333333,14930351
6-8,8,35,0.606659,28.179384,1.3833096562500002,14930351
7-6,8,29,0.200886,2.977274,1.3505178645833331,832039
7-5,8,25,0.169626,0.36628,1.3312083958333334,121392
7-8,8,30,0.31967,2.58532,1.3516537187499997,1346268
7-2,8,26,0.034925,0.077396,1.3933989062500003,196417
7-1,8,25,0.000319,0.040518,1.4836881875000005,121392
7-3,8,30,0.081998,4.604188,1.369211875,1346268
7-4,8,29,0.122948,1.777637,1.4073288541666664,832039
7-7,8,35,0.267945,9.671123,1.463897302083333,14930351
7-9,8,32,0.335363,6.587913,1.4417646770833334,3524577
8-9,8,26,0.628253,0.347115,1.3980094687499998,196417
8-2,8,26,0.045161,0.24772,1.4383244062500005,196417
8-6,8,27,0.323613,1.599216,1.3809510937499998,317810
8-3,8,29,0.116354,1.81763,1.3985184687499999,832039
8-8,8,25,0.510692,1.040555,1.5046479895833333,121392
8-4,8,28,0.218217,2.366347,1.4169839166666665,514228
8-7,8,31,0.422854,5.363794,1.2942822187499998,2178308
8-5,8,35,0.253919,12.941657,1.4031233749999998,14930351
8-1,8,33,0.000234,10.890442,1.4864933645833327,5702886
9-8,8,25,0.6225,0.404703,1.3887845937499999,121392
9-5,8,26,0.469605,0.601792,1.4081526041666665,196417
9-6,8,27,0.50018,1.316377,1.2977967395833336,317810
9-1,8,27,0.000186,0.365074,1.4054940937499996,317810
9-2,8,31,0.03256,2.954051,1.3177490208333336,2178308
9-9,8,30,0.679797,4.111049,1.3470753333333334,1346268
9-4,8,29,0.291753,2.997443,1.3988571770833331,832039
9-3,8,35,0.078326,22.344402,1.4439576250000001,14930351
9-7,8,35,0.551309,21.433062,1.4472678749999996,14930351
10-5,8,28,0.356065,2.507758,1.4275457916666667,514228
10-7,8,25,0.497027,0.469468,1.3917128125000002,121392
10-9,8,31,0.949562,4.934665,1.5699382083333338,2178308
10-1,8,27,0.000273,0.384196,1.3595798854166667,317810
10-3,8,32,0.066276,4.869287,1.44157734375,3524577
10-6,8,29,0.415881,1.356799,1.4298290208333335,832039
10-2,8,29,0.038544,2.608681,1.4608010416666668,832039
10-4,8,29,0.132412,3.328847,1.5124569166666664,832039
10-8,8,31,0.664494,4.988743,1.5516851145833332,2178308
11-9,8,25,0.781441,0.082441,1.3989710937499997,121392
11-7,8,26,0.669505,2.147013,1.4833934895833336,196417
11-6,8,30,0.297866,3.831727,1.4142213958333334,1346268
11-3,8,27,0.106477,1.905623,1.405296,317810
11-2,8,25,0.030186,0.093772,1.3232233124999997,121392
11-1,8,28,0.000272,2.085761,1.398913177083333,514228
11-5,8,32,0.226545,11.353134,1.4027724583333336,3524577
11-8,8,35,0.735533,23.612749,1.36435990625,14930351
11-4,8,35,0.159751,24.298073,1.3287668020833332,14930351
12-3,8,25,0.057642,0.116396,1.5235655000000004,121392
12-7,8,26,0.312115,0.685908,1.5382304374999995,196417
12-1,8,29,0.000303,0.980323,1.4457707291666664,832039
12-8,8,26,0.434107,0.389498,1.4817915937499995,196417
12-5,8,34,0.189749,5.104414,1.4038608333333331,9227464
12-6,8,26,0.23575,0.387463,1.3986258124999997,196417
12-9,8,28,0.556183,1.485092,1.4034629479166667,514228
12-4,8,29,0.118665,2.328216,1.5148293333333331,832039
