Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-1,8,27,0.000288,0.191154,1.4482584791666666,317810
1-4,8,25,0.201862,0.906563,1.4324771145833335,121392
1-8,8,26,0.508142,0.44163,1.5023737604166665,196417
1-2,8,30,0.038173,2.224996,1.4406477291666668,1346268
1-3,8,28,0.0942,1.909187,1.3707000937499998,514228
1-5,8,33,0.247826,12.028046,1.3573030729166669,5702886
1-6,8,31,0.303823,6.253949,1.3820726979166669,2178308
1-7,8,35,0.365035,19.708588,1.3885851770833333,14930351
1-9,8,34,0.573888,17.896321,1.6167671562500001,9227464
2-1,8,25,0.00029,0.041304,1.4104673125000002,121392
2-8,8,26,0.487094,1.181301,1.419095552083333,196417
2-7,8,29,0.395682,1.857963,1.4428524479166671,832039
2-5,8,28,0.201315,2.644142,1.3866709166666669,514228
2-4,8,32,0.155208,13.900469,1.4454398958333332,3524577
2-2,8,33,0.032197,19.782628,1.4462974583333335,5702886
2-9,8,35,1.586628,26.275444,1.564161177083333,14930351
2-3,8,34,0.082903,25.164579,1.39823928125,9227464
2-6,8,34,0.278015,25.891647,1.3084581041666665,9227464
3-6,8,29,0.307559,2.497007,1.3661577083333334,832039
3-8,8,25,0.434622,0.31543,1.411436864583333,121392
3-7,8,27,0.358102,1.07664,1.5355921875000003,317810
3-2,8,30,0.037752,3.878333,1.3423959791666666,1346268
3-3,8,33,0.073462,12.480714,1.4630201041666668,5702886
3-9,8,32,0.657595,13.081118,1.478752510416666,3524577
3-5,8,35,0.170671,26.12427,1.402059916666666,14930351
3-4,8,34,0.089413,24.252814,1.4589184062499996,9227464
3-1,8,34,0.000316,25.323205,1.445428427083334,9227464
4-2,8,29,0.039876,3.388525,1.33082521875,832039
4-5,8,28,0.238224,3.072886,1.3921352291666664,514228
4-7,8,27,0.919445,2.138546,1.365229770833333,317810
4-1,8,30,0.000264,3.292256,1.4035979583333336,1346268
4-4,8,33,0.141637,15.582194,1.41193315625,5702886
4-9,8,30,1.350904,4.808717,1.426988208333333,1346268
4-3,8,32,0.095836,11.253666,1.4537502291666666,3524577
4-6,8,35,0.51276,18.0688,1.4311968229166663,14930351
4-8,8,33,1.158297,15.462536,1.3965240625,5702886
5-4,8,28,0.117803,0.724528,1.4807186354166668,514228
5-2,8,30,0.026362,3.104505,1.478599322916667,1346268
5-1,8,29,0.000168,3.350562,1.528545510416666,832039
5-8,8,29,0.818759,2.022959,1.523212072916667,832039
5-6,8,26,0.295533,0.607049,1.4739017812499997,196417
5-7,8,27,0.544608,1.369791,1.5519390312499997,317810
5-5,8,35,0.200831,8.081499,1.4125139583333333,14930351
5-9,8,28,0.953606,1.958408,1.520868791666667,514228
5-3,8,31,0.066994,4.906878,1.6207454687500003,2178308
6-5,8,26,0.235088,0.200243,1.474527,196417
6-8,8,29,0.588435,0.625305,1.4477907291666663,832039
6-7,8,29,0.51708,1.586493,1.485241885416667,832039
6-1,8,27,0.000209,0.178842,1.4885395000000006,317810
6-3,8,29,0.093283,4.022731,1.552803875,832039
6-2,8,32,0.047484,11.334968,1.5412539999999992,3524577
6-4,8,35,0.189272,17.158367,1.5789947291666666,14930351
6-6,8,35,0.296484,18.939885,1.5306711041666665,14930351
6-9,8,33,0.751495,15.418235,1.460469072916667,5702886
7-5,8,33,0.212578,8.728084,1.493247083333333,5702886
7-3,8,26,0.100691,1.392055,1.437327229166667,196417
7-1,8,29,0.000175,3.07546,1.3995992708333331,832039
7-4,8,26,0.141398,0.981541,1.5022590520833334,196417
7-9,8,28,0.787265,2.67623,1.4104288854166669,514228
7-7,8,28,0.339876,1.978661,1.426937520833333,514228
7-2,8,31,0.034639,8.484758,1.4144905208333336,2178308
7-6,8,35,0.288999,15.154992,1.4014018333333333,14930351
7-8,8,33,0.436307,12.628997,1.3626008124999995,5702886
8-4,8,29,0.175863,1.890059,1.6882940000000008,832039
8-6,8,25,0.360826,0.224812,1.421345135416667,121392
8-1,8,27,0.00021,0.144795,1.5082115729166665,317810
8-7,8,25,0.506511,0.595698,1.439428375,121392
8-8,8,29,0.682888,3.659698,1.4770619687499995,832039
8-9,8,31,0.791315,5.943772,1.5256583958333338,2178308
8-3,8,33,0.108523,12.218194,1.4850362187499997,5702886
8-5,8,35,0.206436,20.803263,1.3979385520833332,14930351
8-2,8,35,0.042527,21.663283,1.3922645625000003,14930351
9-3,8,25,0.096272,0.187499,1.3967817604166664,121392
9-5,8,27,0.299323,0.505063,1.452392041666667,317810
9-4,8,31,0.162423,6.016861,1.3775106979166667,2178308
9-7,8,29,0.846407,3.084403,1.537368562499999,832039
9-6,8,34,0.413604,11.248693,1.4579728125000002,9227464
9-9,8,29,1.015338,3.667565,1.4431623854166666,832039
9-1,8,31,0.000346,8.015906,1.5485665208333332,2178308
9-8,8,32,0.932478,8.28701,1.4449109479166664,3524577
9-2,8,32,0.045357,9.990001,1.4510894583333336,3524577
10-9,8,26,0.568034,1.594002,1.4425773645833333,196417
10-6,8,27,0.369993,2.073967,1.4054357291666668,317810
10-1,8,28,0.000246,2.294172,1.4282001250000003,514228
10-8,8,26,0.461495,0.958404,1.4313118229166666,196417
10-3,8,31,0.085228,6.789082,1.4059573333333335,2178308
10-2,8,31,0.039375,7.774447,1.4478621770833335,2178308
10-7,8,35,0.408909,20.911438,1.5070996875000002,14930351
10-4,8,33,0.192106,14.80479,1.3834001354166667,5702886
10-5,8,34,0.258377,19.940058,1.5492885729166668,9227464
11-5,8,25,0.256124,0.206587,1.4120211250000003,121392
11-7,8,31,0.56073,3.330201,1.4084571041666667,2178308
11-3,8,29,0.08824,2.538846,1.4788964895833332,832039
11-9,8,26,0.814797,1.212847,1.3999678125000001,196417
11-4,8,29,0.123983,3.802638,1.4595901979166668,832039
11-8,8,32,0.754369,8.879483,1.3835495104166666,3524577
11-2,8,30,0.042379,5.011335,1.396921489583333,1346268
11-6,8,35,0.462792,14.324851,1.4588382187500002,14930351
11-1,8,33,0.000324,13.093218,1.3612816145833329,5702886
12-7,8,28,0.568517,0.461862,1.4590840937499998,514228
12-6,8,27,0.411151,1.521005,1.6388620000000007,317810
12-5,8,26,0.238262,0.74511,1.411643854166667,196417
12-4,8,31,0.187298,8.525807,1.3611542708333328,2178308
12-2,8,32,0.019531,13.103215,1.2907019166666667,3524577
12-1,8,35,0.00023,32.836513,1.3484539479166666,14930351
12-8,8,34,1.066441,30.036314,1.4169326875,9227464
12-3,8,34,0.121174,28.913365,1.3531818541666665,9227464
12-9,8,34,1.210143,30.709083,1.36318403125,9227464
13-3,8,26,0.096314,0.374011,1.3545345416666668,196417
13-2,8,26,0.040405,0.43886,1.41152115625,196417
13-1,8,29,0.000268,2.951374,1.4832550416666666,832039
13-7,8,29,0.541294,2.938094,1.43328228125,832039
13-5,8,30,0.208417,4.645966,1.4096545520833335,1346268
13-9,8,35,0.779794,17.172221,1.3844321041666665,14930351
13-4,8,32,0.162533,9.992748,1.3379083958333329,3524577
13-8,8,32,0.670115,11.633816,1.3928371875000003,3524577
13-6,8,33,0.279509,15.47221,1.5011821041666669,5702886
14-1,8,26,0.000296,0.158334,1.2915342812500001,196417
14-4,8,26,0.158693,0.342062,1.2662606979166668,196417
14-8,8,26,0.639437,0.444062,1.3496569479166665,196417
14-3,8,34,0.079781,8.131459,1.3498982604166665,9227464
14-9,8,25,0.741334,0.435412,1.393645125,121392
14-7,8,27,0.547551,1.120919,1.3064268229166667,317810
14-6,8,30,0.505941,4.178842,1.373500791666667,1346268
14-2,8,31,0.023819,5.424034,1.3354962291666663,2178308
14-5,8,31,0.361516,6.128237,1.3260510416666669,2178308
15-1,8,27,0.00023,0.138216,1.4746136875,317810
15-9,8,27,0.540053,0.877569,1.305274125,317810
15-3,8,33,0.115644,29.532433,1.3709052500000005,5702886
15-4,8,32,0.159182,20.339135,1.37158425,3524577
15-2,8,35,0.049558,37.287016,1.4323042708333336,14930351
15-7,8,33,0.29202,29.598242,1.437503635416667,5702886
15-6,8,34,0.231028,27.654598,1.400779260416667,9227464
15-5,8,34,0.210478,35.609763,1.4668368854166665,9227464
15-8,8,34,0.518044,29.283481,1.4225100104166666,9227464
16-4,8,25,0.138555,0.16439,1.4427737604166666,121392
16-3,8,28,0.09281,1.487195,1.3716492812500003,514228
16-5,8,28,0.223036,2.802023,1.4147859479166667,514228
16-2,8,29,0.036906,2.403912,1.35264659375,832039
16-9,8,28,0.877063,2.298525,1.4163811250000005,514228
16-7,8,29,0.445165,2.636986,1.4228412395833332,832039
16-1,8,30,0.000197,4.375467,1.423222083333333,1346268
16-8,8,34,0.597402,11.822797,1.4075843645833337,9227464
16-6,8,33,0.384931,11.258333,1.3331750104166669,5702886
17-5,8,26,0.271938,1.778553,1.3322488333333333,196417
17-4,8,28,0.139643,2.305346,1.3405731770833333,514228
17-9,8,28,1.124299,2.554247,1.4310641458333333,514228
17-7,8,29,0.500455,4.815693,1.4069262083333334,832039
17-2,8,30,0.047292,5.354107,1.3647133541666667,1346268
17-8,8,30,0.693267,5.32774,1.458574729166666,1346268
17-6,8,32,0.358474,10.086234,1.4604730208333339,3524577
17-1,8,35,0.000336,26.658341,1.3512150312499998,14930351
17-3,8,35,0.078584,26.435029,1.3523557291666664,14930351
18-1,8,25,0.000285,0.036395,1.432161354166667,121392
18-4,8,27,0.281263,1.175527,1.3921244374999997,317810
18-8,8,29,0.624289,5.365339,1.4566426874999998,832039
18-6,8,30,0.429097,4.264852,1.3241299687499999,1346268
18-3,8,31,0.078154,9.98199,1.3835107916666667,2178308
18-9,8,31,1.030855,9.86749,1.4480234479166665,2178308
18-5,8,34,0.317241,18.33156,1.5322306770833332,9227464
18-2,8,34,0.036989,14.95503,1.3247377604166666,9227464
18-7,8,35,0.491923,20.177905,1.3798243020833332,14930351
19-1,8,29,0.000307,4.175765,1.3734284583333332,832039
19-7,8,26,0.512546,1.009681,1.3641132395833333,196417
19-4,8,33,0.110871,11.517848,1.3634373750000002,5702886
