Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-2,2,32,0.03163,2.5097,1.53275509375,3524577
1-3,2,29,0.056506,1.407459,1.4477576562500005,832039
1-1,2,29,0.00021,1.858915,1.4472069270833336,832039
2-2,2,35,0.03613,6.215145,1.6020281041666669,14930351
2-3,2,28,0.056554,2.954208,1.4617198125000002,514228
2-1,2,31,0.000288,2.965265,1.4372812708333333,2178308
3-3,2,35,0.071184,4.355335,1.4787773541666662,14930351
3-1,2,27,0.000279,0.344385,1.4938299687499994,317810
3-2,2,28,0.025369,0.843279,1.4782206979166668,514228
4-3,2,32,0.072892,1.135737,1.4971430000000003,3524577
4-1,2,25,0.000174,0.052149,1.528228989583333,121392
4-2,2,27,0.029897,0.29645,1.5250672500000002,317810
5-1,2,28,0.000153,0.693663,1.4666798437500002,514228
5-2,2,35,0.044391,6.351869,1.4121329791666668,14930351
5-3,2,31,0.080083,3.131333,1.5572044791666668,2178308
6-3,2,34,0.049099,9.070339,1.5312424583333333,9227464
6-1,2,32,0.000287,7.023553,1.379853114583333,3524577
6-2,2,32,0.025282,7.736461,1.5299526145833335,3524577
7-3,2,31,0.084632,0.571188,1.583896979166667,2178308
7-1,2,26,0.000333,0.074004,1.498963729166667,196417
7-2,2,25,0.042199,0.071534,1.4875363645833333,121392
8-3,2,26,0.078563,0.347596,1.5158183645833332,196417
8-1,2,35,0.000193,8.034618,1.4663948229166672,14930351
8-2,2,32,0.03783,5.196312,1.4066290625000002,3524577
9-3,2,31,0.087154,3.209836,1.4541224687499998,2178308
9-1,2,30,0.000276,2.180468,1.4920405,1346268
9-2,2,35,0.043696,6.578274,1.5737691041666673,14930351
10-3,2,25,0.096611,0.127558,1.5298460416666668,121392
10-1,2,30,0.000326,0.920756,1.6074930104166663,1346268
10-2,2,29,0.040663,0.617791,1.6021263229166662,832039
11-2,2,30,0.025201,0.667357,1.5014121354166665,1346268
11-3,2,26,0.040898,0.209418,1.5838199062500005,196417
11-1,2,28,0.000175,0.6859,1.50139125,514228
12-2,2,25,0.026622,0.076479,1.4476439166666668,121392
12-1,2,34,0.000212,2.410253,1.505846510416667,9227464
12-3,2,25,0.097771,0.069531,1.4713048020833337,121392
13-1,2,34,0.000285,2.852966,1.6166657812500005,9227464
13-2,2,29,0.032936,0.662244,1.5265546979166666,832039
13-3,2,25,0.114337,0.153193,1.5355281979166666,121392
14-2,2,30,0.020819,1.905525,1.6570913125000004,1346268
14-3,2,25,0.046394,0.21674,1.5015329166666669,121392
14-1,2,35,0.00022,5.277337,1.5857115624999998,14930351
15-3,2,27,0.090515,0.464318,1.4351616979166666,317810
15-2,2,34,0.039585,9.3188,1.5395093958333335,9227464
15-1,2,33,0.000317,8.499884,1.6249093958333336,5702886
16-2,2,31,0.049122,0.864155,1.5810573020833334,2178308
16-1,2,27,0.000298,0.213344,1.5310074895833339,317810
16-3,2,27,0.099859,0.397627,1.5537266666666663,317810
17-3,2,31,0.107394,0.939205,1.5714565000000003,2178308
17-1,2,25,0.000157,0.060695,1.5214859895833335,121392
17-2,2,28,0.023197,0.488609,1.4949577395833331,514228
18-1,2,30,0.000205,1.516033,1.5185992291666663,1346268
18-3,2,32,0.073555,4.983959,1.4672698958333332,3524577
18-2,2,35,0.022684,8.009204,1.5797369166666668,14930351
19-1,2,34,0.000278,4.993605,1.4939077395833338,9227464
19-2,2,27,0.039814,0.388312,1.5852084687499999,317810
19-3,2,31,0.095801,3.1816,1.5438742499999998,2178308
20-1,2,27,0.000236,0.312554,1.4678333229166662,317810
20-2,2,31,0.044692,1.005842,1.5333760208333336,2178308
20-3,2,28,0.090515,0.443454,1.4469139999999998,514228
21-3,2,30,0.223723,0.681005,1.528573822916666,1346268
21-1,2,29,0.000166,0.555857,1.4972267604166665,832039
21-2,2,27,0.025828,0.21675,1.467317520833333,317810
22-2,2,28,0.035416,0.352217,1.4829012604166665,514228
22-3,2,31,0.095733,0.839916,1.4915048437499998,2178308
22-1,2,26,0.00019,0.090267,1.5799086145833334,196417
23-3,2,31,0.071144,1.611418,1.6463601250000002,2178308
23-1,2,34,0.000175,8.171882,1.6220218958333334,9227464
23-2,2,33,0.040578,7.625032,1.5915978124999999,5702886
24-1,2,25,0.000302,0.035363,1.6251252395833335,121392
24-2,2,26,0.039333,0.091719,1.618827072916667,196417
