Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-1,2,34,0.000354,10.095483,1.511893614583333,9227464
1-2,2,30,0.021336,2.656961,1.3440624791666667,1346268
1-3,2,33,0.062057,9.124955,1.4790672187500002,5702886
2-1,2,27,0.000308,0.317752,1.432335479166667,317810
2-2,2,35,0.034759,20.440606,1.4631552291666665,14930351
2-3,2,35,0.065367,20.095616,1.4222134583333337,14930351
3-2,2,33,0.034373,2.773223,1.4555955625000006,5702886
3-1,2,29,0.000339,1.427287,1.4137695416666667,832039
3-3,2,29,0.161206,1.394368,1.4197213437500003,832039
4-3,2,25,0.093347,0.211255,1.4088091354166663,121392
4-2,2,35,0.027219,9.84161,1.4449181770833328,14930351
4-1,2,33,0.000262,8.190883,1.3624944791666667,5702886
5-2,2,27,0.016736,0.699751,1.4230683854166666,317810
5-3,2,35,0.046409,7.786905,1.4303450416666665,14930351
5-1,2,32,0.000288,4.988078,1.4004713854166666,3524577
6-3,2,33,0.068934,3.887874,1.4132704375,5702886
6-1,2,25,0.000317,0.035569,1.5124622291666663,121392
6-2,2,31,0.038121,2.971894,1.4220237083333334,2178308
7-2,2,33,0.037574,5.601322,1.497045041666667,5702886
7-3,2,27,0.088523,0.648928,1.4086046875000002,317810
7-1,2,32,0.000335,4.974383,1.38713334375,3524577
8-2,2,35,0.050226,3.735711,1.3683956666666666,14930351
8-1,2,26,0.000274,0.059669,1.439655104166667,196417
8-3,2,25,0.095991,0.090322,1.45627553125,121392
9-1,2,33,0.000268,2.072587,1.4799991770833332,5702886
9-2,2,25,0.049663,0.09902,1.501613822916667,121392
9-3,2,28,0.164165,0.63613,1.3288318020833332,514228
10-1,2,30,0.000265,0.58335,1.4033893020833337,1346268
10-2,2,25,0.021848,0.167115,1.4529561562499995,121392
10-3,2,25,0.057537,0.174966,1.4898847395833328,121392
11-1,2,31,0.000182,1.403618,1.4612288437500003,2178308
11-3,2,28,0.062543,0.893099,1.5094317395833332,514228
11-2,2,27,0.039573,0.627803,1.4770003437499997,317810
12-3,2,33,0.085279,3.073965,1.4281044270833334,5702886
12-1,2,27,0.000208,0.86591,1.3824818229166669,317810
12-2,2,30,0.02426,1.99626,1.5173683229166666,1346268
13-1,2,27,0.000298,0.191315,1.4380209166666664,317810
13-2,2,25,0.027893,0.089352,1.40732059375,121392
13-3,2,35,0.117305,3.716539,1.5480760937500002,14930351
14-1,2,25,0.000298,0.041184,1.4567587291666666,121392
14-2,2,35,0.033725,7.742692,1.475042989583333,14930351
14-3,2,32,0.072416,4.865719,1.5002151666666665,3524577
15-2,2,29,0.019291,0.806534,1.4104431875,832039
15-1,2,27,0.000307,0.31471,1.4132507916666666,317810
15-3,2,27,0.09564,0.543158,1.404215458333333,317810
16-3,2,26,0.074978,0.354329,1.4903678020833333,196417
16-2,2,34,0.044469,9.047012,1.5657924062499997,9227464
16-1,2,33,0.000139,8.136326,1.4802498124999999,5702886
17-1,2,33,0.000181,11.946997,1.447985239583334,5702886
17-3,2,33,0.061624,11.462085,1.4015224583333339,5702886
17-2,2,33,0.031029,11.64778,1.4752145312500005,5702886
18-1,2,34,0.000184,3.100061,1.4932960833333329,9227464
18-3,2,27,0.071691,0.486492,1.4395292812500002,317810
18-2,2,28,0.031051,0.919455,1.3884061041666667,514228
19-2,2,27,0.027474,0.552329,1.4458565208333332,317810
19-1,2,34,0.000274,9.257107,1.3157618229166668,9227464
19-3,2,33,0.088515,8.238742,1.5250821979166673,5702886
20-3,2,31,0.079163,1.417217,1.4481540833333335,2178308
20-2,2,25,0.033357,0.141893,1.4104178541666663,121392
20-1,2,29,0.000311,1.054454,1.37503446875,832039
21-3,2,27,0.096504,0.401206,1.4983727291666664,317810
21-2,2,34,0.040626,13.141017,1.6026232395833333,9227464
21-1,2,34,0.000164,12.980656,1.5584302708333335,9227464
22-1,2,31,0.00019,1.538862,1.480609395833333,2178308
22-2,2,33,0.030201,2.735839,1.569407,5702886
22-3,2,26,0.081017,0.088973,1.470974354166666,196417
23-2,2,29,0.037928,0.528997,1.5240154062499995,832039
23-3,2,32,0.093869,1.4798,1.5713127708333334,3524577
23-1,2,28,0.000236,0.735854,1.4615896770833334,514228
24-3,2,32,0.167491,2.376769,1.5669025520833337,3524577
24-2,2,27,0.035583,0.536649,1.5572432916666668,317810
24-1,2,32,0.000249,1.895699,1.5428363229166668,3524577
25-1,2,32,0.000105,4.833713,1.5162577083333335,3524577
25-2,2,33,0.037629,5.485085,1.5742728645833333,5702886
25-3,2,28,0.09351,0.909301,1.4931064375000003,514228
26-2,2,35,0.039338,9.5892,1.6116899687500001,14930351
26-1,2,31,0.000275,3.954805,1.5889293645833331,2178308
26-3,2,32,0.095259,6.874264,1.6277877083333334,3524577
27-3,2,35,0.083794,4.150807,1.5324054999999996,14930351
27-1,2,28,0.000296,0.593738,1.5278833437500003,514228
27-2,2,27,0.048077,0.495306,1.5198988749999998,317810
28-3,2,33,0.074723,4.601588,1.5711484791666672,5702886
28-2,2,30,0.044137,2.498197,1.5599292395833333,1346268
28-1,2,31,0.000327,3.65078,1.5425955208333335,2178308
29-1,2,34,0.000267,4.171223,1.57088,9227464
29-2,2,28,0.037023,0.78107,1.5292001562499997,514228
29-3,2,30,0.06201,2.133627,1.5538799687500005,1346268
30-3,2,31,0.071384,1.302918,1.5938920312499996,2178308
30-1,2,28,0.000269,0.609894,1.50161509375,514228
30-2,2,28,0.049034,0.801832,1.6487532395833333,514228
31-3,2,29,0.107129,0.210298,1.5458539166666663,832039
31-1,2,26,0.000193,0.083724,1.5841125104166667,196417
31-2,2,25,0.03592,0.070854,1.59680103125,121392
32-3,2,31,0.038794,0.802048,1.5040480416666666,2178308
32-1,2,25,0.000235,0.090409,1.3907026145833334,121392
32-2,2,26,0.021096,0.253879,1.4416660625000002,196417
33-3,2,33,0.071329,1.436054,1.6386736666666666,5702886
33-1,2,25,0.000125,0.035063,1.64759240625,121392
33-2,2,26,0.035343,0.08585,1.594056,196417
34-1,2,28,0.000179,0.385199,1.3772757083333333,514228
34-2,2,25,0.016867,0.172333,1.4415595416666667,121392
34-3,2,26,0.057511,0.265104,1.4290330104166666,196417
35-2,2,31,0.042383,1.799671,1.5314975937499997,2178308
35-1,2,29,0.000185,1.160234,1.4614211979166665,832039
35-3,2,29,0.078082,1.254443,1.4932304166666661,832039
36-2,2,30,0.020799,2.048191,1.578493458333334,1346268
36-1,2,30,0.000146,2.403641,1.537336697916667,1346268
36-3,2,29,0.071665,2.244218,1.5529476041666666,832039
37-1,2,33,0.000139,1.872428,1.5853094583333334,5702886
37-3,2,27,0.095895,0.459649,1.4469333749999997,317810
37-2,2,25,0.045091,0.200801,1.5296094270833334,121392
38-2,2,33,0.032645,2.05527,1.5429114791666663,5702886
38-1,2,26,0.000139,0.099205,1.4406638229166666,196417
38-3,2,28,0.068198,0.674804,1.4640960000000003,514228
39-2,2,29,0.021817,1.221904,1.5169554375,832039
39-3,2,33,0.128434,2.479586,1.5710977708333327,5702886
39-1,2,29,0.000139,1.120845,1.46754059375,832039
40-1,2,32,0.000121,5.213059,1.4082710416666666,3524577
40-3,2,32,0.058343,5.274951,1.4008756770833333,3524577
40-2,2,31,0.027806,3.658243,1.4823584062500001,2178308
41-1,2,35,0.000176,14.972596,1.5495260624999994,14930351
41-2,2,28,0.037819,0.861018,1.4335914791666664,514228
41-3,2,34,0.073383,13.441054,1.5698857812500007,9227464
42-1,2,35,0.000196,12.392337,1.5196519062500002,14930351
42-2,2,32,0.040305,6.323033,1.52413996875,3524577
42-3,2,33,0.096301,9.701653,1.4935017499999996,5702886
43-1,2,34,0.000306,3.293476,1.5167283541666672,9227464
43-3,2,25,0.087451,0.087796,1.4994605104166667,121392
43-2,2,29,0.026325,1.183844,1.5051768020833336,832039
44-1,2,33,0.000167,5.593876,1.381909604166667,5702886
44-3,2,25,0.081848,0.192265,1.5353202812500002,121392
44-2,2,32,0.036165,4.929927,1.4461812500000004,3524577
45-2,2,32,0.036162,4.749697,1.5314017187499998,3524577
45-1,2,31,0.000173,4.22684,1.5033823020833332,2178308
45-3,2,31,0.0616,4.21984,1.5147101666666667,2178308
46-3,2,26,0.115681,0.087999,1.5209459270833332,196417
46-1,2,26,0.000262,0.084443,1.5406260624999997,196417
46-2,2,26,0.025943,0.134613,1.5209904791666666,196417
47-1,2,25,0.000169,0.040546,1.5683813437499994,121392
47-2,2,28,0.032996,0.450687,1.4976634479166662,514228
47-3,2,27,0.081858,0.404879,1.4976705520833329,317810
48-1,2,31,0.000145,2.457862,1.4727704166666664,2178308
48-2,2,27,0.049763,0.45427,1.4689527708333332,317810
48-3,2,30,0.085394,2.172044,1.4438079375,1346268
49-3,2,29,0.100211,0.788586,1.5685147708333331,832039
49-1,2,28,0.000214,0.565385,1.45066625,514228
49-2,2,27,0.039202,0.642463,1.5308357500000003,317810
50-2,2,31,0.04014,0.821662,1.4365205937500003,2178308
50-1,2,27,0.000207,0.240147,1.4767641458333338,317810
50-3,2,25,0.096133,0.193185,1.4747874062499997,121392
51-3,2,26,0.082518,0.096448,1.3498582291666665,196417
51-2,2,25,0.04617,0.08669,1.3499257708333334,121392
51-1,2,26,0.000255,0.076964,1.3509102291666666,196417
