Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-2,2,32,0.039159,3.171743,1.5861440312499997,3524577
1-1,2,30,0.000271,0.739696,1.5661157916666668,1346268
1-3,2,34,0.071411,4.911777,1.6697338125000003,9227464
2-3,2,33,0.081991,1.803238,1.6407116041666667,5702886
2-2,2,27,0.02095,0.403242,1.5765083333333334,317810
2-1,2,27,0.000304,0.44479,1.5568725937500003,317810
3-3,2,31,0.10402,1.506366,1.5703469270833332,2178308
3-2,2,33,0.036786,2.759709,1.5729788333333337,5702886
3-1,2,26,0.000181,0.083093,1.5522021249999998,196417
4-1,2,32,0.000186,1.44222,1.5181730104166666,3524577
4-2,2,26,0.025374,0.222917,1.5263452708333334,196417
4-3,2,28,0.081329,0.774409,1.5745174374999997,514228
5-3,2,30,0.100748,2.902992,1.5572343541666671,1346268
5-2,2,34,0.019374,11.233159,1.5398225,9227464
5-1,2,35,0.000192,11.942416,1.6355926354166668,14930351
6-1,2,31,0.000216,2.81712,1.509110270833333,2178308
6-3,2,34,0.055047,9.941366,1.6210906041666668,9227464
6-2,2,34,0.019419,10.128612,1.6079072500000005,9227464
7-2,2,30,0.016915,1.295068,1.6374668333333335,1346268
7-3,2,28,0.108465,0.831013,1.5598111979166662,514228
7-1,2,29,0.000287,1.160785,1.6145460416666666,832039
8-2,2,29,0.043169,1.398395,1.6282846666666666,832039
8-1,2,34,0.000134,5.923271,1.55061596875,9227464
8-3,2,34,0.088862,7.310643,1.4934975624999998,9227464
9-3,2,31,0.089475,2.654952,1.584936010416666,2178308
9-1,2,32,0.000261,2.525116,1.578297833333333,3524577
9-2,2,27,0.033491,0.457032,1.51745159375,317810
10-1,2,30,0.000242,6.782372,1.561667666666667,1346268
10-2,2,33,0.048798,8.553792,1.6664143020833337,5702886
10-3,2,35,0.125031,10.789518,1.5251063124999997,14930351
11-2,2,33,0.045168,6.145531,1.5357759583333335,5702886
11-3,2,25,0.075746,0.06992,1.5230820520833332,121392
11-1,2,33,0.000269,5.661685,1.4669267916666668,5702886
12-3,2,32,0.089106,6.692659,1.4460245729166663,3524577
12-2,2,35,0.033105,21.386068,1.4675990312499998,14930351
12-1,2,35,0.000294,20.787277,1.479898802083333,14930351
13-1,2,31,0.000193,1.063513,1.5470266458333335,2178308
13-2,2,27,0.030927,0.533292,1.46244184375,317810
