Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-3,2,26,0.099321,0.468049,1.5512202708333331,196417
1-2,2,34,0.023067,13.480108,1.40832209375,9227464
1-1,2,35,0.000172,14.878383,1.4896631145833332,14930351
2-1,2,31,0.000398,4.01591,1.58754103125,2178308
2-2,2,30,0.020886,2.093335,1.6306779791666666,1346268
2-3,2,35,0.092101,7.073844,1.5805440729166669,14930351
3-2,2,25,0.025487,0.114861,1.563479510416667,121392
3-1,2,34,0.000378,9.414878,1.5241457916666667,9227464
3-3,2,35,0.101824,8.279254,1.60987078125,14930351
4-1,2,34,0.000319,7.555709,1.6563435937499997,9227464
4-3,2,31,0.215564,3.522684,1.59689871875,2178308
4-2,2,32,0.048066,5.989637,1.6089708854166664,3524577
5-2,2,27,0.048699,0.671873,1.4802378333333335,317810
5-3,2,34,0.064869,3.33508,1.5446207291666667,9227464
5-1,2,29,0.000358,1.23575,1.5347712604166663,832039
6-1,2,27,0.000394,0.274662,1.53394803125,317810
6-3,2,34,0.153826,8.898468,1.4842469270833332,9227464
6-2,2,33,0.032695,7.984841,1.5672022604166667,5702886
7-2,2,26,0.04625,0.401769,1.5269295520833333,196417
7-1,2,33,0.000366,5.198373,1.6849360625,5702886
7-3,2,32,0.117525,4.57313,1.540579854166667,3524577
8-1,2,29,0.000314,1.637152,1.6688192604166663,832039
8-3,2,35,0.141444,8.216778,1.5503022083333333,14930351
8-2,2,32,0.024423,5.38558,1.6288753437499996,3524577
9-1,2,31,0.000331,1.971756,1.5099508125000003,2178308
9-3,2,29,0.154394,1.043634,1.5766741874999997,832039
9-2,2,29,0.037515,1.5845,1.4824505416666665,832039
10-3,2,33,0.086514,8.742071,1.4177935416666667,5702886
10-1,2,34,0.000337,16.86361,1.6715329062499995,9227464
10-2,2,34,0.04066,16.612028,1.5949462916666663,9227464
11-3,2,26,0.077948,0.153326,1.5932282187500002,196417
11-1,2,25,0.000354,0.04138,1.5995154583333333,121392
11-2,2,27,0.034108,0.168532,1.581034041666667,317810
12-3,2,25,0.086084,0.054418,1.5425157499999997,121392
12-2,2,31,0.044719,2.500915,1.43086821875,2178308
12-1,2,35,0.000239,5.856239,1.5200736041666663,14930351
13-1,2,32,0.000353,5.972877,1.4932099895833335,3524577
13-2,2,35,0.031256,10.575347,1.6118544374999992,14930351
13-3,2,32,0.097517,7.708365,1.4396605416666663,3524577
14-2,2,25,0.043445,0.155191,1.4850833333333338,121392
14-3,2,35,0.066373,21.46127,1.5147340208333329,14930351
14-1,2,35,0.000266,21.304631,1.4697654895833332,14930351
15-2,2,35,0.039124,3.7462,1.5569081354166672,14930351
15-3,2,25,0.075321,0.112356,1.5432142187499998,121392
15-1,2,25,0.000416,0.038343,1.5848568645833336,121392
16-1,2,34,0.00037,6.859578,1.4865605624999998,9227464
16-2,2,28,0.05073,1.115887,1.4614045000000002,514228
16-3,2,32,0.094388,5.344075,1.4745514270833338,3524577
17-1,2,29,0.000389,1.614652,1.5077607187499995,832039
17-3,2,35,0.086219,22.241936,1.496905520833333,14930351
17-2,2,35,0.040317,22.239818,1.470930802083333,14930351
18-1,2,28,0.00039,0.657598,1.54068590625,514228
18-2,2,33,0.024692,8.413796,1.7189689687499994,5702886
18-3,2,35,0.070591,10.759684,1.5691073020833337,14930351
19-3,2,30,0.083038,0.462849,1.59478559375,1346268
19-2,2,27,0.036798,0.154487,1.6002763020833335,317810
19-1,2,25,0.000313,0.036407,1.6559503437499998,121392
20-3,2,32,0.106121,7.753116,1.4757060625000005,3524577
20-1,2,35,0.000282,24.327282,1.380698947916667,14930351
20-2,2,35,0.029781,24.245482,1.3901371250000005,14930351
21-2,2,31,0.019871,1.262138,1.5032777604166667,2178308
21-1,2,27,0.000377,0.39543,1.4775126874999998,317810
21-3,2,28,0.09104,0.758996,1.5265695729166666,514228
22-2,2,31,0.021635,0.715608,1.32096496875,2178308
22-1,2,26,0.000246,0.17574,1.4458873124999998,196417
22-3,2,25,0.082799,0.140964,1.493026916666667,121392
23-2,2,28,0.018346,0.593203,1.4116243333333338,514228
23-3,2,34,0.17054,4.796799,1.4980518645833334,9227464
23-1,2,31,0.000294,3.094233,1.4860907708333337,2178308
24-3,2,29,0.179222,1.910396,1.4511285208333335,832039
24-2,2,32,0.044772,5.455335,1.4477578645833336,3524577
24-1,2,32,0.000317,5.407551,1.44349665625,3524577
25-3,2,33,0.083988,3.052107,1.551768510416667,5702886
25-1,2,27,0.000365,0.559854,1.4034432395833334,317810
25-2,2,30,0.038091,1.924861,1.4500177916666663,1346268
26-1,2,25,0.000354,0.048805,1.4740882083333335,121392
26-2,2,35,0.02645,10.650796,1.5569976562499999,14930351
26-3,2,33,0.059707,8.310685,1.5121051666666663,5702886
27-2,2,26,0.034099,0.141877,1.6169163854166666,196417
27-1,2,29,0.00031,0.46007,1.662678760416666,832039
27-3,2,25,0.085127,0.158794,1.6491095520833334,121392
28-1,2,30,0.000315,2.273419,1.5599234687500003,1346268
28-2,2,29,0.021663,1.211562,1.5399358020833327,832039
28-3,2,35,0.066207,5.681123,1.5886265729166669,14930351
29-2,2,34,0.03462,3.305097,1.4927610416666663,9227464
29-1,2,27,0.000264,0.127167,1.6010039791666666,317810
29-3,2,29,0.100782,1.103246,1.5494376666666667,832039
30-3,2,32,0.150207,1.689931,1.58222146875,3524577
30-1,2,29,0.000463,1.031528,1.4229185416666668,832039
30-2,2,26,0.033162,0.354458,1.4630975729166666,196417
31-2,2,25,0.034475,0.089785,1.4595087604166666,121392
31-1,2,35,0.000257,5.330909,1.4402454791666666,14930351
31-3,2,30,0.095728,1.900152,1.4753144895833332,1346268
32-2,2,26,0.037322,0.342725,1.4094129791666665,196417
32-3,2,30,0.081939,1.847827,1.4783627812499998,1346268
32-1,2,30,0.000278,1.849542,1.5193393854166661,1346268
33-2,2,27,0.049119,0.188132,1.4517408020833333,317810
33-1,2,26,0.000263,0.065796,1.5365106354166667,196417
33-3,2,25,0.102299,0.113648,1.4510062812500002,121392
34-3,2,30,0.076522,0.573119,1.4333581770833335,1346268
34-1,2,27,0.000167,0.254637,1.5078073854166663,317810
34-2,2,25,0.040949,0.141247,1.4869448749999998,121392
35-3,2,30,0.211558,2.429498,1.4962156979166668,1346268
35-1,2,34,0.000224,4.530488,1.5018921979166664,9227464
35-2,2,29,0.033547,1.673882,1.5562032708333333,832039
36-1,2,31,0.000291,1.372124,1.4808667083333331,2178308
36-2,2,25,0.04538,0.115529,1.4500063645833334,121392
36-3,2,30,0.14717,0.840623,1.5087955729166662,1346268
37-3,2,33,0.066603,3.941207,1.6656613958333335,5702886
37-2,2,26,0.021435,0.261196,1.3709471249999998,196417
37-1,2,31,0.000282,2.995325,1.60429246875,2178308
38-2,2,33,0.023364,3.970476,1.9324500937499998,5702886
38-3,2,26,0.094621,0.264167,1.4394342291666664,196417
38-1,2,31,0.000263,3.04713,1.8018026666666664,2178308
39-2,2,29,0.04868,1.40427,1.8437028958333337,832039
39-1,2,30,0.00038,1.91129,1.8875295833333336,1346268
39-3,2,29,0.353844,1.490385,1.8595332187499998,832039
40-3,2,30,0.1456,2.199605,1.6842590625,1346268
40-1,2,34,0.000276,5.839006,1.8299791979166664,9227464
40-2,2,31,0.023618,4.072903,1.7344440520833333,2178308
41-1,2,32,0.00026,3.550604,1.6292021458333337,3524577
41-2,2,31,0.036479,3.116662,1.680385822916667,2178308
41-3,2,25,0.077298,0.096609,1.5891887916666672,121392
42-2,2,32,0.050851,4.816459,1.7395103020833333,3524577
42-3,2,31,0.167834,3.98894,1.6303064583333333,2178308
42-1,2,31,0.000355,4.455954,1.6169779374999997,2178308
43-2,2,26,0.037689,0.284804,1.53400609375,196417
43-3,2,35,0.098832,4.484351,1.632375895833333,14930351
43-1,2,30,0.000219,1.025458,1.728648145833333,1346268
44-3,2,25,0.109684,0.187759,1.4947924479166668,121392
44-1,2,34,0.000376,13.31037,1.5784320833333332,9227464
44-2,2,35,0.037388,14.807632,1.5269013645833338,14930351
45-1,2,34,0.000378,3.022579,1.58794171875,9227464
45-2,2,25,0.039156,0.084876,1.4840906354166665,121392
45-3,2,28,0.070959,0.734414,1.46573128125,514228
46-2,2,27,0.033929,0.761156,1.5412388854166668,317810
46-1,2,31,0.000312,1.562686,1.4479362500000004,2178308
