Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-3,2,28,0.128186,1.029898,1.5228110208333336,514228
1-2,2,35,0.036732,6.320918,1.6355933645833336,14930351
1-1,2,31,0.000309,3.152499,1.3989627083333331,2178308
2-1,2,27,0.000301,0.347649,1.5914646041666667,317810
2-2,2,33,0.028411,1.946391,1.5169829479166668,5702886
2-3,2,28,0.079359,0.728791,1.45379703125,514228
3-2,2,28,0.034754,0.697464,1.4718796874999995,514228
3-3,2,33,0.136226,6.662768,1.50166778125,5702886
3-1,2,33,0.000195,7.211412,1.4346885625000003,5702886
4-3,2,27,0.086755,0.500433,1.4812841250000004,317810
4-2,2,31,0.025906,1.800621,1.5309369999999998,2178308
4-1,2,34,0.000124,3.804001,1.52032665625,9227464
5-3,2,30,0.081349,0.605196,1.473591677083333,1346268
5-1,2,26,0.000258,0.075969,1.5748314999999995,196417
5-2,2,28,0.039895,0.590116,1.5007211145833328,514228
6-3,2,34,0.054805,2.691724,1.4937516250000005,9227464
6-1,2,27,0.000189,0.491753,1.4705058541666665,317810
6-2,2,28,0.021227,0.777588,1.4501271562499998,514228
7-2,2,25,0.044106,0.258612,1.4972613437500004,121392
7-3,2,33,0.070966,5.858217,1.446974395833333,5702886
7-1,2,35,0.000267,8.631963,1.3326720104166663,14930351
8-2,2,32,0.037516,3.151759,1.4107715833333339,3524577
8-3,2,35,0.07459,14.351564,1.405912541666667,14930351
8-1,2,35,0.000237,15.049788,1.4796746354166663,14930351
9-1,2,33,0.00033,4.866923,1.4017842291666667,5702886
9-2,2,31,0.04607,3.889571,1.5147674687500001,2178308
9-3,2,30,0.101989,3.286947,1.42146321875,1346268
10-2,2,29,0.028505,0.612514,1.5351209687499998,832039
10-1,2,27,0.000243,0.320571,1.4636462083333335,317810
10-3,2,26,0.069229,0.323201,1.4996716666666663,196417
11-2,2,26,0.020095,0.148633,1.3887295833333335,196417
11-1,2,30,0.000205,0.768885,1.5472760416666667,1346268
11-3,2,28,0.106457,0.336829,1.5000000833333331,514228
12-2,2,26,0.048852,0.226757,1.3737627604166667,196417
12-1,2,31,0.000209,2.192528,1.4412212083333336,2178308
12-3,2,30,0.094745,1.845549,1.4751500624999998,1346268
13-1,2,27,0.00027,0.111826,1.504244270833333,317810
13-2,2,33,0.039056,1.708512,1.5228513437500002,5702886
13-3,2,28,0.117295,0.250364,1.4993503854166665,514228
14-3,2,33,0.074844,5.150019,1.4772064270833336,5702886
14-1,2,31,0.000221,3.711713,1.4252015937500007,2178308
14-2,2,31,0.039132,4.118338,1.4039784166666667,2178308
15-3,2,32,0.070475,4.854427,1.4144935312500002,3524577
15-2,2,25,0.034822,0.117157,1.4764081770833335,121392
15-1,2,32,0.00029,4.785383,1.38346703125,3524577
16-3,2,25,0.05215,0.252489,1.4561412812500003,121392
16-2,2,32,0.030214,5.037409,1.4300039687500001,3524577
16-1,2,35,0.000299,7.95581,1.3942439791666668,14930351
17-1,2,28,0.000311,0.738899,1.4006385312500003,514228
17-2,2,35,0.037518,8.128682,1.2685390729166663,14930351
