Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-5,4,26,0.316206,0.5639,1.28230675,196417
1-2,4,28,0.026298,1.25173,1.2822952083333334,514228
1-3,4,26,0.112742,0.877147,1.2822930104166665,196417
1-4,4,34,0.158569,13.444771,1.3218762604166667,9227464
1-1,4,34,0.000358,13.381624,1.3218751249999998,9227464
2-4,4,33,0.088392,5.390592,1.3135426041666667,5702886
2-2,4,29,0.021887,3.73745,1.2718758854166667,832039
2-5,4,28,0.210499,2.743177,1.2968747916666665,514228
2-1,4,31,0.000273,4.324616,1.3114578333333333,2178308
2-3,4,30,0.052797,4.026358,1.3031266145833333,1346268
3-3,4,35,0.15148,6.725432,1.2843928333333334,14930351
3-2,4,25,0.042818,0.108612,1.248958354166667,121392
3-4,4,29,0.219058,1.856774,1.2302061770833332,832039
3-5,4,28,0.902394,1.810993,1.2312507499999998,514228
3-1,4,31,0.000269,3.567099,1.279178708333333,2178308
4-5,4,34,0.372959,3.725086,1.3135420416666665,9227464
4-3,4,27,0.128635,0.859969,1.2788637916666665,317810
4-1,4,27,0.000298,0.434118,1.2958335104166665,317810
4-2,4,29,0.026937,1.880402,1.3260411458333334,832039
4-4,4,29,0.220277,1.653182,1.3239599791666667,832039
5-5,4,32,0.297146,3.353041,1.284377916666667,3524577
5-2,4,25,0.023692,0.257599,1.2593755208333335,121392
5-1,4,29,0.000281,1.561704,1.2593760312500002,832039
5-3,4,30,0.068102,2.932664,1.2843754270833332,1346268
5-4,4,29,0.190122,2.090268,1.2854146770833332,832039
6-3,4,35,0.072641,4.984795,1.2843739791666666,14930351
6-1,4,26,0.000183,0.067156,1.2635425,196417
6-4,4,25,0.09836,0.316823,1.26982559375,121392
6-2,4,28,0.044627,1.303898,1.2604187604166668,514228
6-5,4,29,0.149694,1.372534,1.2927066666666664,832039
7-2,4,33,0.047199,12.634905,1.2843760833333333,5702886
7-4,4,30,0.150525,5.32525,1.2624986249999999,1346268
7-5,4,31,0.242036,5.29693,1.2625005104166669,2178308
7-1,4,32,0.000301,8.540326,1.2625000104166668,3524577
7-3,4,33,0.074218,12.236365,1.3093988333333335,5702886
8-2,4,31,0.030168,2.54616,1.30416659375,2178308
8-1,4,34,0.000205,11.267824,1.3187505208333334,9227464
8-3,4,30,0.080977,3.875818,1.3062502708333334,1346268
8-5,4,29,0.208324,4.757886,1.298959125,832039
8-4,4,33,0.136939,10.286643,1.3218721875,5702886
9-1,4,32,0.000185,5.382426,1.266666947916667,3524577
9-5,4,30,0.312446,3.144365,1.2791668125000002,1346268
9-3,4,28,0.11901,2.505769,1.2541669375,514228
9-4,4,35,0.16488,13.026367,1.4093739479166667,14930351
9-2,4,33,0.027602,10.992014,1.3218772916666668,5702886
10-3,4,25,0.094168,0.219037,1.2391971145833334,121392
10-1,4,32,0.000302,7.921445,1.259374604166667,3524577
10-5,4,35,0.313288,21.705153,1.4010424270833335,14930351
10-4,4,33,0.16536,14.704037,1.2593729895833334,5702886
10-2,4,34,0.038363,20.865415,1.2843749791666665,9227464
11-3,4,33,0.075263,4.140929,1.2843676979166667,5702886
11-5,4,26,0.180459,0.434481,1.241671875,196417
11-1,4,26,0.00016,0.164666,1.262671875,196417
11-4,4,34,0.141308,14.383274,1.2657097604166667,9227464
11-2,4,35,0.029503,16.150534,1.2552082395833333,14930351
12-2,4,26,0.026665,0.771859,1.2781247395833335,196417
12-1,4,32,0.0003,9.055559,1.2552080833333334,3524577
12-5,4,34,0.240298,20.558417,1.2437496562500001,9227464
12-3,4,35,0.072441,30.65952,1.3183631145833334,14930351
12-4,4,35,0.163969,30.600533,1.3609990520833337,14930351
13-5,4,30,0.353134,2.825548,1.3031272708333332,1346268
13-3,4,33,0.164894,4.268152,1.2937376770833333,5702886
13-4,4,26,0.241188,0.499722,1.2729063958333333,196417
13-2,4,29,0.043037,2.275866,1.2437499791666666,832039
13-1,4,30,0.000194,3.299393,1.2979151354166665,1346268
14-2,4,34,0.041921,5.915833,1.2552069270833333,9227464
14-4,4,25,0.179226,0.533219,1.255220364583333,121392
14-5,4,28,0.244651,1.882656,1.25937434375,514228
14-3,4,29,0.082648,2.255626,1.2302087395833334,832039
14-1,4,31,0.000271,4.241683,1.2552095833333334,2178308
15-4,4,27,0.238077,1.509213,1.2291674479166668,317810
15-2,4,32,0.045161,4.352575,1.2874612187499999,3524577
15-5,4,25,0.288916,0.398937,1.3020820104166666,121392
15-3,4,35,0.111109,7.556454,1.2553044895833334,14930351
15-1,4,31,0.00021,4.312061,1.2885371145833335,2178308
16-2,4,33,0.039154,9.099175,1.2552119270833333,5702886
16-5,4,35,0.689962,14.471174,1.2687634895833333,14930351
16-3,4,31,0.064567,7.803925,1.3093759166666665,2178308
16-1,4,32,0.000175,9.621424,1.2302069479166666,3524577
16-4,4,33,0.496609,13.779711,1.2979210416666667,5702886
17-5,4,31,0.327993,5.030162,1.25521671875,2178308
17-1,4,32,0.000172,8.10914,1.2843714895833334,3524577
17-4,4,33,0.165207,9.92678,1.2947946041666667,5702886
17-3,4,29,0.129533,2.990344,1.2302224895833336,832039
17-2,4,32,0.03311,9.417222,1.3318196458333333,3524577
18-2,4,33,0.034618,4.784521,1.2843758125000002,5702886
18-4,4,33,0.157233,5.53488,1.2843745833333333,5702886
18-5,4,27,0.374433,0.733716,1.2552078020833333,317810
18-1,4,26,0.000209,0.08472,1.3291520000000003,196417
18-3,4,31,0.100472,4.72317,1.2854253958333333,2178308
19-5,4,26,0.27929,0.816252,1.2437496666666668,196417
19-4,4,25,0.177467,0.615233,1.24752446875,121392
19-3,4,28,0.111347,1.559849,1.2729263541666667,514228
19-2,4,35,0.035177,21.577866,1.3135418020833334,14930351
19-1,4,35,0.000271,21.272324,1.2906257604166667,14930351
20-5,4,35,0.246202,6.865897,1.25625303125,14930351
20-4,4,27,0.205508,1.124784,1.2614582291666665,317810
20-3,4,26,0.109052,0.20349,1.2437496250000002,196417
