Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-1,4,32,0.000274,3.444296,1.5005966562499995,3524577
1-4,4,30,0.182052,2.755275,1.3009114375000002,1346268
1-3,4,28,0.105221,1.447261,1.4691731458333335,514228
1-2,4,25,0.03907,0.096808,1.3838291666666664,121392
1-5,4,29,0.238755,2.47216,1.3595306875000002,832039
2-5,4,30,0.195524,0.829521,1.424366229166666,1346268
2-2,4,27,0.040925,0.629231,1.3570080729166665,317810
2-4,4,26,0.154678,0.357487,1.44439140625,196417
2-1,4,27,0.000312,0.333049,1.3814735,317810
2-3,4,25,0.08348,0.184781,1.3969711041666668,121392
3-2,4,28,0.025531,0.548021,1.504097354166667,514228
3-3,4,27,0.126434,0.477487,1.5271302395833337,317810
3-5,4,35,0.208817,4.119648,1.4163505416666666,14930351
3-4,4,27,0.167742,0.379203,1.5485673437500003,317810
3-1,4,26,0.000132,0.100562,1.3886030520833337,196417
4-2,4,29,0.029114,2.01582,1.4462966458333333,832039
4-5,4,25,0.624245,0.410816,1.4475614895833333,121392
4-1,4,35,0.000303,6.881583,1.4527527916666665,14930351
4-4,4,25,0.303691,0.47409,1.3660955937499997,121392
4-3,4,31,0.095194,3.604019,1.4272888333333338,2178308
5-3,4,32,0.129061,6.119406,1.43233790625,3524577
5-2,4,28,0.047723,1.500742,1.4842528437500004,514228
5-5,4,34,0.328987,8.977562,1.4133060520833334,9227464
5-4,4,32,0.225683,7.559998,1.450019229166667,3524577
5-1,4,31,0.000285,4.523296,1.5684319791666668,2178308
6-3,4,25,0.081974,0.402048,1.5249405624999997,121392
6-4,4,26,0.127732,0.717852,1.5012025624999998,196417
6-1,4,33,0.00032,8.881543,1.4062442291666666,5702886
6-5,4,35,0.473468,8.024688,1.4822258750000001,14930351
6-2,4,30,0.04626,2.656459,1.4685544791666665,1346268
7-5,4,26,0.201944,0.197285,1.4880247291666662,196417
7-2,4,29,0.033988,1.78353,1.4059792708333334,832039
7-4,4,29,0.130705,1.567092,1.41348778125,832039
7-3,4,32,0.069661,5.267818,1.4835996354166665,3524577
7-1,4,35,0.000319,8.259538,1.4666936041666665,14930351
8-5,4,32,0.210885,7.188395,1.4623923854166667,3524577
8-2,4,32,0.042984,8.046625,1.514896375,3524577
8-1,4,28,0.000278,1.112363,1.3635550729166666,514228
8-3,4,31,0.098889,6.945916,1.4326117812499999,2178308
8-4,4,32,0.144702,7.758881,1.5250906666666668,3524577
9-1,4,33,0.00031,4.440905,1.4249647083333332,5702886
9-5,4,27,0.425297,1.531518,1.372879895833333,317810
9-2,4,28,0.048736,1.594678,1.388541552083333,514228
9-3,4,29,0.104777,2.656543,1.3853414062500002,832039
9-4,4,30,0.247161,3.318019,1.406242479166667,1346268
10-3,4,33,0.067357,8.601608,1.4060177083333332,5702886
10-1,4,25,0.000307,0.036008,1.3790017187499999,121392
10-4,4,32,0.128478,7.626008,1.3872339583333335,3524577
10-5,4,29,0.220446,2.811397,1.43655975,832039
10-2,4,32,0.036516,7.978252,1.37050453125,3524577
11-1,4,25,0.000306,0.035791,1.3457955104166668,121392
11-4,4,34,0.150154,5.138376,1.4249864374999999,9227464
11-3,4,29,0.062059,1.129108,1.3997581562499999,832039
11-5,4,28,0.196082,1.767729,1.3044991458333333,514228
11-2,4,31,0.036323,3.393283,1.4254440520833334,2178308
12-2,4,30,0.036284,1.139953,1.386059010416667,1346268
12-3,4,28,0.067046,0.820524,1.394015875,514228
12-1,4,25,0.0003,0.035759,1.4019551458333335,121392
12-5,4,25,0.295548,0.255041,1.3344228020833333,121392
12-4,4,26,0.253972,0.44836,1.3412140625000002,196417
13-1,4,30,0.000208,4.552302,1.4073188958333334,1346268
13-4,4,27,0.138385,1.66119,1.4199234791666668,317810
13-2,4,34,0.041842,9.217878,1.4624679375000003,9227464
13-3,4,31,0.102781,4.070513,1.3613571458333333,2178308
13-5,4,32,0.194436,7.651047,1.3947849791666669,3524577
14-1,4,29,0.00031,1.295598,1.3852455208333332,832039
14-5,4,33,0.274061,8.268533,1.4530914166666669,5702886
14-4,4,27,0.202667,1.764273,1.3617856666666666,317810
14-2,4,32,0.044924,7.720623,1.3540228645833334,3524577
14-3,4,32,0.100942,7.156527,1.3503677291666665,3524577
15-2,4,26,0.044045,0.337739,1.4765988645833332,196417
15-4,4,27,0.171232,0.62475,1.4574983437499998,317810
15-3,4,29,0.079735,2.315405,1.3627994166666666,832039
15-1,4,30,0.000313,2.317739,1.354755239583333,1346268
15-5,4,30,0.344272,2.105275,1.3408542916666666,1346268
16-5,4,27,0.517985,0.822466,1.4403351145833332,317810
16-4,4,25,0.147262,0.219449,1.4480802812499998,121392
16-1,4,35,0.000238,6.708656,1.6139704166666669,14930351
16-2,4,27,0.025299,0.638159,1.4624946458333332,317810
16-3,4,31,0.091283,3.444869,1.4666899687500001,2178308
17-3,4,26,0.111163,0.138568,1.4070337291666668,196417
17-4,4,33,0.202723,7.609531,1.4681486250000004,5702886
17-1,4,30,0.000276,3.0111,1.3559493645833334,1346268
17-2,4,32,0.047105,7.074804,1.4710450416666663,3524577
17-5,4,31,0.295792,5.541199,1.4302041979166669,2178308
18-4,4,29,0.146798,3.792691,1.3926489375,832039
18-1,4,34,0.000262,17.490135,1.4250110520833332,9227464
18-2,4,31,0.04507,7.526599,1.426047791666667,2178308
18-5,4,34,0.238139,19.780755,1.4417282291666669,9227464
18-3,4,34,0.095897,19.640804,1.442126041666667,9227464
19-1,4,29,0.00032,1.315917,1.4593572291666668,832039
19-2,4,32,0.035936,7.915256,1.3774629895833332,3524577
19-5,4,31,0.302724,3.960844,1.3854190520833334,2178308
