Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-2,4,25,0.023613,0.094899,1.3124564791666666,121392
1-4,4,26,0.144472,0.487116,1.3767421979166665,196417
1-1,4,31,0.000265,4.364253,1.41312896875,2178308
1-5,4,34,0.299347,14.570996,1.4441162604166666,9227464
1-3,4,35,0.118594,16.214084,1.3393505729166666,14930351
2-2,4,35,0.027999,4.003861,1.4074643437500005,14930351
2-1,4,25,0.000301,0.074818,1.359849125,121392
2-4,4,25,0.116636,0.150591,1.381103395833333,121392
2-5,4,25,0.215089,0.191574,1.4119038854166666,121392
2-3,4,25,0.058477,0.22625,1.3845277083333338,121392
3-3,4,27,0.069693,0.779969,1.3281299791666663,317810
3-5,4,27,0.288431,0.922591,1.2940825520833334,317810
3-4,4,35,0.135837,8.986516,1.42130096875,14930351
3-2,4,30,0.023794,2.58388,1.293745875,1346268
3-1,4,32,0.000303,6.399453,1.3511091250000002,3524577
4-2,4,26,0.025472,0.556027,1.3161501770833335,196417
4-3,4,26,0.100466,0.458171,1.3039933541666666,196417
4-5,4,34,0.29388,13.451869,1.405261604166667,9227464
4-1,4,33,0.00028,11.988376,1.3610374895833335,5702886
4-4,4,33,0.192008,12.793857,1.3692265104166665,5702886
5-1,4,32,0.000292,2.239824,1.3592392708333332,3524577
5-4,4,29,0.153926,1.300428,1.403927614583333,832039
5-3,4,25,0.067419,0.11418,1.40178065625,121392
5-2,4,28,0.03297,0.932617,1.3677096770833335,514228
5-5,4,25,0.413486,0.748316,1.3570707604166667,121392
6-3,4,29,0.088316,0.979162,1.4078405000000003,832039
6-4,4,25,0.17914,0.404077,1.31997415625,121392
6-1,4,27,0.000294,0.173542,1.3755993541666667,317810
6-2,4,27,0.043072,0.598197,1.321723875,317810
6-5,4,27,0.204758,0.680542,1.3872416250000004,317810
7-5,4,31,0.191978,3.490911,1.2875002291666664,2178308
7-4,4,31,0.125829,7.951942,1.3562720416666665,2178308
7-1,4,32,0.000225,11.642999,1.4510484583333334,3524577
7-3,4,35,0.057398,26.603955,1.3541277083333334,14930351
7-2,4,35,0.032756,26.892007,1.4708330520833333,14930351
8-3,4,25,0.167717,0.220224,1.5380069895833337,121392
8-4,4,31,0.254549,3.269052,1.4454100625,2178308
8-2,4,26,0.040787,0.187714,1.4375678020833331,196417
8-5,4,28,0.398351,1.048437,1.41655321875,514228
8-1,4,31,0.000227,3.46837,1.4843370208333333,2178308
9-4,4,27,0.117486,0.686926,1.4614626249999998,317810
9-2,4,29,0.030861,2.778264,1.3012155937499998,832039
9-5,4,35,0.193749,8.855309,1.3333006041666666,14930351
9-3,4,29,0.076717,2.772694,1.342776854166667,832039
9-1,4,32,0.000243,6.177598,1.4237880729166665,3524577
10-1,4,28,0.000323,0.834784,1.3801120625,514228
10-3,4,34,0.082091,7.288134,1.3497994791666668,9227464
10-5,4,26,0.453381,0.499648,1.38262253125,196417
10-2,4,28,0.030697,1.42791,1.3457542708333332,514228
10-4,4,32,0.158355,5.793231,1.3635782916666666,3524577
11-3,4,30,0.106181,1.717737,1.4281246458333334,1346268
11-2,4,34,0.045174,3.452798,1.4423859374999999,9227464
11-1,4,28,0.000283,0.623191,1.4417006041666665,514228
11-4,4,25,0.167202,0.54056,1.470225875,121392
11-5,4,28,0.335107,1.304655,1.4198530416666666,514228
12-5,4,31,0.403574,1.917054,1.3502450625,2178308
12-4,4,33,0.316472,5.918036,1.3149090416666664,5702886
12-3,4,28,0.09602,1.244036,1.3809377291666667,514228
12-1,4,26,0.000309,0.090386,1.4239719687499999,196417
12-2,4,32,0.028607,5.456711,1.3385412187499999,3524577
13-1,4,25,0.000177,0.047595,1.4281249166666665,121392
13-3,4,31,0.053002,3.445942,1.4145835729166665,2178308
13-2,4,26,0.025061,0.342583,1.4171375416666667,196417
13-5,4,30,0.354131,2.594605,1.5121585624999998,1346268
13-4,4,30,0.083752,3.218371,1.4177180833333334,1346268
14-5,4,34,0.298408,5.221521,1.4019092395833335,9227464
14-2,4,31,0.028752,3.501286,1.38436546875,2178308
14-4,4,29,0.196586,2.91184,1.3664200520833336,832039
14-3,4,26,0.110097,0.730644,1.373201916666667,196417
14-1,4,30,0.00031,3.439147,1.338892625,1346268
15-5,4,28,0.480726,0.770612,1.3687195104166667,514228
15-4,4,30,0.196319,3.649983,1.3479324791666667,1346268
15-1,4,31,0.000269,4.654815,1.4224572083333336,2178308
15-2,4,35,0.043819,9.920315,1.4386209062499995,14930351
15-3,4,32,0.079498,6.993098,1.4768141458333333,3524577
16-5,4,30,0.249691,3.176789,1.3750058645833332,1346268
16-2,4,27,0.044633,0.472848,1.3583741354166665,317810
16-3,4,25,0.125941,0.108138,1.3541373125,121392
16-1,4,33,0.000311,8.458313,1.3572901770833332,5702886
16-4,4,33,0.176583,8.352849,1.334393291666667,5702886
17-5,4,30,0.397471,1.704112,1.3984043645833335,1346268
17-1,4,33,0.000275,6.917117,1.4478707708333334,5702886
17-4,4,26,0.173828,0.509354,1.3700154166666665,196417
17-2,4,30,0.046669,2.981684,1.4540941458333334,1346268
17-3,4,32,0.112811,6.165654,1.43236265625,3524577
18-3,4,30,0.057871,2.22077,1.3682618854166664,1346268
18-5,4,34,0.276537,4.785555,1.3778016041666667,9227464
18-2,4,27,0.024027,1.564535,1.3404894375,317810
18-4,4,27,0.149275,1.312535,1.3202856979166668,317810
18-1,4,30,0.000319,3.004147,1.420113822916667,1346268
19-3,4,27,0.085318,3.75095,1.47783946875,317810
19-5,4,28,0.162524,5.069957,1.3281383854166664,514228
19-4,4,29,0.141299,6.336319,1.3558328437500002,832039
19-1,4,35,0.000307,22.550636,1.3941791666666667,14930351
19-2,4,35,0.049627,22.572583,1.3923729062499999,14930351
20-3,4,25,0.073308,0.321288,1.4679226354166668,121392
20-1,4,27,0.000329,0.50089,1.4029553229166667,317810
20-2,4,28,0.037576,1.092735,1.3749633229166667,514228
20-4,4,35,0.103832,10.999482,1.4246887604166665,14930351
20-5,4,33,0.159853,8.676583,1.340614375,5702886
21-4,4,32,0.311971,4.773192,1.3873912083333335,3524577
21-2,4,27,0.027061,0.515814,1.3965166562499998,317810
21-3,4,28,0.07799,1.918772,1.3727139479166666,514228
21-5,4,30,0.383347,3.128954,1.39693828125,1346268
21-1,4,31,0.000275,4.70946,1.3999462916666663,2178308
22-2,4,33,0.01825,10.717235,1.4021679791666668,5702886
22-5,4,26,0.358866,0.523103,1.4796293125000002,196417
22-4,4,34,0.170665,13.558154,1.4053442291666667,9227464
22-1,4,32,0.000189,11.889459,1.475070416666667,3524577
22-3,4,33,0.114717,13.573749,1.43123278125,5702886
23-4,4,33,0.168297,5.336466,1.4426707604166669,5702886
23-3,4,25,0.112354,0.462242,1.3358192395833333,121392
23-1,4,29,0.000291,1.387439,1.4072979166666664,832039
23-5,4,31,0.229452,4.30316,1.527037854166667,2178308
23-2,4,30,0.036115,2.967344,1.3633185520833333,1346268
24-5,4,27,0.213225,0.99414,1.431405625,317810
24-4,4,27,0.162297,1.170858,1.4899021979166667,317810
24-3,4,25,0.091142,0.241624,1.3808418020833335,121392
24-1,4,35,0.000194,7.918979,1.31903403125,14930351
24-2,4,33,0.035278,4.952985,1.3254227604166666,5702886
25-1,4,33,0.000224,5.375117,1.3879735625000003,5702886
25-5,4,28,0.182054,2.26357,1.3569499375,514228
25-4,4,27,0.110702,1.807989,1.3948004166666668,317810
25-2,4,30,0.02408,3.064697,1.3447622291666663,1346268
25-3,4,31,0.064893,4.296448,1.3732355312500002,2178308
26-2,4,27,0.039623,0.790072,1.3822897604166666,317810
26-1,4,33,0.000221,5.032105,1.5218352187500002,5702886
26-3,4,29,0.105739,2.41339,1.4060666979166665,832039
26-5,4,29,0.227941,2.269645,1.366471833333333,832039
26-4,4,31,0.166794,3.90228,1.3568471041666668,2178308
27-1,4,29,0.000251,0.514182,1.3554794270833332,832039
27-2,4,34,0.049472,8.093075,1.3770734062500003,9227464
27-4,4,29,0.176652,1.994715,1.4678310625000002,832039
27-3,4,30,0.120692,3.331567,1.4560209062499998,1346268
27-5,4,32,0.232707,6.384804,1.3442688958333333,3524577
28-3,4,34,0.13745,6.434624,1.3760445312499998,9227464
28-2,4,29,0.025666,1.403671,1.37552371875,832039
28-5,4,29,0.702055,2.354261,1.3608826875,832039
28-4,4,30,0.183388,3.868077,1.3707377187499998,1346268
28-1,4,31,0.000181,4.59649,1.3843910625,2178308
29-4,4,26,0.128984,0.374229,1.408850760416667,196417
29-2,4,28,0.047562,2.081921,1.3782762604166665,514228
29-5,4,30,0.235785,3.320211,1.3069991458333332,1346268
29-3,4,35,0.083214,22.178829,1.3385359166666664,14930351
29-1,4,35,0.000333,21.985283,1.3729273124999999,14930351
30-1,4,33,0.000304,3.440238,1.4374317395833331,5702886
30-4,4,25,0.154314,0.367188,1.398065510416667,121392
30-5,4,25,0.316909,0.262169,1.3609021458333335,121392
30-2,4,28,0.032178,1.12934,1.4084016250000002,514228
30-3,4,30,0.09828,2.203461,1.487538354166667,1346268
31-2,4,33,0.036033,3.392542,1.4383892187499998,5702886
