Task ID,Task Number,Start Time (s),End Time (s),Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs),Concurrent Task Count
1-4,10,0.5811,7.3376,6.7565,1.5317,16.2015,41.1
1-1,10,0.1859,10.3899,10.204,1.4905,35.3044,312.36
1-2,10,0.296,10.8096,10.5136,1.4951,61.4555,106.86
1-11,10,1.8065,12.9678,11.1613,1.4558,60.5415,123.3
1-6,10,0.8655,14.2514,13.3859,1.5163,57.8413,106.86
1-3,10,0.419,14.3082,13.8892,1.5722,57.8413,106.86
1-7,10,1.0255,14.2771,13.2517,1.5316,57.8413,106.86
1-10,10,1.4341,14.277,12.8429,1.5317,60.5415,123.3
1-8,10,1.2098,14.2767,13.0669,1.5316,62.6262,131.52
1-5,10,0.7115,14.2877,13.5762,1.5518,60.5415,123.3
1-9,10,1.4156,14.297,12.8814,1.5556,57.8413,106.86
2-1,10,0.0266,6.8116,6.785,1.5117,6.8019,82.2
2-10,10,1.1451,6.9502,5.8051,1.4607,6.8019,82.2
2-7,10,0.8625,7.7864,6.9239,1.4447,16.2015,41.1
2-9,10,1.0642,8.3213,7.2571,1.4593,11.7294,106.86
2-11,10,1.434,9.9699,8.5358,1.4082,61.4555,106.86
2-3,10,0.2694,10.1683,9.8989,1.466,60.5415,123.3
2-4,10,0.3895,11.1875,10.798,1.5529,57.8413,106.86
2-5,10,0.5683,11.3171,10.7487,1.538,62.6262,131.52
2-2,10,0.1392,11.4841,11.3449,1.5754,35.3044,312.36
2-6,10,0.7009,11.8042,11.1033,1.5891,62.6262,131.52
2-8,10,1.0263,11.8172,10.7909,1.6229,62.6262,131.52
3-11,10,1.4649,7.0003,5.5354,1.4531,16.2015,41.1
3-6,10,0.7505,7.1707,6.4202,1.5615,11.7294,106.86
3-5,10,0.5774,7.1667,6.5893,1.6127,6.8019,82.2
3-10,10,1.2549,7.2342,5.9793,1.5659,6.8019,82.2
3-9,10,1.138,7.2633,6.1252,1.5125,6.8019,82.2
3-7,10,0.8999,7.8069,6.907,1.5137,26.1889,73.98
3-3,10,0.282,8.8424,8.5604,1.4571,62.6262,131.52
3-2,10,0.1433,9.6588,9.5155,1.6012,35.3044,312.36
3-1,10,0.0268,9.6886,9.6618,1.6326,35.3044,312.36
3-8,10,1.07,9.8804,8.8103,1.5899,57.8413,106.86
3-4,10,0.4213,9.8919,9.4705,1.5858,62.6262,131.52
4-4,10,0.5544,7.1719,6.6175,1.4341,26.1889,73.98
4-6,10,0.8419,7.1744,6.3325,1.4135,6.8019,82.2
4-1,10,0.0917,7.5593,7.4675,1.4741,16.2015,41.1
4-5,10,0.5669,7.8118,7.2449,1.5316,16.2015,41.1
4-9,10,1.2547,7.8977,6.643,1.5288,11.7294,106.86
4-3,10,0.4304,10.7912,10.3608,1.6021,35.3044,312.36
4-10,10,1.4345,11.303,9.8685,1.5411,61.4555,106.86
4-11,10,1.718,11.3106,9.5926,1.5472,62.6262,131.52
4-2,10,0.2846,11.3188,11.0342,1.5079,61.4555,106.86
4-7,10,1.0277,11.3302,10.3025,1.509,61.4555,106.86
4-8,10,1.2102,11.4055,10.1954,1.4782,35.3044,312.36
5-1,10,0.1043,3.0462,2.9419,1.8046,6.8019,82.2
5-6,10,0.8435,6.9309,6.0874,1.4644,6.8019,82.2
5-11,10,1.6398,7.5693,5.9295,1.5529,6.8019,82.2
5-9,10,1.3737,10.3575,8.9838,1.4866,57.8413,106.86
5-5,10,0.6856,10.9948,10.3092,1.4539,35.3044,312.36
