Task ID,Task Number,Start Time (s),End Time (s),Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs),Concurrent Task Count
1-4,10,0.6565,8.6221,7.9656,1.4167,16.2015,41.1
1-7,10,1.1355,10.2135,9.0779,1.3793,26.1889,73.98
1-1,10,0.1534,10.2271,10.0736,1.3751,60.5415,123.3
1-11,10,1.9691,10.2481,8.279,1.399,26.1889,73.98
1-6,10,0.9868,10.2277,9.2409,1.3751,26.1889,73.98
1-3,10,0.5117,11.634,11.1223,1.4955,60.5415,123.3
1-2,10,0.3188,12.5069,12.1881,1.5676,60.5415,123.3
1-5,10,0.8518,12.7433,11.8915,1.417,61.4555,106.86
1-8,10,1.15,12.7888,11.6388,1.4285,35.3044,312.36
1-9,10,1.3596,12.9922,11.6327,1.4118,60.5415,123.3
1-10,10,1.5879,13.1203,11.5324,1.4325,60.5415,123.3
2-2,10,0.2167,6.2991,6.0823,1.3001,6.8019,82.2
2-10,10,1.6768,6.8094,5.1326,1.4078,16.2015,41.1
2-8,10,1.1507,6.9972,5.8465,1.3991,16.2015,41.1
2-11,10,1.9503,7.4132,5.4628,1.298,6.8019,82.2
2-6,10,0.8089,7.4622,6.6533,1.3637,16.2015,41.1
2-9,10,1.4075,7.4648,6.0573,1.3565,16.2015,41.1
2-1,10,0.0209,8.9442,8.9233,1.5177,35.3044,312.36
2-5,10,0.6568,9.1186,8.4618,1.4923,61.4555,106.86
2-3,10,0.3508,9.7111,9.3603,1.4995,35.3044,312.36
2-7,10,0.9774,9.7111,8.7338,1.4995,35.3044,312.36
2-4,10,0.5379,9.8311,9.2931,1.4448,61.4555,106.86
3-3,10,0.3789,6.8028,6.424,1.3781,6.8019,82.2
3-10,10,1.3379,7.1253,5.7874,1.3919,16.2015,41.1
3-7,10,0.9119,7.3248,6.4129,1.5228,6.8019,82.2
3-11,10,1.6742,7.9537,6.2795,1.5838,11.7294,106.86
3-2,10,0.2801,7.9422,7.6622,1.5599,11.7294,106.86
3-5,10,0.5591,9.3143,8.7552,1.4104,61.4555,106.86
3-6,10,0.8632,10.2048,9.3417,1.5607,57.8413,106.86
3-9,10,1.3031,10.3958,9.0927,1.5083,57.8413,106.86
3-4,10,0.4147,10.4072,9.9926,1.5147,57.8413,106.86
3-1,10,0.1668,10.65,10.4832,1.4734,35.3044,312.36
3-8,10,1.1352,10.7063,9.5711,1.6653,35.3044,312.36
4-4,10,0.3513,7.6911,7.3398,1.5553,6.8019,82.2
4-3,10,0.2007,7.9519,7.7512,1.5157,11.7294,106.86
4-1,10,0.0823,8.0549,7.9727,1.5281,11.7294,106.86
4-9,10,1.049,8.3752,7.3262,1.5556,11.7294,106.86
4-7,10,1.004,10.3817,9.3777,1.5305,61.4555,106.86
4-6,10,0.532,11.1609,10.6289,1.3794,60.5415,123.3
4-2,10,0.0978,11.7091,11.6113,1.5508,57.8413,106.86
4-11,10,1.7575,12.1802,10.4227,1.4573,57.8413,106.86
4-5,10,0.4875,12.1942,11.7067,1.4387,60.5415,123.3
4-8,10,1.0236,12.356,11.3324,1.5389,62.6262,131.52
4-10,10,1.2655,12.47,11.2045,1.4212,60.5415,123.3
5-2,10,0.2207,7.4193,7.1986,1.5366,6.8019,82.2
5-7,10,0.8285,7.687,6.8584,1.5511,6.8019,82.2
5-9,10,1.1819,11.1992,10.0173,1.3672,61.4555,106.86
5-11,10,1.5726,11.6063,10.0337,1.5272,61.4555,106.86
5-1,10,0.1063,12.3926,12.2863,1.5095,62.6262,131.52
5-8,10,0.9823,12.9635,11.9812,1.3902,62.6262,131.52
5-4,10,0.3684,13.3904,13.022,1.4502,61.4555,106.86
5-3,10,0.3425,13.4041,13.0617,1.4592,57.8413,106.86
5-10,10,1.3436,13.7069,12.3633,1.384,62.6262,131.52
5-6,10,0.6371,13.7139,13.0768,1.3591,62.6262,131.52
5-5,10,0.6204,13.8864,13.266,1.3816,57.8413,106.86
6-2,10,0.3029,4.4879,4.185,1.306,11.7294,106.86
6-3,10,0.4026,7.345,6.9424,1.4962,11.7294,106.86
6-4,10,0.5871,8.0987,7.5117,1.4028,11.7294,106.86
6-10,10,1.4856,8.9237,7.4381,1.4834,26.1889,73.98
6-1,10,0.191,10.0532,9.8622,1.5227,60.5415,123.3
6-8,10,1.0941,11.4353,10.3412,1.4391,60.5415,123.3
6-6,10,0.9354,11.6798,10.7444,1.638,35.3044,312.36
6-11,10,1.6345,12.0667,10.4322,1.5781,57.8413,106.86
6-7,10,1.0676,12.0827,11.0152,1.5385,60.5415,123.3
6-5,10,0.7801,12.0734,11.2933,1.5781,57.8413,106.86
6-9,10,1.425,12.09,10.665,1.5135,62.6262,131.52
7-9,10,1.3948,7.5126,6.1178,1.4142,6.8019,82.2
7-8,10,1.0578,11.4539,10.3961,1.5493,61.4555,106.86
7-4,10,0.4787,11.4714,10.9927,1.5104,60.5415,123.3
7-6,10,0.7024,11.148,10.4456,1.605,60.5415,123.3
7-2,10,0.2233,12.0191,11.7958,1.519,35.3044,312.36
7-3,10,0.3258,12.0864,11.7606,1.6437,35.3044,312.36
7-10,10,1.7991,12.2563,10.4572,1.5178,60.5415,123.3
7-1,10,0.1037,12.2743,12.1705,1.4454,61.4555,106.86
7-5,10,0.6616,12.6399,11.9783,1.5407,57.8413,106.86
7-11,10,2.0512,12.6645,10.6133,1.5395,35.3044,312.36
7-7,10,0.8806,12.8608,11.9802,1.495,62.6262,131.52
8-3,10,0.4508,7.3292,6.8784,1.4302,6.8019,82.2
8-10,10,1.419,7.8249,6.4059,1.5454,11.7294,106.86
8-5,10,0.7291,8.5909,7.8618,1.4809,11.7294,106.86
8-1,10,0.198,8.7834,8.5854,1.3916,26.1889,73.98
8-4,10,0.5624,11.1893,10.627,1.4705,62.6262,131.52
8-2,10,0.3138,11.5734,11.2596,1.4756,62.6262,131.52
8-8,10,1.1296,11.8011,10.6715,1.5041,61.4555,106.86
8-9,10,1.3407,12.5063,11.1656,1.5197,60.5415,123.3
8-7,10,0.9809,12.5199,11.539,1.5458,57.8413,106.86
8-6,10,0.9159,12.6904,11.7745,1.4363,62.6262,131.52
8-11,10,1.6392,12.8928,11.2535,1.4684,62.6262,131.52
9-4,10,0.499,6.3222,5.8232,1.4081,26.1889,73.98
9-1,10,0.1256,7.5396,7.414,1.6309,6.8019,82.2
9-7,10,0.8893,8.0698,7.1805,1.5,16.2015,41.1
9-2,10,0.2621,8.1175,7.8554,1.4857,11.7294,106.86
9-8,10,1.1002,8.8821,7.7819,1.5269,26.1889,73.98
9-5,10,0.6768,12.2384,11.5616,1.4502,62.6262,131.52
9-3,10,0.375,12.0468,11.6718,1.4957,61.4555,106.86
9-10,10,1.2809,12.0531,10.7722,1.4711,61.4555,106.86
9-11,10,1.7416,12.1816,10.4399,1.475,62.6262,131.52
9-9,10,1.1293,12.5954,11.4662,1.4311,62.6262,131.52
9-6,10,0.7279,12.7035,11.9756,1.4039,61.4555,106.86
10-6,10,0.779,7.4882,6.7091,1.5047,11.7294,106.86
10-9,10,1.3047,8.0543,6.7496,1.5279,16.2015,41.1
10-11,10,1.8674,8.3998,6.5324,1.5775,11.7294,106.86
10-1,10,0.0451,8.6497,8.6046,1.4624,26.1889,73.98
10-4,10,0.4501,11.4881,11.038,1.3802,57.8413,106.86
10-3,10,0.1792,11.4992,11.3201,1.4492,57.8413,106.86
10-2,10,0.1614,11.9031,11.7416,1.4676,35.3044,312.36
10-10,10,1.5054,12.4429,10.9375,1.3578,61.4555,106.86
10-7,10,0.9927,12.4431,11.4504,1.3773,60.5415,123.3
10-8,10,1.2273,12.4593,11.232,1.3472,62.6262,131.52
10-5,10,0.5888,12.4511,11.8623,1.3473,60.5415,123.3
11-5,10,0.5827,6.4361,5.8535,1.5376,6.8019,82.2
11-2,10,0.1864,6.4569,6.2704,1.5649,6.8019,82.2
11-1,10,0.0762,6.7692,6.693,1.5308,11.7294,106.86
11-3,10,0.2071,7.0347,6.8276,1.4151,16.2015,41.1
11-10,10,1.3622,7.1171,5.7549,1.523,11.7294,106.86
11-9,10,1.1729,7.5711,6.3982,1.5238,26.1889,73.98
11-4,10,0.2979,7.9617,7.6637,1.5115,26.1889,73.98
11-8,10,1.0058,9.4675,8.4617,1.4712,57.8413,106.86
11-6,10,0.7405,9.6688,8.9283,1.5419,61.4555,106.86
11-7,10,0.7621,9.8313,9.0692,1.525,60.5415,123.3
11-11,10,1.472,10.0156,8.5435,1.4906,35.3044,312.36
12-3,10,0.2882,7.361,7.0729,1.344,16.2015,41.1
12-5,10,0.5766,9.6891,9.1124,1.3645,26.1889,73.98
12-8,10,0.8265,10.4699,9.6434,1.5288,61.4555,106.86
12-1,10,0.0792,11.212,11.1328,1.5079,35.3044,312.36
12-4,10,0.4218,11.9976,11.5759,1.4579,61.4555,106.86
12-2,10,0.1896,12.9504,12.7608,1.4613,61.4555,106.86
12-10,10,1.1612,13.1206,11.9595,1.5335,60.5415,123.3
12-9,10,1.0003,13.5362,12.5359,1.5081,61.4555,106.86
12-11,10,1.3167,13.5471,12.2304,1.5111,62.6262,131.52
12-6,10,0.6305,13.5548,12.9243,1.5112,61.4555,106.86
12-7,10,0.7713,13.8356,13.0644,1.4534,62.6262,131.52
13-1,10,0.0529,3.3896,3.3367,1.925,11.7294,106.86
13-2,10,0.2062,5.4536,5.2474,1.4585,11.7294,106.86
13-4,10,0.5082,6.3499,5.8417,1.5688,11.7294,106.86
13-3,10,0.3209,6.9695,6.6486,1.5469,11.7294,106.86
13-5,10,0.6238,6.9355,6.3117,1.4552,11.7294,106.86
13-11,10,1.4767,7.1033,5.6266,1.5388,11.7294,106.86
13-7,10,0.9394,7.4506,6.5112,1.5789,26.1889,73.98
13-6,10,0.7911,9.0179,8.2268,1.4318,57.8413,106.86
13-9,10,1.1453,9.1609,8.0156,1.5982,35.3044,312.36
13-10,10,1.324,9.413,8.089,1.5772,62.6262,131.52
13-8,10,1.0985,9.427,8.3285,1.5358,61.4555,106.86
14-10,10,1.5052,6.3878,4.8825,1.6426,16.2015,41.1
14-8,10,1.2565,6.9327,5.6761,1.5684,16.2015,41.1
14-4,10,0.5596,7.7116,7.1519,1.531,11.7294,106.86
14-9,10,1.4437,7.7754,6.3316,1.5982,11.7294,106.86
14-11,10,1.724,7.9189,6.1948,1.4343,26.1889,73.98
14-5,10,0.7536,9.4734,8.7198,1.5241,60.5415,123.3
14-1,10,0.1687,10.9115,10.7428,1.5874,61.4555,106.86
14-3,10,0.433,10.9292,10.4962,1.5625,62.6262,131.52
14-2,10,0.3238,10.9456,10.6217,1.5625,62.6262,131.52
14-7,10,1.1026,10.9538,9.8512,1.5614,61.4555,106.86
14-6,10,0.9518,10.9381,9.9863,1.5625,61.4555,106.86
15-4,10,0.4191,6.4524,6.0333,1.4904,16.2015,41.1
15-2,10,0.2774,6.7123,6.4349,1.6219,16.2015,41.1
15-10,10,1.61,6.8203,5.2103,1.551,6.8019,82.2
15-5,10,0.6691,7.7062,7.0371,1.6033,26.1889,73.98
15-6,10,0.8172,8.3696,7.5524,1.5543,26.1889,73.98
15-7,10,0.9825,9.2712,8.2887,1.6245,35.3044,312.36
15-11,10,1.7766,9.8867,8.1101,1.5891,35.3044,312.36
15-8,10,0.9905,10.2255,9.235,1.6052,60.5415,123.3
15-1,10,0.1004,10.2609,10.1606,1.6099,57.8413,106.86
15-9,10,1.1127,10.5069,9.3943,1.5388,60.5415,123.3
15-3,10,0.3871,10.728,10.3409,1.475,60.5415,123.3
16-3,10,0.2978,3.3342,3.0364,1.8066,16.2015,41.1
16-6,10,0.7315,8.4702,7.7388,1.5362,11.7294,106.86
16-1,10,0.0506,8.5993,8.5486,1.5802,11.7294,106.86
16-2,10,0.1874,8.9305,8.7431,1.5532,26.1889,73.98
16-11,10,1.6871,9.2753,7.5882,1.6954,26.1889,73.98
16-8,10,1.1325,11.3203,10.1877,1.3724,60.5415,123.3
16-7,10,0.9286,12.2506,11.322,1.4285,61.4555,106.86
16-5,10,0.5681,12.2595,11.6913,1.4409,62.6262,131.52
16-9,10,1.3535,12.2882,10.9347,1.4471,57.8413,106.86
16-10,10,1.5916,12.2702,10.6786,1.4436,60.5415,123.3
16-4,10,0.4213,12.7313,12.3099,1.5763,62.6262,131.52
17-2,10,0.1442,3.7597,3.6155,1.8775,6.8019,82.2
17-7,10,0.9463,7.2719,6.3256,1.4603,6.8019,82.2
17-1,10,0.032,7.5506,7.5185,1.4998,11.7294,106.86
17-9,10,1.1907,7.8477,6.6571,1.5136,11.7294,106.86
17-4,10,0.4095,7.8134,7.4039,1.6062,11.7294,106.86
17-6,10,0.7203,8.3578,7.6375,1.5178,26.1889,73.98
17-5,10,0.5492,8.3611,7.8119,1.5167,26.1889,73.98
17-8,10,1.1293,10.3016,9.1723,1.426,62.6262,131.52
17-10,10,1.232,10.3192,9.0873,1.3553,62.6262,131.52
17-3,10,0.2452,10.402,10.1568,1.4136,35.3044,312.36
17-11,10,1.5918,10.4924,8.9006,1.4249,35.3044,312.36
18-2,10,0.1417,6.9823,6.8406,1.5399,6.8019,82.2
18-4,10,0.2699,7.7581,7.4882,1.4752,16.2015,41.1
18-9,10,1.2662,8.4902,7.2239,1.4826,11.7294,106.86
18-8,10,0.958,8.5526,7.5946,1.5102,11.7294,106.86
18-3,10,0.161,10.5625,10.4015,1.3838,61.4555,106.86
18-6,10,0.5921,11.1637,10.5716,1.6021,60.5415,123.3
18-10,10,1.4532,11.1754,9.7222,1.5954,57.8413,106.86
18-7,10,0.7876,11.7109,10.9234,1.499,35.3044,312.36
18-5,10,0.546,11.9324,11.3864,1.5888,62.6262,131.52
18-1,10,0.0257,11.9412,11.9155,1.5581,60.5415,123.3
18-11,10,1.8374,12.0316,10.1942,1.5317,35.3044,312.36
19-2,10,0.319,6.8605,6.5415,1.549,11.7294,106.86
19-4,10,0.5636,6.9755,6.4119,1.4848,6.8019,82.2
19-6,10,0.7388,7.0559,6.3171,1.5782,6.8019,82.2
19-8,10,1.0464,7.0975,6.0511,1.6197,6.8019,82.2
19-10,10,1.0923,7.7455,6.6533,1.3591,16.2015,41.1
19-7,10,0.8164,8.0473,7.2308,1.429,11.7294,106.86
19-3,10,0.432,9.2087,8.7767,1.452,60.5415,123.3
19-5,10,0.7174,10.3001,9.5828,1.4108,60.5415,123.3
19-11,10,1.6204,10.4,8.7796,1.4061,35.3044,312.36
19-1,10,0.1375,10.656,10.5185,1.4244,60.5415,123.3
19-9,10,1.0739,10.6871,9.6132,1.4779,57.8413,106.86
20-2,10,0.21,5.9603,5.7504,1.4736,26.1889,73.98
20-6,10,0.7402,6.8596,6.1194,1.5363,6.8019,82.2
20-4,10,0.5787,7.3237,6.745,1.4533,6.8019,82.2
20-8,10,0.9661,7.481,6.515,1.5073,11.7294,106.86
20-11,10,1.6378,8.4576,6.8198,1.326,26.1889,73.98
20-10,10,1.3184,8.4619,7.1435,1.3272,26.1889,73.98
20-3,10,0.4186,8.4632,8.0445,1.3593,26.1889,73.98
20-9,10,1.0995,9.7832,8.6837,1.4658,35.3044,312.36
20-1,10,0.1942,9.9791,9.7849,1.5565,35.3044,312.36
20-7,10,0.7591,10.1316,9.3725,1.5673,62.6262,131.52
20-5,10,0.7113,10.1402,9.4289,1.5448,61.4555,106.86
