Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
Existing-2,2,1.5276,1.6342,35.3044,312.36
WithNew-1,2,1.2174,1.6725,6.8019,82.2
WithNew-3,2,2.2384,1.8284,35.3044,312.36
WithNew-2,2,2.3632,1.6939,35.3044,312.36
Existing-1,2,1.0345,1.7393,11.7294,106.86
Existing-2,2,2.3627,1.5744,61.4555,106.86
WithNew-1,2,1.6156,1.7313,11.7294,106.86
WithNew-3,2,3.5285,1.6244,57.8413,106.86
WithNew-2,2,3.538,1.6231,61.4555,106.86
Existing-1,2,0.7739,2.0257,6.8019,82.2
Existing-2,2,2.5278,1.623,60.5415,123.3
WithNew-1,2,1.7292,1.5449,6.8019,82.2
WithNew-2,2,3.4319,1.5252,60.5415,123.3
WithNew-3,2,3.4354,1.5214,57.8413,106.86
Existing-2,2,0.973,1.9356,16.2015,41.1
Existing-1,2,1.4571,1.7397,26.1889,73.98
WithNew-2,2,1.7332,1.4597,16.2015,41.1
WithNew-1,2,2.2753,1.6109,26.1889,73.98
WithNew-3,2,3.4673,1.5258,62.6262,131.52
Existing-1,2,1.0264,1.693,11.7294,106.86
Existing-2,2,2.4244,1.6039,60.5415,123.3
WithNew-1,2,2.2484,1.7159,11.7294,106.86
WithNew-2,2,3.5527,1.441,60.5415,123.3
WithNew-3,2,3.6975,1.4752,60.5415,123.3
Existing-1,2,1.014,1.868,6.8019,82.2
Existing-2,2,2.4075,1.6897,57.8413,106.86
WithNew-1,2,1.6082,1.4596,6.8019,82.2
WithNew-3,2,2.2418,1.4052,26.1889,73.98
WithNew-2,2,3.1113,1.5257,57.8413,106.86
Existing-1,2,1.6916,1.61,26.1889,73.98
Existing-2,2,2.5051,1.619,57.8413,106.86
WithNew-1,2,2.5409,1.5683,26.1889,73.98
WithNew-2,2,3.9189,1.4694,57.8413,106.86
WithNew-3,2,3.9217,1.4525,60.5415,123.3
Existing-1,2,0.6691,1.982,6.8019,82.2
Existing-2,2,1.0469,1.8757,16.2015,41.1
WithNew-1,2,1.1625,1.5143,6.8019,82.2
WithNew-3,2,1.2351,1.7039,6.8019,82.2
WithNew-2,2,1.4169,1.5694,16.2015,41.1
Existing-1,2,0.8498,1.6917,11.7294,106.86
Existing-2,2,1.0337,1.7655,16.2015,41.1
WithNew-1,2,1.2705,1.7163,11.7294,106.86
WithNew-2,2,1.4942,1.6915,16.2015,41.1
WithNew-3,2,2.7604,1.6503,62.6262,131.52
Existing-1,2,1.5623,1.6919,26.1889,73.98
Existing-2,2,2.6668,1.5823,61.4555,106.86
WithNew-1,2,2.3746,1.5176,26.1889,73.98
WithNew-3,2,2.5475,1.5583,26.1889,73.98
WithNew-2,2,3.4301,1.5029,61.4555,106.86
Existing-2,2,2.7889,1.5404,61.4555,106.86
Existing-1,2,3.0999,1.6052,62.6262,131.52
WithNew-3,2,2.1435,1.7087,16.2015,41.1
WithNew-2,2,3.4652,1.5552,61.4555,106.86
WithNew-1,2,3.8248,1.6541,62.6262,131.52
Existing-2,2,3.0059,1.6141,60.5415,123.3
Existing-1,2,3.0041,1.6141,57.8413,106.86
WithNew-1,2,3.3105,1.5452,57.8413,106.86
WithNew-3,2,3.7241,1.5747,62.6262,131.52
WithNew-2,2,3.8922,1.525,60.5415,123.3
Existing-1,2,1.0871,1.9051,11.7294,106.86
Existing-2,2,2.6453,1.6201,62.6262,131.52
WithNew-3,2,1.6648,1.6385,11.7294,106.86
WithNew-1,2,1.9453,1.5804,11.7294,106.86
WithNew-2,2,3.1752,1.5037,62.6262,131.52
Existing-1,2,3.0087,1.5821,61.4555,106.86
Existing-2,2,3.0103,1.5822,60.5415,123.3
WithNew-2,2,3.8427,1.4944,60.5415,123.3
WithNew-1,2,4.5731,1.6749,61.4555,106.86
WithNew-3,2,4.8204,1.4493,62.6262,131.52
Existing-2,2,0.7602,1.9197,6.8019,82.2
Existing-1,2,1.6356,1.7194,35.3044,312.36
WithNew-3,2,1.727,1.6344,16.2015,41.1
WithNew-2,2,1.7213,1.6464,6.8019,82.2
WithNew-1,2,2.7754,1.5125,35.3044,312.36
Existing-2,2,0.8201,1.9313,6.8019,82.2
Existing-1,2,2.5484,1.7355,62.6262,131.52
WithNew-2,2,1.5049,1.5724,6.8019,82.2
WithNew-3,2,3.4159,1.6456,60.5415,123.3
WithNew-1,2,3.61,1.6094,62.6262,131.52
Existing-2,2,1.3047,1.8685,26.1889,73.98
Existing-1,2,1.8188,1.8333,35.3044,312.36
WithNew-2,2,2.5584,1.6528,26.1889,73.98
WithNew-3,2,3.5562,1.6094,62.6262,131.52
WithNew-1,2,3.7969,1.5227,35.3044,312.36
Existing-1,2,1.9846,1.8348,35.3044,312.36
Existing-2,2,2.4162,1.7,62.6262,131.52
WithNew-3,2,1.3667,1.5205,6.8019,82.2
WithNew-1,2,2.4514,1.6036,35.3044,312.36
WithNew-2,2,2.8995,1.5017,62.6262,131.52
Existing-2,2,2.0924,1.7751,35.3044,312.36
Existing-1,2,2.3639,1.6428,61.4555,106.86
WithNew-3,2,2.0824,1.6458,16.2015,41.1
WithNew-2,2,2.9618,1.5403,35.3044,312.36
WithNew-1,2,3.4244,1.6877,61.4555,106.86
Existing-1,2,1.9776,1.6652,35.3044,312.36
Existing-2,2,2.3816,1.7011,60.5415,123.3
WithNew-3,2,1.8151,1.7164,11.7294,106.86
WithNew-2,2,3.3987,1.7044,60.5415,123.3
WithNew-1,2,3.5089,1.7097,35.3044,312.36
Existing-1,2,0.7383,1.704,6.8019,82.2
Existing-2,2,2.4859,1.593,61.4555,106.86
WithNew-1,2,1.6386,1.6726,6.8019,82.2
WithNew-3,2,3.105,1.494,35.3044,312.36
WithNew-2,2,3.2885,1.5857,61.4555,106.86
Existing-1,2,2.6223,1.6199,57.8413,106.86
Existing-2,2,2.9539,1.6708,60.5415,123.3
WithNew-1,2,3.4431,1.6616,57.8413,106.86
WithNew-3,2,3.9197,1.6475,60.5415,123.3
WithNew-2,2,4.0547,1.7125,60.5415,123.3
Existing-1,2,3.0637,1.6656,61.4555,106.86
Existing-2,2,3.3558,1.6902,62.6262,131.52
WithNew-3,2,1.8168,1.7679,11.7294,106.86
WithNew-1,2,3.5309,1.7041,61.4555,106.86
WithNew-2,2,3.911,1.7123,62.6262,131.52
Existing-1,2,3.1051,1.6368,60.5415,123.3
Existing-2,2,3.1267,1.7017,57.8413,106.86
WithNew-3,2,4.3996,1.534,60.5415,123.3
WithNew-1,2,4.4159,1.5287,60.5415,123.3
WithNew-2,2,4.4235,1.5559,57.8413,106.86
Existing-2,2,3.2705,1.5443,61.4555,106.86
Existing-1,2,3.2837,1.5678,57.8413,106.86
WithNew-1,2,4.3976,1.7218,57.8413,106.86
WithNew-3,2,4.6765,1.7142,62.6262,131.52
WithNew-2,2,4.6856,1.7148,61.4555,106.86
Existing-2,2,0.9144,1.9052,16.2015,41.1
Existing-1,2,2.2687,1.6761,57.8413,106.86
WithNew-2,2,1.9769,1.539,16.2015,41.1
WithNew-3,2,3.9134,1.6008,60.5415,123.3
WithNew-1,2,3.9224,1.5848,57.8413,106.86
Existing-1,2,1.1618,1.8489,11.7294,106.86
Existing-2,2,2.3064,1.8019,62.6262,131.52
WithNew-1,2,1.9883,1.87,11.7294,106.86
WithNew-2,2,3.0688,1.5927,62.6262,131.52
WithNew-3,2,3.1763,1.5293,61.4555,106.86
Existing-1,2,3.1086,1.6362,62.6262,131.52
Existing-2,2,3.1155,1.6456,61.4555,106.86
WithNew-3,2,3.192,1.7572,35.3044,312.36
WithNew-1,2,3.8612,1.6361,62.6262,131.52
WithNew-2,2,3.8738,1.635,61.4555,106.86
Existing-1,2,2.1071,1.6481,35.3044,312.36
Existing-2,2,2.6994,1.6093,62.6262,131.52
WithNew-3,2,3.3394,1.708,35.3044,312.36
WithNew-2,2,3.4536,1.5631,62.6262,131.52
WithNew-1,2,3.4919,1.5203,35.3044,312.36
Existing-2,2,0.8907,1.8533,6.8019,82.2
Existing-1,2,0.9768,1.8528,11.7294,106.86
WithNew-2,2,1.0853,1.5325,6.8019,82.2
WithNew-3,2,1.269,1.6199,11.7294,106.86
WithNew-1,2,1.2821,1.6396,11.7294,106.86
Existing-1,2,1.0332,1.7759,16.2015,41.1
Existing-2,2,2.722,1.7014,61.4555,106.86
WithNew-1,2,1.5268,1.5914,16.2015,41.1
WithNew-3,2,2.6137,1.5765,35.3044,312.36
WithNew-2,2,2.8066,1.6239,61.4555,106.86
Existing-1,2,1.1286,1.6094,11.7294,106.86
Existing-2,2,2.4449,1.5814,61.4555,106.86
WithNew-1,2,2.0313,1.6182,11.7294,106.86
WithNew-3,2,3.9513,1.5671,61.4555,106.86
WithNew-2,2,4.1352,1.5442,61.4555,106.86
Existing-1,2,1.0205,1.8375,11.7294,106.86
Existing-2,2,1.2843,1.646,26.1889,73.98
WithNew-1,2,1.9531,1.5997,11.7294,106.86
WithNew-2,2,2.3843,1.4803,26.1889,73.98
WithNew-3,2,3.3386,1.6537,57.8413,106.86
Existing-1,2,2.6429,1.4958,61.4555,106.86
Existing-2,2,2.7494,1.5558,35.3044,312.36
WithNew-3,2,1.7457,1.5958,6.8019,82.2
WithNew-2,2,2.694,1.5305,35.3044,312.36
WithNew-1,2,3.1244,1.6574,61.4555,106.86
Existing-2,2,2.2515,1.7879,35.3044,312.36
Existing-1,2,2.4339,1.59,60.5415,123.3
WithNew-3,2,1.5,1.7662,6.8019,82.2
WithNew-2,2,2.7558,1.6903,35.3044,312.36
WithNew-1,2,2.9607,1.5665,60.5415,123.3
Existing-2,2,3.0436,1.5599,60.5415,123.3
Existing-1,2,3.0557,1.518,57.8413,106.86
WithNew-3,2,1.1946,1.7497,6.8019,82.2
WithNew-1,2,3.3659,1.5942,57.8413,106.86
WithNew-2,2,3.3693,1.5888,60.5415,123.3
Existing-2,2,2.6676,1.8568,57.8413,106.86
Existing-1,2,2.8702,1.9933,62.6262,131.52
WithNew-3,2,3.3479,1.6367,35.3044,312.36
WithNew-2,2,3.8742,1.6282,57.8413,106.86
WithNew-1,2,3.9853,1.4736,62.6262,131.52
Existing-1,2,0.7156,1.8836,6.8019,82.2
Existing-2,2,2.2921,1.6804,57.8413,106.86
WithNew-3,2,1.2008,1.8198,6.8019,82.2
WithNew-1,2,1.337,1.6491,6.8019,82.2
WithNew-2,2,2.604,1.4681,57.8413,106.86
Existing-2,2,2.757,1.6654,57.8413,106.86
Existing-1,2,3.0443,1.7065,62.6262,131.52
WithNew-3,2,2.3244,1.6687,26.1889,73.98
WithNew-2,2,3.2394,1.6133,57.8413,106.86
WithNew-1,2,4.0455,1.5556,62.6262,131.52
Existing-1,2,1.0246,1.6792,6.8019,82.2
Existing-2,2,2.4371,1.6823,60.5415,123.3
WithNew-1,2,1.4142,1.6021,6.8019,82.2
WithNew-2,2,3.5048,1.4785,60.5415,123.3
WithNew-3,2,3.5079,1.4623,62.6262,131.52
Existing-2,2,0.9969,1.726,6.8019,82.2
Existing-1,2,2.3299,1.4753,57.8413,106.86
WithNew-2,2,1.486,1.6129,6.8019,82.2
WithNew-3,2,2.979,1.5539,57.8413,106.86
WithNew-1,2,3.6044,1.5712,57.8413,106.86
Existing-1,2,0.7079,1.8755,6.8019,82.2
Existing-2,2,2.5302,1.6447,62.6262,131.52
WithNew-1,2,1.6678,1.6199,6.8019,82.2
WithNew-3,2,3.01,1.3931,57.8413,106.86
WithNew-2,2,3.563,1.5914,62.6262,131.52
Existing-2,2,2.8329,1.6791,61.4555,106.86
Existing-1,2,2.8401,1.6391,60.5415,123.3
WithNew-3,2,2.2331,1.6752,16.2015,41.1
WithNew-1,2,3.8246,1.5749,60.5415,123.3
WithNew-2,2,3.8241,1.5749,61.4555,106.86
Existing-1,2,0.905,1.8007,6.8019,82.2
Existing-2,2,2.1412,1.6233,57.8413,106.86
WithNew-3,2,1.6551,1.6006,16.2015,41.1
WithNew-1,2,1.6944,1.5755,6.8019,82.2
WithNew-2,2,2.9345,1.7518,57.8413,106.86
