Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
WithNew-1,2,2.1856,1.6372,11.7294,106.86
WithNew-3,2,2.4758,1.6255,26.1889,73.98
WithNew-2,2,3.3782,1.5759,61.4555,106.86
Existing-2,2,0.9527,1.8651,6.8019,82.2
Existing-1,2,1.2677,1.7662,26.1889,73.98
WithNew-2,2,1.6104,1.6874,6.8019,82.2
WithNew-1,2,1.9689,1.7189,26.1889,73.98
WithNew-3,2,2.5462,1.6228,35.3044,312.36
Existing-2,2,1.4777,1.7313,16.2015,41.1
Existing-1,2,2.7026,1.6787,60.5415,123.3
WithNew-2,2,1.8585,1.6511,16.2015,41.1
WithNew-3,2,3.6661,1.6062,57.8413,106.86
WithNew-1,2,3.6639,1.6062,60.5415,123.3
Existing-2,2,2.1341,1.873,35.3044,312.36
Existing-1,2,2.6195,1.668,61.4555,106.86
WithNew-3,2,3.9864,1.5366,62.6262,131.52
WithNew-1,2,4.1193,1.5302,61.4555,106.86
WithNew-2,2,4.357,1.5654,35.3044,312.36
Existing-2,2,2.8963,1.7556,60.5415,123.3
Existing-1,2,3.0199,1.8399,62.6262,131.52
WithNew-3,2,2.4615,1.7395,16.2015,41.1
WithNew-1,2,3.8052,1.7498,62.6262,131.52
WithNew-2,2,4.1037,1.7762,60.5415,123.3
Existing-1,2,1.3867,1.7624,26.1889,73.98
Existing-2,2,1.7722,1.8032,35.3044,312.36
WithNew-1,2,2.1979,1.7609,26.1889,73.98
WithNew-3,2,2.4944,1.5649,26.1889,73.98
WithNew-2,2,3.2334,1.7271,35.3044,312.36
Existing-1,2,0.6509,1.9097,6.8019,82.2
Existing-2,2,1.5464,1.7976,35.3044,312.36
WithNew-1,2,1.6447,1.7044,6.8019,82.2
WithNew-3,2,1.788,1.5874,11.7294,106.86
WithNew-2,2,2.5614,1.5281,35.3044,312.36
Existing-1,2,2.8516,1.7573,61.4555,106.86
Existing-2,2,2.8582,1.776,60.5415,123.3
WithNew-3,2,2.0785,1.7172,16.2015,41.1
WithNew-2,2,3.3197,1.6553,60.5415,123.3
WithNew-1,2,3.3259,1.698,61.4555,106.86
Existing-1,2,1.6734,1.7262,26.1889,73.98
Existing-2,2,2.4698,1.629,57.8413,106.86
WithNew-1,2,2.2903,1.6231,26.1889,73.98
WithNew-2,2,3.1294,1.6089,57.8413,106.86
WithNew-3,2,3.774,1.5604,62.6262,131.52
Existing-1,2,3.2631,1.6613,60.5415,123.3
Existing-2,2,3.2836,1.6499,57.8413,106.86
WithNew-2,2,3.2208,1.5846,57.8413,106.86
WithNew-1,2,3.8702,1.6317,60.5415,123.3
WithNew-3,2,4.5902,1.5998,62.6262,131.52
Existing-1,2,2.9457,1.5612,60.5415,123.3
Existing-2,2,2.946,1.5632,61.4555,106.86
WithNew-3,2,1.8528,1.4957,16.2015,41.1
WithNew-1,2,3.3475,1.4261,60.5415,123.3
WithNew-2,2,3.479,1.4892,61.4555,106.86
Existing-1,2,2.2158,1.4979,35.3044,312.36
Existing-2,2,2.7073,1.5565,62.6262,131.52
WithNew-1,2,2.8071,1.4905,35.3044,312.36
WithNew-3,2,3.0987,1.5675,35.3044,312.36
WithNew-2,2,3.308,1.6694,62.6262,131.52
Existing-1,2,0.7274,1.9365,6.8019,82.2
Existing-2,2,2.3666,1.57,61.4555,106.86
WithNew-1,2,1.8591,1.7471,6.8019,82.2
WithNew-2,2,3.2505,1.5988,61.4555,106.86
WithNew-3,2,3.6004,1.5488,57.8413,106.86
Existing-2,2,0.9493,1.6912,6.8019,82.2
Existing-1,2,2.3364,1.5666,60.5415,123.3
WithNew-2,2,1.3524,1.7906,6.8019,82.2
WithNew-1,2,3.5247,1.5381,60.5415,123.3
WithNew-3,2,3.7999,1.4966,61.4555,106.86
Existing-2,2,0.8073,1.7698,6.8019,82.2
Existing-1,2,1.5203,1.7243,35.3044,312.36
WithNew-2,2,1.8462,1.8285,6.8019,82.2
WithNew-1,2,2.8923,1.7332,35.3044,312.36
WithNew-3,2,2.9622,1.7226,57.8413,106.86
Existing-2,2,2.7416,1.6251,60.5415,123.3
Existing-1,2,2.8632,1.6777,62.6262,131.52
WithNew-2,2,3.2081,1.5874,60.5415,123.3
WithNew-3,2,4.1055,1.5511,62.6262,131.52
WithNew-1,2,4.1135,1.5113,62.6262,131.52
Existing-1,2,0.9312,1.8558,11.7294,106.86
Existing-2,2,2.6227,1.6303,61.4555,106.86
WithNew-1,2,1.5896,1.8209,11.7294,106.86
WithNew-3,2,1.663,1.8541,11.7294,106.86
WithNew-2,2,2.7867,1.5907,61.4555,106.86
Existing-2,2,0.8742,1.7055,6.8019,82.2
Existing-1,2,2.1765,1.7082,57.8413,106.86
WithNew-2,2,1.6975,1.6339,6.8019,82.2
WithNew-1,2,3.7028,1.4582,57.8413,106.86
WithNew-3,2,3.7155,1.477,60.5415,123.3
Existing-1,2,1.1093,1.7046,11.7294,106.86
Existing-2,2,2.4659,1.5887,61.4555,106.86
WithNew-3,2,1.7755,1.665,6.8019,82.2
WithNew-1,2,2.0197,1.6387,11.7294,106.86
WithNew-2,2,2.9074,1.4786,61.4555,106.86
Existing-1,2,1.5055,1.5716,26.1889,73.98
Existing-2,2,2.5897,1.55,62.6262,131.52
WithNew-3,2,1.3695,1.5573,6.8019,82.2
WithNew-1,2,1.8765,1.6064,26.1889,73.98
WithNew-2,2,2.9568,1.5383,62.6262,131.52
Existing-2,2,1.9095,1.7,35.3044,312.36
Existing-1,2,2.3918,1.6614,60.5415,123.3
WithNew-3,2,1.5442,1.7042,16.2015,41.1
WithNew-2,2,2.6378,1.5293,35.3044,312.36
WithNew-1,2,3.1041,1.5675,60.5415,123.3
Existing-2,2,2.8115,1.6933,57.8413,106.86
Existing-1,2,2.8246,1.746,61.4555,106.86
WithNew-3,2,1.9137,1.554,16.2015,41.1
WithNew-1,2,3.5822,1.5671,61.4555,106.86
WithNew-2,2,3.5907,1.581,57.8413,106.86
Existing-2,2,1.6085,1.7268,26.1889,73.98
Existing-1,2,2.495,1.7134,61.4555,106.86
WithNew-3,2,2.0826,1.482,26.1889,73.98
WithNew-2,2,2.3867,1.5008,26.1889,73.98
WithNew-1,2,3.13,1.4439,61.4555,106.86
Existing-1,2,0.927,1.7309,16.2015,41.1
Existing-2,2,1.6926,1.6596,35.3044,312.36
WithNew-3,2,1.2643,1.8997,6.8019,82.2
WithNew-1,2,1.3872,1.8378,16.2015,41.1
WithNew-2,2,2.1065,1.746,35.3044,312.36
Existing-1,2,0.8699,1.8384,6.8019,82.2
Existing-2,2,2.3109,1.752,62.6262,131.52
WithNew-1,2,1.0683,1.5286,6.8019,82.2
WithNew-3,2,2.6116,1.5179,35.3044,312.36
WithNew-2,2,2.7671,1.4529,62.6262,131.52
Existing-1,2,2.9592,1.7368,62.6262,131.52
Existing-2,2,2.9679,1.7467,60.5415,123.3
WithNew-2,2,4.2886,1.6124,60.5415,123.3
WithNew-3,2,4.6965,1.4636,61.4555,106.86
WithNew-1,2,4.692,1.4645,62.6262,131.52
Existing-1,2,1.2092,1.765,11.7294,106.86
Existing-2,2,2.3973,1.6437,62.6262,131.52
WithNew-3,2,1.6465,1.8634,11.7294,106.86
WithNew-1,2,1.8803,1.7729,11.7294,106.86
WithNew-2,2,3.3412,1.6417,62.6262,131.52
Existing-2,2,2.7388,1.788,57.8413,106.86
Existing-1,2,2.7475,1.7655,61.4555,106.86
WithNew-3,2,1.6934,1.7653,11.7294,106.86
WithNew-2,2,2.7995,1.6005,57.8413,106.86
WithNew-1,2,3.1335,1.6618,61.4555,106.86
Existing-1,2,1.4612,1.7001,26.1889,73.98
Existing-2,2,2.5161,1.759,61.4555,106.86
WithNew-3,2,1.441,1.6598,6.8019,82.2
WithNew-1,2,1.9778,1.6864,26.1889,73.98
WithNew-2,2,2.973,1.697,61.4555,106.86
Existing-2,2,0.8219,1.9002,11.7294,106.86
Existing-1,2,1.5649,1.8647,35.3044,312.36
WithNew-2,2,1.799,1.6898,11.7294,106.86
WithNew-1,2,2.5256,1.6444,35.3044,312.36
WithNew-3,2,2.6517,1.5548,61.4555,106.86
Existing-1,2,0.8894,1.8552,6.8019,82.2
Existing-2,2,2.2756,1.7044,61.4555,106.86
WithNew-1,2,1.2364,1.7484,6.8019,82.2
WithNew-3,2,1.4896,1.7296,11.7294,106.86
WithNew-2,2,3.0475,1.5342,61.4555,106.86
Existing-1,2,2.8319,1.6587,60.5415,123.3
Existing-2,2,2.8416,1.6826,57.8413,106.86
WithNew-2,2,3.7497,1.4861,57.8413,106.86
WithNew-1,2,4.1637,1.4709,60.5415,123.3
WithNew-3,2,4.1733,1.5399,62.6262,131.52
Existing-1,2,0.863,1.9072,6.8019,82.2
Existing-2,2,2.5101,1.8216,62.6262,131.52
WithNew-1,2,1.2185,1.8975,6.8019,82.2
WithNew-3,2,3.4177,1.593,60.5415,123.3
WithNew-2,2,3.4297,1.602,62.6262,131.52
Existing-2,2,0.8795,1.9093,6.8019,82.2
Existing-1,2,2.2013,1.7396,57.8413,106.86
WithNew-2,2,1.3485,1.8281,6.8019,82.2
WithNew-1,2,3.4559,1.6824,57.8413,106.86
WithNew-3,2,3.4572,1.6824,57.8413,106.86
Existing-2,2,2.8168,1.6361,61.4555,106.86
Existing-1,2,3.1372,1.5857,62.6262,131.52
WithNew-3,2,2.2342,1.5065,26.1889,73.98
WithNew-2,2,3.7361,1.5217,61.4555,106.86
WithNew-1,2,3.7477,1.5365,62.6262,131.52
Existing-1,2,1.0719,1.7277,16.2015,41.1
Existing-2,2,2.4312,1.5695,57.8413,106.86
WithNew-1,2,1.8329,1.4362,16.2015,41.1
WithNew-2,2,3.5367,1.5209,57.8413,106.86
WithNew-3,2,3.5413,1.5035,57.8413,106.86
Existing-2,2,0.7696,1.857,6.8019,82.2
Existing-1,2,0.7772,1.8526,11.7294,106.86
WithNew-2,2,1.442,1.5775,6.8019,82.2
WithNew-1,2,1.5615,1.6344,11.7294,106.86
WithNew-3,2,2.9899,1.6348,62.6262,131.52
Existing-2,2,2.7468,1.7693,62.6262,131.52
Existing-1,2,2.9576,1.6931,61.4555,106.86
WithNew-3,2,1.6047,1.5274,6.8019,82.2
WithNew-2,2,3.5939,1.6273,62.6262,131.52
WithNew-1,2,3.6078,1.6017,61.4555,106.86
Existing-1,2,1.0896,1.8861,11.7294,106.86
Existing-2,2,2.3753,1.6622,62.6262,131.52
WithNew-1,2,1.7575,1.4542,11.7294,106.86
WithNew-3,2,2.126,1.4146,26.1889,73.98
WithNew-2,2,3.2035,1.4277,62.6262,131.52
Existing-1,2,1.0565,1.8509,11.7294,106.86
Existing-2,2,2.266,1.7454,60.5415,123.3
WithNew-1,2,1.5429,1.733,11.7294,106.86
WithNew-2,2,3.4028,1.456,60.5415,123.3
WithNew-3,2,3.4135,1.4234,61.4555,106.86
