Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
Existing-2,2,0.9981,1.758,11.7294,106.86
Existing-1,2,2.5926,1.8502,61.4555,106.86
WithNew-3,2,1.2789,1.5978,6.8019,82.2
WithNew-2,2,1.3987,1.601,11.7294,106.86
WithNew-1,2,2.7366,1.6542,61.4555,106.86
Existing-2,2,0.8902,1.9083,11.7294,106.86
Existing-1,2,1.7074,1.7539,35.3044,312.36
WithNew-3,2,1.0775,1.5792,6.8019,82.2
WithNew-2,2,1.236,1.614,11.7294,106.86
WithNew-1,2,1.9562,1.5469,35.3044,312.36
Existing-1,2,2.991,1.722,60.5415,123.3
Existing-2,2,3.0001,1.7036,61.4555,106.86
WithNew-3,2,1.47,1.6869,16.2015,41.1
WithNew-1,2,3.4224,1.738,60.5415,123.3
WithNew-2,2,3.426,1.7396,61.4555,106.86
Existing-2,2,1.2582,1.8795,11.7294,106.86
Existing-1,2,2.4897,1.6772,61.4555,106.86
WithNew-2,2,1.6462,1.7832,11.7294,106.86
WithNew-1,2,2.8307,1.6729,61.4555,106.86
WithNew-3,2,2.9088,1.601,35.3044,312.36
Existing-2,2,1.0101,1.7668,16.2015,41.1
Existing-1,2,1.8531,1.7865,35.3044,312.36
WithNew-2,2,1.4899,1.6829,16.2015,41.1
WithNew-1,2,2.8656,1.6605,35.3044,312.36
WithNew-3,2,3.1784,1.7358,62.6262,131.52
Existing-1,2,1.1575,1.7097,11.7294,106.86
Existing-2,2,2.4553,1.5275,60.5415,123.3
WithNew-1,2,1.8334,1.6284,11.7294,106.86
WithNew-3,2,2.949,1.7052,35.3044,312.36
WithNew-2,2,3.1113,1.6833,60.5415,123.3
Existing-1,2,2.5288,1.8137,57.8413,106.86
Existing-2,2,2.8038,1.8789,62.6262,131.52
WithNew-1,2,3.3517,1.5774,57.8413,106.86
WithNew-3,2,3.7968,1.5757,57.8413,106.86
WithNew-2,2,4.0811,1.6,62.6262,131.52
Existing-1,2,0.8735,1.8933,11.7294,106.86
Existing-2,2,2.331,1.6928,57.8413,106.86
WithNew-1,2,1.4853,1.7784,11.7294,106.86
WithNew-3,2,3.0356,1.798,61.4555,106.86
WithNew-2,2,3.0429,1.7991,57.8413,106.86
Existing-2,2,2.785,1.8146,57.8413,106.86
Existing-1,2,3.0316,1.7187,62.6262,131.52
WithNew-3,2,2.5768,1.5392,26.1889,73.98
WithNew-2,2,3.8979,1.5844,57.8413,106.86
WithNew-1,2,4.2114,1.6167,62.6262,131.52
Existing-1,2,0.818,1.7805,6.8019,82.2
Existing-2,2,0.8407,1.737,11.7294,106.86
WithNew-1,2,1.0506,1.7197,6.8019,82.2
WithNew-3,2,1.1365,1.73,6.8019,82.2
WithNew-2,2,1.2367,1.6965,11.7294,106.86
Existing-2,2,1.4894,1.8084,26.1889,73.98
Existing-1,2,2.0528,1.8469,35.3044,312.36
WithNew-3,2,1.5422,1.839,11.7294,106.86
WithNew-2,2,1.9174,1.7819,26.1889,73.98
WithNew-1,2,2.1886,1.7729,35.3044,312.36
Existing-2,2,1.0553,1.8626,11.7294,106.86
Existing-1,2,2.5927,1.6509,60.5415,123.3
WithNew-2,2,1.4715,1.6935,11.7294,106.86
WithNew-1,2,3.1197,1.7471,60.5415,123.3
WithNew-3,2,3.4212,1.7783,62.6262,131.52
Existing-1,2,3.1802,1.7189,57.8413,106.86
Existing-2,2,3.1916,1.6969,60.5415,123.3
WithNew-3,2,1.7391,1.7436,16.2015,41.1
WithNew-2,2,3.3076,1.6353,60.5415,123.3
WithNew-1,2,3.3044,1.6139,57.8413,106.86
Existing-2,2,0.7126,1.7366,6.8019,82.2
Existing-1,2,1.5582,1.7287,35.3044,312.36
WithNew-2,2,1.2667,1.5876,6.8019,82.2
WithNew-1,2,2.5055,1.5637,35.3044,312.36
WithNew-3,2,2.7021,1.5739,57.8413,106.86
Existing-1,2,3.058,1.8273,61.4555,106.86
Existing-2,2,3.0701,1.7984,60.5415,123.3
WithNew-3,2,3.651,1.6389,57.8413,106.86
WithNew-1,2,3.6598,1.6114,61.4555,106.86
WithNew-2,2,3.9947,1.647,60.5415,123.3
Existing-1,2,0.6858,1.9359,6.8019,82.2
Existing-2,2,2.2557,1.7348,57.8413,106.86
WithNew-1,2,1.4493,1.5353,6.8019,82.2
WithNew-2,2,2.8399,1.4901,57.8413,106.86
WithNew-3,2,2.9639,1.5694,35.3044,312.36
Existing-1,2,1.098,1.773,16.2015,41.1
Existing-2,2,2.4578,1.7402,60.5415,123.3
WithNew-1,2,1.8161,1.4893,16.2015,41.1
WithNew-2,2,3.6888,1.5185,60.5415,123.3
WithNew-3,2,3.6957,1.5329,61.4555,106.86
Existing-2,2,1.6604,1.8938,26.1889,73.98
Existing-1,2,2.7916,1.7353,62.6262,131.52
WithNew-2,2,2.61,1.6141,26.1889,73.98
WithNew-3,2,3.7498,1.6028,60.5415,123.3
WithNew-1,2,4.0491,1.6289,62.6262,131.52
Existing-1,2,1.0389,1.8507,11.7294,106.86
Existing-2,2,1.2858,1.8429,26.1889,73.98
WithNew-1,2,1.387,1.7054,11.7294,106.86
WithNew-2,2,1.9865,1.6362,26.1889,73.98
WithNew-3,2,2.9515,1.5832,60.5415,123.3
Existing-2,2,1.2394,1.8442,16.2015,41.1
Existing-1,2,2.4753,1.795,61.4555,106.86
WithNew-2,2,1.4093,1.5073,16.2015,41.1
WithNew-3,2,1.4265,1.5873,6.8019,82.2
WithNew-1,2,2.7906,1.5033,61.4555,106.86
Existing-1,2,1.6208,1.9241,26.1889,73.98
Existing-2,2,2.7823,1.7322,62.6262,131.52
WithNew-3,2,2.1701,1.6422,26.1889,73.98
WithNew-1,2,2.4064,1.574,26.1889,73.98
WithNew-2,2,3.32,1.5973,62.6262,131.52
Existing-2,2,1.1373,1.9664,11.7294,106.86
Existing-1,2,2.3373,1.8284,62.6262,131.52
WithNew-2,2,1.5675,1.888,11.7294,106.86
WithNew-3,2,3.1106,1.6668,57.8413,106.86
WithNew-1,2,3.4398,1.6576,62.6262,131.52
Existing-2,2,0.7801,1.9588,6.8019,82.2
Existing-1,2,0.8059,1.9677,11.7294,106.86
WithNew-2,2,1.5282,1.7372,6.8019,82.2
WithNew-3,2,1.7123,1.7593,26.1889,73.98
WithNew-1,2,1.7611,1.6607,11.7294,106.86
Existing-2,2,0.9474,1.9251,16.2015,41.1
Existing-1,2,1.036,1.874,11.7294,106.86
WithNew-2,2,1.7343,1.7512,16.2015,41.1
WithNew-1,2,1.8959,1.6396,11.7294,106.86
WithNew-3,2,2.9184,1.553,60.5415,123.3
Existing-2,2,1.121,1.9166,11.7294,106.86
Existing-1,2,1.3641,1.8437,26.1889,73.98
WithNew-2,2,1.8918,1.7464,11.7294,106.86
WithNew-1,2,2.1452,1.6049,26.1889,73.98
WithNew-3,2,2.7756,1.6209,35.3044,312.36
Existing-1,2,3.0501,1.683,60.5415,123.3
Existing-2,2,3.0644,1.6803,61.4555,106.86
WithNew-2,2,3.9213,1.6113,61.4555,106.86
WithNew-1,2,4.2654,1.5719,60.5415,123.3
WithNew-3,2,4.5633,1.5527,61.4555,106.86
Existing-2,2,1.1841,1.7767,16.2015,41.1
Existing-1,2,2.5935,1.819,60.5415,123.3
WithNew-2,2,1.8082,1.7426,16.2015,41.1
WithNew-3,2,1.9298,1.6851,11.7294,106.86
WithNew-1,2,3.1462,1.719,60.5415,123.3
Existing-2,2,0.7652,1.9325,6.8019,82.2
Existing-1,2,0.8132,1.9067,11.7294,106.86
WithNew-2,2,1.7266,1.7664,6.8019,82.2
WithNew-1,2,1.9536,1.6786,11.7294,106.86
WithNew-3,2,3.0548,1.6021,61.4555,106.86
Existing-1,2,1.0666,1.9459,6.8019,82.2
Existing-2,2,2.6681,1.6689,62.6262,131.52
WithNew-1,2,1.7638,1.6714,6.8019,82.2
WithNew-3,2,1.7742,1.594,11.7294,106.86
WithNew-2,2,3.0101,1.4415,62.6262,131.52
Existing-2,2,3.1269,1.9461,57.8413,106.86
Existing-1,2,3.2695,1.8577,62.6262,131.52
WithNew-2,2,3.7818,1.7451,57.8413,106.86
WithNew-1,2,4.2448,1.6707,62.6262,131.52
WithNew-3,2,4.4073,1.7811,60.5415,123.3
Existing-1,2,1.0114,1.6265,16.2015,41.1
Existing-2,2,1.7382,1.6637,35.3044,312.36
WithNew-1,2,1.6872,1.6551,16.2015,41.1
WithNew-2,2,2.8598,1.462,35.3044,312.36
WithNew-3,2,3.0079,1.4997,60.5415,123.3
Existing-1,2,0.7334,1.9498,6.8019,82.2
Existing-2,2,2.3397,1.6584,61.4555,106.86
WithNew-1,2,1.8942,1.6099,6.8019,82.2
WithNew-3,2,3.8495,1.6819,57.8413,106.86
WithNew-2,2,3.849,1.6819,61.4555,106.86
Existing-2,2,1.391,1.8278,16.2015,41.1
Existing-1,2,2.703,1.6648,57.8413,106.86
WithNew-2,2,1.6465,1.8135,16.2015,41.1
WithNew-1,2,3.5561,1.5947,57.8413,106.86
WithNew-3,2,3.5537,1.5957,57.8413,106.86
Existing-1,2,0.9255,1.9271,6.8019,82.2
Existing-2,2,2.394,1.7066,57.8413,106.86
WithNew-3,2,1.6715,1.4901,6.8019,82.2
WithNew-1,2,1.9432,1.56,6.8019,82.2
WithNew-2,2,3.0896,1.4979,57.8413,106.86
Existing-1,2,1.1338,1.7637,16.2015,41.1
Existing-2,2,2.6207,1.5573,57.8413,106.86
WithNew-1,2,2.2055,1.5777,16.2015,41.1
WithNew-2,2,3.6459,1.6935,57.8413,106.86
WithNew-3,2,3.9512,1.7099,62.6262,131.52
Existing-1,2,2.9976,1.7921,57.8413,106.86
Existing-2,2,3.3053,1.7778,62.6262,131.52
WithNew-3,2,2.8988,1.6034,26.1889,73.98
WithNew-1,2,4.0689,1.5858,57.8413,106.86
WithNew-2,2,4.2904,1.6643,62.6262,131.52
Existing-1,2,0.7541,1.8911,6.8019,82.2
Existing-2,2,2.5771,1.7326,61.4555,106.86
WithNew-1,2,1.8724,1.7473,6.8019,82.2
WithNew-3,2,2.74,1.7027,35.3044,312.36
WithNew-2,2,3.2157,1.5437,61.4555,106.86
Existing-2,2,1.5631,1.8551,26.1889,73.98
Existing-1,2,2.5995,1.702,62.6262,131.52
WithNew-2,2,2.5329,1.5589,26.1889,73.98
WithNew-1,2,4.0831,1.5687,62.6262,131.52
WithNew-3,2,4.0846,1.592,62.6262,131.52
Existing-2,2,2.9802,1.7586,60.5415,123.3
Existing-1,2,2.9848,1.7586,61.4555,106.86
WithNew-1,2,3.6263,1.5276,61.4555,106.86
WithNew-2,2,3.9058,1.5502,60.5415,123.3
WithNew-3,2,4.2032,1.6213,60.5415,123.3
Existing-1,2,1.4728,1.7844,26.1889,73.98
Existing-2,2,2.4798,1.8247,61.4555,106.86
WithNew-3,2,1.4833,1.4306,6.8019,82.2
WithNew-1,2,2.1217,1.3784,26.1889,73.98
WithNew-2,2,2.8224,1.6019,61.4555,106.86
Existing-2,2,0.8784,1.8627,6.8019,82.2
Existing-1,2,2.3252,1.7695,62.6262,131.52
WithNew-2,2,1.6617,1.7157,6.8019,82.2
WithNew-1,2,3.5375,1.5265,62.6262,131.52
WithNew-3,2,3.5449,1.5242,61.4555,106.86
Existing-1,2,0.9408,1.9035,11.7294,106.86
Existing-2,2,2.3837,1.7301,61.4555,106.86
WithNew-1,2,1.8455,1.6236,11.7294,106.86
WithNew-3,2,2.1066,1.6487,26.1889,73.98
WithNew-2,2,3.1569,1.5633,61.4555,106.86
Existing-1,2,2.9887,1.782,61.4555,106.86
Existing-2,2,2.9975,1.8113,60.5415,123.3
WithNew-2,2,4.3091,1.6393,60.5415,123.3
WithNew-3,2,4.3177,1.5514,57.8413,106.86
WithNew-1,2,4.3328,1.5454,61.4555,106.86
Existing-1,2,1.4804,1.8364,26.1889,73.98
Existing-2,2,2.4755,1.7758,61.4555,106.86
WithNew-3,2,1.804,1.9072,11.7294,106.86
WithNew-1,2,2.2564,1.6872,26.1889,73.98
WithNew-2,2,3.167,1.6146,61.4555,106.86
