Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
WithNew-3,2,2.7542,1.8102,26.1889,73.98
WithNew-1,2,3.5738,1.7289,57.8413,106.86
WithNew-2,2,3.8398,1.7258,35.3044,312.36
Existing-2,2,2.3101,1.7095,35.3044,312.36
Existing-1,2,2.4353,1.6516,57.8413,106.86
WithNew-3,2,3.6381,1.5313,57.8413,106.86
WithNew-1,2,3.648,1.5177,57.8413,106.86
WithNew-2,2,3.9742,1.6618,35.3044,312.36
Existing-1,2,1.058,1.9063,16.2015,41.1
Existing-2,2,1.2837,1.8173,11.7294,106.86
WithNew-1,2,1.3505,1.72,16.2015,41.1
WithNew-3,2,1.4949,1.7051,6.8019,82.2
WithNew-2,2,1.5947,1.7815,11.7294,106.86
Existing-2,2,2.3366,1.7614,35.3044,312.36
Existing-1,2,2.579,1.7375,57.8413,106.86
WithNew-3,2,1.9331,1.6832,6.8019,82.2
WithNew-1,2,3.4326,1.585,57.8413,106.86
WithNew-2,2,3.6879,1.5282,35.3044,312.36
Existing-1,2,0.7649,1.7684,6.8019,82.2
Existing-2,2,1.3721,1.3935,26.1889,73.98
WithNew-1,2,1.9148,1.4631,6.8019,82.2
WithNew-2,2,2.2081,1.5,26.1889,73.98
WithNew-3,2,3.2572,1.3021,60.5415,123.3
Existing-1,2,0.7306,1.8415,6.8019,82.2
Existing-2,2,1.7947,1.4745,35.3044,312.36
WithNew-1,2,1.5916,1.5367,6.8019,82.2
WithNew-3,2,1.6548,1.5639,6.8019,82.2
WithNew-2,2,2.5852,1.4049,35.3044,312.36
Existing-2,2,2.3304,1.7712,57.8413,106.86
Existing-1,2,2.4046,1.6537,35.3044,312.36
WithNew-1,2,3.3235,1.5739,35.3044,312.36
WithNew-3,2,3.5689,1.5228,62.6262,131.52
WithNew-2,2,3.5845,1.5309,57.8413,106.86
Existing-1,2,1.0503,1.7782,16.2015,41.1
Existing-2,2,2.7079,1.7727,57.8413,106.86
WithNew-3,2,1.9511,1.5319,16.2015,41.1
WithNew-1,2,2.3097,1.5917,16.2015,41.1
WithNew-2,2,3.5148,1.5922,57.8413,106.86
Existing-2,2,2.6373,1.6783,61.4555,106.86
Existing-1,2,2.6275,1.6751,35.3044,312.36
WithNew-3,2,2.0931,1.6828,16.2015,41.1
WithNew-2,2,3.566,1.7167,61.4555,106.86
WithNew-1,2,3.7413,1.7781,35.3044,312.36
Existing-2,2,1.1497,1.9793,11.7294,106.86
Existing-1,2,2.8188,1.723,62.6262,131.52
WithNew-3,2,1.4562,1.7069,6.8019,82.2
WithNew-2,2,1.8566,1.7753,11.7294,106.86
WithNew-1,2,2.9678,1.7427,62.6262,131.52
Existing-1,2,1.4379,1.835,26.1889,73.98
Existing-2,2,2.0408,1.4719,35.3044,312.36
WithNew-1,2,2.349,1.6807,26.1889,73.98
WithNew-2,2,3.3076,1.6653,35.3044,312.36
WithNew-3,2,3.523,1.642,60.5415,123.3
Existing-2,2,0.8272,1.9323,6.8019,82.2
Existing-1,2,2.5448,1.783,62.6262,131.52
WithNew-2,2,1.8146,1.5652,6.8019,82.2
WithNew-3,2,3.3725,1.6291,60.5415,123.3
WithNew-1,2,4.1227,1.6274,62.6262,131.52
Existing-1,2,2.7122,1.8447,61.4555,106.86
Existing-2,2,3.2856,1.6382,60.5415,123.3
WithNew-1,2,4.5294,1.7524,61.4555,106.86
WithNew-2,2,4.537,1.7572,60.5415,123.3
WithNew-3,2,4.5429,1.6978,62.6262,131.52
Existing-1,2,0.8393,1.9052,11.7294,106.86
Existing-2,2,1.0768,1.8916,16.2015,41.1
WithNew-1,2,1.3383,1.8285,11.7294,106.86
WithNew-2,2,1.5207,1.623,16.2015,41.1
WithNew-3,2,2.1641,1.7366,35.3044,312.36
Existing-1,2,1.143,1.8962,16.2015,41.1
Existing-2,2,2.6248,1.6665,60.5415,123.3
WithNew-1,2,1.5201,1.6879,16.2015,41.1
WithNew-3,2,1.8194,1.5386,11.7294,106.86
WithNew-2,2,3.2174,1.6386,60.5415,123.3
Existing-2,2,2.1307,1.7419,35.3044,312.36
Existing-1,2,2.5335,1.7364,60.5415,123.3
WithNew-2,2,3.4524,1.6834,35.3044,312.36
WithNew-3,2,4.307,1.6685,60.5415,123.3
WithNew-1,2,4.316,1.662,60.5415,123.3
Existing-1,2,2.747,1.6657,57.8413,106.86
Existing-2,2,3.5063,1.6961,61.4555,106.86
WithNew-2,2,4.4767,1.7615,61.4555,106.86
WithNew-1,2,4.4864,1.7481,57.8413,106.86
WithNew-3,2,4.4974,1.7555,57.8413,106.86
Existing-1,2,2.4816,1.7031,57.8413,106.86
Existing-2,2,2.7436,1.6301,35.3044,312.36
WithNew-3,2,1.6856,1.5868,11.7294,106.86
WithNew-2,2,2.5752,1.5635,35.3044,312.36
WithNew-1,2,2.7871,1.5199,57.8413,106.86
Existing-1,2,1.7044,1.7359,26.1889,73.98
Existing-2,2,2.7796,1.7865,61.4555,106.86
WithNew-1,2,2.6589,1.6805,26.1889,73.98
WithNew-2,2,3.7048,1.7387,61.4555,106.86
WithNew-3,2,3.6989,1.7387,61.4555,106.86
Existing-1,2,2.4604,1.7825,35.3044,312.36
Existing-2,2,2.6575,1.6469,60.5415,123.3
WithNew-3,2,2.2947,1.7472,26.1889,73.98
WithNew-1,2,3.0946,1.6627,35.3044,312.36
WithNew-2,2,3.3014,1.6615,60.5415,123.3
Existing-1,2,3.086,1.8681,62.6262,131.52
Existing-2,2,3.0885,1.8543,60.5415,123.3
WithNew-3,2,3.8637,1.8019,61.4555,106.86
WithNew-1,2,4.1485,1.7135,62.6262,131.52
WithNew-2,2,4.1779,1.7968,60.5415,123.3
Existing-2,2,0.8141,1.8279,6.8019,82.2
Existing-1,2,0.9605,1.7021,16.2015,41.1
WithNew-2,2,1.3987,1.6373,6.8019,82.2
WithNew-1,2,1.6144,1.6715,16.2015,41.1
WithNew-3,2,1.6139,1.6819,16.2015,41.1
Existing-1,2,0.8509,1.8898,11.7294,106.86
Existing-2,2,1.0348,1.8451,16.2015,41.1
WithNew-2,2,1.6298,1.5626,16.2015,41.1
WithNew-1,2,1.7849,1.5262,11.7294,106.86
WithNew-3,2,2.8623,1.6109,57.8413,106.86
Existing-2,2,1.0845,1.8657,11.7294,106.86
Existing-1,2,2.2389,1.8469,57.8413,106.86
WithNew-3,2,1.8303,1.8084,11.7294,106.86
WithNew-2,2,1.8368,1.7548,11.7294,106.86
WithNew-1,2,2.9511,1.7314,57.8413,106.86
Existing-1,2,2.7857,1.6832,60.5415,123.3
Existing-2,2,2.7895,1.6835,62.6262,131.52
WithNew-3,2,1.3707,1.5911,6.8019,82.2
WithNew-1,2,3.0777,1.625,60.5415,123.3
WithNew-2,2,3.25,1.7241,62.6262,131.52
Existing-2,2,1.6706,1.7114,26.1889,73.98
Existing-1,2,2.8291,1.7146,62.6262,131.52
WithNew-3,2,2.4982,1.6024,26.1889,73.98
WithNew-2,2,2.7227,1.5829,26.1889,73.98
WithNew-1,2,3.7705,1.6469,62.6262,131.52
Existing-2,2,0.953,1.9117,11.7294,106.86
Existing-1,2,1.3778,1.6885,26.1889,73.98
WithNew-2,2,1.3914,1.6566,11.7294,106.86
WithNew-1,2,1.6631,1.634,26.1889,73.98
WithNew-3,2,2.2336,1.543,35.3044,312.36
Existing-2,2,1.707,1.7322,26.1889,73.98
Existing-1,2,2.6778,1.736,62.6262,131.52
WithNew-2,2,2.5749,1.6387,26.1889,73.98
WithNew-3,2,3.7026,1.6491,60.5415,123.3
WithNew-1,2,4.0524,1.7278,62.6262,131.52
Existing-1,2,2.6669,1.7122,61.4555,106.86
Existing-2,2,2.662,1.7122,57.8413,106.86
WithNew-3,2,2.8885,1.6105,26.1889,73.98
WithNew-2,2,3.9712,1.6714,57.8413,106.86
WithNew-1,2,4.3324,1.6695,61.4555,106.86
Existing-2,2,1.0689,1.9499,6.8019,82.2
Existing-1,2,2.5386,1.7511,61.4555,106.86
WithNew-2,2,1.3872,1.7529,6.8019,82.2
WithNew-1,2,3.0581,1.6379,61.4555,106.86
WithNew-3,2,3.3731,1.6867,62.6262,131.52
Existing-1,2,0.8019,1.8865,6.8019,82.2
Existing-2,2,0.8611,1.9062,11.7294,106.86
WithNew-1,2,1.201,1.7323,6.8019,82.2
WithNew-3,2,1.2616,1.7318,11.7294,106.86
WithNew-2,2,1.3038,1.6967,11.7294,106.86
Existing-2,2,3.0093,1.597,57.8413,106.86
Existing-1,2,3.0223,1.6047,60.5415,123.3
WithNew-1,2,3.8396,1.7723,60.5415,123.3
WithNew-2,2,3.9853,1.8943,57.8413,106.86
WithNew-3,2,4.1115,1.809,57.8413,106.86
Existing-1,2,1.3316,1.9314,26.1889,73.98
Existing-2,2,1.8137,1.822,35.3044,312.36
WithNew-1,2,1.9671,1.7124,26.1889,73.98
WithNew-3,2,2.5236,1.6291,35.3044,312.36
WithNew-2,2,2.5443,1.6408,35.3044,312.36
Existing-2,2,1.6147,1.8405,26.1889,73.98
Existing-1,2,2.6017,1.7731,62.6262,131.52
WithNew-2,2,2.4857,1.5335,26.1889,73.98
WithNew-3,2,3.8075,1.574,60.5415,123.3
WithNew-1,2,4.0599,1.5699,62.6262,131.52
Existing-1,2,0.9815,1.9374,11.7294,106.86
Existing-2,2,2.3596,1.669,57.8413,106.86
WithNew-1,2,1.8776,1.8419,11.7294,106.86
WithNew-2,2,3.3363,1.4271,57.8413,106.86
WithNew-3,2,3.5618,1.4752,61.4555,106.86
Existing-2,2,1.5057,1.8813,26.1889,73.98
Existing-1,2,2.6551,1.756,57.8413,106.86
WithNew-2,2,2.1438,1.5785,26.1889,73.98
WithNew-1,2,3.5258,1.5859,57.8413,106.86
WithNew-3,2,3.8519,1.6633,62.6262,131.52
Existing-1,2,2.4846,1.7285,35.3044,312.36
Existing-2,2,2.6261,1.5208,61.4555,106.86
WithNew-2,2,3.2675,1.6248,61.4555,106.86
WithNew-1,2,3.2942,1.5878,35.3044,312.36
WithNew-3,2,3.5709,1.6261,62.6262,131.52
Existing-1,2,2.7892,1.5838,62.6262,131.52
Existing-2,2,3.1358,1.6775,61.4555,106.86
WithNew-3,2,2.6265,1.6407,26.1889,73.98
WithNew-2,2,3.9653,1.5385,61.4555,106.86
WithNew-1,2,4.0918,1.599,62.6262,131.52
Existing-1,2,0.9723,1.8052,16.2015,41.1
Existing-2,2,2.5888,1.6848,57.8413,106.86
WithNew-3,2,1.5914,1.5161,16.2015,41.1
WithNew-1,2,1.7998,1.5512,16.2015,41.1
WithNew-2,2,2.911,1.5142,57.8413,106.86
Existing-1,2,1.2136,1.6431,11.7294,106.86
Existing-2,2,2.3286,1.6682,61.4555,106.86
WithNew-1,2,1.9101,1.5593,11.7294,106.86
WithNew-3,2,2.1162,1.6521,26.1889,73.98
WithNew-2,2,3.1476,1.6692,61.4555,106.86
Existing-2,2,0.9369,1.6185,6.8019,82.2
Existing-1,2,2.3514,1.6008,57.8413,106.86
WithNew-2,2,1.5812,1.5886,6.8019,82.2
WithNew-1,2,3.1971,1.5558,57.8413,106.86
WithNew-3,2,3.557,1.6552,60.5415,123.3
Existing-1,2,1.0666,1.9229,16.2015,41.1
Existing-2,2,2.6178,1.7811,61.4555,106.86
WithNew-1,2,1.8462,1.6107,16.2015,41.1
WithNew-2,2,3.1822,1.675,61.4555,106.86
WithNew-3,2,3.8562,1.5677,61.4555,106.86
Existing-1,2,1.1189,1.7848,11.7294,106.86
Existing-2,2,1.5273,1.7404,26.1889,73.98
WithNew-1,2,2.2253,1.7284,11.7294,106.86
WithNew-2,2,2.4272,1.6707,26.1889,73.98
WithNew-3,2,3.4426,1.5341,60.5415,123.3
