Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
Existing-2,2,2.4111,1.7084,57.8413,106.86
WithNew-3,2,2.1712,1.6066,26.1889,73.98
WithNew-1,2,2.5868,1.5054,35.3044,312.36
WithNew-2,2,2.9701,1.4719,57.8413,106.86
Existing-2,2,0.9307,1.6152,6.8019,82.2
Existing-1,2,1.1049,1.6381,16.2015,41.1
WithNew-3,2,1.7484,1.6499,6.8019,82.2
WithNew-1,2,1.8581,1.6156,16.2015,41.1
WithNew-2,2,1.8649,1.5516,6.8019,82.2
Existing-1,2,0.7834,1.9641,11.7294,106.86
Existing-2,2,1.5908,1.7315,35.3044,312.36
WithNew-1,2,1.3635,1.6961,11.7294,106.86
WithNew-3,2,2.1413,1.5997,35.3044,312.36
WithNew-2,2,2.3631,1.581,35.3044,312.36
Existing-2,2,0.7611,1.9181,6.8019,82.2
Existing-1,2,2.349,1.5533,60.5415,123.3
WithNew-3,2,1.825,1.6474,6.8019,82.2
WithNew-2,2,1.8703,1.6671,6.8019,82.2
WithNew-1,2,3.1219,1.6313,60.5415,123.3
Existing-2,2,0.7381,1.8489,6.8019,82.2
Existing-1,2,2.2954,1.5656,57.8413,106.86
WithNew-2,2,1.4872,1.867,6.8019,82.2
WithNew-3,2,1.8739,1.8258,16.2015,41.1
WithNew-1,2,2.9508,1.7541,57.8413,106.86
Existing-1,2,1.2773,1.7094,16.2015,41.1
Existing-2,2,1.7427,1.6692,26.1889,73.98
WithNew-1,2,2.0227,1.8375,16.2015,41.1
WithNew-2,2,2.5155,1.631,26.1889,73.98
WithNew-3,2,2.9785,1.5493,61.4555,106.86
Existing-1,2,0.7915,1.8209,6.8019,82.2
Existing-2,2,1.0433,1.7835,16.2015,41.1
WithNew-1,2,1.6198,1.8403,6.8019,82.2
WithNew-2,2,1.7846,1.6755,16.2015,41.1
WithNew-3,2,2.6756,1.7444,35.3044,312.36
Existing-2,2,3.2867,1.6906,57.8413,106.86
Existing-1,2,3.2996,1.6069,60.5415,123.3
WithNew-2,2,4.054,1.5672,57.8413,106.86
WithNew-1,2,4.1445,1.5556,60.5415,123.3
WithNew-3,2,4.2896,1.5957,60.5415,123.3
Existing-1,2,1.2427,1.8052,16.2015,41.1
Existing-2,2,2.488,1.782,60.5415,123.3
WithNew-1,2,2.3699,1.566,16.2015,41.1
WithNew-2,2,3.9055,1.7344,60.5415,123.3
WithNew-3,2,3.908,1.7344,61.4555,106.86
Existing-2,2,1.0517,1.8094,6.8019,82.2
Existing-1,2,2.7374,1.7021,60.5415,123.3
WithNew-3,2,1.337,1.7347,6.8019,82.2
WithNew-2,2,1.5814,1.7549,6.8019,82.2
WithNew-1,2,3.1933,1.6774,60.5415,123.3
Existing-2,2,1.0284,1.9311,6.8019,82.2
Existing-1,2,2.5263,1.6751,60.5415,123.3
WithNew-2,2,1.5204,1.7666,6.8019,82.2
WithNew-3,2,1.8577,1.5395,6.8019,82.2
WithNew-1,2,3.225,1.5232,60.5415,123.3
Existing-2,2,0.9764,1.8577,11.7294,106.86
Existing-1,2,2.4353,1.6511,57.8413,106.86
WithNew-2,2,1.7656,1.5679,11.7294,106.86
WithNew-1,2,3.5096,1.7388,57.8413,106.86
WithNew-3,2,3.7954,1.5626,62.6262,131.52
Existing-2,2,1.773,1.7497,26.1889,73.98
Existing-1,2,2.6786,1.7126,61.4555,106.86
WithNew-2,2,2.772,1.6248,26.1889,73.98
WithNew-3,2,2.7752,1.6024,26.1889,73.98
WithNew-1,2,3.3886,1.7257,61.4555,106.86
Existing-2,2,1.2398,1.7625,16.2015,41.1
Existing-1,2,2.5314,1.6284,60.5415,123.3
WithNew-2,2,1.9093,1.5092,16.2015,41.1
WithNew-3,2,1.914,1.5203,16.2015,41.1
WithNew-1,2,3.1788,1.4335,60.5415,123.3
Existing-2,2,1.2584,1.789,16.2015,41.1
Existing-1,2,1.5089,1.8715,26.1889,73.98
WithNew-2,2,2.1094,1.5972,16.2015,41.1
WithNew-1,2,2.3449,1.4941,26.1889,73.98
WithNew-3,2,3.3649,1.3423,62.6262,131.52
Existing-1,2,1.992,1.7752,35.3044,312.36
Existing-2,2,2.4743,1.8249,62.6262,131.52
WithNew-3,2,2.3634,1.7583,26.1889,73.98
WithNew-1,2,2.8959,1.6708,35.3044,312.36
WithNew-2,2,3.3885,1.5553,62.6262,131.52
Existing-2,2,1.6075,1.6293,26.1889,73.98
Existing-1,2,2.7065,1.7145,62.6262,131.52
WithNew-3,2,2.2557,1.7523,26.1889,73.98
WithNew-2,2,2.585,1.8756,26.1889,73.98
WithNew-1,2,3.158,1.6334,62.6262,131.52
Existing-1,2,2.7648,1.7272,60.5415,123.3
Existing-2,2,2.8739,1.6442,62.6262,131.52
WithNew-3,2,4.4873,1.499,57.8413,106.86
WithNew-1,2,4.5128,1.4883,60.5415,123.3
WithNew-2,2,4.8424,1.5148,62.6262,131.52
Existing-2,2,1.7466,1.5521,26.1889,73.98
Existing-1,2,2.8368,1.5711,60.5415,123.3
WithNew-3,2,2.5607,1.6023,26.1889,73.98
WithNew-2,2,2.5658,1.6162,26.1889,73.98
WithNew-1,2,3.4951,1.639,60.5415,123.3
Existing-2,2,2.9234,1.6433,62.6262,131.52
Existing-1,2,2.9321,1.6577,61.4555,106.86
WithNew-3,2,1.7725,1.4899,11.7294,106.86
WithNew-2,2,3.6021,1.4997,62.6262,131.52
WithNew-1,2,3.6169,1.5224,61.4555,106.86
Existing-1,2,1.117,1.7361,6.8019,82.2
Existing-2,2,2.632,1.6323,61.4555,106.86
WithNew-1,2,1.6035,1.6039,6.8019,82.2
WithNew-3,2,2.4126,1.6455,26.1889,73.98
WithNew-2,2,3.3883,1.6522,61.4555,106.86
Existing-1,2,2.8436,1.7596,61.4555,106.86
Existing-2,2,3.1409,1.6953,60.5415,123.3
WithNew-2,2,3.3884,1.6503,60.5415,123.3
WithNew-3,2,4.3684,1.6203,62.6262,131.52
WithNew-1,2,4.3777,1.6163,61.4555,106.86
Existing-2,2,2.4513,1.6329,35.3044,312.36
Existing-1,2,2.6084,1.6078,61.4555,106.86
WithNew-3,2,1.5091,1.7389,6.8019,82.2
WithNew-2,2,2.5433,1.6098,35.3044,312.36
WithNew-1,2,3.2218,1.6428,61.4555,106.86
Existing-2,2,1.1236,1.7442,11.7294,106.86
Existing-1,2,2.5815,1.6028,62.6262,131.52
WithNew-2,2,1.9982,1.6482,11.7294,106.86
WithNew-3,2,3.4171,1.463,60.5415,123.3
WithNew-1,2,3.4237,1.4652,62.6262,131.52
Existing-2,2,2.0939,1.5916,35.3044,312.36
Existing-1,2,2.6573,1.6178,62.6262,131.52
WithNew-3,2,1.7852,1.5619,16.2015,41.1
WithNew-2,2,3.1186,1.4896,35.3044,312.36
WithNew-1,2,3.2797,1.5272,62.6262,131.52
Existing-2,2,3.0043,1.7153,60.5415,123.3
Existing-1,2,3.0101,1.7495,61.4555,106.86
WithNew-3,2,4.5253,1.6136,60.5415,123.3
WithNew-2,2,4.7414,1.6181,60.5415,123.3
WithNew-1,2,4.9999,1.6333,61.4555,106.86
Existing-1,2,1.5862,1.7627,26.1889,73.98
Existing-2,2,2.7163,1.6816,60.5415,123.3
WithNew-1,2,1.9687,1.6614,26.1889,73.98
WithNew-3,2,2.2575,1.6649,11.7294,106.86
WithNew-2,2,3.2112,1.6229,60.5415,123.3
Existing-1,2,0.7429,1.9655,6.8019,82.2
Existing-2,2,2.4172,1.7624,61.4555,106.86
WithNew-1,2,1.3959,1.5619,6.8019,82.2
WithNew-3,2,1.5181,1.6589,11.7294,106.86
WithNew-2,2,2.8423,1.5705,61.4555,106.86
Existing-1,2,0.8459,1.8385,11.7294,106.86
Existing-2,2,1.6122,1.7289,35.3044,312.36
WithNew-1,2,1.6888,1.6836,11.7294,106.86
WithNew-3,2,1.8914,1.5321,26.1889,73.98
WithNew-2,2,2.3992,1.5526,35.3044,312.36
Existing-1,2,0.7197,1.9607,6.8019,82.2
Existing-2,2,1.0942,1.7118,16.2015,41.1
WithNew-3,2,1.7295,1.6905,6.8019,82.2
WithNew-1,2,1.7329,1.6905,6.8019,82.2
WithNew-2,2,1.8506,1.5642,16.2015,41.1
Existing-2,2,0.9947,2.0484,6.8019,82.2
Existing-1,2,2.3697,1.8021,61.4555,106.86
WithNew-2,2,1.3553,1.5284,6.8019,82.2
WithNew-1,2,3.3161,1.4175,61.4555,106.86
WithNew-3,2,3.3226,1.4465,61.4555,106.86
Existing-1,2,1.0396,1.8613,11.7294,106.86
Existing-2,2,1.3127,1.7907,26.1889,73.98
WithNew-3,2,1.596,1.5946,16.2015,41.1
WithNew-1,2,1.8635,1.5678,11.7294,106.86
WithNew-2,2,1.995,1.5824,26.1889,73.98
Existing-2,2,0.7866,1.8622,6.8019,82.2
Existing-1,2,2.4772,1.6236,57.8413,106.86
WithNew-2,2,1.4772,1.675,6.8019,82.2
WithNew-3,2,1.6984,1.6195,16.2015,41.1
WithNew-1,2,2.9918,1.6014,57.8413,106.86
Existing-1,2,1.088,1.4489,16.2015,41.1
Existing-2,2,2.5891,1.3137,61.4555,106.86
WithNew-1,2,1.8614,1.6699,16.2015,41.1
WithNew-3,2,3.5762,1.5312,62.6262,131.52
WithNew-2,2,3.5767,1.5312,61.4555,106.86
Existing-1,2,0.9228,1.8799,11.7294,106.86
Existing-2,2,1.5271,1.7207,35.3044,312.36
WithNew-3,2,1.1185,1.6454,11.7294,106.86
WithNew-1,2,1.2362,1.6615,11.7294,106.86
WithNew-2,2,1.9036,1.6125,35.3044,312.36
