Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-1,6,29,0.000268,3.38521,1.2833895520833334,832039
1-2,6,32,0.021038,9.254409,1.2292220520833335,3524577
1-6,6,27,0.539673,1.60193,1.2291909166666668,317810
1-7,6,34,0.64122,14.45512,1.3309980104166672,9227464
1-5,6,35,0.341368,16.835455,1.3604691770833333,14930351
1-3,6,31,0.09224,10.030042,1.2271788541666668,2178308
1-4,6,31,0.209141,11.447782,1.227176135416667,2178308
2-3,6,30,0.093225,3.518639,1.2136263125000002,1346268
2-1,6,30,0.000247,5.125866,1.2136410104166666,1346268
2-7,6,29,0.489723,4.708672,1.2136496041666665,832039
2-6,6,31,0.381834,7.476437,1.2427876770833335,2178308
2-2,6,32,0.042385,9.765121,1.281305760416667,3524577
2-5,6,35,0.250959,19.670707,1.2479433541666665,14930351
2-4,6,34,0.169516,19.339531,1.2483862395833334,9227464
3-6,6,29,0.284478,1.307478,1.2198986250000001,832039
3-7,6,34,0.485029,5.426907,1.2861509895833334,9227464
3-3,6,26,0.101738,0.841423,1.262059760416667,196417
3-5,6,26,0.261357,0.720827,1.2167324791666667,196417
3-4,6,29,0.244098,2.674716,1.2484211666666667,832039
3-1,6,30,0.000245,3.568444,1.256349770833333,1346268
3-2,6,30,0.02547,3.864649,1.2844089479166663,1346268
4-2,6,25,0.024964,0.255474,1.2437782187500004,121392
4-6,6,29,0.525155,4.225834,1.234485125,832039
4-1,6,29,0.000226,2.975927,1.2490776874999994,832039
4-3,6,34,0.060603,15.473349,1.2608798333333335,9227464
4-5,6,32,0.203035,10.194083,1.2333808020833337,3524577
4-4,6,32,0.147054,11.030539,1.23445728125,3524577
4-7,6,33,0.577261,14.063824,1.2573211041666665,5702886
5-6,6,25,0.550217,0.671399,1.2375549479166668,121392
5-7,6,29,0.641281,2.540192,1.2344365000000004,832039
5-2,6,30,0.026686,4.175222,1.233457666666667,1346268
5-3,6,31,0.1435,7.520359,1.23681875,2178308
5-1,6,33,0.00027,14.601975,1.2041638749999999,5702886
5-4,6,35,0.189339,21.190411,1.2251085937500004,14930351
5-5,6,34,0.280846,19.414116,1.2347558333333333,9227464
6-4,6,25,0.211776,0.19901,1.2042010312500002,121392
6-2,6,29,0.044088,2.829274,1.2000951458333333,832039
6-1,6,31,0.000323,7.00184,1.2136159166666665,2178308
6-3,6,31,0.07972,8.214936,1.2000500416666664,2178308
6-6,6,35,0.41087,25.042309,1.2292049791666666,14930351
6-5,6,34,0.282991,23.250853,1.2000235104166666,9227464
6-7,6,34,0.543089,23.617167,1.3156591666666666,9227464
7-2,6,26,0.029833,0.261437,1.2381078020833334,196417
7-7,6,30,0.495406,6.003178,1.2541684166666667,1346268
7-3,6,31,0.075609,8.567249,1.1999994062500001,2178308
7-6,6,31,0.358095,8.041701,1.2000771770833334,2178308
7-5,6,33,0.281782,15.045271,1.2000889062499998,5702886
7-1,6,34,0.000293,21.78271,1.2305455625,9227464
7-4,6,35,0.113951,23.078581,1.2385795312499999,14930351
8-7,6,33,0.493688,8.370677,1.22512684375,5702886
8-2,6,26,0.029218,0.361456,1.22607675,196417
8-4,6,25,0.288433,0.343964,1.2012027500000002,121392
8-5,6,27,0.375041,1.555699,1.20007534375,317810
8-6,6,30,0.416743,3.788726,1.200056947916667,1346268
8-3,6,31,0.100368,6.522418,1.2136425104166668,2178308
8-1,6,32,0.000325,8.426666,1.2386461354166665,3524577
9-1,6,26,0.000284,0.059288,1.2624643125000001,196417
9-4,6,27,0.126428,1.40766,1.2000301145833334,317810
9-6,6,29,0.254723,2.342854,1.2250350625,832039
9-2,6,34,0.049667,15.4726,1.2250350104166667,9227464
9-5,6,30,0.212994,4.483324,1.2011959999999997,1346268
9-3,6,33,0.100706,14.197187,1.2001164479166666,5702886
9-7,6,33,0.305707,14.515543,1.2500829270833336,5702886
10-6,6,27,0.367629,1.413126,1.2135571979166668,317810
10-7,6,27,0.738685,1.34505,1.213609020833333,317810
10-2,6,29,0.026926,2.903964,1.2136251562500002,832039
10-4,6,31,0.220221,8.855983,1.1999688229166665,2178308
10-5,6,35,0.261035,22.084078,1.2387268229166668,14930351
10-1,6,33,0.000289,14.539728,1.2000252708333332,5702886
10-3,6,34,0.082868,21.261734,1.2344638958333332,9227464
11-7,6,25,0.357695,0.396995,1.2104750624999996,121392
11-6,6,25,0.271264,0.773253,1.2104453854166668,121392
11-5,6,27,0.220311,0.939443,1.21048234375,317810
11-4,6,32,0.133981,8.260221,1.2396850625,3524577
11-1,6,35,0.000298,22.046071,1.3272112708333332,14930351
11-2,6,33,0.027144,15.409224,1.2105203645833333,5702886
11-3,6,34,0.062819,20.676887,1.27296596875,9227464
12-3,6,32,0.085948,5.45816,1.2542022500000005,3524577
