Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-2,6,27,0.029606,0.8655,1.56908978125,317810
1-5,6,25,0.232876,0.156227,1.5221363958333332,121392
1-1,6,33,0.000209,16.078576,1.4361283645833334,5702886
1-3,6,33,0.120964,18.469158,1.3636314375,5702886
1-6,6,35,0.344835,25.472282,1.394739510416667,14930351
1-7,6,33,0.531786,20.125739,1.5009627187500003,5702886
1-4,6,34,0.176918,24.353759,1.4696056979166667,9227464
2-3,6,26,0.091978,0.334292,1.5186196041666669,196417
2-1,6,25,0.000313,0.034994,1.5203580000000003,121392
2-4,6,30,0.137828,4.395593,1.588661291666667,1346268
2-7,6,33,0.43159,11.286022,1.4185185000000002,5702886
2-5,6,28,0.214142,1.956867,1.5046059999999999,514228
2-6,6,32,0.255647,8.789619,1.4236394479166665,3524577
2-2,6,33,0.035389,11.526043,1.4172542916666664,5702886
3-5,6,26,0.282869,0.619168,1.4931823020833328,196417
3-7,6,31,0.739957,6.839081,1.4343250520833337,2178308
3-6,6,27,0.384474,2.000435,1.32666590625,317810
3-3,6,29,0.064329,2.643273,1.3582420625000002,832039
3-2,6,35,0.028646,22.251878,1.4119350625000004,14930351
3-4,6,34,0.14062,20.053397,1.5167594583333337,9227464
3-1,6,34,0.000313,20.111814,1.450961895833333,9227464
4-2,6,25,0.019928,0.133107,1.4907949270833334,121392
4-4,6,27,0.163439,0.888292,1.4241906770833332,317810
4-5,6,28,0.24003,0.762299,1.4298942916666666,514228
4-1,6,26,0.000289,0.247926,1.4026914583333334,196417
4-7,6,27,0.370723,0.446174,1.4649081458333333,317810
4-3,6,35,0.045534,7.015365,1.4555998749999999,14930351
4-6,6,31,0.30981,3.63626,1.5332267812499998,2178308
5-2,6,32,0.036462,3.824132,1.4373837604166668,3524577
5-6,6,32,0.266262,3.129328,1.43860696875,3524577
5-1,6,25,0.000297,0.036068,1.5145911041666669,121392
5-3,6,25,0.06223,0.105425,1.5261662916666667,121392
5-4,6,28,0.160806,1.565721,1.5159789687499998,514228
5-7,6,25,0.33826,0.604694,1.5559045104166664,121392
5-5,6,28,0.214766,1.184935,1.5142168333333332,514228
6-2,6,32,0.028585,3.491401,1.4487340833333335,3524577
6-5,6,25,0.262592,0.247628,1.5283215833333335,121392
6-3,6,26,0.089629,0.362827,1.5063497604166671,196417
6-1,6,33,0.000297,7.3128,1.49819571875,5702886
6-4,6,28,0.191245,1.399238,1.4512364687499997,514228
6-6,6,26,0.457829,0.962585,1.5369036145833337,196417
6-7,6,32,0.501757,6.155453,1.4165370625000002,3524577
7-2,6,27,0.015833,1.086271,1.4070561458333333,317810
7-5,6,31,0.214247,3.336271,1.4651377395833334,2178308
7-1,6,32,0.000294,6.436988,1.5638172812499997,3524577
7-4,6,27,0.122647,0.896266,1.4140340937499998,317810
7-7,6,27,0.569923,1.688217,1.4479854375000003,317810
7-3,6,31,0.076879,5.958459,1.5892170208333334,2178308
7-6,6,31,0.493679,5.143634,1.5646117499999999,2178308
8-1,6,26,0.000274,0.088398,1.467913510416667,196417
8-2,6,27,0.037372,0.395757,1.45524365625,317810
8-6,6,32,0.425442,8.677045,1.436521770833333,3524577
8-5,6,33,0.292961,10.670153,1.5864166562499993,5702886
8-4,6,32,0.175576,8.942184,1.4032372708333332,3524577
8-7,6,34,0.59634,18.402339,1.498124822916667,9227464
8-3,6,34,0.098954,18.611198,1.4707012395833334,9227464
9-2,6,31,0.041186,4.50438,1.5626489687500005,2178308
9-4,6,28,0.173215,1.041379,1.609474260416667,514228
9-3,6,28,0.102036,2.243343,1.5864819270833335,514228
