Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-6,6,25,0.631253,0.737354,1.2865691770833332,121392
1-5,6,27,0.300688,0.913977,1.2947688750000002,317810
1-4,6,30,0.193819,3.492999,1.2948115833333338,1346268
1-7,6,30,0.66693,5.17445,1.2822947083333334,1346268
1-2,6,35,0.036285,15.483402,1.305340260416667,14930351
1-1,6,32,0.000308,8.905357,1.2905740312500003,3524577
1-3,6,33,0.06163,13.288781,1.281378125,5702886
2-2,6,26,0.040413,0.451046,1.2344811354166665,196417
2-3,6,34,0.096313,4.313036,1.2512675729166667,9227464
2-4,6,25,0.152293,0.221158,1.2375608333333334,121392
2-5,6,26,0.182922,0.453855,1.2208490625000001,196417
2-6,6,26,0.299627,0.552776,1.220962885416667,196417
2-7,6,28,0.409854,1.109543,1.2271429999999999,514228
2-1,6,30,0.000231,2.312865,1.2300470416666665,1346268
3-4,6,28,0.171707,1.703499,1.2324193541666666,514228
3-2,6,28,0.034434,2.861624,1.2323233958333333,514228
3-1,6,29,0.000279,2.867437,1.2323854062500001,832039
3-7,6,30,0.310246,4.569703,1.2614719895833335,1346268
3-5,6,34,0.193247,12.608972,1.3021182395833333,9227464
3-3,6,31,0.070106,5.797947,1.2614928124999998,2178308
3-6,6,33,0.214522,11.623763,1.270934114583333,5702886
4-4,6,33,0.202904,8.464529,1.3105635624999998,5702886
4-2,6,26,0.024976,0.653131,1.2718934166666664,196417
4-5,6,25,0.235621,0.166087,1.27193371875,121392
4-6,6,25,0.401778,0.188797,1.2719348124999998,121392
4-3,6,28,0.080898,1.44147,1.2427417187500003,514228
4-7,6,32,0.621881,7.230316,1.2437925208333331,3524577
4-1,6,32,0.000284,7.975684,1.2823914166666666,3524577
5-3,6,28,0.070981,2.001086,1.3203987083333328,514228
5-5,6,31,0.274362,8.133156,1.3260587187500006,2178308
5-1,6,32,0.000263,12.379662,1.3249799583333335,3524577
5-2,6,32,0.043765,15.640108,1.3291835729166666,3524577
5-6,6,34,0.401557,24.653304,1.2907165000000003,9227464
5-7,6,35,0.467677,34.524633,1.2553078749999997,14930351
5-4,6,35,0.18277,34.641006,1.2844969583333334,14930351
6-1,6,25,0.000323,0.066977,1.2656130520833333,121392
6-2,6,29,0.022192,5.373841,1.2364826875,832039
6-4,6,30,0.087997,6.255394,1.2364989687499999,1346268
6-7,6,31,0.272945,5.971982,1.2365871249999998,2178308
6-3,6,34,0.055298,17.907386,1.2615303958333333,9227464
6-5,6,32,0.128843,11.736727,1.2367193125000002,3524577
6-6,6,34,0.190128,17.124677,1.260548291666667,9227464
7-4,6,27,0.253723,1.563169,1.2365649583333331,317810
7-1,6,30,0.000276,4.892663,1.2292166354166665,1346268
7-7,6,28,0.574073,2.749141,1.2364936666666668,514228
7-3,6,34,0.091013,25.69367,1.2323405729166668,9227464
7-2,6,34,0.035033,27.755263,1.2302870312499996,9227464
7-6,6,35,0.406241,35.780699,1.2510953958333335,14930351
7-5,6,35,0.294607,35.716614,1.2448755520833337,14930351
8-7,6,35,0.637185,8.616405,1.260462552083333,14930351
8-3,6,28,0.068437,2.329857,1.254238958333333,514228
8-2,6,30,0.022572,4.247651,1.2543652812500001,1346268
8-5,6,29,0.343038,2.155533,1.2542850625,832039
8-1,6,29,0.000213,2.179952,1.22928134375,832039
8-6,6,30,0.424378,4.941532,1.2541709166666666,1346268
8-4,6,32,0.139607,8.372358,1.2604564999999999,3524577
9-7,6,32,0.44066,5.149517,1.2251371145833339,3524577
9-1,6,27,0.000262,0.688749,1.2406843333333333,317810
9-5,6,25,0.303066,0.732755,1.2000541354166667,121392
9-3,6,27,0.084366,0.872433,1.211484927083333,317810
9-2,6,28,0.028425,1.537146,1.238557364583333,514228
9-4,6,30,0.155547,2.767667,1.2000807291666666,1346268
9-6,6,31,0.399785,4.916481,1.2250721250000005,2178308
10-1,6,25,0.000243,0.053084,1.2556494583333335,121392
10-5,6,32,0.218481,8.08368,1.2249810625,3524577
10-7,6,25,0.519935,0.44047,1.2114341562500002,121392
10-3,6,34,0.079137,9.680137,1.2500836874999999,9227464
10-2,6,29,0.025032,2.295374,1.2000320208333335,832039
10-6,6,30,0.391585,5.192148,1.2001505624999997,1346268
10-4,6,31,0.197863,6.260835,1.2001197916666668,2178308
11-7,6,26,1.052106,0.904841,1.243861791666667,196417
11-1,6,27,0.000237,0.155012,1.2552404375,317810
11-6,6,33,0.506992,7.232642,1.2583219687500002,5702886
11-5,6,32,0.272664,11.720686,1.2833949375000002,3524577
11-3,6,32,0.07263,11.627496,1.28341415625,3524577
11-2,6,34,0.048057,20.225635,1.2656738125,9227464
11-4,6,34,0.148922,20.037989,1.2656488750000001,9227464
12-7,6,26,0.416847,0.971333,1.3302535833333333,196417
12-4,6,27,0.112737,0.888447,1.3354291041666668,317810
12-2,6,28,0.035373,1.81311,1.271935604166667,514228
12-6,6,26,0.320383,0.762631,1.3105222500000002,196417
