Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-1,6,26,0.000271,0.103751,1.5322289270833336,196417
1-3,6,25,0.072499,0.098534,1.560713583333333,121392
1-5,6,27,0.217729,0.730967,1.5436068645833338,317810
1-7,6,27,0.393152,0.829795,1.4394118333333328,317810
1-4,6,33,0.181551,4.451323,1.4322494791666665,5702886
1-6,6,35,0.335637,10.479808,1.3359365937499998,14930351
1-2,6,34,0.037063,8.130269,1.5009086458333332,9227464
2-7,6,30,0.397274,4.362959,1.5476736562500002,1346268
2-2,6,25,0.048261,0.194399,1.3803392500000002,121392
2-6,6,33,0.350609,7.093057,1.4042040937499998,5702886
2-4,6,27,0.211096,0.800293,1.3534941145833332,317810
2-5,6,27,0.263637,0.939973,1.3357690833333338,317810
2-3,6,31,0.124674,5.914555,1.4063001874999994,2178308
2-1,6,32,0.000289,6.83526,1.2967877708333333,3524577
3-7,6,25,0.422776,0.266748,1.3795988333333333,121392
3-5,6,25,0.183762,0.6929,1.45073259375,121392
3-4,6,25,0.157607,0.290362,1.4747246458333332,121392
3-3,6,32,0.106737,8.974065,1.2975356354166667,3524577
3-1,6,33,0.000276,13.050607,1.3350857916666667,5702886
3-6,6,35,0.280411,19.929584,1.3326394895833333,14930351
3-2,6,34,0.035492,18.847643,1.3324049375000002,9227464
4-2,6,25,0.042402,0.279126,1.2898614270833335,121392
4-7,6,27,0.429976,1.120935,1.3082970520833332,317810
4-3,6,27,0.11877,1.229286,1.2597066979166671,317810
4-6,6,29,0.358395,2.605382,1.4090225312499998,832039
4-5,6,34,0.230852,8.758609,1.46642375,9227464
4-1,6,31,0.000393,4.815775,1.3634878020833334,2178308
4-4,6,32,0.184961,7.178649,1.40409696875,3524577
5-4,6,27,0.112284,0.911903,1.3735324062499996,317810
5-2,6,29,0.041035,3.937449,1.3838305312499997,832039
5-7,6,29,0.952061,3.704013,1.3701057499999998,832039
5-6,6,31,0.774198,7.16681,1.389681291666667,2178308
5-1,6,33,0.000315,14.728266,1.4480455104166665,5702886
5-3,6,35,0.086894,17.490931,1.5558725624999998,14930351
5-5,6,33,0.478384,14.879741,1.47239975,5702886
6-6,6,28,0.441596,1.099814,1.4063127916666665,514228
6-7,6,26,0.522889,0.722782,1.5816639270833328,196417
6-3,6,26,0.072424,0.543863,1.4823516041666662,196417
6-4,6,32,0.11109,5.881868,1.5100324791666664,3524577
6-5,6,25,0.400939,0.569438,1.5239986354166666,121392
6-1,6,29,0.000288,1.980199,1.4635661354166667,832039
6-2,6,32,0.031693,5.805867,1.5576575416666663,3524577
7-7,6,32,0.544621,5.203359,1.4344493124999997,3524577
7-6,6,29,0.309858,2.394297,1.4111265937500002,832039
7-1,6,30,0.000319,4.408479,1.4540813854166663,1346268
7-5,6,33,0.207974,12.642086,1.4287113125000004,5702886
