Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-5,6,30,0.232661,1.952971,1.5605440000000002,1346268
1-6,6,28,0.245616,1.148839,1.5577895104166666,514228
1-3,6,25,0.080077,0.16018,1.44421334375,121392
1-4,6,28,0.151292,1.708913,1.49911225,514228
1-7,6,28,0.387895,1.954116,1.6357005416666668,514228
1-2,6,34,0.029213,12.68774,1.604711885416667,9227464
1-1,6,35,0.0003,14.534955,1.4890701041666667,14930351
2-4,6,33,0.101692,12.693172,1.4098645312500002,5702886
2-5,6,29,0.12215,3.980498,1.3504839583333337,832039
2-2,6,31,0.028197,8.839048,1.317959625,2178308
2-7,6,30,0.829337,7.101779,1.4141418020833334,1346268
2-1,6,34,0.00035,25.11127,1.4025607916666667,9227464
2-3,6,35,0.084071,31.377253,1.4229523020833337,14930351
2-6,6,35,0.178139,31.842118,1.4935052812500005,14930351
3-4,6,27,0.109611,1.014035,1.4980773541666668,317810
3-3,6,26,0.086714,0.982629,1.496113,196417
3-1,6,28,0.000325,1.259031,1.4750771249999999,514228
3-7,6,35,0.297866,8.719391,1.5090480520833331,14930351
3-5,6,29,0.18092,2.856497,1.4622952812500005,832039
3-2,6,29,0.040892,2.616585,1.5607358437499999,832039
3-6,6,32,0.216859,7.002236,1.431090322916667,3524577
4-3,6,32,0.116458,6.137852,1.3976022187500001,3524577
4-7,6,25,0.848263,0.648286,1.4634248229166669,121392
4-1,6,28,0.000336,1.230579,1.4774010937500004,514228
4-4,6,32,0.2232,8.537139,1.3997856250000003,3524577
4-2,6,32,0.050456,8.445457,1.3438512187500005,3524577
4-6,6,29,0.396341,2.821972,1.4700477083333334,832039
4-5,6,32,0.340176,7.812736,1.3776090833333334,3524577
5-6,6,29,0.438527,3.285218,1.45345575,832039
5-2,6,32,0.043951,7.253137,1.55028925,3524577
5-1,6,31,0.000191,7.235868,1.4826546458333334,2178308
5-4,6,33,0.270482,8.350009,1.5113381145833333,5702886
5-3,6,26,0.104872,0.407121,1.464607791666667,196417
5-7,6,32,0.756254,7.155325,1.4521080624999998,3524577
5-5,6,31,0.367194,7.310089,1.5059537604166664,2178308
6-2,6,26,0.045419,0.222074,1.4479897916666666,196417
6-1,6,28,0.000144,0.481483,1.4383261874999997,514228
6-3,6,31,0.121541,5.109486,1.3824407916666666,2178308
6-6,6,34,0.430176,14.002688,1.4881483958333335,9227464
6-5,6,32,0.333695,11.439841,1.3916652187500005,3524577
6-4,6,32,0.157123,11.039419,1.4539589687499999,3524577
6-7,6,33,0.543131,12.587285,1.458476020833333,5702886
7-3,6,28,0.054448,2.284125,1.481927270833333,514228
7-1,6,29,0.000334,3.836216,1.3656708229166663,832039
7-2,6,30,0.028176,5.553655,1.4759879687499997,1346268
7-6,6,35,0.261472,12.885366,1.4795699999999998,14930351
7-7,6,29,0.566316,3.848734,1.5252810520833333,832039
7-5,6,32,0.17156,9.521103,1.4455110208333333,3524577
7-4,6,32,0.105307,10.373621,1.4721001354166663,3524577
8-2,6,34,0.045023,4.465945,1.4994211979166665,9227464
8-1,6,27,0.000312,0.199927,1.4066762916666669,317810
8-5,6,27,0.517354,0.726049,1.4197503125000002,317810
8-4,6,29,0.215902,2.277315,1.4411645520833334,832039
8-6,6,28,0.639572,1.437606,1.4222279166666667,514228
8-3,6,27,0.126405,0.734586,1.433440770833333,317810
8-7,6,26,0.685548,1.045514,1.5043981979166665,196417
9-7,6,27,0.565265,0.836652,1.5448949270833336,317810
9-3,6,26,0.12434,0.368749,1.3846386875,196417
9-4,6,26,0.17521,1.228821,1.4491398645833333,196417
9-6,6,30,0.49828,4.302186,1.562207010416667,1346268
9-1,6,33,0.000264,10.709432,1.5807358645833336,5702886
9-5,6,34,0.24645,14.38899,1.6587655000000001,9227464
9-2,6,34,0.037968,13.994097,1.5808100520833333,9227464
10-7,6,31,0.476866,4.518867,1.471426947916667,2178308
10-5,6,27,0.15628,1.46446,1.5464968124999998,317810
10-1,6,31,0.000334,7.778691,1.4291179583333335,2178308
10-3,6,34,0.044348,17.16874,1.6502645833333336,9227464
10-6,6,31,0.35466,9.428621,1.3071199687500004,2178308
10-2,6,32,0.026366,11.724276,1.3680613229166665,3524577
10-4,6,34,0.090084,16.460015,1.4315498333333332,9227464
11-7,6,25,0.944814,0.270332,1.5523452812500007,121392
11-2,6,28,0.024182,1.216043,1.4715262187500002,514228
11-6,6,29,0.741295,2.794991,1.473873697916667,832039
11-4,6,31,0.283442,5.347025,1.2848367187500005,2178308
11-1,6,32,0.000249,7.983063,1.38657259375,3524577
11-3,6,34,0.054704,17.623078,1.4864707500000003,9227464
11-5,6,35,0.385226,18.732988,1.4801875312500004,14930351
12-4,6,26,0.091002,0.582208,1.4407289479166665,196417
12-1,6,30,0.000315,3.447442,1.4452039479166667,1346268
12-2,6,29,0.045433,2.900894,1.576612875,832039
12-3,6,29,0.066521,4.728805,1.4363863750000003,832039
12-5,6,35,0.29429,32.514698,1.5638942500000004,14930351
12-6,6,35,0.512922,31.756148,1.5527337604166667,14930351
12-7,6,35,0.665432,31.546543,1.4748873124999997,14930351
13-6,6,27,0.665096,0.823833,1.4252178437499998,317810
13-5,6,29,0.241371,1.692714,1.4488478020833337,832039
13-4,6,33,0.137196,4.79131,1.5191139375,5702886
13-1,6,26,0.000238,0.075387,1.6255157812500003,196417
13-2,6,30,0.044135,3.515436,1.5039808958333334,1346268
13-7,6,32,0.721131,3.737984,1.501490104166667,3524577
13-3,6,28,0.069632,1.266628,1.4414466354166668,514228
14-5,6,28,0.299831,0.817971,1.4983601041666663,514228
14-2,6,32,0.030107,5.178845,1.5475114583333336,3524577
14-3,6,31,0.086118,3.670208,1.4468922083333333,2178308
14-1,6,27,0.000224,0.36569,1.4698731770833335,317810
14-6,6,25,0.366192,0.342035,1.4651374583333336,121392
14-4,6,26,0.162388,0.780352,1.5956708958333332,196417
14-7,6,31,0.442369,4.440205,1.4759206666666667,2178308
15-4,6,25,0.102427,0.41591,1.5033327499999998,121392
15-1,6,29,0.000325,2.527278,1.5427889166666666,832039
15-7,6,29,0.523534,3.411754,1.5244653541666668,832039
15-5,6,32,0.194155,11.615321,1.5156667708333333,3524577
15-3,6,32,0.056721,9.64505,1.4979429687499999,3524577
15-2,6,34,0.039149,18.535297,1.5564091979166668,9227464
15-6,6,34,0.38235,17.843938,1.4732230833333333,9227464
16-2,6,27,0.022978,0.289395,1.4110185104166666,317810
16-1,6,25,0.000304,0.058714,1.5201496354166668,121392
16-5,6,29,0.212031,1.186339,1.450293791666666,832039
16-3,6,32,0.053428,3.224291,1.4347045312499997,3524577
16-7,6,25,0.531587,0.526064,1.4819717916666668,121392
16-6,6,35,0.434592,7.722265,1.4625480520833334,14930351
16-4,6,31,0.166139,4.904327,1.4223885312499998,2178308
17-3,6,32,0.148473,3.638819,1.471514395833333,3524577
17-1,6,29,0.000225,2.026568,1.34810034375,832039
17-5,6,29,0.300623,2.661523,1.4098980208333334,832039
17-6,6,25,0.453055,0.402324,1.4106368541666667,121392
17-7,6,26,0.625421,1.100843,1.399563052083333,196417
17-4,6,25,0.255218,0.978001,1.3698611979166668,121392
17-2,6,30,0.0445,3.070842,1.3407848958333337,1346268
18-2,6,26,0.034026,0.622219,1.4960510416666666,196417
18-5,6,27,0.267997,1.326889,1.4542222708333339,317810
18-1,6,28,0.000244,0.873488,1.5388187916666667,514228
18-4,6,32,0.166214,6.806277,1.5352774479166664,3524577
18-3,6,30,0.100119,4.227345,1.4127741979166668,1346268
18-6,6,34,0.349485,12.352977,1.380287572916667,9227464
18-7,6,33,0.511928,11.26604,1.3458380625000002,5702886
19-5,6,29,0.265454,1.34948,1.4409707500000002,832039
19-1,6,26,0.000297,0.075495,1.5221290520833333,196417
19-3,6,35,0.091359,6.832386,1.3584620833333336,14930351
19-4,6,29,0.153312,1.10297,1.4479731354166663,832039
19-6,6,25,0.377431,0.698278,1.4537272499999998,121392
19-2,6,30,0.043732,3.068677,1.44528303125,1346268
19-7,6,30,0.39675,3.212865,1.452782114583333,1346268
20-5,6,30,0.243545,2.608678,1.3631661875000003,1346268
20-7,6,26,0.548369,0.824323,1.46315475,196417
20-3,6,34,0.075517,11.674461,1.4441629791666666,9227464
20-2,6,26,0.024553,0.289769,1.3805356145833332,196417
20-1,6,31,0.000235,7.309214,1.41797840625,2178308
20-4,6,32,0.14168,9.389287,1.4654355416666667,3524577
20-6,6,32,0.512688,10.043017,1.4491680625,3524577
21-6,6,34,0.30714,7.769264,1.5316803124999998,9227464
21-1,6,28,0.000296,1.308613,1.3720253125000001,514228
21-2,6,26,0.033906,0.262724,1.3691412395833333,196417
21-7,6,29,0.403917,1.798012,1.3864157187499997,832039
21-5,6,31,0.242335,5.943065,1.4929773229166667,2178308
21-3,6,30,0.105072,4.079462,1.360970583333333,1346268
21-4,6,31,0.150882,6.125985,1.5795903333333337,2178308
22-1,6,25,0.000328,0.035687,1.5484804687500002,121392
22-4,6,32,0.130584,8.542411,1.4673114375000003,3524577
22-7,6,27,0.253193,1.791645,1.4791999687500001,317810
22-5,6,30,0.181574,5.280592,1.543296770833333,1346268
22-6,6,35,0.202162,15.406941,1.556132260416667,14930351
22-3,6,32,0.054214,10.590051,1.4348543229166668,3524577
22-2,6,33,0.038757,12.967135,1.4526928333333335,5702886
23-3,6,30,0.137048,6.211804,1.5043408020833338,1346268
