Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-5,6,27,0.332938,1.762721,1.4850378958333337,317810
1-7,6,26,0.503023,0.317268,1.3715147395833336,196417
1-2,6,27,0.02409,1.431411,1.3821683229166668,317810
1-3,6,31,0.110778,7.151015,1.3313464895833333,2178308
1-4,6,33,0.227807,13.333949,1.3374597604166663,5702886
1-1,6,34,0.000287,18.705769,1.2980164999999997,9227464
1-6,6,34,0.475831,18.150811,1.297976375,9227464
2-2,6,34,0.028348,13.137005,1.3053021145833332,9227464
2-3,6,28,0.064023,3.034804,1.2927470416666667,514228
2-5,6,27,0.163096,1.28343,1.2927835833333334,317810
2-6,6,31,0.308196,6.263332,1.291671364583333,2178308
2-4,6,32,0.140301,8.784468,1.3323399270833332,3524577
2-1,6,32,0.00029,10.687289,1.2562848333333336,3524577
2-7,6,32,0.927116,11.003158,1.3051576666666667,3524577
3-2,6,25,0.024012,0.06888,1.3585652604166667,121392
3-1,6,32,0.000267,3.827706,1.3723935520833337,3524577
3-4,6,28,0.379025,1.861097,1.344959322916667,514228
3-3,6,28,0.085063,1.338287,1.346357760416667,514228
3-5,6,30,0.430099,4.32037,1.3511177604166666,1346268
3-6,6,30,0.562384,4.252688,1.3510237083333334,1346268
3-7,6,30,0.598306,3.67969,1.3229861770833333,1346268
4-5,6,27,0.241714,1.364509,1.2510350208333334,317810
4-6,6,28,0.338148,2.759409,1.2510622500000002,514228
4-3,6,30,0.074596,2.897432,1.251060052083334,1346268
4-1,6,27,0.000286,1.024104,1.2511301562500001,317810
4-2,6,35,0.044041,19.738446,1.3052594687499999,14930351
4-7,6,33,0.709248,13.24787,1.2521315625,5702886
4-4,6,34,0.206002,17.872991,1.3289031875,9227464
5-7,6,30,0.268015,2.444741,1.276227927083333,1346268
5-2,6,25,0.042872,0.238095,1.3031850625,121392
5-5,6,28,0.20581,1.526783,1.2938131458333335,514228
5-1,6,29,0.000312,2.528259,1.2761450937499998,832039
5-3,6,35,0.098839,9.140018,1.3166765416666666,14930351
5-4,6,31,0.139564,5.357322,1.2890197708333333,2178308
5-6,6,31,0.232271,5.842831,1.2865658854166666,2178308
6-5,6,29,0.255838,2.27114,1.285114354166667,832039
6-4,6,26,0.143751,0.604143,1.2671011250000002,196417
6-2,6,29,0.031839,3.728886,1.2871559062500002,832039
6-6,6,30,0.576337,3.970046,1.2467902812500005,1346268
6-7,6,31,0.794782,5.939372,1.2876549479166663,2178308
6-3,6,34,0.108051,16.976381,1.2250058333333331,9227464
6-1,6,34,0.000203,17.133855,1.2250251354166666,9227464
7-1,6,25,0.000268,0.035892,1.3040961458333329,121392
7-4,6,32,0.116171,4.522584,1.2489870729166674,3524577
7-7,6,27,0.22167,1.107825,1.2718200416666667,317810
7-3,6,28,0.070223,1.917477,1.2764408645833334,514228
7-6,6,28,0.191237,1.879233,1.25519546875,514228
7-5,6,28,0.155405,2.100953,1.2552340416666667,514228
7-2,6,31,0.040397,4.097102,1.2490374583333337,2178308
8-3,6,33,0.043978,3.063887,1.296433333333333,5702886
8-5,6,26,0.389819,0.813575,1.2375715520833335,196417
8-4,6,27,0.09476,0.779827,1.2374701562500001,317810
8-2,6,26,0.023279,0.822243,1.2375228020833335,196417
8-7,6,25,0.600143,0.476966,1.2375782187500002,121392
8-6,6,27,0.48316,1.103279,1.2374915104166668,317810
8-1,6,29,0.000268,1.797219,1.2375803854166665,832039
9-7,6,30,0.442008,6.581746,1.2239976354166668,1346268
9-4,6,26,0.156964,1.527913,1.2501852500000001,196417
9-6,6,30,0.335238,3.748978,1.2354462187500002,1346268
9-2,6,35,0.029771,16.172153,1.2250350416666664,14930351
9-5,6,31,0.212976,8.334807,1.2240173229166667,2178308
9-3,6,32,0.070585,11.916769,1.2292417604166666,3524577
9-1,6,33,0.000235,13.809134,1.2313241770833332,5702886
10-4,6,26,0.133356,0.458006,1.2187179895833335,196417
10-3,6,27,0.072338,0.920299,1.2188245416666668,317810
10-1,6,30,0.000285,3.646692,1.2072933958333334,1346268
10-5,6,34,0.203597,13.312253,1.2323070937500002,9227464
10-6,6,31,0.508461,5.930077,1.2073087500000002,2178308
10-7,6,31,0.637227,7.056215,1.2219325208333334,2178308
10-2,6,33,0.026533,12.529641,1.2073411979166666,5702886
11-4,6,34,0.164274,7.304506,1.2460209479166666,9227464
