Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-1,6,30,0.000309,6.606595,1.385483041666667,1346268
1-7,6,29,0.474027,3.685511,1.4217430937499995,832039
1-5,6,33,0.245385,16.122587,1.45577884375,5702886
1-4,6,30,0.123401,5.488513,1.4062848958333336,1346268
1-3,6,34,0.062405,17.421414,1.4863977812499998,9227464
1-6,6,32,0.347012,12.688375,1.4588446979166667,3524577
1-2,6,33,0.021663,16.413854,1.4804498229166667,5702886
2-2,6,27,0.036473,0.189199,1.5198292083333336,317810
2-4,6,34,0.145118,3.909089,1.4859640104166665,9227464
2-5,6,29,0.246483,1.628566,1.4970520625,832039
2-1,6,25,0.000338,0.035908,1.4304390520833332,121392
2-7,6,28,0.379674,1.477885,1.4643247083333333,514228
2-3,6,26,0.077578,0.235469,1.4429543750000002,196417
2-6,6,28,0.318284,1.486221,1.4885108645833327,514228
3-3,6,25,0.061788,0.092104,1.5422557187500008,121392
3-1,6,34,0.000319,4.027488,1.6536984375000003,9227464
3-6,6,26,0.291636,0.797299,1.611416614583333,196417
3-7,6,25,0.425568,0.513507,1.5529940833333333,121392
3-2,6,26,0.031213,0.394217,1.5283083437500002,196417
3-5,6,28,0.164114,1.680551,1.59594896875,514228
3-4,6,30,0.097422,2.759119,1.4446125416666666,1346268
4-5,6,26,0.23007,0.14328,1.4096530000000005,196417
4-6,6,25,0.331673,0.760627,1.4562978020833341,121392
4-2,6,28,0.02441,2.41229,1.4473036249999995,514228
4-1,6,31,0.000232,6.528865,1.4969116458333336,2178308
4-7,6,35,0.455099,10.455772,1.4327798750000003,14930351
4-4,6,31,0.123118,5.712241,1.4345081562500002,2178308
4-3,6,32,0.046862,7.78264,1.567696572916666,3524577
5-7,6,32,0.570047,5.551339,1.4938891770833331,3524577
5-5,6,25,0.313325,0.496635,1.4041362187499997,121392
5-3,6,26,0.089505,0.404125,1.373081208333333,196417
5-1,6,35,0.000296,20.142276,1.5387057708333334,14930351
5-2,6,32,0.043725,11.803043,1.4708996979166662,3524577
5-6,6,35,0.498848,22.390651,1.4761249687500004,14930351
5-4,6,34,0.120101,22.190809,1.4377006458333335,9227464
6-2,6,28,0.026755,1.351368,1.4486438541666666,514228
6-5,6,27,0.19708,1.22906,1.4574262708333336,317810
6-1,6,30,0.000298,4.137297,1.517522041666667,1346268
6-4,6,28,0.115603,1.567961,1.5442818541666665,514228
6-6,6,29,0.334238,1.960987,1.4751579270833333,832039
6-7,6,33,0.425517,8.455702,1.6037053333333335,5702886
6-3,6,33,0.044397,8.473629,1.5793921458333333,5702886
7-7,6,26,0.431635,0.458307,1.4308225,196417
7-5,6,27,0.249031,1.790667,1.3761692083333334,317810
7-3,6,30,0.091534,4.524868,1.459974020833333,1346268
7-2,6,30,0.0407,4.466888,1.4215315520833336,1346268
7-1,6,34,0.000311,22.688234,1.3604072499999997,9227464
7-6,6,35,0.325024,28.686015,1.4083780104166672,14930351
7-4,6,35,0.162684,28.817699,1.40700925,14930351
8-4,6,32,0.223855,7.071144,1.5730516562499994,3524577
8-2,6,30,0.037296,2.003625,1.4516783125,1346268
8-1,6,25,0.00031,0.035905,1.3479966770833334,121392
8-3,6,33,0.078377,10.381271,1.7306469479166664,5702886
8-7,6,30,0.575388,5.880563,1.4833784791666667,1346268
8-6,6,31,0.529403,7.301094,1.5105574374999997,2178308
8-5,6,32,0.285042,9.63359,1.6641925520833338,3524577
9-2,6,30,0.033706,5.814164,1.4167368020833335,1346268
9-5,6,30,0.201765,5.562468,1.5144974895833336,1346268
9-1,6,31,0.000304,8.584826,1.4395811249999997,2178308
9-3,6,32,0.099863,12.489919,1.5438703229166668,3524577
9-7,6,35,1.157209,29.628058,1.3600813437500003,14930351
9-4,6,34,0.145661,23.480416,1.512736083333333,9227464
9-6,6,35,0.298208,30.010375,1.3927376354166665,14930351
10-6,6,27,0.659176,1.698439,1.5520968229166667,317810
10-2,6,31,0.02804,7.187052,1.5489546354166666,2178308
10-1,6,31,0.000314,7.904143,1.4638627187500004,2178308
10-4,6,34,0.122015,24.105971,1.538714114583333,9227464
10-5,6,34,0.213648,23.756499,1.5099732916666664,9227464
10-3,6,34,0.061011,22.108506,1.399223770833333,9227464
10-7,6,34,1.029718,21.596947,1.384567677083333,9227464
11-5,6,25,0.351249,0.56496,1.4895052812499998,121392
11-4,6,28,0.157884,1.678526,1.5623614270833333,514228
11-1,6,29,0.000304,2.06937,1.539146010416667,832039
11-6,6,29,0.457942,3.369192,1.4022917083333333,832039
11-2,6,30,0.030725,3.682961,1.5109103750000001,1346268
11-7,6,34,0.916289,10.359452,1.5759443645833338,9227464
11-3,6,33,0.086707,10.133717,1.506239625,5702886
12-6,6,29,0.496324,2.929612,1.4853493333333336,832039
12-3,6,27,0.073976,1.190511,1.3714956145833332,317810
12-5,6,32,0.287714,8.498606,1.4946049999999997,3524577
12-7,6,28,0.801794,1.902566,1.5599207708333334,514228
12-4,6,29,0.262166,3.923627,1.4659266666666666,832039
12-1,6,34,0.000309,18.232103,1.539183083333333,9227464
12-2,6,35,0.033295,19.371891,1.4808558854166667,14930351
13-5,6,28,0.266323,2.022117,1.4975757604166673,514228
13-2,6,34,0.032278,17.556565,1.4545119479166666,9227464
13-1,6,29,0.000267,4.243001,1.374302614583333,832039
13-7,6,32,0.418859,12.490249,1.4405764791666669,3524577
13-6,6,34,0.337574,18.524813,1.6139880312500008,9227464
13-3,6,31,0.078057,10.975996,1.4901641562500005,2178308
13-4,6,33,0.205187,17.633274,1.4578835312499996,5702886
14-3,6,29,0.065076,1.522114,1.4322813229166669,832039
14-6,6,30,0.400506,5.610932,1.4073409687500005,1346268
14-5,6,31,0.324376,10.602007,1.4353821770833337,2178308
14-2,6,32,0.034501,11.181051,1.4848690104166669,3524577
14-4,6,34,0.187156,24.595695,1.5174904479166673,9227464
14-1,6,35,0.000358,26.270273,1.4202502604166667,14930351
14-7,6,34,0.441311,23.364082,1.4403369687499998,9227464
15-5,6,27,0.322236,1.146161,1.4103972187499996,317810
15-3,6,31,0.098486,7.889417,1.4042332083333329,2178308
15-4,6,30,0.144343,4.645619,1.6004797395833337,1346268
15-1,6,29,0.000269,2.348284,1.4823049687500005,832039
15-7,6,32,0.723827,9.073803,1.524347125,3524577
15-2,6,34,0.017125,18.847435,1.4866850416666668,9227464
15-6,6,35,0.520571,19.508525,1.5198506354166672,14930351
16-3,6,26,0.087846,0.548068,1.47993609375,196417
16-5,6,27,0.175451,0.864911,1.4600794062499998,317810
16-4,6,27,0.148832,1.696885,1.4935775,317810
16-1,6,29,0.000305,1.978585,1.4760220937500002,832039
16-7,6,32,0.526668,6.379055,1.4925532916666668,3524577
16-2,6,35,0.041992,16.691927,1.4605051041666668,14930351
16-6,6,34,0.419666,16.070765,1.4531854374999995,9227464
17-4,6,28,0.185151,0.901161,1.5205799375,514228
17-2,6,26,0.022423,0.179226,1.462703145833334,196417
17-6,6,27,0.386566,0.937562,1.6644891562500004,317810
17-1,6,35,0.000343,5.57642,1.446698375,14930351
17-3,6,25,0.088537,0.230762,1.5365780208333328,121392
17-7,6,29,0.41216,1.914793,1.54843828125,832039
17-5,6,29,0.278588,2.066937,1.5722075208333328,832039
18-5,6,27,0.205973,0.513319,1.59686,317810
18-6,6,29,0.760282,2.819358,1.413588135416667,832039
18-4,6,26,0.139722,0.752997,1.57330740625,196417
18-7,6,25,0.897982,0.519442,1.5386630104166668,121392
18-3,6,35,0.067796,17.315542,1.453133947916667,14930351
18-1,6,33,0.00015,12.886776,1.4708567708333333,5702886
18-2,6,34,0.032259,15.400304,1.3871893333333334,9227464
19-6,6,29,0.361597,0.804627,1.4399329687500004,832039
19-4,6,33,0.119388,3.77847,1.5262222604166666,5702886
19-5,6,27,0.315204,1.296731,1.4795184895833335,317810
19-3,6,25,0.078672,0.418166,1.6034287083333332,121392
19-2,6,26,0.033012,0.276975,1.5105225000000002,196417
19-1,6,30,0.000314,2.665554,1.4999221562499998,1346268
19-7,6,30,0.379294,1.948592,1.4761333750000003,1346268
20-3,6,30,0.072856,1.455506,1.4059670625,1346268
20-4,6,26,0.146467,0.346693,1.4526521354166664,196417
20-5,6,31,0.268649,4.10307,1.4308416666666666,2178308
20-7,6,35,0.421615,7.135708,1.4654997187499996,14930351
