Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-2,6,26,0.017904,0.498522,1.2281647187499996,196417
1-1,6,26,0.000291,0.279952,1.21454978125,196417
1-6,6,27,0.285555,1.204086,1.214642625,317810
1-7,6,32,0.318126,10.159563,1.2622504791666664,3524577
1-3,6,35,0.073859,24.134545,1.25417003125,14930351
1-5,6,34,0.231558,19.759198,1.2798905833333334,9227464
1-4,6,34,0.160304,22.953207,1.2757555937499998,9227464
2-3,6,27,0.117118,1.446763,1.251982875,317810
2-4,6,25,0.193463,0.265266,1.28556246875,121392
2-6,6,27,0.318307,1.126292,1.2293481875000003,317810
2-7,6,28,0.484938,1.606918,1.258388072916667,514228
2-1,6,35,0.000279,10.382951,1.2664576979166666,14930351
2-2,6,31,0.030734,5.190137,1.2000527916666668,2178308
2-5,6,32,0.290207,7.296904,1.2529227604166668,3524577
3-2,6,27,0.044201,0.315051,1.3052261979166666,317810
3-1,6,26,0.00029,0.069489,1.3644459166666667,196417
3-3,6,30,0.095518,5.354958,1.3021425833333335,1346268
3-4,6,30,0.182852,3.953254,1.2716556354166664,1346268
3-6,6,31,0.461629,6.573247,1.256282,2178308
3-7,6,35,0.512218,24.660485,1.2000884374999998,14930351
3-5,6,35,0.342804,24.853895,1.2000644687500002,14930351
4-3,6,25,0.092963,0.198469,1.2929479687500003,121392
4-1,6,28,0.000308,0.577391,1.3219364479166669,514228
4-4,6,27,0.169239,1.949053,1.2719482812499998,317810
4-5,6,34,0.454786,25.742104,1.2666816145833335,9227464
4-7,6,34,0.577826,28.236615,1.3072796770833335,9227464
4-2,6,35,0.04711,34.989801,1.276222291666667,14930351
4-6,6,35,0.506812,34.401434,1.2709970312500003,14930351
5-2,6,33,0.048631,7.164626,1.241767510416667,5702886
5-6,6,25,0.303177,0.402294,1.2482727187500002,121392
5-5,6,28,0.24195,3.355419,1.24280559375,514228
5-3,6,30,0.089369,4.207141,1.2678377083333332,1346268
5-1,6,30,0.000302,3.755681,1.2135633333333338,1346268
5-4,6,29,0.196068,3.686733,1.2135788020833336,832039
5-7,6,31,0.669107,5.759215,1.2873651666666668,2178308
6-3,6,26,0.197779,1.109607,1.2303582604166665,196417
6-6,6,26,0.6603,0.684374,1.2422321354166665,196417
6-4,6,29,0.21334,2.404294,1.235884854166667,832039
6-1,6,29,0.000288,2.222816,1.2010751041666667,832039
6-2,6,35,0.030145,9.792219,1.2927766770833333,14930351
6-7,6,29,0.700521,2.801738,1.2675378333333334,832039
6-5,6,32,0.304988,6.663953,1.2706460937500004,3524577
7-4,6,33,0.258224,7.418991,1.2770620000000001,5702886
7-2,6,25,0.039202,0.088612,1.3214726145833335,121392
7-3,6,28,0.133152,1.830898,1.2634877395833335,514228
7-5,6,29,0.309242,2.524468,1.2136557395833334,832039
7-7,6,27,0.683963,1.165386,1.2648751875000002,317810
7-1,6,30,0.000309,3.305585,1.262864875,1346268
7-6,6,32,0.545305,6.480344,1.2642413333333336,3524577
8-4,6,28,0.150049,1.083774,1.28946875,514228
8-1,6,28,0.000281,1.567417,1.2928105416666664,514228
8-6,6,25,0.572229,0.782558,1.2928763333333333,121392
8-3,6,33,0.102187,11.708747,1.3057330624999997,5702886
8-7,6,31,0.638388,6.798778,1.2834225416666665,2178308
8-2,6,31,0.02598,6.502144,1.2312948958333334,2178308
8-5,6,33,0.297593,11.234385,1.3058838333333334,5702886
9-3,6,27,0.101086,0.746721,1.3147596041666667,317810
9-5,6,33,0.260732,4.82684,1.316615145833333,5702886
9-1,6,27,0.000239,0.159402,1.2862481875,317810
9-2,6,25,0.027532,0.170443,1.3081751770833332,121392
9-7,6,30,0.450947,3.55225,1.2727354583333332,1346268
9-6,6,30,0.328567,3.445503,1.2651278541666666,1346268
9-4,6,30,0.198033,3.447465,1.2667091666666666,1346268
10-4,6,30,0.242526,2.717694,1.2543212395833334,1346268
10-3,6,26,0.176347,1.107644,1.2830290104166673,196417
