Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-1,7,29,0.000268,1.878557,1.3687231354166667,832039
1-2,7,32,0.042721,8.831476,1.4044654583333334,3524577
1-8,7,33,0.788066,10.764851,1.4767363437499996,5702886
1-4,7,25,0.144545,0.202975,1.3760151562499998,121392
1-5,7,31,0.21074,9.347644,1.5730472291666666,2178308
1-7,7,30,0.554476,3.146483,1.4254520104166666,1346268
1-3,7,33,0.098716,11.234914,1.4862091666666664,5702886
1-6,7,33,0.436594,10.256624,1.5737261979166668,5702886
2-1,7,26,0.000293,0.06886,1.3384435833333332,196417
2-4,7,26,0.115376,0.265279,1.3362428020833332,196417
2-2,7,29,0.048174,2.299334,1.4297515833333334,832039
2-3,7,28,0.074463,1.772019,1.4327887083333337,514228
2-7,7,25,0.406854,0.598121,1.3027433541666669,121392
2-6,7,29,0.361743,1.321777,1.381460979166667,832039
2-5,7,34,0.244736,7.965026,1.4393191875000002,9227464
2-8,7,32,0.533924,6.256483,1.4447151041666668,3524577
3-8,7,31,1.630743,6.07525,1.492343114583333,2178308
3-4,7,28,0.123349,3.004154,1.3681938958333333,514228
3-7,7,28,1.203712,1.706182,1.435979010416667,514228
3-1,7,33,0.000314,18.967828,1.3461552812500002,5702886
3-3,7,33,0.077115,21.465906,1.3793525729166667,5702886
3-2,7,35,0.021131,33.045533,1.3277627291666665,14930351
3-6,7,34,0.985033,27.518809,1.4433141458333336,9227464
3-5,7,35,0.852667,31.023424,1.4083422291666665,14930351
4-8,7,30,0.984386,2.524977,1.4164680312500002,1346268
4-6,7,25,0.40485,1.117321,1.3990183541666665,121392
4-4,7,26,0.170874,0.952299,1.3577693750000002,196417
4-5,7,31,0.226876,8.769152,1.396176854166667,2178308
4-1,7,35,0.00029,30.532815,1.3558387291666667,14930351
4-3,7,34,0.098865,27.217614,1.3438353541666666,9227464
4-7,7,34,0.862534,27.835456,1.3454637395833333,9227464
4-2,7,34,0.043641,29.187866,1.4105003020833329,9227464
5-1,7,27,0.000303,0.280202,1.5155711145833337,317810
5-2,7,26,0.021074,0.537261,1.4017083437499998,196417
5-7,7,25,0.515228,0.501392,1.4915585104166673,121392
5-6,7,28,0.392801,1.866686,1.3419382083333333,514228
5-4,7,28,0.077381,1.834553,1.3564150208333328,514228
5-5,7,32,0.123057,8.667763,1.3773329375000003,3524577
5-8,7,35,0.712486,17.148479,1.4046712395833336,14930351
5-3,7,34,0.056709,16.191605,1.3331288645833332,9227464
6-8,7,32,1.021494,4.89905,1.524190104166667,3524577
6-1,7,29,0.00027,1.524433,1.3630742708333334,832039
6-7,7,25,0.672114,0.805919,1.3721063750000002,121392
6-5,7,26,0.393412,1.774135,1.4567522916666666,196417
6-6,7,28,0.619744,1.854913,1.3313169166666665,514228
6-4,7,30,0.249071,5.515839,1.5019073437500001,1346268
6-3,7,34,0.127181,12.159644,1.4507758958333337,9227464
6-2,7,33,0.04077,11.287173,1.4267854166666674,5702886
7-3,7,27,0.077057,0.925592,1.4781717812500001,317810
7-6,7,27,0.43338,1.320565,1.5367340208333338,317810
7-8,7,26,0.911218,0.985533,1.4332576458333333,196417
7-2,7,32,0.03118,7.604632,1.4686033645833332,3524577
7-4,7,34,0.143148,17.14661,1.4116463333333331,9227464
7-1,7,35,0.000308,26.745096,1.4831380833333332,14930351
7-5,7,34,0.194143,24.784803,1.38632896875,9227464
7-7,7,34,0.63659,24.609869,1.3843992291666671,9227464
8-5,7,26,0.142922,1.310456,1.4470672291666669,196417
8-7,7,29,0.585329,4.077559,1.4451466874999999,832039
8-2,7,28,0.03432,2.412836,1.5328733854166674,514228
8-3,7,29,0.059842,4.478244,1.4219439375000003,832039
8-4,7,30,0.092012,5.821503,1.3770586562499996,1346268
8-8,7,30,0.712215,4.562685,1.5008618750000002,1346268
8-6,7,34,0.483658,12.99015,1.473654958333333,9227464
8-1,7,34,0.000262,12.657793,1.5156631979166666,9227464
9-2,7,27,0.021454,0.973451,1.5532094687499995,317810
9-1,7,27,0.00019,0.402671,1.4441314791666664,317810
9-3,7,30,0.05208,3.235684,1.4170139479166666,1346268
9-6,7,27,0.408244,1.212887,1.5088572500000006,317810
9-7,7,26,0.555419,0.767656,1.4762131666666667,196417
9-8,7,35,0.602109,26.57644,1.4118190833333335,14930351
9-4,7,34,0.123306,22.202528,1.3873373645833336,9227464
9-5,7,35,0.331926,26.310307,1.381505645833333,14930351
10-4,7,27,0.238298,0.704877,1.4843179062499994,317810
10-2,7,29,0.04261,3.959917,1.3354278749999997,832039
10-6,7,30,0.336754,4.845787,1.4450956770833339,1346268
10-1,7,31,0.000303,7.617809,1.4739505208333332,2178308
10-7,7,33,0.752312,13.145222,1.4286839687500004,5702886
10-5,7,31,0.304498,9.034728,1.4522235833333328,2178308
10-8,7,35,0.832877,18.68952,1.6012585625000002,14930351
10-3,7,34,0.187366,18.874962,1.5460479270833338,9227464
11-1,7,27,0.000313,0.386207,1.4629219791666672,317810
11-4,7,25,0.12399,0.157259,1.445216229166667,121392
11-8,7,31,0.554671,6.492134,1.4539066145833333,2178308
11-6,7,31,0.302149,8.780659,1.4270464375,2178308
11-5,7,32,0.195355,10.553245,1.5207389166666665,3524577
11-2,7,35,0.042596,20.226823,1.5059952604166664,14930351
11-7,7,34,0.402239,14.77854,1.3177378229166667,9227464
11-3,7,35,0.088371,21.815971,1.5438007499999997,14930351
12-7,7,28,0.368658,6.509004,1.4593147291666666,514228
12-3,7,34,0.078437,25.087992,1.5454846458333331,9227464
12-1,7,32,0.00032,14.156099,1.592856510416666,3524577
12-8,7,32,0.612204,17.968309,1.5167380104166668,3524577
12-5,7,33,0.185415,21.333138,1.4097303854166665,5702886
12-6,7,34,0.292197,24.603993,1.5640452083333332,9227464
12-4,7,35,0.119157,38.325561,1.4819787187500006,14930351
12-2,7,35,0.041776,37.718284,1.4102734270833328,14930351
13-2,7,27,0.044672,1.024408,1.3663510937500005,317810
13-7,7,27,0.345488,1.112901,1.4029198958333333,317810
13-8,7,34,0.401534,4.890822,1.484151791666667,9227464
13-1,7,26,0.0003,0.087359,1.411447614583333,196417
13-4,7,27,0.128583,0.874588,1.2926410729166666,317810
13-6,7,28,0.279293,1.525953,1.4009660416666665,514228
13-3,7,29,0.066982,2.214607,1.34201746875,832039
13-5,7,30,0.243001,3.013245,1.3917529583333332,1346268
14-6,7,25,0.470593,0.550162,1.3659311041666666,121392
14-1,7,30,0.000305,3.800454,1.3353320416666667,1346268
14-8,7,28,0.638448,2.826505,1.3352761979166665,514228
14-3,7,29,0.07381,2.819537,1.350627166666667,832039
14-4,7,31,0.150075,7.072082,1.4228137708333333,2178308
14-5,7,33,0.201085,14.800275,1.438860833333333,5702886
14-2,7,33,0.038126,15.244934,1.4178689166666663,5702886
14-7,7,33,0.531826,14.837719,1.4229041041666668,5702886
15-1,7,26,0.000282,0.093773,1.3869829270833334,196417
15-3,7,26,0.114756,0.560166,1.4471645312499997,196417
15-4,7,29,0.156242,3.901189,1.3289919791666664,832039
15-5,7,31,0.213338,8.069775,1.4199251979166667,2178308
15-6,7,32,0.289827,11.185744,1.3737212083333332,3524577
15-7,7,35,0.345716,19.300731,1.5465012291666664,14930351
