Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-6,7,26,0.305761,0.517735,1.429231375,196417
1-5,7,27,0.219313,2.74446,1.4823579062499994,317810
1-1,7,28,0.000289,0.733781,1.4316017916666672,514228
1-4,7,34,0.197982,8.914943,1.475963864583333,9227464
1-8,7,31,0.549529,6.001997,1.3564074687499998,2178308
1-2,7,28,0.045359,1.441794,1.4303211874999995,514228
1-3,7,31,0.14196,6.964967,1.39250503125,2178308
1-7,7,31,0.402347,7.001997,1.4084959791666662,2178308
2-8,7,28,0.860064,1.966299,1.5076452916666667,514228
2-3,7,30,0.081732,5.931858,1.416895875,1346268
2-4,7,30,0.120045,7.126413,1.4939198541666665,1346268
2-2,7,34,0.046015,18.048326,1.4062617499999999,9227464
2-5,7,31,0.198594,9.23638,1.4145740937499998,2178308
2-6,7,32,0.707527,12.687296,1.489436947916667,3524577
2-1,7,32,0.000309,13.125494,1.4554906562499998,3524577
2-7,7,33,0.733152,16.502363,1.4175977604166667,5702886
3-2,7,25,0.044348,0.328964,1.5290161145833339,121392
3-1,7,28,0.000309,1.274829,1.4922723541666663,514228
3-5,7,26,0.197167,0.360311,1.44960275,196417
3-3,7,27,0.100309,1.029629,1.4052130208333335,317810
3-4,7,28,0.136016,1.737345,1.3607171249999999,514228
3-7,7,33,0.306715,10.357873,1.4062604062500004,5702886
3-8,7,33,0.567987,9.947723,1.4459353020833339,5702886
3-6,7,31,0.284573,5.676678,1.45613390625,2178308
4-4,7,27,0.209892,0.954431,1.4969414791666666,317810
4-3,7,27,0.082564,0.668098,1.5625779062499996,317810
4-2,7,26,0.031626,0.403194,1.516903447916667,196417
4-8,7,29,0.979812,2.137597,1.6058725000000003,832039
4-1,7,34,0.00029,12.309938,1.5442274062500008,9227464
4-6,7,30,0.761161,5.278765,1.4498605625000003,1346268
4-7,7,31,0.873419,7.227141,1.4816359166666662,2178308
4-5,7,33,0.649029,10.541803,1.4859881979166667,5702886
5-7,7,27,0.801048,0.591102,1.4427995520833334,317810
5-6,7,27,0.745016,0.961716,1.4814023124999998,317810
5-3,7,26,0.09914,1.515112,1.4632266458333336,196417
5-8,7,26,0.93867,1.002222,1.5190792395833344,196417
5-5,7,32,0.201006,10.113784,1.4333738437499999,3524577
5-1,7,32,0.000289,10.704015,1.396012697916667,3524577
5-4,7,34,0.155106,19.063207,1.4764220520833335,9227464
5-2,7,35,0.043178,20.576015,1.5466755208333323,14930351
6-7,7,32,0.350989,5.232893,1.4922503749999998,3524577
6-1,7,25,0.0003,0.046619,1.4418699166666664,121392
6-3,7,25,0.077884,0.104679,1.3985183437499997,121392
6-4,7,25,0.182832,0.116217,1.404542416666667,121392
6-8,7,25,0.396916,0.190635,1.4813621458333335,121392
6-6,7,27,0.309608,0.737343,1.4033806979166665,317810
6-2,7,31,0.029762,4.591281,1.4497731458333338,2178308
6-5,7,31,0.244918,4.958745,1.4385344375000002,2178308
7-3,7,27,0.100616,2.217373,1.3399819062499998,317810
7-2,7,27,0.034416,1.912864,1.3533353229166671,317810
7-5,7,27,0.227857,2.466706,1.3839061666666668,317810
7-4,7,33,0.156586,17.46027,1.4087623125,5702886
7-6,7,35,0.604502,31.322496,1.3261739479166663,14930351
7-7,7,35,1.101391,29.361847,1.2948468333333332,14930351
7-8,7,35,1.197839,25.177447,1.4327219166666667,14930351
7-1,7,34,0.000297,29.016557,1.3866109583333335,9227464
8-2,7,29,0.04657,5.131998,1.368266385416667,832039
8-7,7,25,0.78895,0.759604,1.3929584375000004,121392
8-3,7,30,0.102586,6.82348,1.4410868749999999,1346268
8-4,7,32,0.173762,12.362174,1.404361010416667,3524577
8-8,7,34,0.895243,26.803624,1.5377788124999998,9227464
8-5,7,33,0.240052,19.158391,1.4202407187500004,5702886
8-6,7,34,0.580737,26.878167,1.4442139062500001,9227464
8-1,7,34,0.000242,26.557959,1.41204034375,9227464
9-5,7,26,0.251736,0.796988,1.3991778854166668,196417
9-2,7,25,0.027005,0.167603,1.3856998229166668,121392
9-3,7,27,0.070343,0.620438,1.4696479479166666,317810
9-6,7,26,0.526779,0.657793,1.3583982604166667,196417
9-8,7,26,0.727431,0.459822,1.4322245416666666,196417
9-4,7,29,0.116134,2.849467,1.4630969270833332,832039
9-7,7,33,0.664331,9.304879,1.2937799791666666,5702886
9-1,7,34,0.000225,10.723915,1.4426791458333337,9227464
10-7,7,34,0.643316,3.856361,1.3724314895833334,9227464
10-6,7,25,0.508652,0.654374,1.4073491770833333,121392
10-8,7,25,0.674693,0.349,1.4520632708333339,121392
10-1,7,28,0.000313,1.41606,1.4307694062500005,514228
10-5,7,26,0.35416,0.662041,1.4366862916666667,196417
10-2,7,27,0.033723,0.372465,1.4198901145833334,317810
10-4,7,28,0.160846,1.611078,1.4139682395833333,514228
10-3,7,30,0.094795,2.882459,1.4361814583333332,1346268
11-3,7,25,0.075932,0.286898,1.3850941458333337,121392
11-8,7,27,2.309753,1.588047,1.4507703124999998,317810
11-2,7,32,0.030112,7.876402,1.4848653854166662,3524577
11-7,7,27,1.492367,2.863894,1.532313489583333,317810
11-6,7,29,0.654232,5.678956,1.5505929479166671,832039
11-1,7,35,0.000288,15.351103,1.5860610937499997,14930351
11-4,7,33,0.131954,12.438863,1.4790458749999997,5702886
11-5,7,32,0.31488,12.070731,1.3502920104166667,3524577
12-5,7,28,0.201484,0.424033,1.4031406250000003,514228
12-1,7,25,0.000315,0.073883,1.37353521875,121392
12-4,7,34,0.084403,7.317408,1.5410046354166669,9227464
