Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-7,7,29,0.483817,4.823393,1.4175842916666668,832039
1-1,7,29,0.000284,4.114525,1.4505480937499997,832039
1-2,7,27,0.032276,3.058132,1.44422021875,317810
1-8,7,35,0.611055,34.187683,1.3876689375000004,14930351
1-3,7,33,0.098355,29.052162,1.4125815625000002,5702886
1-4,7,35,0.128398,35.930929,1.4090287291666663,14930351
1-5,7,35,0.250303,30.174873,1.3045044895833338,14930351
1-6,7,34,0.356799,35.210464,1.4054455624999997,9227464
2-7,7,27,0.542362,0.85253,1.4166476770833334,317810
2-4,7,29,0.164261,2.681848,1.3938421041666669,832039
2-1,7,25,0.000238,0.054771,1.4017437291666668,121392
2-2,7,31,0.02941,5.766248,1.3406906562499996,2178308
2-3,7,28,0.047873,1.446857,1.4594260416666665,514228
2-5,7,35,0.358401,9.970715,1.3895764791666667,14930351
2-6,7,31,0.495781,6.168337,1.4256851041666667,2178308
2-8,7,31,1.015433,6.104869,1.3455140208333334,2178308
3-5,7,27,0.252949,0.985644,1.3469865416666669,317810
3-1,7,25,0.000309,0.051914,1.5120552604166666,121392
3-7,7,26,0.572916,0.993336,1.3823842395833335,196417
3-4,7,26,0.166141,0.406657,1.3756111770833335,196417
3-3,7,33,0.072829,8.475267,1.51097215625,5702886
3-6,7,34,0.304367,10.745134,1.422101875,9227464
3-8,7,31,0.663269,7.566517,1.4479288229166667,2178308
3-2,7,35,0.028329,13.387636,1.5308418229166671,14930351
4-4,7,32,0.151343,8.232576,1.4592716666666665,3524577
4-8,7,30,1.127142,4.416855,1.4345606354166667,1346268
4-7,7,27,0.995184,2.012688,1.3903815729166664,317810
4-2,7,29,0.024276,1.12453,1.4862233020833338,832039
4-5,7,32,0.456248,11.958203,1.4946231979166666,3524577
4-3,7,35,0.110657,25.367472,1.41718240625,14930351
4-1,7,35,0.000293,20.421183,1.5179948125000002,14930351
4-6,7,35,0.867869,25.67625,1.402212833333333,14930351
5-4,7,26,0.109508,0.133438,1.4229695416666666,196417
5-8,7,33,0.639301,7.696693,1.5265251875000003,5702886
5-5,7,27,0.195898,0.361679,1.3949772708333332,317810
5-6,7,28,0.325262,1.026043,1.3333639791666667,514228
5-1,7,25,0.0003,0.057841,1.4868492812499998,121392
5-3,7,29,0.078734,2.794386,1.4379758020833333,832039
5-7,7,32,0.350933,7.048794,1.4778817916666664,3524577
5-2,7,32,0.026801,7.678087,1.5056463541666663,3524577
6-4,7,32,0.13393,5.739073,1.4705714375,3524577
6-6,7,25,0.393384,0.358252,1.5089128437500001,121392
6-5,7,25,0.301942,0.249268,1.4909482395833331,121392
6-8,7,26,0.879859,0.59111,1.4961499374999996,196417
6-3,7,31,0.072872,5.404285,1.4669003229166666,2178308
6-1,7,28,0.000268,1.934172,1.4414944375000003,514228
6-2,7,28,0.027036,1.878686,1.413591875,514228
6-7,7,31,0.751733,4.723086,1.4566583854166673,2178308
7-3,7,27,0.099355,1.359031,1.5025831041666668,317810
7-8,7,28,0.757451,2.21479,1.5067116458333336,514228
7-6,7,34,0.18302,5.504339,1.4489653958333337,9227464
7-2,7,25,0.026337,0.072875,1.5544507291666667,121392
7-7,7,27,0.493003,1.610846,1.4440820833333334,317810
7-1,7,29,0.000196,1.441373,1.5504211250000002,832039
7-5,7,31,0.15734,2.753767,1.4955820729166671,2178308
7-4,7,30,0.135222,3.498313,1.4649518541666666,1346268
8-7,7,32,0.926,8.965703,1.4604886354166668,3524577
8-8,7,26,1.618183,0.56696,1.4528866354166665,196417
8-4,7,32,0.193562,9.030306,1.4823963020833335,3524577
8-2,7,29,0.046086,4.959824,1.4398505937499997,832039
8-1,7,32,0.000323,11.204,1.56586359375,3524577
8-5,7,32,0.473216,9.600679,1.396718395833333,3524577
8-6,7,35,0.692062,17.72485,1.5224872916666665,14930351
8-3,7,34,0.142672,18.940498,1.512778375,9227464
9-5,7,28,0.423498,1.695979,1.3401363958333332,514228
9-1,7,28,0.000186,0.392445,1.4013061979166666,514228
9-8,7,27,0.672719,0.900045,1.3771397916666666,317810
9-6,7,28,0.560831,1.399281,1.3491245833333332,514228
9-7,7,30,0.626919,4.875988,1.302844697916667,1346268
9-3,7,34,0.102224,20.406729,1.4334631458333336,9227464
9-2,7,35,0.046375,25.010994,1.4217914479166667,14930351
9-4,7,35,0.392704,23.568941,1.4167864479166665,14930351
10-4,7,25,0.104211,0.492765,1.4125380312500004,121392
10-1,7,26,0.000317,0.23905,1.388798708333333,196417
10-3,7,29,0.058367,2.747524,1.4752934791666668,832039
10-8,7,28,0.486185,1.417069,1.3998422916666666,514228
10-2,7,29,0.022693,2.61943,1.3980319895833333,832039
10-5,7,29,0.150145,3.124171,1.4767040937499996,832039
10-7,7,34,0.349146,7.506225,1.351724625,9227464
10-6,7,32,0.255054,5.919423,1.4618751354166668,3524577
11-5,7,25,0.16642,0.415603,1.395859572916667,121392
11-6,7,25,0.328933,0.269512,1.428441625,121392
11-3,7,26,0.064841,0.490542,1.3989765520833335,196417
11-1,7,31,0.000197,2.718072,1.4110169687499998,2178308
11-7,7,25,0.537032,0.350078,1.3875721666666665,121392
11-8,7,33,0.614143,7.828736,1.411157229166667,5702886
11-2,7,35,0.041805,13.984277,1.4717253854166668,14930351
11-4,7,33,0.105521,11.69885,1.5464388333333337,5702886
12-6,7,29,0.355615,1.151708,1.4645218020833333,832039
12-8,7,26,0.797894,1.246267,1.46625440625,196417
12-3,7,29,0.061305,2.429868,1.478182197916667,832039
12-2,7,25,0.020511,0.0698,1.5123348437499997,121392
12-5,7,25,0.228012,0.391436,1.4812957395833337,121392
12-4,7,35,0.16672,9.152109,1.4488891041666663,14930351
12-7,7,30,0.457215,3.698246,1.4131520104166668,1346268
12-1,7,32,0.000322,6.989953,1.4551228541666672,3524577
13-6,7,28,0.631694,1.858302,1.5573290729166673,514228
13-2,7,25,0.041574,0.080614,1.5545397812500004,121392
13-3,7,32,0.097391,7.857565,1.6529768020833333,3524577
13-7,7,31,1.110252,3.54974,1.4316788854166662,2178308
13-4,7,28,0.142711,1.410389,1.5425837604166666,514228
13-8,7,25,1.151295,0.408137,1.5369335833333335,121392
13-5,7,31,0.29577,6.381779,1.5958888645833338,2178308
13-1,7,32,0.000291,7.724167,1.628301854166667,3524577
14-7,7,28,0.589268,3.595928,1.5098436770833332,514228
14-4,7,26,0.177832,1.107138,1.4357111041666668,196417
14-6,7,29,0.544018,3.524893,1.5323325208333334,832039
14-1,7,32,0.000287,9.610285,1.5236758020833334,3524577
14-3,7,34,0.116836,26.509997,1.4218293020833328,9227464
14-8,7,33,0.711983,16.362259,1.3850306770833334,5702886
14-2,7,34,0.035538,25.694307,1.3512119895833334,9227464
14-5,7,34,0.310036,26.08183,1.3821557291666662,9227464
15-7,7,25,0.729761,0.34275,1.3915378229166666,121392
15-3,7,29,0.074472,2.469075,1.4136842395833331,832039
15-1,7,32,0.000266,3.690745,1.4077833333333336,3524577
15-6,7,25,0.507004,0.222679,1.4423345104166672,121392
15-2,7,26,0.031629,0.465088,1.4338909687499999,196417
15-8,7,27,0.827276,0.869418,1.399866885416667,317810
15-4,7,27,0.130414,1.045358,1.3729429583333337,317810
15-5,7,35,0.20152,6.871642,1.4403902916666669,14930351
16-4,7,25,0.145186,0.183885,1.4362357708333335,121392
16-6,7,25,0.262707,0.522193,1.4140201562499999,121392
16-1,7,28,0.000246,1.452313,1.3991542708333333,514228
16-8,7,26,0.512751,0.583158,1.3073425312500004,196417
16-5,7,33,0.20649,9.84544,1.5149243333333333,5702886
16-3,7,33,0.058724,8.556339,1.4357044374999999,5702886
16-7,7,30,0.476825,3.935496,1.4816779166666665,1346268
16-2,7,32,0.023041,9.501543,1.4493665416666663,3524577
17-6,7,26,0.529094,1.305195,1.302838125,196417
17-5,7,32,0.411551,6.046297,1.43649228125,3524577
17-8,7,31,0.969656,4.769449,1.4582054374999998,2178308
