Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-2,7,26,0.030545,0.236663,1.4840196770833336,196417
1-3,7,25,0.117023,0.262305,1.4310923229166665,121392
1-4,7,28,0.173058,1.773022,1.42818859375,514228
1-8,7,29,0.676276,4.040337,1.4038062499999997,832039
1-1,7,32,0.000274,10.071174,1.3947183333333335,3524577
1-5,7,32,0.267317,10.612219,1.3868903750000001,3524577
1-7,7,34,0.630042,17.941645,1.3669184791666666,9227464
1-6,7,34,0.389804,18.21842,1.3987999895833334,9227464
2-3,7,25,0.155025,0.112531,1.3271316770833332,121392
2-4,7,28,0.344737,1.616794,1.4437992395833328,514228
2-5,7,25,0.381474,0.191255,1.3881915937499996,121392
2-1,7,30,0.000306,4.508075,1.4170279479166672,1346268
2-6,7,35,0.438376,23.390844,1.3923004270833335,14930351
2-2,7,33,0.048298,16.46182,1.3930279062500002,5702886
2-7,7,33,0.55191,15.896939,1.3730328645833336,5702886
2-8,7,35,0.664878,23.597658,1.466880875,14930351
3-2,7,28,0.022585,2.156047,1.3996252500000002,514228
3-1,7,27,0.00029,0.299879,1.389557770833333,317810
3-5,7,27,0.347246,0.522924,1.4933067291666666,317810
3-8,7,29,0.922448,2.976238,1.4388485208333333,832039
3-6,7,32,0.419123,10.996779,1.4384183958333332,3524577
3-3,7,35,0.195484,15.500141,1.40319921875,14930351
3-4,7,32,0.30025,10.006267,1.4398558020833334,3524577
3-7,7,33,0.56672,12.678945,1.5026416562499996,5702886
4-7,7,34,0.517926,15.726503,1.428206364583333,9227464
4-3,7,27,0.116754,0.978562,1.4459200625000002,317810
4-1,7,30,0.000266,4.235756,1.5668950312500003,1346268
4-4,7,31,0.141386,7.738831,1.5476414999999994,2178308
4-8,7,31,0.882621,13.061517,1.4272256041666667,2178308
4-5,7,35,0.218286,34.337109,1.4881273645833335,14930351
4-2,7,35,0.025295,36.838671,1.4157572500000006,14930351
4-6,7,35,0.34529,36.103356,1.4750056979166666,14930351
