Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
Existing-2,3,3.7087,1.6232,57.8413,106.86
Existing-1,3,3.7205,1.6478,61.4555,106.86
WithNew-2,3,4.5385,1.6115,57.8413,106.86
WithNew-3,3,4.9652,1.6441,35.3044,312.36
WithNew-4,3,5.2153,1.6041,60.5415,123.3
WithNew-1,3,5.2221,1.6042,61.4555,106.86
Existing-3,3,1.7071,1.6738,16.2015,41.1
Existing-2,3,2.0368,1.6175,26.1889,73.98
Existing-1,3,2.6113,1.6176,35.3044,312.36
WithNew-3,3,2.3618,1.6301,16.2015,41.1
WithNew-2,3,2.9778,1.6314,26.1889,73.98
WithNew-4,3,3.755,1.5947,62.6262,131.52
WithNew-1,3,3.943,1.6417,35.3044,312.36
Existing-3,3,1.4533,1.7071,6.8019,82.2
Existing-2,3,2.6773,1.6412,35.3044,312.36
Existing-1,3,2.8814,1.6563,60.5415,123.3
WithNew-3,3,2.1569,1.6625,6.8019,82.2
WithNew-4,3,2.7572,1.566,26.1889,73.98
WithNew-2,3,3.6756,1.6349,35.3044,312.36
WithNew-1,3,3.7791,1.6348,60.5415,123.3
Existing-3,3,1.4859,1.7843,11.7294,106.86
Existing-2,3,2.5082,1.7638,35.3044,312.36
Existing-1,3,2.936,1.7283,60.5415,123.3
WithNew-4,3,2.0408,1.5029,16.2015,41.1
WithNew-3,3,2.2583,1.6116,11.7294,106.86
WithNew-1,3,3.4008,1.6084,60.5415,123.3
WithNew-2,3,3.4991,1.6111,35.3044,312.36
Existing-1,3,1.3028,1.9648,6.8019,82.2
Existing-2,3,1.5294,1.8467,16.2015,41.1
Existing-3,3,2.6618,1.7027,60.5415,123.3
WithNew-1,3,1.9661,1.6496,6.8019,82.2
WithNew-2,3,2.3575,1.5685,16.2015,41.1
WithNew-4,3,2.3684,1.5167,16.2015,41.1
WithNew-3,3,3.751,1.628,60.5415,123.3
Existing-2,3,1.1549,1.5677,6.8019,82.2
Existing-3,3,1.5995,1.6657,26.1889,73.98
Existing-1,3,2.1434,1.651,35.3044,312.36
WithNew-2,3,2.0847,1.5809,6.8019,82.2
WithNew-3,3,2.7847,1.5135,26.1889,73.98
WithNew-4,3,3.8425,1.6219,61.4555,106.86
WithNew-1,3,3.9,1.6011,35.3044,312.36
Existing-2,3,2.5465,1.6548,26.1889,73.98
Existing-3,3,3.7374,1.632,60.5415,123.3
Existing-1,3,3.7411,1.632,57.8413,106.86
WithNew-2,3,3.1008,1.6496,26.1889,73.98
WithNew-4,3,4.0776,1.8309,35.3044,312.36
WithNew-3,3,4.2525,1.6303,60.5415,123.3
WithNew-1,3,4.2592,1.6189,57.8413,106.86
Existing-3,3,1.7182,1.7998,16.2015,41.1
Existing-1,3,1.7095,1.7302,11.7294,106.86
Existing-2,3,3.0159,1.7615,61.4555,106.86
WithNew-3,3,2.2517,1.4561,16.2015,41.1
WithNew-4,3,2.4846,1.6315,11.7294,106.86
WithNew-1,3,2.4892,1.6315,11.7294,106.86
WithNew-2,3,3.7234,1.5302,61.4555,106.86
Existing-2,3,2.0743,1.6363,11.7294,106.86
Existing-1,3,3.4269,1.5485,61.4555,106.86
Existing-3,3,3.4349,1.6276,57.8413,106.86
WithNew-2,3,2.4118,1.7448,11.7294,106.86
WithNew-4,3,3.988,1.5762,35.3044,312.36
WithNew-3,3,4.2825,1.5922,57.8413,106.86
WithNew-1,3,4.2876,1.5922,61.4555,106.86
Existing-2,3,1.9793,1.604,6.8019,82.2
Existing-1,3,3.7899,1.6917,57.8413,106.86
Existing-3,3,4.0217,1.6774,61.4555,106.86
WithNew-2,3,2.324,1.5265,6.8019,82.2
WithNew-4,3,4.8992,1.4923,61.4555,106.86
WithNew-3,3,4.8925,1.4657,61.4555,106.86
WithNew-1,3,4.9146,1.5093,57.8413,106.86
Existing-3,3,1.6491,1.7824,6.8019,82.2
Existing-2,3,1.905,1.7167,26.1889,73.98
Existing-1,3,3.3637,1.6672,62.6262,131.52
WithNew-3,3,2.5239,1.8137,6.8019,82.2
WithNew-2,3,2.9174,1.7358,26.1889,73.98
WithNew-4,3,3.2169,1.6997,26.1889,73.98
WithNew-1,3,4.1893,1.7202,62.6262,131.52
Existing-3,3,3.3789,1.6918,60.5415,123.3
Existing-1,3,3.6754,1.7021,35.3044,312.36
Existing-2,3,3.9668,1.6541,61.4555,106.86
WithNew-4,3,4.0124,1.6067,35.3044,312.36
WithNew-2,3,4.352,1.7577,61.4555,106.86
WithNew-3,3,4.6025,1.7281,60.5415,123.3
WithNew-1,3,4.7396,1.5865,35.3044,312.36
Existing-3,3,2.0016,1.5781,6.8019,82.2
Existing-2,3,2.2773,1.6167,26.1889,73.98
Existing-1,3,3.1563,1.7039,60.5415,123.3
WithNew-4,3,2.1867,1.4679,6.8019,82.2
WithNew-3,3,2.3779,1.4077,6.8019,82.2
WithNew-2,3,3.0063,1.5487,26.1889,73.98
WithNew-1,3,4.0966,1.5313,60.5415,123.3
Existing-1,3,1.822,1.6299,6.8019,82.2
Existing-3,3,3.8092,1.5594,61.4555,106.86
Existing-2,3,3.8132,1.5563,60.5415,123.3
WithNew-1,3,2.3115,1.6194,6.8019,82.2
WithNew-3,3,4.2962,1.6962,61.4555,106.86
WithNew-2,3,5.206,1.7929,60.5415,123.3
WithNew-4,3,5.2106,1.7929,62.6262,131.52
Existing-3,3,1.8765,1.6745,11.7294,106.86
Existing-1,3,3.1502,1.5625,61.4555,106.86
Existing-2,3,3.3843,1.5333,57.8413,106.86
WithNew-3,3,2.9255,1.6282,11.7294,106.86
WithNew-2,3,4.6437,1.7311,57.8413,106.86
WithNew-4,3,4.8632,1.6768,61.4555,106.86
WithNew-1,3,4.8923,1.693,61.4555,106.86
Existing-3,3,1.8873,1.778,6.8019,82.2
Existing-2,3,2.294,1.6619,26.1889,73.98
Existing-1,3,3.3743,1.712,57.8413,106.86
WithNew-3,3,2.2667,1.7041,6.8019,82.2
WithNew-2,3,2.9416,1.6959,26.1889,73.98
WithNew-1,3,3.9659,1.6658,57.8413,106.86
WithNew-4,3,4.3749,1.7231,60.5415,123.3
Existing-2,3,1.6252,1.5452,11.7294,106.86
Existing-3,3,3.4126,1.5958,62.6262,131.52
Existing-1,3,3.4401,1.7111,61.4555,106.86
WithNew-4,3,2.4854,1.6084,6.8019,82.2
WithNew-2,3,2.7641,1.5639,11.7294,106.86
WithNew-3,3,4.3387,1.5334,62.6262,131.52
WithNew-1,3,4.3443,1.5334,61.4555,106.86
Existing-2,3,2.2869,1.6637,26.1889,73.98
Existing-1,3,3.6764,1.6212,60.5415,123.3
Existing-3,3,3.8249,1.5792,61.4555,106.86
WithNew-4,3,2.2068,1.6843,11.7294,106.86
WithNew-2,3,2.6946,1.7201,26.1889,73.98
WithNew-1,3,3.9547,1.5805,60.5415,123.3
WithNew-3,3,4.1586,1.5639,61.4555,106.86
Existing-2,3,1.763,1.7323,16.2015,41.1
Existing-3,3,3.3027,1.7438,61.4555,106.86
Existing-1,3,3.3083,1.7438,57.8413,106.86
WithNew-2,3,2.4968,1.4385,16.2015,41.1
WithNew-1,3,4.4996,1.4998,57.8413,106.86
WithNew-3,3,4.8147,1.5399,61.4555,106.86
WithNew-4,3,4.9579,1.5284,62.6262,131.52
Existing-1,3,1.5374,1.5687,6.8019,82.2
Existing-2,3,1.6442,1.6238,11.7294,106.86
Existing-3,3,1.9824,1.6237,26.1889,73.98
WithNew-1,3,1.9503,1.5386,6.8019,82.2
WithNew-2,3,1.9979,1.5209,11.7294,106.86
WithNew-3,3,2.3537,1.5053,26.1889,73.98
WithNew-4,3,2.8667,1.5431,35.3044,312.36
Existing-1,3,1.3847,1.7247,11.7294,106.86
Existing-2,3,1.9343,1.6878,26.1889,73.98
Existing-3,3,2.8372,1.6249,57.8413,106.86
WithNew-1,3,2.4102,1.6719,11.7294,106.86
WithNew-2,3,2.6215,1.5662,26.1889,73.98
WithNew-3,3,3.9588,1.7856,57.8413,106.86
WithNew-4,3,3.9632,1.7636,57.8413,106.86
Existing-2,3,1.8741,1.5529,11.7294,106.86
Existing-3,3,3.1039,1.55,61.4555,106.86
Existing-1,3,3.4442,1.5507,57.8413,106.86
WithNew-4,3,2.1533,1.5071,6.8019,82.2
WithNew-2,3,2.3381,1.5548,11.7294,106.86
WithNew-1,3,3.4452,1.5774,57.8413,106.86
WithNew-3,3,3.6938,1.5136,61.4555,106.86
Existing-1,3,1.8122,1.7138,11.7294,106.86
Existing-3,3,3.5313,1.6568,61.4555,106.86
Existing-2,3,3.7693,1.7026,62.6262,131.52
WithNew-1,3,2.1629,1.6687,11.7294,106.86
WithNew-4,3,2.1734,1.6448,16.2015,41.1
WithNew-3,3,3.9592,1.6355,61.4555,106.86
WithNew-2,3,4.1715,1.7042,62.6262,131.52
Existing-2,3,1.3661,1.7428,6.8019,82.2
Existing-3,3,1.5762,1.8011,16.2015,41.1
Existing-1,3,2.764,1.7941,61.4555,106.86
WithNew-2,3,1.8227,1.7198,6.8019,82.2
WithNew-3,3,2.0055,1.6573,16.2015,41.1
WithNew-4,3,3.0584,1.5028,35.3044,312.36
WithNew-1,3,3.2769,1.5015,61.4555,106.86
Existing-2,3,1.5233,1.7217,16.2015,41.1
Existing-1,3,2.0336,1.7448,26.1889,73.98
Existing-3,3,3.0564,1.775,60.5415,123.3
WithNew-2,3,2.7764,1.397,16.2015,41.1
WithNew-1,3,3.1345,1.514,26.1889,73.98
WithNew-3,3,4.6004,1.5282,60.5415,123.3
WithNew-4,3,4.6113,1.5214,60.5415,123.3
Existing-1,3,1.4785,1.7105,11.7294,106.86
Existing-3,3,2.5587,1.6595,35.3044,312.36
Existing-2,3,2.6497,1.6218,57.8413,106.86
WithNew-1,3,2.3347,1.6548,11.7294,106.86
WithNew-2,3,3.6886,1.6821,57.8413,106.86
WithNew-4,3,3.6917,1.6912,57.8413,106.86
WithNew-3,3,3.7858,1.6886,35.3044,312.36
Existing-2,3,1.4538,1.5785,6.8019,82.2
Existing-3,3,1.7768,1.5958,16.2015,41.1
Existing-1,3,2.7317,1.6312,57.8413,106.86
WithNew-2,3,1.9772,1.4997,6.8019,82.2
WithNew-3,3,2.1824,1.6551,16.2015,41.1
WithNew-4,3,2.7464,1.6042,26.1889,73.98
WithNew-1,3,3.5446,1.6671,57.8413,106.86
Existing-3,3,3.4918,1.7071,57.8413,106.86
Existing-2,3,3.9715,1.5796,62.6262,131.52
Existing-1,3,3.9806,1.5747,61.4555,106.86
WithNew-4,3,2.5492,1.557,16.2015,41.1
WithNew-1,3,4.4718,1.4958,61.4555,106.86
WithNew-2,3,4.4779,1.4747,62.6262,131.52
WithNew-3,3,4.4883,1.4721,57.8413,106.86
Existing-2,3,2.0289,1.6839,16.2015,41.1
Existing-1,3,2.061,1.572,11.7294,106.86
Existing-3,3,3.2515,1.6837,61.4555,106.86
WithNew-1,3,2.2376,1.6095,11.7294,106.86
WithNew-2,3,2.3993,1.4987,16.2015,41.1
WithNew-3,3,3.7154,1.5105,61.4555,106.86
WithNew-4,3,4.0144,1.5749,62.6262,131.52
Existing-1,3,1.2318,1.6307,6.8019,82.2
Existing-3,3,1.2856,1.5294,11.7294,106.86
Existing-2,3,1.3912,1.625,16.2015,41.1
WithNew-1,3,1.9114,1.6994,6.8019,82.2
WithNew-2,3,2.1835,1.7329,16.2015,41.1
WithNew-3,3,2.2256,1.8048,11.7294,106.86
WithNew-4,3,3.2762,1.4907,62.6262,131.52
Existing-1,3,1.6763,1.5242,11.7294,106.86
Existing-2,3,3.5486,1.4452,61.4555,106.86
Existing-3,3,3.5618,1.4928,62.6262,131.52
WithNew-1,3,2.5781,1.625,11.7294,106.86
WithNew-3,3,4.8063,1.4573,62.6262,131.52
WithNew-2,3,4.8124,1.4573,61.4555,106.86
WithNew-4,3,5.1663,1.4856,62.6262,131.52
Existing-2,3,1.3161,1.6305,6.8019,82.2
Existing-3,3,1.4705,1.6435,16.2015,41.1
Existing-1,3,2.8022,1.5703,61.4555,106.86
WithNew-2,3,2.0958,1.5404,6.8019,82.2
WithNew-3,3,2.1826,1.6036,16.2015,41.1
WithNew-1,3,4.0879,1.6242,61.4555,106.86
WithNew-4,3,4.0942,1.6833,62.6262,131.52
Existing-3,3,2.418,1.5971,26.1889,73.98
Existing-2,3,2.9218,1.6694,35.3044,312.36
Existing-1,3,3.0511,1.6588,61.4555,106.86
WithNew-3,3,3.0516,1.4459,26.1889,73.98
WithNew-4,3,3.8432,1.4208,60.5415,123.3
WithNew-2,3,3.8336,1.4457,35.3044,312.36
WithNew-1,3,4.1833,1.4404,61.4555,106.86
Existing-1,3,1.3338,1.7161,6.8019,82.2
Existing-3,3,2.1958,1.7271,26.1889,73.98
Existing-2,3,2.6966,1.6437,57.8413,106.86
WithNew-1,3,1.9898,1.6952,6.8019,82.2
WithNew-4,3,2.4865,1.5909,11.7294,106.86
WithNew-3,3,2.5855,1.5509,26.1889,73.98
WithNew-2,3,3.6666,1.6134,57.8413,106.86
Existing-1,3,1.4123,1.5333,16.2015,41.1
Existing-3,3,1.7859,1.633,26.1889,73.98
Existing-2,3,3.2731,1.574,57.8413,106.86
WithNew-1,3,2.3799,1.6295,16.2015,41.1
WithNew-3,3,3.5113,1.6794,26.1889,73.98
WithNew-4,3,4.3069,1.4614,61.4555,106.86
WithNew-2,3,4.6034,1.5083,57.8413,106.86
Existing-3,3,2.2224,1.7202,26.1889,73.98
Existing-2,3,2.2235,1.7203,16.2015,41.1
Existing-1,3,3.6392,1.6459,62.6262,131.52
WithNew-2,3,2.6134,1.6679,16.2015,41.1
WithNew-3,3,2.9627,1.7066,26.1889,73.98
WithNew-4,3,3.6552,1.6212,35.3044,312.36
WithNew-1,3,3.7954,1.5974,62.6262,131.52
Existing-2,3,1.8987,1.723,16.2015,41.1
Existing-1,3,2.517,1.7064,26.1889,73.98
Existing-3,3,3.3225,1.5132,57.8413,106.86
WithNew-2,3,2.5875,1.8297,16.2015,41.1
WithNew-1,3,2.8421,1.6302,26.1889,73.98
WithNew-3,3,4.0707,1.5452,57.8413,106.86
WithNew-4,3,4.1203,1.5917,35.3044,312.36
Existing-2,3,1.3559,1.8952,6.8019,82.2
Existing-1,3,2.2705,1.6183,26.1889,73.98
Existing-3,3,3.1822,1.6096,60.5415,123.3
WithNew-2,3,1.1472,1.96,6.8019,82.2
WithNew-1,3,3.3521,1.541,26.1889,73.98
WithNew-4,3,3.3488,1.54,26.1889,73.98
WithNew-3,3,4.3408,1.5345,60.5415,123.3
Existing-1,3,3.3302,1.5879,35.3044,312.36
Existing-2,3,3.43,1.7122,61.4555,106.86
Existing-3,3,3.5909,1.5761,62.6262,131.52
WithNew-1,3,4.7565,1.5104,35.3044,312.36
WithNew-4,3,4.897,1.5911,57.8413,106.86
WithNew-3,3,5.6521,1.5385,62.6262,131.52
WithNew-2,3,5.6768,1.6087,61.4555,106.86
