Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
WithNew-3,3,5.7019,1.5725,60.5415,123.3
WithNew-1,3,5.8727,1.5332,61.4555,106.86
Existing-3,3,2.7153,1.5729,26.1889,73.98
Existing-2,3,3.7298,1.5788,60.5415,123.3
Existing-1,3,4.0172,1.572,62.6262,131.52
WithNew-3,3,3.1164,1.7744,26.1889,73.98
WithNew-1,3,4.2294,1.7223,62.6262,131.52
WithNew-2,3,4.8089,1.7654,60.5415,123.3
WithNew-4,3,5.1147,1.7482,60.5415,123.3
Existing-3,3,1.4077,1.6978,11.7294,106.86
Existing-2,3,3.0424,1.6003,60.5415,123.3
Existing-1,3,3.1724,1.6439,62.6262,131.52
WithNew-4,3,2.7213,1.5488,11.7294,106.86
WithNew-3,3,2.8281,1.5548,11.7294,106.86
WithNew-2,3,4.4121,1.4948,60.5415,123.3
WithNew-1,3,4.4183,1.4954,62.6262,131.52
Existing-3,3,1.365,1.6835,6.8019,82.2
Existing-2,3,1.4659,1.4961,16.2015,41.1
Existing-1,3,2.3343,1.5324,35.3044,312.36
WithNew-2,3,1.9562,1.4045,16.2015,41.1
WithNew-3,3,1.9758,1.3926,6.8019,82.2
WithNew-1,3,2.8944,1.4961,35.3044,312.36
WithNew-4,3,2.9109,1.5208,35.3044,312.36
Existing-1,3,2.0573,1.5905,16.2015,41.1
Existing-2,3,3.6565,1.6136,60.5415,123.3
Existing-3,3,3.655,1.6136,62.6262,131.52
WithNew-1,3,2.4059,1.8348,16.2015,41.1
WithNew-4,3,3.503,1.6994,26.1889,73.98
WithNew-3,3,4.1547,1.6201,62.6262,131.52
WithNew-2,3,4.6272,1.673,60.5415,123.3
Existing-1,3,1.4094,1.6997,11.7294,106.86
Existing-2,3,2.8377,1.5755,61.4555,106.86
Existing-3,3,3.3268,1.5944,60.5415,123.3
WithNew-1,3,2.4613,1.7191,11.7294,106.86
WithNew-4,3,3.7922,1.6355,60.5415,123.3
WithNew-3,3,4.431,1.636,60.5415,123.3
WithNew-2,3,4.7325,1.6873,61.4555,106.86
Existing-2,3,2.045,1.5464,16.2015,41.1
Existing-3,3,3.8493,1.6242,61.4555,106.86
Existing-1,3,3.8552,1.6242,60.5415,123.3
WithNew-4,3,1.9721,1.6491,11.7294,106.86
WithNew-2,3,2.2025,1.5292,16.2015,41.1
WithNew-1,3,3.9708,1.4854,60.5415,123.3
WithNew-3,3,3.9937,1.476,61.4555,106.86
Existing-1,3,1.673,1.4998,16.2015,41.1
Existing-3,3,1.6784,1.4847,11.7294,106.86
Existing-2,3,2.8036,1.6431,60.5415,123.3
WithNew-3,3,1.7869,1.6935,11.7294,106.86
WithNew-1,3,2.1255,1.6606,16.2015,41.1
WithNew-4,3,3.5603,1.5184,61.4555,106.86
WithNew-2,3,3.7545,1.5489,60.5415,123.3
Existing-2,3,1.5306,1.5338,11.7294,106.86
Existing-1,3,2.737,1.509,35.3044,312.36
Existing-3,3,2.8776,1.5411,60.5415,123.3
WithNew-2,3,2.3572,1.43,11.7294,106.86
WithNew-4,3,2.4609,1.3998,11.7294,106.86
WithNew-1,3,3.3585,1.52,35.3044,312.36
WithNew-3,3,3.5479,1.4199,60.5415,123.3
Existing-2,3,1.2238,1.8474,6.8019,82.2
Existing-3,3,1.6327,1.5661,26.1889,73.98
Existing-1,3,2.7367,1.5542,60.5415,123.3
WithNew-2,3,1.9887,1.45,6.8019,82.2
WithNew-3,3,2.6931,1.5098,26.1889,73.98
WithNew-4,3,2.6943,1.5098,26.1889,73.98
WithNew-1,3,3.6198,1.391,60.5415,123.3
Existing-3,3,3.5404,1.5873,60.5415,123.3
Existing-2,3,3.5506,1.6019,57.8413,106.86
Existing-1,3,3.7009,1.6597,35.3044,312.36
WithNew-3,3,4.9736,1.5581,60.5415,123.3
WithNew-2,3,5.1133,1.6413,57.8413,106.86
WithNew-1,3,5.1592,1.5135,35.3044,312.36
WithNew-4,3,5.2963,1.5833,60.5415,123.3
Existing-1,3,2.9278,1.6127,35.3044,312.36
Existing-3,3,3.104,1.6028,57.8413,106.86
Existing-2,3,3.4585,1.67,62.6262,131.52
WithNew-1,3,4.3621,1.6303,35.3044,312.36
WithNew-3,3,4.6434,1.6133,57.8413,106.86
WithNew-2,3,5.1335,1.7429,62.6262,131.52
WithNew-4,3,5.2957,1.7145,62.6262,131.52
Existing-2,3,1.631,1.6888,11.7294,106.86
Existing-3,3,3.0575,1.6492,57.8413,106.86
Existing-1,3,3.2287,1.7087,62.6262,131.52
WithNew-4,3,1.8715,1.6425,6.8019,82.2
WithNew-2,3,2.4911,1.5066,11.7294,106.86
WithNew-3,3,3.8541,1.5095,57.8413,106.86
WithNew-1,3,4.1495,1.441,62.6262,131.52
Existing-3,3,3.7756,1.8086,35.3044,312.36
Existing-1,3,3.8567,1.8023,62.6262,131.52
Existing-2,3,4.0207,1.7886,61.4555,106.86
WithNew-4,3,3.5515,1.7051,26.1889,73.98
WithNew-3,3,4.6749,1.6159,35.3044,312.36
WithNew-2,3,5.0962,1.683,61.4555,106.86
WithNew-1,3,5.2431,1.6938,62.6262,131.52
Existing-1,3,1.4233,1.8757,11.7294,106.86
Existing-3,3,3.5252,1.4885,57.8413,106.86
Existing-2,3,3.6532,1.5553,62.6262,131.52
WithNew-1,3,2.4745,1.694,11.7294,106.86
WithNew-3,3,4.6554,1.5567,57.8413,106.86
WithNew-2,3,4.6582,1.5567,62.6262,131.52
WithNew-4,3,4.7775,1.7043,57.8413,106.86
Existing-2,3,2.2298,1.7362,16.2015,41.1
Existing-3,3,3.3908,1.7159,57.8413,106.86
Existing-1,3,3.897,1.7322,62.6262,131.52
WithNew-2,3,2.3325,1.5071,16.2015,41.1
WithNew-3,3,4.8077,1.4417,57.8413,106.86
WithNew-4,3,5.1855,1.4366,62.6262,131.52
WithNew-1,3,5.2008,1.4775,62.6262,131.52
Existing-2,3,1.351,1.7652,6.8019,82.2
Existing-1,3,1.9007,1.6926,26.1889,73.98
Existing-3,3,2.3794,1.5624,35.3044,312.36
WithNew-2,3,1.8693,1.6555,6.8019,82.2
WithNew-4,3,2.1137,1.5753,16.2015,41.1
WithNew-1,3,2.4507,1.6611,26.1889,73.98
WithNew-3,3,3.083,1.4188,35.3044,312.36
Existing-1,3,1.2582,1.6754,6.8019,82.2
Existing-3,3,2.7709,1.6252,57.8413,106.86
Existing-2,3,2.9351,1.6363,35.3044,312.36
WithNew-1,3,2.3196,1.508,6.8019,82.2
WithNew-4,3,3.0943,1.5705,26.1889,73.98
WithNew-2,3,3.81,1.6518,35.3044,312.36
WithNew-3,3,4.0553,1.7635,57.8413,106.86
Existing-2,3,1.9955,1.6546,16.2015,41.1
Existing-3,3,2.1737,1.6277,11.7294,106.86
Existing-1,3,3.2533,1.4835,62.6262,131.52
WithNew-2,3,2.6203,1.4821,16.2015,41.1
WithNew-4,3,2.8298,1.4836,11.7294,106.86
WithNew-3,3,2.8342,1.487,11.7294,106.86
WithNew-1,3,3.9868,1.4908,62.6262,131.52
Existing-2,3,2.2594,1.7176,11.7294,106.86
Existing-3,3,3.479,1.7449,61.4555,106.86
Existing-1,3,3.87,1.7194,62.6262,131.52
WithNew-4,3,2.4768,1.5215,6.8019,82.2
WithNew-2,3,2.9144,1.5654,11.7294,106.86
WithNew-3,3,4.4212,1.6982,61.4555,106.86
WithNew-1,3,4.6219,1.6057,62.6262,131.52
Existing-1,3,2.0248,1.5161,11.7294,106.86
Existing-2,3,3.565,1.5093,60.5415,123.3
Existing-3,3,3.5699,1.5114,57.8413,106.86
WithNew-1,3,2.152,1.415,11.7294,106.86
WithNew-3,3,4.4775,1.5783,57.8413,106.86
WithNew-2,3,4.4887,1.558,60.5415,123.3
WithNew-4,3,4.7016,1.6192,61.4555,106.86
Existing-1,3,1.9855,1.7364,26.1889,73.98
Existing-3,3,3.0841,1.7629,35.3044,312.36
Existing-2,3,3.2679,1.7342,57.8413,106.86
WithNew-1,3,3.4024,1.6478,26.1889,73.98
WithNew-2,3,4.054,1.6307,57.8413,106.86
WithNew-3,3,4.5243,1.5804,35.3044,312.36
WithNew-4,3,4.5409,1.5814,60.5415,123.3
Existing-3,3,1.6913,1.767,6.8019,82.2
Existing-1,3,1.7695,1.6404,11.7294,106.86
Existing-2,3,2.7637,1.5743,57.8413,106.86
WithNew-1,3,1.8848,1.3955,11.7294,106.86
WithNew-3,3,1.9073,1.4567,6.8019,82.2
WithNew-4,3,2.1217,1.4642,11.7294,106.86
WithNew-2,3,3.2595,1.6036,57.8413,106.86
Existing-3,3,1.6673,1.7794,11.7294,106.86
Existing-2,3,3.1222,1.6994,61.4555,106.86
Existing-1,3,3.1971,1.686,35.3044,312.36
WithNew-3,3,2.4087,1.7352,11.7294,106.86
WithNew-4,3,3.8325,1.617,57.8413,106.86
WithNew-2,3,4.0275,1.6767,61.4555,106.86
WithNew-1,3,4.3549,1.6234,35.3044,312.36
Existing-2,3,1.8112,1.6248,26.1889,73.98
Existing-3,3,2.7804,1.6686,35.3044,312.36
Existing-1,3,3.1733,1.639,61.4555,106.86
WithNew-2,3,3.4535,1.6916,26.1889,73.98
WithNew-3,3,3.975,1.7421,35.3044,312.36
WithNew-4,3,4.2336,1.6878,57.8413,106.86
WithNew-1,3,4.5662,1.615,61.4555,106.86
Existing-2,3,1.625,1.5838,6.8019,82.2
Existing-1,3,2.0771,1.6422,26.1889,73.98
Existing-3,3,2.9626,1.5598,57.8413,106.86
WithNew-2,3,2.3744,1.668,6.8019,82.2
WithNew-4,3,2.6471,1.5563,26.1889,73.98
WithNew-1,3,2.6504,1.5563,26.1889,73.98
WithNew-3,3,3.5837,1.5354,57.8413,106.86
Existing-1,3,1.6941,1.5357,16.2015,41.1
Existing-2,3,1.8418,1.679,11.7294,106.86
Existing-3,3,1.9821,1.5614,26.1889,73.98
WithNew-1,3,2.1821,1.5216,16.2015,41.1
WithNew-3,3,2.3717,1.52,26.1889,73.98
WithNew-2,3,2.5044,1.5521,11.7294,106.86
WithNew-4,3,3.3729,1.5912,62.6262,131.52
Existing-3,3,1.5666,1.8912,11.7294,106.86
Existing-2,3,1.9791,1.7604,26.1889,73.98
Existing-1,3,3.0073,1.7626,61.4555,106.86
WithNew-3,3,2.4292,1.5267,11.7294,106.86
WithNew-2,3,3.1721,1.4276,26.1889,73.98
WithNew-4,3,4.5637,1.4864,60.5415,123.3
WithNew-1,3,4.5793,1.4863,61.4555,106.86
Existing-2,3,1.4357,1.7246,11.7294,106.86
Existing-1,3,3.1074,1.6765,61.4555,106.86
Existing-3,3,3.1098,1.6765,57.8413,106.86
WithNew-2,3,2.4066,1.5721,11.7294,106.86
WithNew-4,3,2.8534,1.6117,11.7294,106.86
WithNew-3,3,4.265,1.5489,57.8413,106.86
WithNew-1,3,4.2763,1.6334,61.4555,106.86
Existing-3,3,2.3198,1.5736,26.1889,73.98
Existing-1,3,3.1561,1.5445,35.3044,312.36
Existing-2,3,3.3015,1.5024,60.5415,123.3
WithNew-3,3,3.77,1.5348,26.1889,73.98
WithNew-1,3,5.0813,1.5737,35.3044,312.36
WithNew-2,3,5.2133,1.5065,60.5415,123.3
WithNew-4,3,5.3258,1.5179,57.8413,106.86
Existing-1,3,1.9377,1.5752,26.1889,73.98
Existing-2,3,3.0462,1.6956,35.3044,312.36
Existing-3,3,3.5373,1.6226,62.6262,131.52
WithNew-4,3,2.1042,1.7218,6.8019,82.2
WithNew-1,3,2.7041,1.5445,26.1889,73.98
WithNew-2,3,3.8797,1.6803,35.3044,312.36
WithNew-3,3,3.8905,1.7028,62.6262,131.52
Existing-1,3,1.6343,1.5575,11.7294,106.86
Existing-3,3,3.4038,1.5516,61.4555,106.86
Existing-2,3,3.4115,1.5665,57.8413,106.86
WithNew-1,3,2.7917,1.5052,11.7294,106.86
WithNew-3,3,4.6605,1.5458,61.4555,106.86
WithNew-4,3,4.6728,1.4959,57.8413,106.86
WithNew-2,3,4.6809,1.4883,57.8413,106.86
Existing-1,3,1.686,1.7664,16.2015,41.1
Existing-3,3,1.8224,1.6653,11.7294,106.86
Existing-2,3,2.8419,1.7129,61.4555,106.86
WithNew-4,3,2.0776,1.6603,11.7294,106.86
WithNew-3,3,2.297,1.6159,11.7294,106.86
WithNew-1,3,2.4398,1.5904,16.2015,41.1
WithNew-2,3,3.6008,1.5124,61.4555,106.86
Existing-1,3,1.9054,1.6551,11.7294,106.86
Existing-2,3,3.3317,1.6433,60.5415,123.3
Existing-3,3,3.3313,1.6433,61.4555,106.86
WithNew-1,3,2.5495,1.6887,11.7294,106.86
WithNew-4,3,2.7225,1.7298,11.7294,106.86
WithNew-3,3,4.2616,1.6618,61.4555,106.86
WithNew-2,3,4.278,1.6616,60.5415,123.3
Existing-1,3,1.2317,1.8482,6.8019,82.2
Existing-3,3,3.3493,1.7102,62.6262,131.52
Existing-2,3,3.6906,1.5425,61.4555,106.86
WithNew-4,3,1.7278,1.544,6.8019,82.2
WithNew-1,3,2.0671,1.5003,6.8019,82.2
WithNew-2,3,3.5974,1.6826,61.4555,106.86
WithNew-3,3,3.8782,1.4333,62.6262,131.52
Existing-1,3,2.7462,1.692,26.1889,73.98
Existing-2,3,4.0522,1.6985,61.4555,106.86
Existing-3,3,4.0506,1.6985,57.8413,106.86
WithNew-4,3,2.6816,1.575,11.7294,106.86
WithNew-1,3,2.9004,1.5748,26.1889,73.98
WithNew-2,3,4.002,1.5392,61.4555,106.86
WithNew-3,3,4.0108,1.5157,57.8413,106.86
Existing-2,3,1.8966,1.6453,16.2015,41.1
Existing-1,3,2.9311,1.5858,61.4555,106.86
Existing-3,3,3.0873,1.5275,35.3044,312.36
WithNew-2,3,2.2839,1.5997,16.2015,41.1
WithNew-4,3,2.3104,1.6499,6.8019,82.2
WithNew-1,3,3.4723,1.5411,61.4555,106.86
WithNew-3,3,3.5405,1.5502,35.3044,312.36
Existing-1,3,1.4414,1.825,6.8019,82.2
Existing-2,3,1.6293,1.8069,16.2015,41.1
Existing-3,3,1.6644,1.8572,11.7294,106.86
WithNew-1,3,1.8228,1.6281,6.8019,82.2
WithNew-3,3,1.9236,1.6045,11.7294,106.86
WithNew-2,3,2.0817,1.4819,16.2015,41.1
WithNew-4,3,2.7725,1.4899,35.3044,312.36
Existing-2,3,1.3268,1.7159,6.8019,82.2
Existing-3,3,3.0457,1.6299,61.4555,106.86
Existing-1,3,3.5906,1.7891,60.5415,123.3
WithNew-2,3,2.6745,1.7146,6.8019,82.2
WithNew-1,3,4.7981,1.7371,60.5415,123.3
WithNew-3,3,5.1173,1.663,61.4555,106.86
WithNew-4,3,5.1248,1.7124,57.8413,106.86
Existing-1,3,2.5341,1.6654,26.1889,73.98
Existing-3,3,3.8336,1.5917,57.8413,106.86
Existing-2,3,4.1405,1.6694,62.6262,131.52
WithNew-1,3,3.1267,1.5618,26.1889,73.98
WithNew-3,3,5.1131,1.5629,57.8413,106.86
WithNew-2,3,5.3521,1.5239,62.6262,131.52
WithNew-4,3,5.3614,1.5753,61.4555,106.86
Existing-1,3,2.6262,1.7277,26.1889,73.98
Existing-2,3,3.5495,1.7527,35.3044,312.36
Existing-3,3,3.7399,1.624,62.6262,131.52
WithNew-1,3,2.8115,1.508,26.1889,73.98
WithNew-4,3,2.9438,1.5417,26.1889,73.98
WithNew-3,3,3.8921,1.4449,62.6262,131.52
WithNew-2,3,4.0411,1.4292,35.3044,312.36
Existing-3,3,1.6432,1.7215,6.8019,82.2
Existing-2,3,2.9626,1.7196,35.3044,312.36
Existing-1,3,3.0494,1.7157,57.8413,106.86
WithNew-3,3,1.7339,1.8645,6.8019,82.2
WithNew-4,3,2.4157,1.721,11.7294,106.86
WithNew-2,3,3.323,1.6706,35.3044,312.36
WithNew-1,3,3.5139,1.6944,57.8413,106.86
Existing-2,3,1.3985,1.7564,11.7294,106.86
Existing-3,3,1.92,1.6224,26.1889,73.98
Existing-1,3,2.7984,1.594,57.8413,106.86
WithNew-3,3,2.6135,1.5506,26.1889,73.98
WithNew-2,3,2.686,1.5701,11.7294,106.86
WithNew-4,3,3.2605,1.5671,35.3044,312.36
WithNew-1,3,3.4839,1.5946,57.8413,106.86
Existing-1,3,2.2017,1.8046,16.2015,41.1
Existing-3,3,3.7368,1.7314,57.8413,106.86
Existing-2,3,3.7455,1.8102,60.5415,123.3
WithNew-1,3,2.243,1.7707,16.2015,41.1
WithNew-3,3,3.5578,1.5738,57.8413,106.86
WithNew-4,3,4.5916,1.5304,61.4555,106.86
WithNew-2,3,4.597,1.5415,60.5415,123.3
