Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
Existing-1,3,4.7766,1.6854,60.5415,123.3
WithNew-4,3,2.7875,1.6183,11.7294,106.86
WithNew-3,3,2.8966,1.6263,26.1889,73.98
WithNew-1,3,4.456,1.626,60.5415,123.3
WithNew-2,3,4.459,1.6259,62.6262,131.52
Existing-2,3,1.177,1.623,6.8019,82.2
Existing-3,3,3.6191,1.7206,57.8413,106.86
Existing-1,3,3.6265,1.7179,60.5415,123.3
WithNew-2,3,2.5432,1.4364,6.8019,82.2
WithNew-4,3,2.8078,1.5769,11.7294,106.86
WithNew-1,3,4.2151,1.4573,60.5415,123.3
WithNew-3,3,4.2232,1.5153,57.8413,106.86
Existing-2,3,1.5449,1.7107,11.7294,106.86
Existing-1,3,3.2762,1.7251,60.5415,123.3
Existing-3,3,3.5423,1.5303,62.6262,131.52
WithNew-2,3,2.6906,1.5874,11.7294,106.86
WithNew-1,3,5.272,1.6563,60.5415,123.3
WithNew-3,3,5.2655,1.656,62.6262,131.52
WithNew-4,3,5.2787,1.6808,57.8413,106.86
Existing-3,3,1.5573,1.6492,11.7294,106.86
Existing-2,3,3.2225,1.5864,57.8413,106.86
Existing-1,3,3.2312,1.586,60.5415,123.3
WithNew-3,3,2.582,1.6562,11.7294,106.86
WithNew-4,3,2.9979,1.7118,26.1889,73.98
WithNew-1,3,3.8201,1.6707,60.5415,123.3
WithNew-2,3,3.9668,1.6823,57.8413,106.86
Existing-2,3,1.6732,1.5237,11.7294,106.86
Existing-3,3,3.471,1.5946,61.4555,106.86
Existing-1,3,3.4783,1.5893,62.6262,131.52
WithNew-4,3,1.8782,1.6938,6.8019,82.2
WithNew-2,3,2.0569,1.7335,11.7294,106.86
WithNew-1,3,3.8708,1.6853,62.6262,131.52
WithNew-3,3,3.874,1.6937,61.4555,106.86
Existing-2,3,1.5607,1.8312,6.8019,82.2
Existing-1,3,3.3926,1.6456,61.4555,106.86
Existing-3,3,3.675,1.5144,57.8413,106.86
WithNew-2,3,2.0709,1.6103,6.8019,82.2
WithNew-4,3,2.5632,1.6507,16.2015,41.1
WithNew-3,3,3.733,1.5292,57.8413,106.86
WithNew-1,3,3.9721,1.5564,61.4555,106.86
Existing-3,3,1.3317,1.5997,6.8019,82.2
Existing-2,3,2.5057,1.668,35.3044,312.36
Existing-1,3,2.8123,1.6856,61.4555,106.86
WithNew-3,3,1.9781,1.6865,6.8019,82.2
WithNew-4,3,3.5607,1.6478,60.5415,123.3
WithNew-2,3,3.8558,1.6495,35.3044,312.36
WithNew-1,3,4.3972,1.5219,61.4555,106.86
Existing-3,3,1.6441,1.6914,16.2015,41.1
Existing-1,3,2.0427,1.713,11.7294,106.86
Existing-2,3,3.3286,1.7094,57.8413,106.86
WithNew-3,3,2.7735,1.6219,16.2015,41.1
WithNew-1,3,2.9296,1.6275,11.7294,106.86
WithNew-2,3,4.2844,1.4993,57.8413,106.86
WithNew-4,3,4.5984,1.5179,62.6262,131.52
Existing-3,3,1.944,1.6247,16.2015,41.1
Existing-1,3,2.2775,1.5177,26.1889,73.98
Existing-2,3,2.8036,1.5377,35.3044,312.36
WithNew-3,3,2.5518,1.5305,16.2015,41.1
WithNew-1,3,2.9745,1.678,26.1889,73.98
WithNew-2,3,4.0343,1.5551,35.3044,312.36
WithNew-4,3,4.282,1.5105,62.6262,131.52
Existing-3,3,2.6946,1.8482,26.1889,73.98
Existing-1,3,4.475,1.6839,62.6262,131.52
Existing-2,3,4.4884,1.6557,57.8413,106.86
WithNew-3,3,3.4644,1.6158,26.1889,73.98
WithNew-4,3,4.3436,1.6124,35.3044,312.36
WithNew-2,3,4.4713,1.6501,57.8413,106.86
WithNew-1,3,4.963,1.7178,62.6262,131.52
Existing-3,3,1.9463,1.851,6.8019,82.2
Existing-1,3,2.1609,1.8324,16.2015,41.1
Existing-2,3,3.3038,1.8021,57.8413,106.86
WithNew-1,3,2.2819,1.6125,16.2015,41.1
WithNew-3,3,2.4414,1.6389,6.8019,82.2
WithNew-4,3,2.7648,1.6396,11.7294,106.86
WithNew-2,3,3.9296,1.5801,57.8413,106.86
Existing-1,3,1.8376,1.6826,6.8019,82.2
Existing-3,3,3.7306,1.5698,60.5415,123.3
Existing-2,3,3.7423,1.5448,61.4555,106.86
WithNew-1,3,2.126,1.4802,6.8019,82.2
WithNew-3,3,4.3492,1.5465,60.5415,123.3
WithNew-2,3,4.5932,1.5884,61.4555,106.86
WithNew-4,3,4.8141,1.7844,62.6262,131.52
Existing-1,3,2.0763,1.9001,26.1889,73.98
Existing-2,3,3.3407,1.8568,35.3044,312.36
Existing-3,3,3.4494,1.7083,57.8413,106.86
WithNew-1,3,2.7702,1.6459,26.1889,73.98
WithNew-3,3,3.7217,1.7312,57.8413,106.86
WithNew-2,3,4.1442,1.7729,35.3044,312.36
WithNew-4,3,4.568,1.7188,57.8413,106.86
Existing-2,3,2.198,1.6679,16.2015,41.1
Existing-1,3,2.5134,1.7096,26.1889,73.98
Existing-3,3,3.4986,1.6606,62.6262,131.52
WithNew-2,3,3.0175,1.6105,16.2015,41.1
WithNew-1,3,3.5729,1.692,26.1889,73.98
WithNew-4,3,4.8762,1.6014,60.5415,123.3
WithNew-3,3,5.0893,1.6237,62.6262,131.52
Existing-3,3,2.8475,1.7022,26.1889,73.98
Existing-1,3,4.1498,1.609,57.8413,106.86
Existing-2,3,4.3378,1.6387,62.6262,131.52
WithNew-4,3,2.7549,1.5548,16.2015,41.1
WithNew-3,3,3.5149,1.5587,26.1889,73.98
WithNew-1,3,4.7624,1.6249,57.8413,106.86
WithNew-2,3,5.0848,1.5,62.6262,131.52
Existing-3,3,2.648,1.7896,26.1889,73.98
Existing-2,3,4.0924,1.7121,61.4555,106.86
Existing-1,3,4.0989,1.7089,62.6262,131.52
WithNew-3,3,3.0618,1.721,26.1889,73.98
WithNew-2,3,4.5969,1.632,61.4555,106.86
WithNew-1,3,4.6355,1.5508,62.6262,131.52
WithNew-4,3,4.9763,1.6864,62.6262,131.52
Existing-2,3,2.1762,1.7061,26.1889,73.98
Existing-1,3,3.0161,1.6813,35.3044,312.36
Existing-3,3,3.2576,1.5603,62.6262,131.52
WithNew-2,3,2.7635,1.6381,26.1889,73.98
WithNew-3,3,3.7196,1.6017,62.6262,131.52
WithNew-4,3,3.8178,1.6177,57.8413,106.86
WithNew-1,3,3.9877,1.629,35.3044,312.36
Existing-3,3,1.6649,1.6103,6.8019,82.2
Existing-2,3,2.653,1.6171,35.3044,312.36
Existing-1,3,2.9338,1.5961,60.5415,123.3
WithNew-3,3,2.0356,1.5786,6.8019,82.2
WithNew-2,3,3.8402,1.5449,35.3044,312.36
WithNew-1,3,4.0046,1.5961,60.5415,123.3
WithNew-4,3,4.0111,1.5916,57.8413,106.86
Existing-2,3,1.4984,1.6326,6.8019,82.2
Existing-1,3,2.0684,1.6355,26.1889,73.98
Existing-3,3,3.2034,1.5323,62.6262,131.52
WithNew-4,3,1.742,1.7309,6.8019,82.2
WithNew-2,3,2.3756,1.7674,6.8019,82.2
WithNew-1,3,2.8597,1.5906,26.1889,73.98
WithNew-3,3,3.9086,1.5318,62.6262,131.52
Existing-3,3,1.4612,1.919,16.2015,41.1
Existing-1,3,2.0544,1.6704,26.1889,73.98
Existing-2,3,2.5389,1.62,35.3044,312.36
WithNew-3,3,2.2359,1.5441,16.2015,41.1
WithNew-1,3,2.7823,1.5538,26.1889,73.98
WithNew-2,3,3.5221,1.7187,35.3044,312.36
WithNew-4,3,3.9207,1.7222,62.6262,131.52
Existing-2,3,2.4768,1.6571,26.1889,73.98
Existing-3,3,3.6952,1.6058,61.4555,106.86
Existing-1,3,3.927,1.6417,62.6262,131.52
WithNew-4,3,3.2919,1.4146,26.1889,73.98
WithNew-2,3,3.5484,1.4224,26.1889,73.98
WithNew-3,3,4.8884,1.5178,61.4555,106.86
WithNew-1,3,4.9031,1.5357,62.6262,131.52
Existing-3,3,2.6532,1.5808,26.1889,73.98
Existing-1,3,3.7928,1.5979,60.5415,123.3
Existing-2,3,4.1439,1.6158,62.6262,131.52
WithNew-3,3,3.006,1.6629,26.1889,73.98
WithNew-4,3,4.8536,1.7237,57.8413,106.86
WithNew-1,3,5.1102,1.6341,60.5415,123.3
WithNew-2,3,5.2498,1.6094,62.6262,131.52
Existing-2,3,1.2843,1.5142,11.7294,106.86
Existing-1,3,1.3685,1.4841,16.2015,41.1
Existing-3,3,2.1816,1.6594,35.3044,312.36
WithNew-1,3,2.0661,1.5345,16.2015,41.1
WithNew-2,3,2.3985,1.5389,11.7294,106.86
WithNew-3,3,3.4665,1.6218,35.3044,312.36
WithNew-4,3,3.607,1.5874,57.8413,106.86
Existing-1,3,1.5234,1.6432,16.2015,41.1
Existing-2,3,2.5132,1.5449,35.3044,312.36
Existing-3,3,2.9818,1.5136,62.6262,131.52
WithNew-1,3,2.5671,1.5901,16.2015,41.1
WithNew-3,3,4.3245,1.5762,62.6262,131.52
WithNew-4,3,4.3344,1.536,61.4555,106.86
WithNew-2,3,4.4002,1.5371,35.3044,312.36
Existing-1,3,1.7529,1.5812,6.8019,82.2
Existing-3,3,2.2557,1.5719,26.1889,73.98
Existing-2,3,2.8494,1.6386,35.3044,312.36
WithNew-1,3,2.4206,1.6791,6.8019,82.2
WithNew-3,3,2.6207,1.7671,26.1889,73.98
WithNew-4,3,2.618,1.7641,11.7294,106.86
WithNew-2,3,3.2533,1.6261,35.3044,312.36
Existing-3,3,1.5251,1.5792,6.8019,82.2
Existing-2,3,2.2469,1.7064,26.1889,73.98
Existing-1,3,3.335,1.7619,61.4555,106.86
WithNew-3,3,2.5617,1.6337,6.8019,82.2
WithNew-2,3,3.3379,1.5096,26.1889,73.98
WithNew-1,3,4.5947,1.6786,61.4555,106.86
WithNew-4,3,4.929,1.7771,62.6262,131.52
Existing-1,3,2.2142,1.715,11.7294,106.86
Existing-3,3,3.2265,1.6673,35.3044,312.36
Existing-2,3,3.2435,1.6702,57.8413,106.86
WithNew-4,3,2.7162,1.5985,16.2015,41.1
WithNew-1,3,2.7223,1.6032,11.7294,106.86
WithNew-2,3,3.9636,1.6164,57.8413,106.86
WithNew-3,3,4.0194,1.6607,35.3044,312.36
Existing-1,3,1.7576,1.5401,6.8019,82.2
Existing-3,3,3.8658,1.5727,60.5415,123.3
Existing-2,3,3.8929,1.6406,57.8413,106.86
WithNew-1,3,2.426,1.5397,6.8019,82.2
WithNew-4,3,2.4954,1.5418,6.8019,82.2
WithNew-3,3,4.4906,1.5882,60.5415,123.3
WithNew-2,3,4.4963,1.5751,57.8413,106.86
Existing-2,3,2.0796,1.6173,26.1889,73.98
Existing-1,3,2.0884,1.604,16.2015,41.1
Existing-3,3,2.9505,1.5923,35.3044,312.36
WithNew-1,3,2.3744,1.568,16.2015,41.1
WithNew-2,3,3.2344,1.6391,26.1889,73.98
WithNew-3,3,3.5968,1.6064,35.3044,312.36
WithNew-4,3,4.4708,1.5332,62.6262,131.52
Existing-3,3,1.6201,1.6196,11.7294,106.86
Existing-2,3,1.9426,1.5725,26.1889,73.98
Existing-1,3,2.4404,1.574,35.3044,312.36
WithNew-3,3,2.4721,1.7516,11.7294,106.86
WithNew-2,3,2.8343,1.7874,26.1889,73.98
WithNew-4,3,3.9308,1.6874,57.8413,106.86
WithNew-1,3,4.0584,1.6478,35.3044,312.36
Existing-1,3,2.171,1.7469,11.7294,106.86
Existing-3,3,2.4635,1.7121,26.1889,73.98
Existing-2,3,3.3455,1.6346,61.4555,106.86
WithNew-4,3,2.6111,1.4083,26.1889,73.98
WithNew-1,3,3.0692,1.5478,11.7294,106.86
WithNew-3,3,3.2638,1.5542,26.1889,73.98
WithNew-2,3,4.3573,1.571,61.4555,106.86
Existing-2,3,1.6431,1.6595,6.8019,82.2
Existing-3,3,1.865,1.6145,16.2015,41.1
Existing-1,3,1.955,1.674,11.7294,106.86
WithNew-2,3,1.8191,1.6806,6.8019,82.2
WithNew-3,3,2.086,1.7168,16.2015,41.1
WithNew-1,3,2.1792,1.579,11.7294,106.86
WithNew-4,3,2.1983,1.6201,11.7294,106.86
Existing-3,3,4.2147,1.5865,57.8413,106.86
Existing-2,3,4.2222,1.5881,60.5415,123.3
Existing-1,3,4.6111,1.5875,61.4555,106.86
WithNew-3,3,4.7386,1.5599,57.8413,106.86
WithNew-4,3,5.0417,1.5301,57.8413,106.86
WithNew-2,3,5.1882,1.5664,60.5415,123.3
WithNew-1,3,5.4387,1.6239,61.4555,106.86
Existing-1,3,1.6721,1.758,16.2015,41.1
Existing-3,3,2.8049,1.6372,61.4555,106.86
Existing-2,3,3.1084,1.6823,35.3044,312.36
WithNew-4,3,2.0137,1.7172,6.8019,82.2
WithNew-1,3,2.1514,1.6667,16.2015,41.1
WithNew-3,3,3.6537,1.7738,61.4555,106.86
WithNew-2,3,3.692,1.68,35.3044,312.36
Existing-1,3,1.525,1.6595,16.2015,41.1
Existing-3,3,1.6505,1.7115,11.7294,106.86
Existing-2,3,2.3107,1.6811,35.3044,312.36
WithNew-1,3,1.639,1.6532,16.2015,41.1
WithNew-3,3,2.5796,1.7424,11.7294,106.86
WithNew-4,3,3.4578,1.5667,57.8413,106.86
WithNew-2,3,3.6296,1.6423,35.3044,312.36
Existing-2,3,1.8394,1.7271,16.2015,41.1
Existing-3,3,2.7561,1.7463,35.3044,312.36
Existing-1,3,3.167,1.6847,57.8413,106.86
WithNew-2,3,2.3212,1.6401,16.2015,41.1
WithNew-3,3,4.5047,1.6914,35.3044,312.36
WithNew-4,3,4.6939,1.674,57.8413,106.86
WithNew-1,3,4.7238,1.5632,57.8413,106.86
Existing-3,3,1.4288,1.7609,6.8019,82.2
Existing-1,3,1.686,1.6644,16.2015,41.1
Existing-2,3,3.0164,1.6906,60.5415,123.3
WithNew-3,3,2.2895,1.6574,6.8019,82.2
WithNew-4,3,2.3455,1.8182,11.7294,106.86
WithNew-1,3,2.5969,1.801,16.2015,41.1
WithNew-2,3,3.9941,1.9297,60.5415,123.3
Existing-3,3,1.6889,1.9254,11.7294,106.86
Existing-1,3,2.0692,1.954,26.1889,73.98
Existing-2,3,2.6231,1.446,35.3044,312.36
WithNew-3,3,2.3499,1.6001,11.7294,106.86
WithNew-1,3,2.5424,1.5554,26.1889,73.98
WithNew-2,3,3.4703,1.7082,35.3044,312.36
WithNew-4,3,3.8502,1.7595,60.5415,123.3
Existing-2,3,2.6689,1.6964,26.1889,73.98
Existing-1,3,3.6869,1.7577,57.8413,106.86
Existing-3,3,3.8923,1.8021,61.4555,106.86
WithNew-4,3,2.5164,1.5636,16.2015,41.1
WithNew-2,3,3.345,1.5222,26.1889,73.98
WithNew-1,3,4.0716,1.559,57.8413,106.86
WithNew-3,3,4.4559,1.5752,61.4555,106.86
Existing-1,3,1.2274,1.7532,6.8019,82.2
Existing-3,3,1.6148,1.6739,16.2015,41.1
Existing-2,3,2.8446,1.6469,62.6262,131.52
WithNew-1,3,1.8665,1.7366,6.8019,82.2
WithNew-3,3,2.2174,1.7021,16.2015,41.1
WithNew-4,3,2.3376,1.6788,16.2015,41.1
WithNew-2,3,3.6136,1.7481,62.6262,131.52
Existing-1,3,1.5927,1.7965,16.2015,41.1
Existing-3,3,2.1205,1.7181,11.7294,106.86
Existing-2,3,3.3202,1.7864,60.5415,123.3
WithNew-1,3,2.063,1.6273,16.2015,41.1
WithNew-3,3,2.5214,1.7183,11.7294,106.86
WithNew-2,3,3.6898,1.7091,60.5415,123.3
WithNew-4,3,3.7881,1.7944,61.4555,106.86
Existing-2,3,1.8875,1.7705,16.2015,41.1
Existing-1,3,2.0582,1.7215,11.7294,106.86
Existing-3,3,2.155,1.7109,26.1889,73.98
WithNew-1,3,2.4617,1.7494,11.7294,106.86
WithNew-2,3,2.6682,1.6677,16.2015,41.1
WithNew-3,3,3.1228,1.6345,26.1889,73.98
WithNew-4,3,4.2357,1.5521,61.4555,106.86
Existing-1,3,4.0416,1.6442,57.8413,106.86
Existing-3,3,4.0347,1.6364,60.5415,123.3
Existing-2,3,4.0316,1.6364,61.4555,106.86
WithNew-1,3,4.3915,1.6601,57.8413,106.86
WithNew-2,3,5.4684,1.521,61.4555,106.86
WithNew-3,3,5.5014,1.4923,60.5415,123.3
WithNew-4,3,5.8293,1.6605,62.6262,131.52
Existing-1,3,1.4779,1.8565,6.8019,82.2
Existing-2,3,2.4855,1.6308,60.5415,123.3
Existing-3,3,2.561,1.5815,35.3044,312.36
WithNew-1,3,2.2259,1.7175,6.8019,82.2
WithNew-3,3,3.7826,1.6115,35.3044,312.36
WithNew-2,3,4.1769,1.599,60.5415,123.3
WithNew-4,3,4.5244,1.6889,62.6262,131.52
Existing-2,3,1.7486,1.71,6.8019,82.2
Existing-3,3,3.2761,1.6563,62.6262,131.52
Existing-1,3,3.577,1.4758,57.8413,106.86
WithNew-4,3,1.9356,1.6991,16.2015,41.1
WithNew-2,3,2.3828,1.6469,6.8019,82.2
WithNew-1,3,4.182,1.5365,57.8413,106.86
WithNew-3,3,4.4193,1.567,62.6262,131.52
