Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-3,3,31,0.066467,3.793854,1.4555164999999997,2178308
1-1,3,26,0.000399,0.092362,1.435754885416667,196417
1-4,3,30,0.139205,2.549622,1.4988837083333326,1346268
1-2,3,31,0.032389,3.697088,1.440907385416667,2178308
2-1,3,30,0.000337,0.790831,1.5373288645833336,1346268
2-4,3,26,0.229173,0.288377,1.489773625,196417
2-3,3,25,0.143854,0.103747,1.4942571458333334,121392
2-2,3,26,0.05087,0.087593,1.5287885937499999,196417
3-4,3,28,0.217065,1.18225,1.5402569062499996,514228
3-1,3,26,0.000269,0.076989,1.6131539687499998,196417
3-2,3,33,0.041706,6.121393,1.4456486249999998,5702886
3-3,3,32,0.118673,5.462913,1.4951505729166672,3524577
4-2,3,26,0.041974,0.239681,1.5053893437500003,196417
4-3,3,25,0.114421,0.19157,1.5493117604166664,121392
4-4,3,35,0.190752,6.111389,1.5678021041666663,14930351
4-1,3,31,0.000302,3.008078,1.4801923958333334,2178308
5-4,3,35,0.192649,5.291061,1.4609321145833334,14930351
5-3,3,27,0.140504,0.499012,1.5094414583333335,317810
5-1,3,27,0.000284,0.124446,1.5983072499999997,317810
5-2,3,30,0.040797,1.965906,1.3628752291666668,1346268
6-3,3,32,0.110935,1.83144,1.50727396875,3524577
6-1,3,28,0.000372,0.767895,1.3870568958333331,514228
6-4,3,25,0.182201,0.397131,1.3881136666666671,121392
6-2,3,28,0.034539,1.114529,1.4731537812500008,514228
7-2,3,26,0.038265,0.089974,1.5478202083333337,196417
7-4,3,32,0.301778,9.206381,1.4854136354166665,3524577
7-3,3,35,0.111606,16.734007,1.5625456666666666,14930351
7-1,3,34,0.000256,15.240949,1.5138797395833334,9227464
8-1,3,26,0.000368,0.085924,1.6013364270833335,196417
8-4,3,28,0.174564,1.240289,1.4398243541666669,514228
8-3,3,34,0.096831,13.606559,1.4032157916666665,9227464
8-2,3,35,0.030807,15.16498,1.554229583333333,14930351
9-2,3,31,0.034461,4.035092,1.495769489583334,2178308
9-4,3,26,0.355192,0.355094,1.5833422708333331,196417
9-3,3,30,0.192142,3.06577,1.45299453125,1346268
9-1,3,31,0.000369,3.851256,1.4437337604166671,2178308
10-2,3,25,0.036507,0.123386,1.3958505208333334,121392
10-3,3,32,0.062131,6.40594,1.4249574583333333,3524577
10-1,3,34,0.00032,14.231204,1.4336286458333336,9227464
10-4,3,35,0.160353,15.954594,1.5626744166666666,14930351
11-4,3,32,0.203163,3.045804,1.3352058333333336,3524577
11-1,3,27,0.000366,0.314104,1.4218321875000002,317810
11-3,3,29,0.091199,2.152766,1.4063349166666668,832039
11-2,3,30,0.040156,2.572629,1.432686145833334,1346268
12-2,3,34,0.0465,3.645993,1.4788082187499998,9227464
12-3,3,27,0.102552,0.886071,1.3748452500000004,317810
12-4,3,28,0.255135,1.251854,1.3349268958333333,514228
12-1,3,29,0.000341,1.314515,1.3062654270833332,832039
13-1,3,26,0.000285,0.068095,1.5062446354166665,196417
13-3,3,34,0.09429,6.762438,1.5832069791666663,9227464
13-4,3,28,0.203252,0.824941,1.38819021875,514228
13-2,3,32,0.03908,5.29523,1.4563599062499997,3524577
14-1,3,25,0.000408,0.036064,1.4658714166666666,121392
14-2,3,33,0.036788,4.099768,1.5803111666666665,5702886
14-3,3,25,0.088058,0.049992,1.4864232812500002,121392
14-4,3,31,0.159178,3.092359,1.4558999583333332,2178308
15-4,3,25,0.187475,0.063995,1.4637748229166667,121392
15-3,3,31,0.095807,1.511881,1.4393690729166666,2178308
15-2,3,26,0.024413,0.192268,1.389838270833333,196417
15-1,3,29,0.000419,1.158095,1.3925936354166668,832039
16-2,3,26,0.046296,0.147969,1.3574210208333337,196417
16-4,3,27,0.158051,0.52214,1.4399088749999998,317810
16-3,3,33,0.071682,8.511125,1.5155438333333333,5702886
16-1,3,35,0.000191,10.870683,1.6114921875000001,14930351
17-4,3,26,0.239636,0.302827,1.4532655416666664,196417
17-3,3,34,0.091587,4.736566,1.4803654895833336,9227464
17-1,3,25,0.000392,0.049684,1.560892354166667,121392
17-2,3,31,0.032535,2.909152,1.49001553125,2178308
18-3,3,30,0.08216,2.926523,1.5271625416666668,1346268
18-4,3,29,0.123076,2.176005,1.3975826875,832039
18-1,3,29,0.000337,1.609063,1.37971459375,832039
18-2,3,30,0.03143,2.861351,1.4982274687500001,1346268
19-4,3,28,0.187953,1.2258,1.5155980624999992,514228
19-3,3,32,0.106401,8.999631,1.4209431562500003,3524577
19-1,3,34,0.000252,15.334025,1.5272149479166672,9227464
19-2,3,34,0.030037,15.700667,1.5029426354166668,9227464
20-3,3,29,0.114789,1.579457,1.38656075,832039
20-1,3,32,0.000325,7.708171,1.5485985,3524577
20-4,3,34,0.154943,15.437114,1.5412331562500003,9227464
20-2,3,35,0.048701,16.684438,1.5940654166666666,14930351
21-3,3,25,0.202122,0.209999,1.49688828125,121392
21-2,3,33,0.034287,6.065118,1.4921204375000006,5702886
21-4,3,28,0.270694,1.168602,1.434735958333333,514228
21-1,3,32,0.000252,5.515986,1.5323382708333326,3524577
22-1,3,30,0.00028,3.743376,1.4985452395833334,1346268
22-4,3,31,0.164332,4.980727,1.506097541666666,2178308
22-3,3,34,0.103157,15.034082,1.573789614583333,9227464
22-2,3,35,0.03711,16.756005,1.5582779270833336,14930351
23-4,3,27,0.210368,0.951725,1.5731413437500004,317810
23-1,3,31,0.000311,4.261401,1.402159479166667,2178308
23-3,3,33,0.093086,7.044811,1.5846475520833336,5702886
23-2,3,32,0.042008,6.36606,1.4854835833333329,3524577
24-4,3,27,0.178017,0.511004,1.51689428125,317810
24-2,3,28,0.050637,1.185063,1.4458633749999996,514228
24-1,3,32,0.000484,5.177877,1.6371235833333329,3524577
24-3,3,35,0.116843,7.994885,1.590503614583334,14930351
25-3,3,30,0.095057,2.359968,1.4897431874999996,1346268
25-2,3,27,0.031659,0.784823,1.464669114583333,317810
25-1,3,34,0.000357,5.071039,1.5457528749999998,9227464
25-4,3,30,0.140865,3.067895,1.523033927083333,1346268
26-3,3,34,0.048843,7.003635,1.662139947916667,9227464
26-2,3,30,0.022261,3.792202,1.4565857708333336,1346268
26-1,3,31,0.000356,4.363806,1.418968697916667,2178308
26-4,3,31,0.1405,5.088708,1.4628215937500002,2178308
27-2,3,31,0.049346,1.171169,1.5195647083333335,2178308
27-4,3,25,0.179375,0.064906,1.5417057604166664,121392
27-1,3,26,0.000402,0.069797,1.5476549375000002,196417
27-3,3,28,0.080686,0.63648,1.5739759687500001,514228
28-4,3,30,0.190451,6.538096,1.3174949687500002,1346268
28-1,3,33,0.000236,10.945308,1.4308497916666671,5702886
28-3,3,35,0.159836,20.813715,1.6172128541666662,14930351
28-2,3,34,0.022515,20.028272,1.6240669374999999,9227464
29-1,3,35,0.000326,5.499721,1.4843075104166672,14930351
29-2,3,29,0.033213,1.60943,1.5308906979166668,832039
29-3,3,27,0.16035,0.738098,1.5225899166666665,317810
29-4,3,29,0.196035,1.809338,1.41135428125,832039
30-1,3,25,0.00031,0.055045,1.5157069062500004,121392
30-2,3,30,0.029273,2.426907,1.6353281562499997,1346268
30-4,3,34,0.422759,13.632755,1.4756075624999996,9227464
30-3,3,35,0.086536,15.558909,1.6752633333333333,14930351
31-1,3,27,0.000344,0.3067,1.6095232187500008,317810
31-2,3,30,0.035578,2.710679,1.5638390416666668,1346268
31-4,3,33,0.183246,9.608942,1.4617891770833333,5702886
31-3,3,35,0.111991,11.869128,1.4726556145833338,14930351
32-2,3,30,0.040168,3.796822,1.4435093958333336,1346268
32-3,3,34,0.146744,22.636552,1.5415617395833332,9227464
32-1,3,35,0.000374,28.752112,1.651485916666667,14930351
32-4,3,35,0.20786,28.338894,1.6048040625000002,14930351
33-1,3,29,0.000366,1.566959,1.5349344687499997,832039
33-3,3,27,0.065661,0.771395,1.5208273541666668,317810
33-2,3,29,0.04013,1.645824,1.5494064583333331,832039
33-4,3,35,0.126769,5.167613,1.5584423645833327,14930351
34-4,3,26,0.124238,0.496244,1.4385811666666666,196417
34-3,3,33,0.073269,6.273739,1.4173708854166664,5702886
34-1,3,30,0.000281,2.510807,1.4553045833333333,1346268
34-2,3,32,0.022359,5.568588,1.380083541666667,3524577
35-1,3,26,0.000306,0.083108,1.4287491770833334,196417
35-3,3,28,0.059529,1.07776,1.409909541666667,514228
35-2,3,29,0.02379,1.464247,1.461963354166667,832039
35-4,3,29,0.139785,1.373272,1.4618868854166664,832039
36-2,3,27,0.041682,0.839403,1.337389489583333,317810
36-1,3,32,0.000193,8.089607,1.4400390937499998,3524577
36-4,3,34,0.148631,15.640854,1.4940543333333332,9227464
36-3,3,35,0.092586,17.322032,1.427736552083333,14930351
37-2,3,28,0.021462,0.960663,1.3678922500000001,514228
37-4,3,34,0.210948,3.065349,1.4425914062500003,9227464
37-3,3,27,0.129466,0.594089,1.4201164270833333,317810
37-1,3,28,0.000346,0.887789,1.4344539895833335,514228
38-4,3,32,0.111103,3.145474,1.4247283333333332,3524577
38-3,3,28,0.060194,1.005206,1.4687677812500006,514228
38-1,3,28,0.000333,1.396356,1.4286211145833334,514228
38-2,3,30,0.025254,2.632217,1.4871416874999996,1346268
39-2,3,33,0.046414,5.08843,1.4115147916666666,5702886
39-4,3,31,0.183804,3.978668,1.495329052083333,2178308
39-1,3,29,0.000273,1.327129,1.4427542916666665,832039
39-3,3,29,0.102411,2.211738,1.48476071875,832039
40-4,3,33,0.126538,2.834269,1.4476092187500005,5702886
40-3,3,25,0.080401,0.112844,1.4126000833333334,121392
40-1,3,26,0.000354,0.064287,1.4963376979166667,196417
40-2,3,30,0.04472,1.712266,1.4813417812500003,1346268
41-1,3,33,0.000352,17.197445,1.5991113749999997,5702886
41-3,3,35,0.089615,25.087022,1.5359003645833333,14930351
41-4,3,34,0.222164,22.55886,1.5176122187500003,9227464
41-2,3,34,0.023441,23.601561,1.5680051979166667,9227464
42-2,3,32,0.030531,2.156551,1.563445770833333,3524577
42-3,3,28,0.081516,0.834233,1.596365104166667,514228
42-1,3,26,0.000234,0.137778,1.6028655208333331,196417
42-4,3,29,0.179143,1.275793,1.6218647499999996,832039
43-3,3,25,0.184131,0.134267,1.6126988229166666,121392
43-4,3,30,0.31887,2.922249,1.5178461562500003,1346268
43-2,3,34,0.046758,9.306638,1.7791290729166669,9227464
43-1,3,33,0.000354,8.218182,1.6371195937499996,5702886
44-1,3,27,0.000343,0.181418,1.5887831875,317810
44-3,3,33,0.153333,13.05851,1.5827425729166664,5702886
44-2,3,35,0.031152,18.60651,1.5240513437500003,14930351
44-4,3,34,0.20264,17.309731,1.55960246875,9227464
45-3,3,32,0.117834,3.579347,1.62531303125,3524577
45-2,3,28,0.041703,1.298029,1.5970799270833334,514228
45-4,3,26,0.362085,0.62267,1.4996018854166666,196417
45-1,3,31,0.000315,3.196576,1.5909974895833339,2178308
46-4,3,30,0.240707,1.963689,1.4863659166666667,1346268
46-3,3,26,0.123735,0.354262,1.4920662395833335,196417
46-1,3,30,0.000297,2.004582,1.5160662708333332,1346268
46-2,3,29,0.032227,1.272729,1.59646359375,832039
47-3,3,29,0.088968,0.402377,1.4706752187499998,832039
47-4,3,27,0.125437,0.169431,1.4625088333333327,317810
47-1,3,25,0.000298,0.036435,1.5175098229166668,121392
47-2,3,26,0.037667,0.050816,1.487078072916667,196417
48-2,3,26,0.0233,0.141997,1.4970330208333338,196417
