Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-4,3,26,0.186868,0.338742,1.4559200729166668,196417
1-2,3,30,0.023508,3.226365,1.5700553124999999,1346268
1-3,3,32,0.069911,6.738977,1.4684012604166665,3524577
1-1,3,35,0.000261,9.515501,1.5731189583333334,14930351
2-4,3,26,0.162773,0.642524,1.5531398020833338,196417
2-1,3,32,0.000346,6.473097,1.6661502916666668,3524577
2-2,3,34,0.035445,17.353095,1.5063821041666672,9227464
2-3,3,35,0.086357,18.296779,1.5261760624999998,14930351
3-4,3,27,0.248869,0.839835,1.4959326666666666,317810
3-2,3,28,0.035405,0.999634,1.5371888437499999,514228
3-1,3,33,0.000375,8.501148,1.5481673645833331,5702886
3-3,3,35,0.121631,10.793757,1.5533800625000003,14930351
4-1,3,28,0.000386,0.620669,1.4896429062499994,514228
4-2,3,31,0.042074,1.891821,1.6091727916666667,2178308
4-3,3,26,0.113348,0.548502,1.4542892187500003,196417
4-4,3,29,0.169353,1.326104,1.5116906875000002,832039
5-2,3,27,0.043626,0.240692,1.413845,317810
5-3,3,28,0.13511,0.851622,1.4667095520833335,514228
5-4,3,33,0.315156,7.70117,1.472940875,5702886
5-1,3,33,0.000244,7.849509,1.5099634479166668,5702886
6-3,3,33,0.083988,7.558013,1.5894070312499997,5702886
6-2,3,28,0.048279,0.92066,1.53863321875,514228
6-4,3,32,0.27727,6.808514,1.5763546145833336,3524577
6-1,3,31,0.000343,4.283805,1.4620353125,2178308
7-2,3,27,0.04863,1.082469,1.5513559583333338,317810
7-1,3,34,0.000313,13.423434,1.53530175,9227464
7-4,3,33,0.216652,11.861058,1.4488063333333336,5702886
7-3,3,33,0.089456,12.39999,1.4495676770833337,5702886
8-1,3,25,0.000376,0.04824,1.4614498333333334,121392
8-3,3,29,0.064243,1.351619,1.4179393854166664,832039
8-4,3,34,0.156462,13.536778,1.517460916666666,9227464
8-2,3,34,0.024481,13.665844,1.5174637499999992,9227464
9-4,3,33,0.160503,5.324392,1.5856483333333335,5702886
9-3,3,28,0.099345,2.177923,1.51283146875,514228
9-1,3,30,0.000365,2.56784,1.52043990625,1346268
9-2,3,31,0.022992,4.623626,1.5474437291666665,2178308
10-1,3,32,0.000354,4.722862,1.6252882916666664,3524577
10-3,3,27,0.083547,0.897864,1.4708627916666663,317810
10-4,3,30,0.215777,3.243203,1.5616531979166668,1346268
10-2,3,31,0.027452,4.304076,1.6928639270833334,2178308
11-1,3,30,0.000391,1.953771,1.5094066041666667,1346268
11-2,3,25,0.021103,0.081829,1.6280173750000004,121392
11-4,3,29,0.249114,1.420295,1.5010600833333336,832039
11-3,3,29,0.103063,1.678512,1.5395178750000005,832039
12-4,3,34,0.238954,2.957367,1.5704971875,9227464
12-3,3,26,0.126903,0.516976,1.6048293333333334,196417
12-1,3,28,0.00023,0.698899,1.5688000312499997,514228
12-2,3,28,0.04039,0.901718,1.5971964166666668,514228
13-1,3,29,0.000378,1.191708,1.5764186354166665,832039
13-4,3,31,0.148518,4.146253,1.5030866250000006,2178308
13-3,3,35,0.097657,12.567618,1.75654040625,14930351
13-2,3,33,0.041524,10.559874,1.5988721249999995,5702886
14-1,3,28,0.000235,1.927693,1.4676929375,514228
14-2,3,35,0.020995,9.698916,1.64033178125,14930351
14-3,3,31,0.102439,4.836349,1.5854483125000003,2178308
14-4,3,32,0.168665,6.611211,1.4980718958333334,3524577
15-4,3,25,0.280175,0.098428,1.37943978125,121392
15-2,3,30,0.036273,2.470748,1.5432496145833332,1346268
15-1,3,34,0.000363,14.141808,1.4234005520833337,9227464
15-3,3,35,0.147854,15.305698,1.479316708333333,14930351
16-2,3,25,0.041097,0.252445,1.5282425520833338,121392
16-3,3,25,0.066687,0.237001,1.5038489687500003,121392
16-4,3,34,0.112556,6.363261,1.4795331041666666,9227464
16-1,3,32,0.000487,4.883442,1.4398385625,3524577
17-3,3,27,0.067507,0.856753,1.4412625937499997,317810
17-1,3,35,0.000302,4.625541,1.5120907708333335,14930351
17-4,3,25,0.123562,0.115832,1.4487241979166665,121392
17-2,3,28,0.021602,0.897923,1.3894104479166665,514228
18-3,3,27,0.066049,0.380845,1.4687926979166661,317810
18-1,3,30,0.000346,2.891486,1.511846947916667,1346268
18-4,3,33,0.132202,8.949991,1.5888781874999998,5702886
18-2,3,35,0.03537,11.412798,1.4812594374999997,14930351
19-4,3,32,0.236087,3.238693,1.4954774895833334,3524577
19-1,3,28,0.000339,0.573814,1.4739895729166668,514228
