Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-3,3,27,0.121944,1.066398,1.5406297187499998,317810
1-4,3,31,0.183031,5.370717,1.5739853333333333,2178308
1-2,3,35,0.0253,12.23279,1.5407455520833335,14930351
1-1,3,33,0.000354,9.902286,1.5960333437500003,5702886
2-2,3,26,0.047936,0.410599,1.5156113125,196417
2-4,3,26,0.277001,0.316402,1.5695271874999999,196417
2-3,3,31,0.1193,2.891245,1.47920421875,2178308
2-1,3,31,0.000379,2.917619,1.47968459375,2178308
3-1,3,28,0.000359,0.839287,1.675112510416666,514228
3-3,3,34,0.08477,11.654027,1.6919158020833331,9227464
3-4,3,33,0.140869,10.572837,1.5915452500000002,5702886
3-2,3,32,0.023701,8.160993,1.6136181458333334,3524577
4-1,3,26,0.000298,0.063223,1.5419559895833337,196417
4-2,3,26,0.033252,0.113868,1.5874138854166668,196417
4-4,3,29,0.172628,1.059512,1.60273159375,832039
4-3,3,29,0.099777,1.040678,1.6178081145833336,832039
5-4,3,30,0.183643,3.602165,1.5509698229166669,1346268
5-2,3,33,0.035896,13.449744,1.488624125,5702886
5-3,3,34,0.12751,18.036738,1.6190410625000007,9227464
5-1,3,34,0.000287,18.004379,1.6157055208333337,9227464
6-3,3,26,0.0639,0.087682,1.7305909999999998,196417
6-1,3,25,0.00039,0.058082,1.5888771458333333,121392
6-4,3,33,0.172705,8.742731,1.5919224270833336,5702886
6-2,3,35,0.025363,11.09328,1.5118080833333334,14930351
7-4,3,27,0.326367,0.5815,1.6053017187499998,317810
7-3,3,25,0.110025,0.110886,1.3831818229166668,121392
7-2,3,34,0.023509,6.87026,1.567621416666667,9227464
7-1,3,32,0.00037,5.448281,1.5732263333333338,3524577
8-3,3,26,0.155645,0.385288,1.74787365625,196417
8-4,3,29,0.23715,2.080145,1.5814135833333332,832039
8-2,3,33,0.028805,8.852705,1.7213886354166663,5702886
8-1,3,33,0.000377,8.782527,1.653328833333333,5702886
9-1,3,33,0.000334,6.909677,1.5333483437500002,5702886
9-4,3,28,0.302593,1.307028,1.50316246875,514228
9-3,3,30,0.215724,3.126367,1.4679114375,1346268
9-2,3,32,0.049607,6.233928,1.511613166666667,3524577
10-4,3,29,0.177118,2.388942,1.5622654583333335,832039
10-3,3,32,0.105917,8.233876,1.4533174270833336,3524577
