Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-1,3,31,0.000321,3.106596,1.4885629270833332,2178308
1-4,3,30,0.275463,5.022568,1.4980077083333334,1346268
1-3,3,33,0.178614,9.31929,1.6683676354166663,5702886
1-2,3,35,0.041402,12.16444,1.6954557708333333,14930351
2-4,3,30,0.174684,1.145967,1.5420129375,1346268
2-1,3,25,0.000323,0.037235,1.710638645833333,121392
2-3,3,25,0.058302,0.105828,1.6623249791666668,121392
2-2,3,29,0.037648,1.043058,1.4667075000000003,832039
3-2,3,35,0.023153,4.650358,1.6521427708333334,14930351
3-1,3,27,0.00026,0.614084,1.5667316562500002,317810
3-4,3,27,0.175903,0.701609,1.6160984895833332,317810
3-3,3,28,0.068993,1.001286,1.5685560625000001,514228
4-2,3,33,0.025756,6.147969,1.7237402708333331,5702886
4-4,3,27,0.330995,0.947294,1.74020040625,317810
4-1,3,29,0.000328,1.231586,1.6435692708333334,832039
4-3,3,32,0.097019,5.409459,1.7505947291666668,3524577
5-4,3,27,0.160202,0.645849,1.6166997187500003,317810
5-3,3,26,0.093958,0.518706,1.6467589895833337,196417
5-2,3,32,0.01781,5.210884,1.6315142812499999,3524577
5-1,3,35,0.000376,8.126628,1.6553364999999998,14930351
6-3,3,33,0.255577,10.485833,1.5781916666666669,5702886
6-2,3,30,0.042082,7.196398,1.667660052083333,1346268
6-4,3,31,0.362506,7.480963,1.6026515520833335,2178308
6-1,3,35,0.000328,12.973503,1.5688123645833336,14930351
7-2,3,26,0.022292,0.201089,1.5017052187500004,196417
7-1,3,29,0.000403,1.23978,1.4772180520833333,832039
7-3,3,35,0.087676,6.745131,1.6171780520833339,14930351
7-4,3,31,0.315429,3.272764,1.539589979166667,2178308
8-4,3,31,0.17627,2.844183,1.623628260416667,2178308
8-3,3,28,0.08472,1.363107,1.4372293541666668,514228
8-2,3,30,0.041667,2.184644,1.5031137916666664,1346268
8-1,3,30,0.00032,2.618621,1.54005715625,1346268
9-1,3,25,0.000245,0.029209,1.4111232500000004,121392
9-3,3,32,0.055239,7.662816,1.4716331249999997,3524577
9-4,3,34,0.1167,16.596559,1.5506289479166664,9227464
9-2,3,35,0.029522,17.96672,1.57828328125,14930351
10-2,3,32,0.040177,1.908852,1.5198332916666666,3524577
10-3,3,27,0.096198,0.435299,1.5077433333333332,317810
10-4,3,25,0.194804,0.125968,1.4234049270833335,121392
10-1,3,29,0.000319,1.134178,1.5294720520833334,832039
11-3,3,29,0.17958,1.396353,1.442975104166666,832039
11-1,3,29,0.000342,1.849425,1.4660740104166659,832039
11-2,3,34,0.037129,5.929579,1.50207125,9227464
11-4,3,31,0.235695,3.964871,1.5193723645833337,2178308
12-3,3,25,0.064688,0.196808,1.4792982187500003,121392
12-4,3,25,0.125781,0.161247,1.466917645833333,121392
12-2,3,31,0.018808,3.270177,1.6016243020833334,2178308
12-1,3,35,0.000372,6.485678,1.5653872708333332,14930351
13-4,3,27,0.28318,0.412958,1.5257916875,317810
13-3,3,33,0.171293,2.631407,1.549694458333334,5702886
13-1,3,28,0.00037,0.529384,1.5565398645833333,514228
13-2,3,29,0.044162,1.478383,1.4913446979166671,832039
14-2,3,32,0.022152,8.050165,1.569335052083333,3524577
14-4,3,35,0.108998,17.263621,1.5625766458333339,14930351
14-3,3,33,0.05293,14.494232,1.5322758958333327,5702886
14-1,3,33,0.000312,15.057989,1.508601260416667,5702886
15-3,3,32,0.071011,3.660974,1.6007476458333334,3524577
15-2,3,27,0.039465,0.917807,1.4295372395833335,317810
15-1,3,30,0.00034,2.666235,1.5188062812500003,1346268
15-4,3,30,0.116826,3.028191,1.5254626041666668,1346268
16-4,3,34,0.216817,3.88969,1.5437543958333333,9227464
16-1,3,27,0.000354,0.190181,1.4858803125000004,317810
16-2,3,29,0.041268,1.609767,1.4624450520833332,832039
16-3,3,29,0.117639,1.889485,1.5120618333333329,832039
17-2,3,26,0.049525,0.251438,1.4238985625000002,196417
17-1,3,30,0.00025,2.654012,1.4282981666666668,1346268
17-3,3,33,0.115556,9.198556,1.5605662187499996,5702886
17-4,3,35,0.316819,11.289331,1.4031925,14930351
18-2,3,30,0.042489,2.944204,1.5772971354166663,1346268
18-4,3,29,0.286905,2.767863,1.4677760937499997,832039
18-1,3,33,0.000337,8.942187,1.5558549791666667,5702886
18-3,3,35,0.108684,11.413712,1.4750672916666665,14930351
19-4,3,30,0.1761,0.406372,1.5238487083333332,1346268
19-1,3,26,0.00037,0.10499,1.6189629166666661,196417
19-2,3,26,0.029995,0.140502,1.6676959375000004,196417
19-3,3,25,0.126137,0.118245,1.6235826458333331,121392
20-4,3,27,0.187657,0.136142,1.4930853333333327,317810
