Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-1,3,28,0.000308,1.06721,1.4639109479166665,514228
1-3,3,31,0.074436,5.286686,1.5576690416666663,2178308
1-4,3,33,0.130461,10.201353,1.519579729166667,5702886
1-2,3,34,0.048933,11.17796,1.4994212708333337,9227464
2-3,3,33,0.1057,5.801369,1.3572946562500001,5702886
2-4,3,28,0.156561,0.989002,1.40595203125,514228
2-1,3,28,0.000293,1.152692,1.47273784375,514228
2-2,3,32,0.0293,5.166208,1.4805560416666668,3524577
3-1,3,30,0.000409,2.36312,1.5202247812499998,1346268
3-2,3,28,0.033683,1.094693,1.5167331041666667,514228
3-4,3,35,0.293087,5.580853,1.5619658541666668,14930351
3-3,3,29,0.211655,1.759118,1.5675790729166668,832039
4-2,3,34,0.047561,7.465263,1.5661205625,9227464
4-4,3,30,0.179892,3.843007,1.6911620729166663,1346268
4-3,3,29,0.139102,2.817193,1.4532692500000002,832039
4-1,3,32,0.000357,5.893617,1.5947205416666665,3524577
5-3,3,30,0.08607,1.434945,1.550643322916667,1346268
5-1,3,26,0.000334,0.070118,1.506132760416667,196417
5-4,3,27,0.203909,0.578775,1.6129368437500005,317810
5-2,3,29,0.045803,1.217971,1.4926248229166668,832039
6-4,3,26,0.207201,0.455345,1.5340587291666663,196417
6-3,3,32,0.135964,3.928769,1.4838466250000002,3524577
6-2,3,30,0.044431,2.423825,1.469527385416667,1346268
6-1,3,31,0.000246,3.538397,1.4482157708333334,2178308
7-1,3,25,0.000324,0.034324,1.595593,121392
7-2,3,25,0.036426,0.047878,1.4971670625,121392
7-3,3,34,0.067396,12.671554,1.6224463645833336,9227464
7-4,3,34,0.115616,12.395388,1.552614947916667,9227464
8-1,3,32,0.000353,2.7659,1.4981216458333328,3524577
8-4,3,26,0.413767,0.342647,1.5231956354166662,196417
8-3,3,27,0.134066,0.716041,1.4668750208333332,317810
8-2,3,30,0.027209,2.129019,1.4670154479166666,1346268
9-3,3,27,0.130179,0.84108,1.66186809375,317810
9-4,3,35,0.196282,21.727336,1.513406458333333,14930351
9-2,3,34,0.033537,19.048083,1.5081321354166664,9227464
9-1,3,34,0.000361,20.572912,1.5059712604166668,9227464
10-3,3,26,0.137802,0.508077,1.4068032812500002,196417
10-4,3,33,0.290623,4.438816,1.5225715104166673,5702886
10-1,3,30,0.000371,3.198877,1.4108893854166664,1346268
10-2,3,31,0.025844,3.565319,1.3863893333333333,2178308
11-4,3,28,0.145788,1.623215,1.4239570520833333,514228
11-1,3,35,0.000285,8.24708,1.533796604166666,14930351
11-3,3,31,0.084685,4.644863,1.4807128437500006,2178308
