Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-2,3,27,0.038601,0.518585,1.641030708333333,317810
1-3,3,25,0.079425,0.220892,1.6065250416666665,121392
1-4,3,33,0.176041,8.212794,1.5192431666666664,5702886
1-1,3,33,0.000335,8.255455,1.4945411041666665,5702886
2-3,3,29,0.078763,1.410025,1.4819100625000001,832039
2-1,3,35,0.000366,14.61758,1.5626599687500002,14930351
2-2,3,33,0.021368,12.087354,1.5029388958333332,5702886
2-4,3,33,0.114398,11.992524,1.46867246875,5702886
3-4,3,28,0.125907,1.309717,1.4518282812499999,514228
3-2,3,31,0.024074,4.362046,1.5938567604166665,2178308
3-1,3,35,0.000343,22.8709,1.5385354791666666,14930351
3-3,3,35,0.090261,22.517333,1.6333066875000002,14930351
4-4,3,26,0.159756,0.495804,1.4555486250000003,196417
4-1,3,30,0.000332,2.569951,1.4383199375000002,1346268
4-3,3,30,0.113885,2.769451,1.4469070833333333,1346268
4-2,3,30,0.032482,2.887242,1.4469104375000004,1346268
5-2,3,31,0.028506,4.89791,1.5771730625,2178308
5-4,3,31,0.211631,5.327708,1.5449552708333332,2178308
5-1,3,32,0.0003,8.213006,1.618668645833333,3524577
5-3,3,32,0.084487,8.022779,1.6233509583333332,3524577
6-1,3,27,0.000264,0.459837,1.5098306875,317810
6-3,3,29,0.094665,1.02649,1.6154895729166672,832039
6-2,3,26,0.02328,0.31565,1.4927550937500003,196417
6-4,3,28,0.145652,0.790416,1.5790576041666666,514228
7-3,3,30,0.134429,3.224179,1.5833917604166665,1346268
7-1,3,30,0.000248,2.303143,1.5546962395833337,1346268
7-2,3,34,0.04289,14.706056,1.578977916666666,9227464
7-4,3,35,0.241265,16.077248,1.5656331458333337,14930351
8-4,3,27,0.300673,0.603137,1.45832628125,317810
8-1,3,29,0.000366,1.459315,1.5358220833333334,832039
8-2,3,34,0.036138,7.418849,1.7105382083333334,9227464
8-3,3,32,0.142917,5.902983,1.5985373749999998,3524577
9-2,3,32,0.046407,5.7812,1.619071864583333,3524577
9-1,3,28,0.000413,1.297213,1.573222083333333,514228
9-3,3,31,0.097414,4.522694,1.5489400937499997,2178308
9-4,3,31,0.173707,5.509271,1.6166782604166667,2178308
10-2,3,33,0.043177,4.297118,1.49160571875,5702886
10-4,3,26,0.180396,0.378461,1.5636681250000009,196417
10-3,3,28,0.139598,1.007395,1.5812201562500001,514228
10-1,3,31,0.000354,3.343425,1.7419238124999998,2178308
11-4,3,33,0.143604,2.133004,1.5030924166666666,5702886
11-3,3,27,0.072344,0.676165,1.554633604166667,317810
11-2,3,26,0.026497,0.244876,1.4996837812500001,196417
11-1,3,28,0.000248,0.901326,1.5215806145833333,514228
12-2,3,32,0.036426,4.589779,1.6174618541666668,3524577
12-1,3,25,0.000248,0.041279,1.5312514791666663,121392
12-4,3,30,0.166564,2.611179,1.60682721875,1346268
12-3,3,31,0.072579,4.213857,1.6489420937500006,2178308
13-2,3,34,0.031089,6.188019,1.5368099895833331,9227464
13-4,3,28,0.188875,0.882369,1.5540132083333331,514228
13-1,3,30,0.000348,3.181655,1.560022885416667,1346268
13-3,3,31,0.092161,4.323595,1.6221702812499998,2178308
14-4,3,27,0.424745,0.350382,1.554970572916667,317810
14-2,3,34,0.038094,6.913322,1.6220537604166665,9227464
14-3,3,30,0.175216,2.642538,1.4834771770833337,1346268
14-1,3,32,0.00037,5.631012,1.4774728854166668,3524577
15-3,3,29,0.148337,1.798569,1.5909602812499997,832039
15-4,3,29,0.306188,1.937854,1.5083860520833339,832039
