Task ID,Task Number,Start Time (s),End Time (s),Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs),Concurrent Task Count
1-3,8,0.3365,5.8204,5.4839,1.4218,6.8019,82.2
1-1,8,0.1359,5.9024,5.7665,1.4471,6.8019,82.2
1-8,8,0.8732,6.2319,5.3586,1.6079,16.2015,41.1
1-4,8,0.3437,7.3769,7.0332,1.6133,26.1889,73.98
1-9,8,1.0672,8.0436,6.9764,1.6043,61.4555,106.86
1-2,8,0.2406,8.6264,8.3857,1.6563,62.6262,131.52
1-5,8,0.5245,8.7721,8.2476,1.6602,35.3044,312.36
1-6,8,0.5465,9.0093,8.4628,1.6589,60.5415,123.3
1-7,8,0.6944,9.2691,8.5747,1.6789,60.5415,123.3
2-1,8,0.1185,4.1645,4.046,1.3928,6.8019,82.2
2-5,8,0.6675,6.7209,6.0535,1.4374,11.7294,106.86
2-8,8,1.0567,8.7985,7.7418,1.5517,57.8413,106.86
2-4,8,0.5422,8.8032,8.2611,1.533,62.6262,131.52
2-2,8,0.2295,9.5471,9.3175,1.4177,62.6262,131.52
2-7,8,1.0148,10.2444,9.2296,1.5541,57.8413,106.86
2-3,8,0.3564,10.798,10.4415,1.5719,61.4555,106.86
2-6,8,0.8195,10.7857,9.9662,1.5584,61.4555,106.86
2-9,8,1.3448,10.8046,9.4598,1.5448,62.6262,131.52
3-2,8,0.2799,5.5801,5.3002,1.5321,6.8019,82.2
3-5,8,0.5603,6.0731,5.5129,1.5146,16.2015,41.1
3-8,8,1.1048,6.0577,4.9529,1.5137,16.2015,41.1
3-7,8,0.9388,6.1374,5.1987,1.4993,6.8019,82.2
3-9,8,1.4939,6.3841,4.8902,1.5281,11.7294,106.86
3-6,8,0.7435,6.9045,6.161,1.4333,26.1889,73.98
3-1,8,0.1259,8.1762,8.0503,1.4219,57.8413,106.86
3-3,8,0.2952,8.5016,8.2064,1.5664,57.8413,106.86
3-4,8,0.4003,8.7475,8.3471,1.4799,62.6262,131.52
4-5,8,0.6983,5.7355,5.0372,1.4004,16.2015,41.1
4-6,8,0.849,6.1464,5.2974,1.4488,16.2015,41.1
4-9,8,1.512,7.0195,5.5075,1.2868,26.1889,73.98
4-2,8,0.2506,8.3529,8.1023,1.3749,57.8413,106.86
4-4,8,0.5939,8.8044,8.2105,1.3734,57.8413,106.86
4-1,8,0.1392,9.2842,9.1451,1.3688,57.8413,106.86
4-8,8,1.1552,9.2955,8.1404,1.3497,57.8413,106.86
4-7,8,0.9872,9.5728,8.5856,1.3237,62.6262,131.52
4-3,8,0.4088,9.601,9.1921,1.4114,60.5415,123.3
5-6,8,0.6436,5.2999,4.6563,1.3073,6.8019,82.2
