Task ID,Task Number,Start Time (s),End Time (s),Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs),Concurrent Task Count
1-1,5,0.1316,2.4161,2.2845,1.9758,16.2015,41.1
1-3,5,0.4602,3.9516,3.4915,1.7024,6.8019,82.2
1-2,5,0.2599,4.2274,3.9674,1.4957,16.2015,41.1
1-6,5,0.7854,4.4208,3.6354,1.5686,11.7294,106.86
1-5,5,0.6237,4.5388,3.9151,1.5384,26.1889,73.98
1-4,5,0.5939,5.6353,5.0414,1.5312,61.4555,106.86
2-1,5,0.1056,4.2452,4.1397,1.5923,11.7294,106.86
2-2,5,0.2637,6.7043,6.4407,1.5463,57.8413,106.86
2-3,5,0.2784,7.4635,7.1851,1.5259,61.4555,106.86
2-5,5,0.5473,7.7783,7.231,1.5354,62.6262,131.52
2-4,5,0.401,7.8966,7.4956,1.5478,61.4555,106.86
2-6,5,0.8894,8.3775,7.4882,1.6209,62.6262,131.52
3-6,5,0.8304,3.3326,2.5022,1.3563,6.8019,82.2
3-3,5,0.3777,3.5714,3.1937,1.4427,6.8019,82.2
3-4,5,0.537,3.8209,3.2839,1.442,16.2015,41.1
3-2,5,0.2703,4.2098,3.9395,1.4881,26.1889,73.98
3-1,5,0.1355,4.5541,4.4185,1.5427,35.3044,312.36
3-5,5,0.6647,5.388,4.7234,1.4895,62.6262,131.52
4-2,5,0.2244,3.4667,3.2422,1.5979,6.8019,82.2
4-1,5,0.0979,4.5752,4.4773,1.5421,26.1889,73.98
4-4,5,0.5733,5.0405,4.4672,1.6234,26.1889,73.98
4-5,5,0.5901,5.0444,4.4542,1.633,26.1889,73.98
4-3,5,0.4068,6.454,6.0472,1.5981,60.5415,123.3
4-6,5,0.8754,6.4636,5.5882,1.5698,61.4555,106.86
5-5,5,0.5661,2.7881,2.222,1.49,6.8019,82.2
5-3,5,0.407,4.1982,3.7912,1.4976,16.2015,41.1
5-1,5,0.123,4.7503,4.6273,1.4943,26.1889,73.98
5-6,5,0.8544,6.3391,5.4847,1.3635,60.5415,123.3
5-2,5,0.2514,6.3491,6.0978,1.3587,61.4555,106.86
5-4,5,0.5356,6.4415,5.9059,1.3666,35.3044,312.36
6-2,5,0.1904,3.5399,3.3494,1.4872,16.2015,41.1
6-4,5,0.4076,3.8071,3.3994,1.5129,16.2015,41.1
6-6,5,0.9366,4.2464,3.3099,1.5156,16.2015,41.1
6-1,5,0.0627,5.5633,5.5006,1.4917,57.8413,106.86
6-5,5,0.5364,5.9014,5.3649,1.4682,60.5415,123.3
6-3,5,0.2972,6.2447,5.9475,1.4971,60.5415,123.3
7-6,5,0.7018,7.6523,6.9505,1.5715,62.6262,131.52
7-3,5,0.4125,7.6479,7.2353,1.5727,60.5415,123.3
7-1,5,0.1782,7.6736,7.4954,1.5522,61.4555,106.86
7-4,5,0.5265,7.6817,7.1552,1.5734,62.6262,131.52
7-2,5,0.3052,7.8633,7.5581,1.4966,35.3044,312.36
7-5,5,0.5618,8.3016,7.7398,1.3969,62.6262,131.52
