Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-1,10,27,0.000341,0.528678,1.4664155312499998,317810
1-5,10,26,0.272295,1.136853,1.31829671875,196417
1-8,10,27,0.659848,2.046521,1.3835697708333339,317810
1-2,10,27,0.023519,0.968276,1.3862076041666662,317810
1-10,10,25,1.044319,1.740085,1.352957770833333,121392
1-4,10,29,0.134931,3.41045,1.3166258958333334,832039
1-9,10,26,0.898737,2.17592,1.3374279166666667,196417
1-7,10,33,0.623472,8.668922,1.3856382291666667,5702886
1-11,10,30,1.156019,5.563229,1.4032795624999999,1346268
1-3,10,31,0.04845,6.609456,1.438606239583333,2178308
1-6,10,32,0.529125,8.120248,1.4331883437500001,3524577
2-1,10,27,0.000311,0.133098,1.4619791145833334,317810
2-6,10,28,0.575525,2.480419,1.3976640833333334,514228
2-3,10,31,0.143873,10.32688,1.3601210000000001,2178308
2-2,10,31,0.048539,9.801475,1.3697829895833336,2178308
2-9,10,32,1.967726,19.388964,1.4198471875000003,3524577
2-8,10,32,1.646466,23.442403,1.513937552083333,3524577
2-5,10,33,0.230964,26.365663,1.374521104166667,5702886
2-11,10,33,2.61859,29.101499,1.4318817499999998,5702886
2-10,10,35,2.196776,35.965221,1.4756359479166665,14930351
2-4,10,34,0.210415,32.729332,1.4877259062499997,9227464
2-7,10,34,1.432397,35.709723,1.413225447916667,9227464
3-3,10,31,0.08973,9.314579,1.4967695625,2178308
3-5,10,27,0.333878,2.146985,1.3862243020833331,317810
3-4,10,28,0.272786,1.87587,1.41856825,514228
3-8,10,29,1.192809,6.674856,1.4718725208333332,832039
3-10,10,31,2.579271,11.556754,1.4441751354166665,2178308
3-7,10,32,0.689643,12.283887,1.301095822916667,3524577
3-2,10,31,0.033762,10.064193,1.4332371770833334,2178308
3-6,10,32,0.613387,14.578536,1.4443450625000005,3524577
3-1,10,35,0.000302,26.405698,1.477218979166667,14930351
3-9,10,33,2.154058,16.75471,1.46537884375,5702886
3-11,10,34,2.650133,22.467744,1.418582708333333,9227464
4-1,10,30,0.00031,7.025366,1.4004999479166664,1346268
4-8,10,26,1.077498,1.756575,1.5200063854166663,196417
4-9,10,27,1.265321,5.58424,1.4949103020833334,317810
4-3,10,30,0.079816,5.461932,1.3936834166666665,1346268
4-11,10,30,1.824454,6.634941,1.4012509166666667,1346268
4-6,10,32,0.308673,17.626985,1.5650395520833336,3524577
4-10,10,32,1.407049,18.616273,1.3987591354166664,3524577
4-2,10,33,0.039076,24.530947,1.5110154375000002,5702886
4-7,10,34,0.329483,30.877269,1.4894173124999994,9227464
4-4,10,35,0.135778,39.182734,1.452762041666667,14930351
4-5,10,35,0.191822,38.78955,1.4623230312499997,14930351
5-4,10,30,0.128076,5.232814,1.34528678125,1346268
5-8,10,29,0.666567,5.570466,1.4460840624999998,832039
5-10,10,31,0.773302,13.601024,1.4729899166666667,2178308
5-5,10,28,0.25032,3.704093,1.4703831145833337,514228
5-9,10,31,0.700214,10.467758,1.5791780312499997,2178308
5-11,10,29,0.859897,7.4035,1.3600948333333334,832039
5-1,10,31,0.000319,14.849521,1.4786904791666666,2178308
5-2,10,33,0.041553,21.086238,1.34481909375,5702886
5-3,10,35,0.067086,33.43449,1.4240436041666664,14930351
5-6,10,34,0.291781,27.878678,1.4863238854166665,9227464
5-7,10,34,0.438333,32.472613,1.4000170520833333,9227464
6-4,10,26,0.193658,0.993826,1.4452665520833334,196417
6-9,10,31,0.96429,6.497681,1.457938427083333,2178308
6-1,10,27,0.000307,0.137272,1.5061785208333331,317810
6-5,10,28,0.244795,1.977945,1.4550029270833331,514228
6-7,10,28,0.435648,2.63555,1.4251291041666663,514228
6-2,10,30,0.024003,7.58021,1.3834713229166666,1346268
6-10,10,28,1.381997,3.175887,1.3738492187500002,514228
6-11,10,31,1.485925,6.933262,1.4156712083333332,2178308
6-6,10,31,0.327273,9.45075,1.3449244791666668,2178308
6-8,10,34,0.791753,17.725398,1.4297855416666665,9227464
6-3,10,35,0.10531,19.545753,1.363361895833333,14930351
7-7,10,26,0.607094,0.83464,1.3539948854166661,196417
7-3,10,30,0.108422,10.796858,1.4203523958333335,1346268
7-2,10,28,0.037281,1.379665,1.5077245104166666,514228
7-1,10,31,0.000316,7.607513,1.3295029270833332,2178308
7-6,10,31,0.495375,10.153082,1.5006663020833337,2178308
7-4,10,31,0.169459,12.923349,1.3393370416666661,2178308
7-5,10,33,0.205235,19.603225,1.3741226666666668,5702886
7-11,10,32,2.155291,18.291895,1.444624770833334,3524577
