Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-3,10,28,0.065733,1.016627,1.5043544479166666,514228
1-1,10,26,0.000299,0.156025,1.5343288958333332,196417
1-9,10,28,0.943332,1.466399,1.5043170625,514228
1-8,10,27,0.536489,1.527126,1.4741562708333331,317810
1-6,10,27,0.317559,1.106125,1.5259993020833336,317810
1-5,10,29,0.213865,2.885431,1.4513193125,832039
1-7,10,31,0.399549,7.959588,1.5407357499999996,2178308
1-4,10,31,0.138471,7.282074,1.53021703125,2178308
1-11,10,35,1.841576,16.235649,1.4761551249999996,14930351
1-2,10,33,0.024984,12.257745,1.4292973125000001,5702886
1-10,10,33,1.377643,14.390613,1.5085110625000004,5702886
2-9,10,27,0.764332,1.445629,1.4407496562499997,317810
2-3,10,26,0.068191,0.675229,1.4939587083333328,196417
2-10,10,25,1.180046,0.28518,1.4687440729166665,121392
2-11,10,26,1.755643,0.496233,1.43924509375,196417
2-1,10,32,0.000293,15.864532,1.4824082604166668,3524577
2-4,10,32,0.108874,16.245676,1.4699124375000003,3524577
2-7,10,32,0.429558,14.270806,1.5375671770833335,3524577
2-6,10,34,0.248219,24.270919,1.528720229166667,9227464
2-2,10,33,0.045648,22.005695,1.6095414375,5702886
2-5,10,33,0.205649,23.907807,1.610779052083333,5702886
2-8,10,33,0.64767,21.111309,1.4969375520833335,5702886
3-4,10,28,0.183977,0.825419,1.5007358541666664,514228
3-7,10,26,0.488354,1.417762,1.551652260416667,196417
3-2,10,26,0.043384,0.572803,1.5027560520833338,196417
3-9,10,25,0.879936,0.578369,1.5657801874999997,121392
3-5,10,31,0.341465,11.012584,1.3735026874999996,2178308
3-8,10,32,0.773936,14.030317,1.4975576145833331,3524577
3-11,10,32,1.086116,16.291865,1.3887269583333337,3524577
3-3,10,34,0.082358,28.515193,1.4661482708333333,9227464
3-6,10,35,0.422969,30.0865,1.4329688020833335,14930351
3-1,10,34,0.000301,25.668062,1.4484260520833332,9227464
