Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-4,10,28,0.219857,2.122594,1.6041145416666671,514228
1-8,10,28,0.98227,3.112975,1.595819489583334,514228
1-10,10,27,1.709039,2.677278,1.6045302395833334,317810
1-9,10,26,1.587246,1.405802,1.6042140312499995,196417
1-11,10,28,2.054378,3.643162,1.52227815625,514228
1-1,10,30,0.000308,5.168379,1.615384666666667,1346268
1-5,10,29,0.346857,5.621003,1.5429040833333336,832039
1-7,10,32,0.748209,10.394077,1.41423821875,3524577
1-6,10,31,0.433186,10.070535,1.406997583333333,2178308
1-3,10,35,0.128258,27.829655,1.5118055729166664,14930351
1-2,10,35,0.041875,27.810026,1.48720540625,14930351
2-4,10,27,0.227427,1.523121,1.537973479166667,317810
2-10,10,27,1.888338,2.785697,1.5202321145833333,317810
2-6,10,27,0.542517,1.892416,1.5365231666666666,317810
2-11,10,28,1.939606,4.546132,1.5987043541666666,514228
2-9,10,31,1.386604,10.888587,1.5500311041666663,2178308
2-7,10,31,0.567367,12.049172,1.6102235,2178308
2-1,10,32,0.000372,14.666396,1.568782854166667,3524577
2-3,10,33,0.130654,21.036437,1.3740152083333332,5702886
2-8,10,35,0.985169,30.827361,1.504048354166667,14930351
2-5,10,34,0.400409,29.141616,1.4564879062500002,9227464
2-2,10,34,0.028796,30.337732,1.5210250416666669,9227464
3-2,10,27,0.03724,0.842757,1.491454947916667,317810
3-4,10,26,0.25103,0.343498,1.53813490625,196417
3-9,10,27,0.947114,1.40937,1.49195309375,317810
3-5,10,28,0.352416,2.597991,1.5597231874999997,514228
3-3,10,28,0.133882,2.017999,1.6335961562499999,514228
3-6,10,27,0.600075,1.614372,1.5224653020833336,317810
3-10,10,29,1.003201,3.12821,1.4138524375000003,832039
3-8,10,31,0.870759,6.613696,1.5772807812499998,2178308
3-11,10,27,1.187409,2.01178,1.5447550833333332,317810
3-1,10,34,0.000374,9.107603,1.608878260416666,9227464
3-7,10,31,0.78939,5.737757,1.4867946979166666,2178308
4-4,10,25,0.156288,0.134871,1.545872645833334,121392
4-1,10,25,0.000307,0.052079,1.5114571458333337,121392
4-2,10,27,0.026659,0.686706,1.5853093333333337,317810
4-9,10,25,0.740299,0.461251,1.5672787083333333,121392
4-6,10,26,0.359457,0.315013,1.4961065416666672,196417
4-7,10,27,0.431128,1.362647,1.5500457187499999,317810
4-11,10,27,0.99453,1.003105,1.5277293645833332,317810
4-5,10,30,0.317538,4.142649,1.5474225104166672,1346268
4-3,10,35,0.088688,12.840603,1.6801399062500002,14930351
4-8,10,32,0.452132,8.578104,1.6321845416666663,3524577
4-10,10,32,0.891279,9.309787,1.6387986458333335,3524577
5-6,10,26,0.540512,0.630758,1.5466050416666668,196417
5-5,10,25,0.357489,0.628444,1.5550775000000001,121392
5-10,10,26,1.516363,0.820473,1.4567774374999998,196417
5-8,10,29,1.171379,2.902686,1.4188296458333332,832039
5-3,10,29,0.092892,3.278805,1.4187810937499996,832039
5-11,10,28,1.648185,3.676774,1.3865096979166671,514228
5-7,10,30,0.891099,6.711112,1.4944720104166669,1346268
5-4,10,32,0.143747,11.338202,1.4636531354166666,3524577
5-2,10,33,0.036899,17.322577,1.4734889999999998,5702886
5-1,10,35,0.000252,19.76628,1.4833832291666667,14930351
5-9,10,33,1.392619,15.843032,1.47261971875,5702886
6-8,10,25,0.86641,0.304927,1.4619614583333334,121392
6-2,10,27,0.046042,0.465141,1.51954628125,317810
6-1,10,28,0.000346,0.732954,1.4584524270833334,514228
6-11,10,26,1.631179,0.800665,1.4812670520833335,196417
6-9,10,27,1.171608,2.723011,1.4331069062500001,317810
6-4,10,29,0.188609,3.314032,1.4758079583333337,832039
6-5,10,28,0.361609,2.49307,1.57247353125,514228
6-7,10,31,0.75456,7.037884,1.4118105833333336,2178308
6-6,10,35,0.526964,15.798632,1.5751427395833337,14930351
6-3,10,32,0.142682,10.93694,1.4258312604166665,3524577
6-10,10,33,1.425588,12.899212,1.5458730625,5702886
7-3,10,27,0.095608,0.99423,1.4535481041666665,317810
7-1,10,27,0.000249,0.679093,1.5691876249999996,317810
7-4,10,26,0.171936,0.875927,1.5104651249999996,196417
7-9,10,25,0.86779,0.671307,1.4878041249999998,121392
7-7,10,25,0.358435,0.562714,1.4378206770833333,121392
7-11,10,30,1.136767,5.19271,1.5021336354166668,1346268
7-8,10,31,0.485361,8.653387,1.4551719166666663,2178308
7-10,10,31,0.973269,8.835025,1.4129349895833336,2178308
7-6,10,33,0.28743,17.129437,1.4765790000000003,5702886
7-5,10,35,0.222983,19.413917,1.5358598437499997,14930351
7-2,10,33,0.024355,16.486043,1.3554159166666666,5702886
8-9,10,27,0.670735,1.935827,1.4424260624999996,317810
8-1,10,26,0.000291,0.105156,1.4573371875,196417
8-3,10,28,0.115904,1.590683,1.4434231874999999,514228
8-6,10,26,0.27771,0.897778,1.3485808958333334,196417
8-4,10,26,0.16291,0.649818,1.4504403750000001,196417
8-11,10,26,1.165409,0.977753,1.4002971979166667,196417
8-8,10,28,0.522637,2.902986,1.5299486354166663,514228
8-2,10,30,0.030181,4.920407,1.4291997708333335,1346268
8-10,10,31,0.812872,6.46187,1.5659460937499998,2178308
8-7,10,34,0.329596,17.331815,1.4701534374999998,9227464
8-5,10,35,0.184648,18.869164,1.5972094374999994,14930351
9-2,10,25,0.037018,0.065574,1.5679135520833332,121392
9-7,10,25,0.543282,0.98859,1.53131778125,121392
9-1,10,29,0.000331,2.476632,1.3814918750000005,832039
9-8,10,28,0.691116,2.358734,1.517748447916666,514228
9-9,10,25,1.144617,0.705382,1.5959535729166674,121392
9-6,10,27,0.390906,1.909654,1.45351271875,317810
9-5,10,30,0.308552,4.804405,1.5930803749999998,1346268
9-3,10,32,0.112782,10.961551,1.4952732291666668,3524577
9-10,10,32,1.409491,10.904414,1.5531583333333339,3524577
9-4,10,34,0.195882,19.522476,1.5369532291666665,9227464
9-11,10,35,1.515534,19.889014,1.5040845833333334,14930351
10-10,10,25,1.191501,0.568289,1.5073275625,121392
10-9,10,25,1.1257,0.241496,1.385109875,121392
10-1,10,26,0.000237,0.125922,1.5433236458333333,196417
10-3,10,28,0.108476,1.540926,1.4159151562499999,514228
10-5,10,29,0.31969,4.275409,1.545266010416667,832039
10-4,10,30,0.242211,6.1523,1.4677113333333334,1346268
10-2,10,31,0.021999,7.657765,1.4399370833333331,2178308
10-6,10,32,0.366575,12.954365,1.5516419062499998,3524577
10-8,10,35,0.835794,26.795871,1.521621520833333,14930351
10-7,10,34,0.672609,25.410494,1.5411157187499995,9227464
10-11,10,34,1.449319,24.659162,1.5523446979166668,9227464
11-10,10,26,1.134892,1.242392,1.4105556875000003,196417
11-4,10,26,0.16145,0.215356,1.6331626145833333,196417
11-11,10,26,1.426595,0.883684,1.5176072395833342,196417
11-9,10,27,1.004587,3.572908,1.5707293541666667,317810
11-8,10,29,0.719191,4.541592,1.5486612916666664,832039
11-6,10,30,0.47393,8.143414,1.5642905729166667,1346268
11-1,10,33,0.000414,21.670706,1.4455590416666662,5702886
11-3,10,34,0.095214,30.172159,1.4545311249999997,9227464
11-5,10,35,0.382084,42.962237,1.4965163020833334,14930351
11-2,10,35,0.029037,44.853486,1.569109489583333,14930351
11-7,10,35,0.602007,44.112664,1.5126263125000003,14930351
12-6,10,27,0.300694,0.684874,1.4105965312500002,317810
12-10,10,26,0.812641,1.461957,1.3344079687500003,196417
12-9,10,26,0.610875,1.222493,1.4566488958333332,196417
12-5,10,28,0.178809,3.147627,1.3619127708333334,514228
12-4,10,29,0.077405,4.166138,1.3285330833333333,832039
12-11,10,30,1.321142,5.092479,1.590701072916667,1346268
12-2,10,32,0.035371,13.547147,1.4433783229166666,3524577
12-1,10,32,0.000343,14.598419,1.4294663333333335,3524577
12-7,10,33,0.539582,18.956985,1.4490698333333332,5702886
12-8,10,35,0.578512,25.31827,1.5074453437499997,14930351
12-3,10,34,0.058358,24.225628,1.4791871875,9227464
13-1,10,28,0.0003,0.44156,1.5618849166666668,514228
13-4,10,26,0.157956,0.30048,1.4980020625000003,196417
13-10,10,25,1.191408,0.900593,1.499295041666667,121392
13-3,10,29,0.096986,2.942673,1.3951488854166665,832039
13-11,10,25,1.269518,0.506927,1.4656977083333338,121392
13-7,10,29,0.751442,4.193522,1.6034472916666667,832039
13-2,10,30,0.035868,4.986935,1.4591841666666667,1346268
13-5,10,31,0.479307,6.325445,1.4806815208333335,2178308
13-9,10,32,1.123543,9.582289,1.4370344791666667,3524577
13-8,10,33,0.853711,13.795562,1.55298315625,5702886
13-6,10,35,0.628202,16.287899,1.556974145833333,14930351
14-1,10,26,0.000236,0.110959,1.3761753437500004,196417
14-4,10,28,0.137235,2.436131,1.5167645104166667,514228
14-5,10,25,0.225594,0.496262,1.3548153749999998,121392
14-9,10,30,0.76404,8.179608,1.4361343541666662,1346268
14-6,10,31,0.414499,12.635463,1.3997344166666663,2178308
14-2,10,31,0.033435,9.707038,1.3270226041666666,2178308
14-11,10,32,0.840034,16.483847,1.461830760416667,3524577
14-8,10,33,0.575415,25.020402,1.4659275937499998,5702886
14-3,10,34,0.089501,30.777126,1.5335927187499998,9227464
14-10,10,35,0.793097,31.766781,1.5313953333333332,14930351
14-7,10,34,0.437232,31.264754,1.5069857916666667,9227464
15-2,10,26,0.028137,0.266177,1.4201311562499996,196417
15-3,10,26,0.084211,0.123266,1.4294085104166667,196417
15-11,10,29,1.048774,4.104432,1.4082073541666666,832039
15-1,10,30,0.000295,6.780042,1.43829603125,1346268
15-7,10,30,0.376593,7.092472,1.4305440729166665,1346268
15-10,10,31,0.797638,11.813373,1.533324135416667,2178308
15-8,10,32,0.463959,15.595899,1.5337364583333335,3524577
15-9,10,32,0.699597,17.541517,1.5152849999999995,3524577
15-6,10,35,0.314949,30.061291,1.5951684166666666,14930351
15-4,10,34,0.140149,28.785452,1.604449010416667,9227464
15-5,10,34,0.228232,28.670425,1.58333875,9227464
16-2,10,28,0.029637,1.598373,1.4417104166666668,514228
16-7,10,27,0.658512,1.915313,1.5302148541666667,317810
16-5,10,26,0.333452,0.963886,1.5363193333333331,196417
16-6,10,28,0.409468,2.314872,1.6262873958333337,514228
16-10,10,29,1.1959,4.086297,1.478678791666667,832039
16-8,10,29,0.882096,3.565975,1.523882875,832039
16-9,10,30,1.013433,6.240614,1.4356717916666668,1346268
16-3,10,32,0.106031,12.20148,1.5080034374999998,3524577
16-11,10,34,1.485998,23.34498,1.6453020208333335,9227464
16-1,10,34,0.000289,24.603926,1.5499351458333332,9227464
16-4,10,34,0.201439,24.411681,1.5529793958333333,9227464
17-7,10,28,0.786057,1.901697,1.5417658125,514228
17-1,10,29,0.000339,4.915088,1.5542383541666667,832039
17-11,10,25,1.330771,0.411825,1.4958714375000002,121392
17-8,10,26,0.85196,2.227533,1.4759846770833336,196417
17-4,10,30,0.174509,7.980759,1.5886243124999995,1346268
17-10,10,30,1.30982,7.568183,1.5439985416666666,1346268
17-6,10,31,0.529351,10.655132,1.4374971770833327,2178308
17-2,10,32,0.047151,13.907183,1.401171604166667,3524577
17-5,10,35,0.333877,20.985052,1.3801269583333335,14930351
17-9,10,33,0.959238,18.113114,1.4355656041666665,5702886
17-3,10,33,0.10832,17.064426,1.4650708020833334,5702886
18-3,10,26,0.076124,0.382461,1.4912922708333338,196417
18-6,10,26,0.463823,0.554295,1.51861984375,196417
18-11,10,29,1.110346,4.809413,1.56859290625,832039
18-4,10,28,0.269362,2.553374,1.5030477083333336,514228
18-10,10,29,1.044463,5.356728,1.5711514687500001,832039
18-8,10,30,0.735662,8.255085,1.4613667916666664,1346268
18-9,10,31,0.970604,10.089765,1.4961072083333329,2178308
18-1,10,32,0.000336,15.652367,1.4811442708333333,3524577
18-5,10,34,0.355392,25.247324,1.5381513125000001,9227464
18-7,10,34,0.536839,24.612012,1.5551579791666663,9227464
18-2,10,34,0.030251,25.152482,1.5743989791666666,9227464
19-5,10,27,0.357955,1.326465,1.486188489583333,317810
19-7,10,27,0.880291,1.794818,1.5407442812500003,317810
19-3,10,26,0.11362,0.750732,1.5508048645833332,196417
19-1,10,30,0.000296,4.710059,1.4923733541666668,1346268
19-8,10,29,1.089916,5.652865,1.4792598020833332,832039
19-11,10,31,1.929727,10.204769,1.5239562604166665,2178308
19-2,10,33,0.021996,21.246656,1.3408960416666669,5702886
19-10,10,35,1.583297,34.466469,1.5881008645833334,14930351
19-6,10,34,0.652856,34.247876,1.5083653333333338,9227464
19-9,10,34,1.34419,31.831707,1.5220747291666668,9227464
19-4,10,34,0.159493,34.566819,1.4272323437499999,9227464
20-3,10,26,0.1163,0.516381,1.5418937395833339,196417
20-4,10,27,0.258861,1.047093,1.4562974583333335,317810
20-7,10,27,0.70603,1.994562,1.4226525208333334,317810
20-10,10,28,1.139737,4.263185,1.403626416666667,514228
20-8,10,28,0.889781,3.573097,1.3577095624999997,514228
20-11,10,30,1.165257,6.009471,1.2521714062500002,1346268
20-2,10,30,0.044089,6.180952,1.2928245625000003,1346268
20-9,10,31,1.001588,9.06667,1.3922088854166668,2178308
20-5,10,31,0.518201,8.823994,1.4020767916666672,2178308
20-1,10,33,0.000334,13.730218,1.4812679687499997,5702886
20-6,10,33,0.643424,12.93253,1.4647370937500002,5702886
21-1,10,27,0.000329,0.14425,1.3678017916666665,317810
21-7,10,25,0.393896,0.438066,1.354666,121392
21-4,10,26,0.10673,0.577889,1.332125020833333,196417
21-10,10,29,0.884523,2.295611,1.464131541666667,832039
21-8,10,27,0.689956,2.271641,1.5363600208333328,317810
21-9,10,29,0.771612,4.17453,1.4344802083333332,832039
21-6,10,31,0.307495,6.888402,1.3981344479166666,2178308
21-3,10,32,0.080638,13.270921,1.4522925104166664,3524577
21-5,10,33,0.205797,15.643447,1.4249883020833338,5702886
21-11,10,35,1.094155,21.982358,1.4205023749999994,14930351
21-2,10,34,0.036517,21.396565,1.5181998854166674,9227464
22-8,10,26,1.236742,0.996244,1.39759165625,196417
22-10,10,26,1.653485,1.921757,1.4281934375,196417
22-6,10,26,0.555766,1.74399,1.3776179270833333,196417
22-11,10,28,1.892046,1.595705,1.4229002916666669,514228
22-9,10,27,1.343505,2.469906,1.4256309062499997,317810
22-3,10,29,0.093627,4.15972,1.41167265625,832039
22-1,10,32,0.000306,9.545222,1.5096056354166665,3524577
22-2,10,33,0.027436,11.273395,1.4875410104166664,5702886
22-4,10,31,0.251161,9.412327,1.493877677083333,2178308
22-7,10,31,0.860486,8.626095,1.5222311979166667,2178308
22-5,10,31,0.479707,10.017907,1.3733347083333338,2178308
23-2,10,25,0.04917,0.148169,1.5337226458333333,121392
23-8,10,25,0.562575,0.403405,1.3929135520833333,121392
23-4,10,25,0.186921,0.144913,1.4674979479166668,121392
23-6,10,25,0.383327,0.137055,1.4828993645833333,121392
23-9,10,25,0.651551,2.166372,1.3951863541666663,121392
23-3,10,30,0.11032,4.817441,1.4142852916666668,1346268
23-1,10,34,0.000503,15.818159,1.3774256145833335,9227464
23-10,10,32,0.971367,9.169568,1.3872550833333335,3524577
23-5,10,31,0.352593,9.319545,1.3361186562500003,2178308
23-11,10,31,1.029039,8.791869,1.3438784479166666,2178308
23-7,10,33,0.464773,14.664652,1.3063439166666664,5702886
24-4,10,28,0.16241,3.94226,1.4136262604166667,514228
24-10,10,28,1.526555,1.56371,1.3617842708333334,514228
24-8,10,25,0.90312,0.571695,1.4171829687500004,121392
24-5,10,29,0.340548,2.931885,1.3596490312499998,832039
24-11,10,26,1.668826,1.825045,1.48000471875,196417
24-7,10,30,0.696682,6.458341,1.58076378125,1346268
24-2,10,30,0.040437,7.47133,1.5432119895833332,1346268
24-9,10,32,1.238486,12.446599,1.4674438020833334,3524577
24-1,10,33,0.000278,18.516153,1.3521205729166668,5702886
24-6,10,35,0.375429,24.96062,1.5324344270833332,14930351
24-3,10,35,0.096296,23.994027,1.4022353229166664,14930351
25-6,10,26,0.457149,0.278858,1.4588906354166666,196417
25-5,10,33,0.213444,17.18985,1.5396274166666666,5702886
25-4,10,28,0.183368,0.895515,1.3908864583333331,514228
25-11,10,25,1.497825,0.516277,1.4143171874999998,121392
25-9,10,26,1.222036,1.583995,1.3989894687500002,196417
25-10,10,28,1.386116,2.474548,1.4036388749999997,514228
25-7,10,29,0.889298,6.54604,1.4443972812500003,832039
25-1,10,34,0.000295,23.662842,1.5687557187499999,9227464
25-3,10,33,0.076566,20.553981,1.5010845104166668,5702886
25-8,10,35,0.936236,27.977616,1.594315427083333,14930351
25-2,10,35,0.040921,27.657058,1.4269570937500002,14930351
26-3,10,25,0.068752,0.156179,1.4135935208333332,121392
