Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-9,10,26,0.979084,0.673302,1.5187244270833336,196417
1-10,10,25,1.14157,1.138306,1.5618310937499997,121392
1-2,10,27,0.028985,1.234978,1.5315098229166673,317810
1-7,10,27,0.683662,2.020822,1.57550478125,317810
1-11,10,29,1.269531,5.702768,1.5865138541666668,832039
1-5,10,31,0.215454,9.540726,1.4820294999999999,2178308
1-8,10,32,0.800503,15.787524,1.5151274479166668,3524577
1-6,10,33,0.302006,20.701274,1.375527135416667,5702886
1-4,10,33,0.113535,21.562829,1.5387998645833338,5702886
1-3,10,35,0.062633,34.886254,1.5021150729166666,14930351
1-1,10,35,0.000324,34.667611,1.587761072916667,14930351
2-6,10,25,0.481986,0.940162,1.51159953125,121392
2-5,10,25,0.405917,0.738199,1.5767703333333338,121392
2-3,10,26,0.156395,0.457523,1.5613828854166665,196417
2-10,10,27,1.108618,1.729778,1.4956357916666665,317810
2-1,10,29,0.000393,3.308136,1.5592347604166668,832039
2-11,10,30,1.185891,6.733755,1.5572069270833333,1346268
2-4,10,32,0.248026,13.531741,1.587540375,3524577
2-7,10,32,0.635006,13.360507,1.541823572916667,3524577
2-8,10,33,0.706077,18.515471,1.582664197916667,5702886
2-9,10,34,0.888834,22.972143,1.57853959375,9227464
2-2,10,34,0.02406,23.667969,1.5606083229166663,9227464
3-1,10,27,0.000211,0.247622,1.525770572916667,317810
3-9,10,25,0.880448,0.36559,1.5365239687499999,121392
3-7,10,29,0.618946,4.268413,1.4865413229166664,832039
3-5,10,28,0.253117,3.157474,1.6139628020833334,514228
3-6,10,31,0.392521,9.96338,1.664021010416667,2178308
3-8,10,32,0.730656,14.69316,1.6017457083333335,3524577
3-3,10,32,0.087887,17.282327,1.6244271250000002,3524577
3-2,10,34,0.045969,31.018409,1.457283010416667,9227464
3-10,10,34,1.185489,32.043044,1.5157125624999999,9227464
3-4,10,35,0.131185,41.606591,1.5587548020833335,14930351
3-11,10,35,1.505528,39.863373,1.4826041250000002,14930351
4-6,10,26,0.505046,0.616252,1.4672364375000004,196417
4-10,10,27,1.686622,1.316815,1.5148218124999997,317810
