Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-5,10,30,0.23742,4.260705,1.37507753125,1346268
1-1,10,27,0.000308,0.439761,1.4775021249999998,317810
1-11,10,27,0.907408,1.681784,1.5745560625000001,317810
1-3,10,28,0.05454,1.40927,1.4480934374999999,514228
1-4,10,29,0.090157,2.692443,1.428040822916667,832039
1-8,10,33,0.562253,8.358396,1.5572976874999997,5702886
1-9,10,28,0.668784,3.162426,1.522068614583333,514228
1-6,10,29,0.374291,3.493575,1.4858563020833335,832039
1-7,10,30,0.445376,4.01356,1.420104645833333,1346268
1-2,10,34,0.038478,10.368352,1.5537244166666668,9227464
1-10,10,31,0.755305,6.879045,1.43400484375,2178308
2-8,10,28,0.959858,2.081207,1.4813419791666667,514228
2-2,10,29,0.04979,2.450947,1.4875242708333334,832039
2-5,10,27,0.451345,2.621194,1.4611846666666668,317810
2-6,10,33,0.66998,20.630481,1.5592528645833328,5702886
2-10,10,27,1.280373,1.831622,1.4874756875000006,317810
2-3,10,35,0.105661,20.730529,1.4157663958333335,14930351
2-4,10,30,0.375037,6.58725,1.5734526458333338,1346268
2-7,10,33,0.807136,19.461229,1.4335383333333331,5702886
2-9,10,35,1.259836,29.162448,1.4866023749999997,14930351
2-11,10,34,1.656671,22.299839,1.4448597395833334,9227464
2-1,10,34,0.000278,28.605115,1.4439012083333334,9227464
3-3,10,26,0.093795,0.175256,1.4046409375000002,196417
3-5,10,25,0.205608,0.433421,1.454914125,121392
3-11,10,27,0.745768,2.248179,1.4531587499999998,317810
3-9,10,29,0.474015,2.552896,1.3731544687500001,832039
3-8,10,27,0.365542,1.615354,1.4397261354166666,317810
3-7,10,28,0.339826,2.346133,1.4379365416666663,514228
3-1,10,28,0.000169,0.288388,1.4055076354166667,514228
3-10,10,31,0.649586,5.99332,1.5085691458333337,2178308
3-4,10,27,0.159873,1.86975,1.36360553125,317810
3-2,10,34,0.022749,9.920528,1.471877520833334,9227464
3-6,10,32,0.288631,8.266216,1.4608474791666666,3524577
4-1,10,25,0.000312,0.036104,1.4947935520833338,121392
4-8,10,31,0.748455,3.889295,1.4424141562500001,2178308
4-9,10,31,0.766461,6.204945,1.4657193958333334,2178308
4-2,10,28,0.037035,0.762339,1.4605374270833333,514228
4-10,10,28,0.804651,3.73682,1.4889948541666662,514228
4-6,10,28,0.440955,4.702802,1.3502125416666666,514228
4-3,10,30,0.083272,7.82192,1.4520575729166667,1346268
4-11,10,32,1.140596,12.311672,1.3946326145833337,3524577
4-5,10,34,0.327669,25.04437,1.3616274479166668,9227464
4-4,10,35,0.225599,34.020374,1.4018271354166665,14930351
4-7,10,35,0.696203,33.367593,1.428216875,14930351
5-2,10,26,0.03766,0.130789,1.4072115208333336,196417
5-5,10,25,0.275614,0.430701,1.2765535104166663,121392
5-11,10,27,0.900236,1.303982,1.4177994062500001,317810
5-6,10,26,0.35696,0.522312,1.2883762395833338,196417
5-4,10,25,0.239898,0.49299,1.3295745104166665,121392
5-1,10,30,0.000329,4.167919,1.404344375,1346268
5-9,10,30,0.670041,4.257503,1.3739343645833333,1346268
5-8,10,33,0.500277,14.657376,1.3344035937499998,5702886
5-7,10,32,0.443353,12.027589,1.3731576354166666,3524577
5-10,10,35,0.793526,22.688658,1.4746981875000003,14930351
5-3,10,34,0.123905,21.806597,1.3620885000000005,9227464
6-9,10,27,0.521458,1.406944,1.31668271875,317810
6-2,10,27,0.043396,1.352809,1.290081135416667,317810
6-7,10,27,0.460359,2.338189,1.3073299062500001,317810
6-6,10,27,0.28257,1.740495,1.2517193958333337,317810
6-5,10,29,0.206356,3.411824,1.2473891666666665,832039
6-4,10,28,0.140173,2.575452,1.3530962187499997,514228
6-10,10,26,0.931885,1.204466,1.300335041666667,196417
6-3,10,27,0.079068,1.816795,1.3327431354166668,317810
6-1,10,31,0.000277,5.717886,1.3973406666666663,2178308
6-11,10,34,1.216126,11.660094,1.2626230833333332,9227464
6-8,10,33,0.484378,11.452623,1.4324285312499996,5702886
7-11,10,31,1.445189,16.335996,1.3906591250000002,2178308
7-6,10,28,0.61045,2.976547,1.4621353020833328,514228
7-1,10,27,0.000288,0.533341,1.31146015625,317810
7-4,10,33,0.328248,18.131883,1.38305865625,5702886
7-10,10,30,1.35886,11.374151,1.5231909375000006,1346268
7-8,10,32,0.843833,22.06626,1.4509819895833331,3524577
7-2,10,33,0.022955,26.730227,1.36939178125,5702886
7-3,10,35,0.08915,44.36195,1.5166241041666664,14930351
7-9,10,34,1.052753,38.385536,1.4258410937499997,9227464
7-7,10,34,0.742282,39.094471,1.317821375,9227464
7-5,10,35,0.425094,43.63546,1.5137165624999998,14930351
8-6,10,30,0.526196,5.637213,1.4021151041666664,1346268
8-2,10,26,0.038801,0.568712,1.3812311458333333,196417
8-7,10,26,0.731508,0.629133,1.338799625,196417
8-5,10,26,0.409884,0.73233,1.3944876875000003,196417
8-4,10,29,0.14526,4.838114,1.423305072916667,832039
8-9,10,29,1.147481,5.853442,1.4571402708333334,832039
8-3,10,32,0.06385,9.306299,1.480375385416667,3524577
8-8,10,31,0.893818,10.218844,1.4119069374999997,2178308
8-1,10,32,0.000301,10.406372,1.3944416666666664,3524577
8-10,10,32,1.239835,11.899002,1.4243548541666662,3524577
8-11,10,32,1.289924,11.945861,1.463478520833333,3524577
9-1,10,25,0.000227,0.041573,1.544118083333333,121392
9-2,10,29,0.035315,3.064636,1.387472583333333,832039
9-11,10,25,0.917159,1.094564,1.36577971875,121392
9-10,10,25,0.677611,0.585514,1.4031021041666671,121392
9-5,10,29,0.123852,1.290999,1.4252973750000002,832039
9-9,10,31,0.489815,6.485362,1.4494259583333333,2178308
9-3,10,32,0.052257,13.139204,1.432031208333333,3524577
9-8,10,32,0.338097,13.196784,1.4037798229166667,3524577
9-4,10,32,0.093014,13.637463,1.3966140729166665,3524577
9-7,10,35,0.280997,23.442075,1.4898026562500002,14930351
9-6,10,34,0.218626,22.241302,1.4344385625000002,9227464
10-2,10,25,0.037454,0.049544,1.4255840624999998,121392
10-7,10,29,1.271911,2.778041,1.4089522708333333,832039
10-1,10,31,0.00033,8.622432,1.4973467187500002,2178308
10-3,10,27,0.092123,0.995519,1.4872215833333333,317810
10-4,10,33,0.195922,13.499108,1.4772475937500003,5702886
10-9,10,29,1.649035,3.771358,1.4684239374999999,832039
10-11,10,31,1.903984,9.9583,1.521221739583334,2178308
10-8,10,32,1.577359,14.755933,1.4870309583333337,3524577
10-6,10,33,0.551273,20.014214,1.4750960937500004,5702886
10-10,10,34,1.812571,21.751593,1.3402022083333334,9227464
10-5,10,34,0.305224,23.246846,1.3332940416666668,9227464
11-1,10,25,0.000317,0.03569,1.4633173229166667,121392
11-2,10,29,0.039707,1.578109,1.3954425416666665,832039
11-4,10,25,0.131601,0.121292,1.4115243229166663,121392
11-8,10,32,0.529465,10.408057,1.4069496250000002,3524577
11-9,10,25,0.85519,0.664601,1.4837342500000001,121392
11-7,10,26,0.432613,1.378623,1.4229260208333334,196417
11-6,10,29,0.35107,2.996146,1.418838625,832039
11-5,10,35,0.278698,18.00704,1.4633628645833332,14930351
11-10,10,32,0.93681,11.694195,1.4333469791666673,3524577
11-11,10,32,1.26917,12.140893,1.4376827187500003,3524577
11-3,10,33,0.08055,15.77601,1.47440228125,5702886
12-3,10,33,0.131052,8.989565,1.4473224270833331,5702886
12-11,10,30,1.187504,6.63865,1.4768638020833333,1346268
12-7,10,27,0.652768,1.68173,1.44019596875,317810
12-9,10,33,0.933122,19.385388,1.4868992604166669,5702886
12-2,10,25,0.027844,0.087638,1.3251792708333334,121392
12-6,10,28,0.485399,4.269982,1.4728535624999997,514228
12-4,10,31,0.189274,7.306426,1.5040673437499998,2178308
12-10,10,33,1.015643,21.383347,1.4484928541666666,5702886
12-1,10,35,0.000331,42.461013,1.4398337291666667,14930351
12-5,10,35,0.372531,40.739005,1.37433040625,14930351
12-8,10,35,0.800491,41.385541,1.4427327187500003,14930351
13-1,10,27,0.000304,0.73644,1.3749855520833334,317810
13-8,10,25,0.773221,0.970834,1.3792333333333329,121392
13-9,10,25,1.095205,0.691109,1.4830624270833335,121392
13-4,10,27,0.140936,0.663659,1.3996756979166667,317810
13-6,10,34,0.598265,18.129814,1.3511209791666665,9227464
13-10,10,25,1.192416,0.947019,1.3760798854166667,121392
13-3,10,32,0.090002,11.567968,1.465271260416666,3524577
13-7,10,34,0.689635,23.916457,1.4802436354166668,9227464
13-11,10,32,1.238278,13.051148,1.4763689479166668,3524577
13-5,10,33,0.374747,21.925914,1.4284578437500002,5702886
13-2,10,34,0.018781,24.332377,1.47816259375,9227464
14-1,10,25,0.000285,0.037109,1.4438619791666663,121392
14-6,10,27,0.915473,1.218188,1.3968648020833334,317810
14-4,10,29,0.253271,3.992948,1.3714798541666662,832039
14-10,10,32,1.569064,7.75597,1.432145645833334,3524577
14-11,10,30,1.631176,3.599058,1.337553677083333,1346268
14-8,10,29,1.272017,5.326047,1.449216833333333,832039
14-9,10,30,1.415829,7.035205,1.5606068645833335,1346268
14-5,10,33,0.462291,15.815601,1.5132434479166665,5702886
14-7,10,34,1.236237,22.159665,1.4699859583333337,9227464
14-3,10,33,0.068318,17.912528,1.52404775,5702886
14-2,10,34,0.030265,22.904129,1.367730875,9227464
15-1,10,26,0.000289,0.296072,1.3758913645833333,196417
15-10,10,26,2.04471,1.52905,1.4400210833333333,196417
15-8,10,28,0.728025,3.745852,1.3479942604166664,514228
15-5,10,30,0.210658,7.554873,1.4725728749999998,1346268
15-9,10,30,1.522077,4.358032,1.3933102604166667,1346268
15-3,10,28,0.083463,1.904536,1.4695574166666667,514228
15-6,10,31,0.276788,9.053477,1.4949538333333332,2178308
15-2,10,32,0.022445,14.503839,1.3837688645833335,3524577
15-11,10,35,2.566077,30.8714,1.404773979166667,14930351
15-4,10,34,0.14453,23.609951,1.4634802291666664,9227464
15-7,10,35,0.668349,31.987458,1.470010145833333,14930351
16-3,10,28,0.119211,1.698972,1.4647064270833337,514228
16-11,10,30,1.612971,4.320974,1.41952646875,1346268
16-1,10,27,0.00034,0.340443,1.4193407812500007,317810
16-9,10,26,1.086151,0.495574,1.5431432708333335,196417
16-7,10,25,0.534475,0.301517,1.5054684062500001,121392
16-5,10,29,0.196595,2.789014,1.4198832291666668,832039
16-2,10,29,0.042937,2.612278,1.424245770833333,832039
16-10,10,27,1.423203,1.262208,1.4624685104166666,317810
16-4,10,30,0.155829,4.784446,1.3969249166666666,1346268
16-6,10,34,0.288039,16.238724,1.5026006250000004,9227464
16-8,10,35,0.867383,17.191543,1.4492621458333335,14930351
17-6,10,26,0.409124,0.972016,1.4635845312499998,196417
17-2,10,27,0.042881,0.661165,1.4852671041666665,317810
17-3,10,31,0.119154,12.042703,1.5127161562499998,2178308
17-10,10,28,1.066257,2.752997,1.4957975625,514228
17-11,10,31,1.23351,9.303855,1.5101813020833335,2178308
17-4,10,31,0.180232,9.441597,1.4785651875,2178308
17-1,10,33,0.000366,23.084721,1.405172927083333,5702886
17-5,10,33,0.277057,23.349536,1.4857742187500005,5702886
17-7,10,34,0.622604,29.968698,1.4025741354166668,9227464
17-8,10,35,0.745814,38.898622,1.5500900000000002,14930351
17-9,10,35,0.93433,38.531208,1.548644416666667,14930351
18-1,10,27,0.000345,0.272085,1.3952452291666668,317810
18-4,10,25,0.171841,0.116157,1.4448473020833328,121392
18-3,10,27,0.115933,1.663416,1.459551104166667,317810
18-8,10,26,0.543905,0.817933,1.5035030104166665,196417
18-5,10,26,0.288331,0.48105,1.4468549166666662,196417
