Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-3,9,25,0.067308,0.243623,1.29482646875,121392
1-5,9,30,0.260577,5.175985,1.230208375,1346268
1-2,9,33,0.035721,24.649526,1.2687486770833334,5702886
1-9,9,28,0.484723,3.464375,1.2593733020833335,514228
1-10,9,31,0.708723,10.958556,1.2604225312499997,2178308
1-6,9,32,0.326238,17.041673,1.2572969791666666,3524577
1-4,9,34,0.194417,31.753081,1.3641788854166665,9227464
1-8,9,34,0.433792,30.785374,1.3114609479166668,9227464
1-1,9,33,0.000183,25.947339,1.24375325,5702886
1-7,9,34,0.387831,30.802313,1.3583348854166668,9227464
2-2,9,28,0.040041,1.492125,1.3406265000000002,514228
2-3,9,25,0.095832,0.168982,1.2687516145833333,121392
2-8,9,27,0.337239,2.490984,1.354987770833333,317810
2-7,9,29,0.316796,3.717906,1.33542496875,832039
2-1,9,28,0.000186,1.135537,1.3114627291666667,514228
2-5,9,30,0.238222,5.314657,1.3354166458333334,1346268
2-9,9,29,0.439559,3.977776,1.3062505208333335,832039
2-10,9,31,0.909013,7.12996,1.3354324062499998,2178308
2-6,9,35,0.290735,25.755939,1.30625634375,14930351
2-4,9,35,0.136494,25.686563,1.3664996145833332,14930351
3-10,9,31,0.800181,8.698952,1.255215625,2178308
3-4,9,26,0.144716,0.592441,1.3083121770833335,196417
3-3,9,26,0.063399,0.337798,1.3072950416666667,196417
3-9,9,29,0.690867,4.978151,1.2916670625000002,832039
3-7,9,31,0.545359,11.033283,1.2843752708333334,2178308
3-8,9,33,0.652483,22.953086,1.2302097395833331,5702886
3-1,9,33,0.000286,21.152184,1.2291678854166666,5702886
3-2,9,33,0.042923,23.391363,1.2322929687499997,5702886
3-6,9,33,0.508668,21.630912,1.22916909375,5702886
3-5,9,33,0.373601,23.140635,1.2322920625000002,5702886
4-4,9,32,0.114094,9.745633,1.2572883125,3524577
4-6,9,25,0.26558,0.806968,1.2541703958333335,121392
4-2,9,25,0.028744,0.14422,1.3364585937499998,121392
4-10,9,27,0.796481,3.50699,1.2917245104166668,317810
4-9,9,29,0.659404,5.649665,1.2541694166666666,832039
4-3,9,30,0.063217,9.234824,1.2947910520833332,1346268
4-7,9,32,0.311481,12.232254,1.27291653125,3524577
4-5,9,31,0.183352,12.327614,1.2729175625,2178308
4-1,9,35,0.000329,22.882622,1.2802082291666665,14930351
4-8,9,35,0.384378,23.482269,1.3083248333333328,14930351
5-7,9,28,0.62967,2.295121,1.2593598333333333,514228
5-9,9,29,1.008451,3.68155,1.25939090625,832039
5-8,9,26,0.836374,2.292415,1.2593758125,196417
5-10,9,26,1.105144,0.867843,1.2302081875000002,196417
5-2,9,31,0.038283,6.273562,1.2692226666666668,2178308
5-1,9,33,0.00032,7.270622,1.3135462083333331,5702886
5-5,9,29,0.276491,4.3343,1.2593946145833335,832039
5-6,9,27,0.408971,1.845546,1.2302001770833333,317810
5-3,9,28,0.134877,3.575797,1.2593746458333333,514228
5-4,9,30,0.184762,5.447725,1.2843858750000001,1346268
6-3,9,27,0.116292,1.252724,1.2302128541666668,317810
6-2,9,29,0.050227,3.9296,1.23750171875,832039
6-6,9,29,0.538414,4.081036,1.2802079687499999,832039
6-4,9,30,0.157073,6.40979,1.3041545208333334,1346268
6-5,9,30,0.279281,7.401124,1.3333278750000002,1346268
6-1,9,32,0.000274,12.719828,1.32606234375,3524577
6-9,9,32,1.38471,13.052847,1.2968656666666663,3524577
6-8,9,35,1.076901,33.940643,1.2708338958333334,14930351
