Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-9,9,26,0.980402,0.81373,1.2031066666666668,196417
1-2,9,27,0.028467,0.739628,1.2031239687500002,317810
1-1,9,27,0.000294,0.855541,1.2323083333333331,317810
1-10,9,29,1.275651,3.323313,1.2031211354166667,832039
1-3,9,28,0.109789,2.33596,1.2512072395833331,514228
1-6,9,28,0.338881,1.951646,1.26484428125,514228
1-7,9,30,0.77331,4.410894,1.23229215625,1346268
1-8,9,30,0.907176,4.975014,1.2322895937500002,1346268
1-5,9,32,0.267612,8.537178,1.2322909479166666,3524577
1-4,9,32,0.175998,8.586939,1.2322963645833334,3524577
2-1,9,30,0.000294,6.961423,1.2354061250000001,1346268
2-4,9,29,0.2061,3.795689,1.2062498958333334,832039
2-6,9,31,0.551817,10.422616,1.2312522291666668,2178308
2-8,9,31,2.609136,12.341361,1.2020813124999998,2178308
2-10,9,29,3.304936,12.090764,1.2010442812500002,832039
2-5,9,32,0.287568,14.288371,1.2010454479166668,3524577
2-2,9,35,0.046179,49.979708,1.3135409270833334,14930351
2-7,9,35,1.319511,45.686448,1.2885398333333336,14930351
2-3,9,35,0.073821,47.319613,1.2739538437500002,14930351
2-9,9,35,2.660291,46.818187,1.2541671770833334,14930351
3-8,9,25,0.704603,0.506082,1.230203666666667,121392
3-4,9,27,0.149976,0.890651,1.2302755937500003,317810
3-6,9,27,0.476113,1.993377,1.259385510416667,317810
3-3,9,25,0.104156,0.595076,1.2593745729166668,121392
3-7,9,26,0.577841,0.977095,1.230213,196417
3-10,9,27,1.020982,1.201165,1.2312519062499998,317810
3-2,9,30,0.048203,5.014464,1.23020896875,1346268
3-9,9,34,0.933266,16.469019,1.3614578333333331,9227464
3-5,9,32,0.176326,10.225465,1.2312489270833338,3524577
3-1,9,34,0.000303,17.102519,1.3457954270833334,9227464
4-7,9,27,0.661127,1.306911,1.26250078125,317810
4-3,9,28,0.061007,1.214674,1.2334277604166668,514228
4-9,9,29,1.382893,2.577532,1.2625058020833333,832039
4-8,9,34,1.195127,8.905364,1.24374759375,9227464
4-6,9,28,0.518917,3.669845,1.2625003229166667,514228
4-10,9,27,1.545929,2.667572,1.2333418229166666,317810
4-2,9,28,0.025339,3.964636,1.2624976875,514228
4-4,9,31,0.137362,7.350994,1.2187439479166666,2178308
4-1,9,31,0.000279,8.094911,1.2541688854166666,2178308
4-5,9,31,0.407162,7.855849,1.2609174375,2178308
5-4,9,26,0.201343,0.391343,1.2739597083333336,196417
5-6,9,26,0.414935,0.828551,1.2187687604166668,196417
5-1,9,28,0.000271,1.85074,1.2208337708333334,514228
5-9,9,25,0.811584,0.665783,1.25116640625,121392
5-10,9,26,1.019615,1.317597,1.2226679062500003,196417
5-5,9,32,0.257397,9.282689,1.2166666979166665,3524577
5-7,9,33,0.633774,15.091354,1.2632755104166664,5702886
5-8,9,33,0.740424,19.289427,1.27499903125,5702886
5-2,9,35,0.028393,33.027453,1.2281245,14930351
5-3,9,35,0.074234,32.765511,1.2281241875,14930351
6-3,9,25,0.102807,0.157399,1.2583472187500004,121392
6-9,9,25,0.878928,0.688573,1.2447902812500002,121392
6-1,9,29,0.000318,2.164305,1.2156259479166667,832039
6-10,9,25,1.338792,0.654335,1.2598323854166666,121392
6-4,9,26,0.148607,0.756713,1.2447945833333334,196417
6-6,9,32,0.419307,11.90685,1.2833326770833335,3524577
6-8,9,35,0.835825,28.689976,1.2302095625,14930351
6-7,9,33,0.757527,19.64924,1.2333331354166666,5702886
6-5,9,34,0.275912,26.999065,1.2333333333333332,9227464
6-2,9,34,0.031621,28.317922,1.229475802083333,9227464
